timestamp,date,Дождь (незамерзающий),Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Количество облаков увеличилось,Ливневый дождь,Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),Ухудшение видимости из-за дыма или вулканического пепла,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,"Гроза, но без осадков","Температура воздуха, °C","Пыльная (песчаная) буря, слабая или умеренная, ослабела","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,11.0,,,,,,,,,10,743,,,23.4,,45.3,,,юго-западный,9.0,,26.2,5
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,11.0,,,,,,,,,10,744,,,19.3,,58.6,,,западный,7.0,,,3
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,,,10,744,,,16.3,,68.1,,,северо-западный,4.0,,,2
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,,,,,,,10,745,,,14.3,,75.3,,,западный,6.0,,,1
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,,,,,,,,,10,746,,,14.2,,85.5,12.5,,северный,4.0,,,3
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,,,,,,,,,10,746,,,22.6,,50.8,,,северный,2.0,,,5
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,,10,746,,,25.1,,37.8,,,северо-западный,7.0,,,5
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,10.0,,,,,,,,,10,746,,,26.8,,33.9,,,северный,7.0,True,,6
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,12.0,,,,,,,,,10,746,,,25.7,,32.0,,,северный,6.0,,27.5,5
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,12.0,,,,,,,,,10,747,,,19.6,,49.3,,,северный,2.0,,,4
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,,10,748,,,14.9,,70.6,,,северо-западный,0.0,,,2
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,,,10,748,,,13.0,,80.4,,,северный,0.0,,,3
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,,,,,,,10,749,,,14.7,,79.0,11.5,,северный,0.0,,,4
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,,,10,748,,,22.6,,45.7,,,северный,0.0,,,8
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,13.0,,,,,,,,,10,748,,,25.2,,30.2,,,северный,4.0,,,7
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,13.0,,,,,,,,,10,747,,,27.2,,26.3,,,северный,2.0,,,9
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,14.0,,,,,,,,,10,746,,,25.9,,25.7,,,северный,0.0,,27.7,9
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,14.0,,,,,,,,,10,746,,,21.0,,38.4,,,северный,0.0,,,5
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,,,10,746,,,17.7,,50.9,,,северо-восточный,2.0,,,3
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,,,10,745,,,17.8,,58.3,,,северный,7.0,,,4
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,,,,,,,10,745,,,18.3,,59.6,14.8,,северный,6.0,,,6
1596607200,"Среда, 5 августа
06:00 (UTC)",,,10.0,,,,,,,,,10,745,,,21.5,,55.8,,,северный,6.0,,,7
1596618000,"Среда, 5 августа
09:00 (UTC)",,,13.0,,,,,,,,,10,744,,,27.8,,39.0,,,северный,7.0,,,8
1596628800,"Среда, 5 августа
12:00 (UTC)",,,14.0,,,,,,,,,10,744,,,30.6,,35.2,,,северо-восточный,6.0,,,10
1596639600,"Среда, 5 августа
15:00 (UTC)",,,14.0,,,,,,,,,10,745,,True,30.9,,36.0,,,северо-восточный,6.0,,31.6,9
1596650400,"Среда, 5 августа
18:00 (UTC)",,,14.0,,,,,,,,,10,746,,,24.2,,51.2,,True,северо-восточный,7.0,,,3
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,,10,746,,,22.7,,61.0,,,северо-восточный,4.0,,,3
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,,,10,746,,,18.8,,78.1,,,северо-западный,0.0,,,2
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,,,,,,,,10,747,,,21.1,,74.5,18.4,,северо-западный,2.0,,,4
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,,,10,747,,,29.4,,39.2,,,восточный,0.0,,,7
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,10.0,,,,,,,,,10,747,,,34.2,,26.4,,,северо-восточный,4.0,,,7
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,12.0,,,,,,,,,10,746,,,35.7,,23.3,,,северный,5.0,,,6
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,13.0,,,,,,,,,10,746,,,34.1,,23.7,,,северный,5.0,,36.1,7
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,13.0,,,,,,,,,10,747,,,26.0,,41.4,,,северный,0.0,,,3
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,,10,747,,,24.6,,44.1,,,северный,0.0,,,4
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,,,10,747,,,20.7,,60.1,,,северный,0.0,,,2
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,,,,,,,10,748,,,21.4,,64.8,19.3,,северо-западный,0.0,,,3
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,,,10,748,,,29.2,,46.0,,,северный,5.0,,,5
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,10.0,,,,,,,,,10,747,,,33.0,,30.3,,,северный,6.0,,,6
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,12.0,,,,,,,,,10,746,,,35.2,,24.5,,,северный,5.0,True,,6
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,12.0,,,,,True,,,,10,746,,,33.5,,28.7,,,северо-восточный,6.0,,35.5,4
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,12.0,,,,,True,,,,10,747,,,28.2,,40.7,,,северный,5.0,,,5
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,,10,746,,,23.9,,43.4,,,северный,0.0,,,5
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,,,10,746,,,19.2,,57.1,,,северо-западный,0.0,,,3
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,,,,,,,10,746,,,20.6,,58.9,18.7,,северный,5.0,,,4
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,,10,746,,,26.7,,50.6,,,северо-восточный,4.0,,,5
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,11.0,,,,,,,,,10,745,,,28.6,,39.5,,,северо-восточный,6.0,,,5
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,11.0,,,,,,,,,10,745,,,31.2,,31.7,,,северный,6.0,,,6
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,11.0,,,,,,,,,10,744,,,28.9,,29.4,,,северный,6.0,,31.4,6
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,11.0,,,,,,,,,10,745,,,21.1,,45.0,,,северо-восточный,0.0,,,4
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,,10,745,,,19.1,,47.5,,,северо-восточный,0.0,,,5
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,,,10,745,,,16.4,,57.1,,,северо-восточный,0.0,,,4
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,,,,,,,10,745,,,16.0,,60.6,14.0,,северный,0.0,,,2
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,,,10,745,,,22.7,,40.8,,,северный,0.0,,,6
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,12.0,,,,,,,,,10,745,,,25.6,,32.0,,,северный,4.0,,,7
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,12.0,,,,,,,,,10,744,,,27.3,,26.7,,,северный,4.0,,,7
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,12.0,,,,,,,,,10,744,,,27.1,,24.3,,,северный,4.0,,28.2,6
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,12.0,,,,,,,,,10,745,,,20.0,,42.3,,,северный,0.0,,,2
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,,,10,745,,,16.9,,54.6,,,северо-западный,0.0,,,2
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,,,10,745,,,15.2,,56.8,,,северо-западный,0.0,,,3
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,,,,,,,10,745,,,16.9,,60.4,13.6,,северный,0.0,,,4
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,,,10,746,,,24.5,,36.1,,,северный,0.0,,,4
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,,,10,745,,,26.9,,27.7,,,северный,7.0,,,4
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,,,,,,,,,10,745,,,28.0,,25.8,,,северный,5.0,,,4
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,,,,,,,,,10,745,,,27.0,,27.0,,,северный,4.0,,28.6,5
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,,,10,745,,,20.7,,39.7,,,северный,0.0,,,3
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,,10,746,,,17.0,,49.6,,,северо-западный,0.0,,,1
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,,,10,745,,,15.4,,52.7,,,северный,0.0,,,2
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,,,,,,,10,746,,,16.3,,51.5,14.2,,северный,5.0,,,2
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,,,10,746,,,24.5,,37.3,,,северо-западный,4.0,,,3
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,,10,745,,,28.2,,27.3,,,северо-западный,7.0,,,4
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,,,,10,745,,,28.7,,25.6,,,северо-западный,7.0,,,5
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,,,,,,,,10,744,,,28.4,,26.2,,,северный,5.0,,29.6,4
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,,10,745,,,22.4,,35.0,,,северо-восточный,2.0,,,3
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,,10,744,,,21.9,,36.6,,,восточный,6.0,,,4
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,,,10,744,,,20.4,,43.6,,,восточный,7.0,,,4
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,,,,,,,10,744,,,19.5,,44.8,18.6,,восточный,7.0,,,2
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,,,10,744,,,24.6,,39.4,,,южный,7.0,,,2
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,,,10,743,,,28.9,,30.2,,,западный,7.0,,,4
1597233600,"Среда, 12 августа
12:00 (UTC)",,,11.0,,,,,,,,,10,742,,,29.9,,27.4,,,западный,7.0,True,,6
1597244400,"Среда, 12 августа
15:00 (UTC)",,,16.0,,,,,,True,,,10,743,,,21.0,,66.8,,,северо-западный,7.0,,31.2,8
1597255200,"Среда, 12 августа
18:00 (UTC)",,,16.0,,,,,,,,,10,742,,,19.9,,72.9,,True,,7.0,,,0
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,,10,743,,,17.7,,89.2,,,западный,7.0,,,1
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,,,10,742,,,15.0,,95.6,,,северный,0.0,,,1
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,,,,,,,10,743,,,15.4,,93.2,13.4,,северо-западный,5.0,,,3
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,,,10,743,,,19.9,,75.8,,,северо-западный,7.0,,,5
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,10.0,,,,,,,,,10,743,,,23.1,,41.7,,,северо-западный,7.0,,,5
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,11.0,,,,,,,,,10,742,,,24.9,,29.5,,,северо-западный,6.0,,,7
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,12.0,,,,,,,,,10,742,,,23.3,,31.1,,,северо-западный,6.0,,25.4,6
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,12.0,,,,,,,,,10,743,,,16.6,,49.9,,,северо-западный,4.0,,,2
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,,,10,744,,,14.8,,63.3,,,западный,0.0,,,3
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,,,10,743,,,12.4,,72.5,,,западный,0.0,,,3
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,,,,,,,,10,744,,,12.3,,76.6,10.1,,западный,2.0,,,3
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,,,10,744,,,19.3,,54.5,,,северо-западный,5.0,,,7
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,13.0,,,,,,,,,10,743,,,21.8,,38.6,,,западный,6.0,,,9
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,13.0,,,,,,,,,10,743,,,23.3,,35.0,,,северо-западный,7.0,,,9
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,11.0,,,,,,,,,10,743,,,21.7,,31.6,,,северо-западный,9.0,,23.6,7
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,11.0,,,,,,,,,10,744,,,17.7,,42.5,,,северо-западный,6.0,,,4
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,,10,744,,,12.2,,62.3,,,северный,5.0,,,3
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,,,10,744,,,10.8,,74.7,,,западный,0.0,,,3
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,,,,,,,10,745,,,10.2,,82.2,9.3,,западный,0.0,,,4
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,12.0,,,,,,,,,10,745,,,15.6,,55.4,,,северо-западный,7.0,,,8
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,13.0,,,,,,,,,10,745,,,18.4,,37.9,,,северо-западный,7.0,,,9
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,14.0,,,,,,,,,10,746,,,17.7,,47.5,,,северо-западный,7.0,,,9
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,12.0,,,,,,,,,10,746,,,17.8,,45.9,,,северо-западный,9.0,,19.9,6
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,12.0,,,,,,,,,10,747,,,16.7,,46.2,,,северо-западный,9.0,,,6
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,,10,746,,,11.0,,65.6,,,западный,0.0,,,3
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,,,10,746,,,8.2,,75.9,,,западный,0.0,,,3
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,,,,,,,,10,747,,,9.5,,72.5,7.1,,западный,2.0,,,3
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,,,10,746,,,18.2,,43.5,,,северо-западный,6.0,,,5
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,11.0,,,,,,,,,10,746,,,21.0,,31.8,,,северо-западный,7.0,,,7
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,12.0,,,,,,,,,10,745,,,22.2,,30.2,,,северо-западный,9.0,,,8
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,12.0,,,,,,,,,10,746,,,21.5,,36.7,,,северо-западный,5.0,,23.3,9
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,12.0,,,,,,,,,10,746,,,15.5,,55.0,,,западный,2.0,,,3
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,,,10,746,,,11.9,,64.0,,,западный,2.0,,,2
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,,,10,746,,,10.5,,65.4,,,западный,0.0,,,2
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,,,,,,,,10,746,,,12.8,,69.2,10.3,,юго-западный,4.0,,,2
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,,,10,746,,,21.7,,42.8,,,западный,0.0,,,5
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,12.0,,,,,,,,,10,745,,,25.2,,33.7,,,западный,5.0,,,7
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,13.0,,,,,,,,,10,744,,,26.9,,30.0,,,западный,7.0,,,8
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,13.0,,,,,,,,,10,743,,,27.4,,31.4,,,западный,5.0,,28.3,7
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,13.0,,,,,,,,,10,744,,,22.3,,44.7,,,западный,5.0,,,4
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,,,10,744,,,21.5,,50.8,,,западный,5.0,,,3
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,,,,,,,,,10,744,,,16.9,,66.8,,,западный,0.0,,,3
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,,,,,,,,,10,744,,,16.7,,75.7,14.9,,западный,2.0,,,3
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,,,,10,745,,,25.0,,48.5,,,северо-западный,5.0,,,5
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,,,,10,744,,,27.0,,41.7,,,северо-западный,7.0,,,6
1597752000,"Вторник, 18 августа
12:00 (UTC)",,,,,,,,,,,,10,743,,,29.0,,32.3,,,северо-западный,7.0,,,5
1597762800,"Вторник, 18 августа
15:00 (UTC)",,,,,,,,,,,,10,743,,,27.9,,34.7,,,восточный,7.0,,30.4,3
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,,,10,744,,,22.8,,46.0,,,восточный,4.0,,,4
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,,,10,744,,,19.2,,53.7,,,восточный,0.0,,,3
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,,,,,,,,,10,744,,,18.6,,51.1,,,юго-восточный,5.0,,,4
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,,,,,,,,,10,743,,,19.3,,54.1,17.7,,юго-восточный,5.0,,,4
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,,,,,,,,,10,743,,,26.2,,37.1,,,западный,6.0,,,1
1597827600,"Среда, 19 августа
09:00 (UTC)",,,,,,,,,,,,10,743,,,27.4,,34.8,,,восточный,7.0,,,3
1597838400,"Среда, 19 августа
12:00 (UTC)",,,,,,,,,,,,10,742,,,30.4,,27.3,,,северо-западный,6.0,,,3
1597849200,"Среда, 19 августа
15:00 (UTC)",,,15.0,,,,,,,,,10,742,,,27.7,,31.3,,,юго-западный,7.0,,31.1,4
1597860000,"Среда, 19 августа
18:00 (UTC)",,,,,,,,,,,,10,743,,,21.2,,46.8,,,северо-западный,4.0,,,3
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,,,,10,743,,,21.3,,47.2,,,северо-восточный,4.0,,,4
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,,,,,,,,,10,743,,,17.7,,58.6,,,северо-восточный,0.0,,,4
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,,,,,,,,,10,744,,,18.4,,60.0,17.4,,северо-восточный,2.0,,,5
1597903200,"Четверг, 20 августа
06:00 (UTC)",,,,,,,,,,,,10,745,,,24.3,,38.3,,,восточный,0.0,,,5
1597914000,"Четверг, 20 августа
09:00 (UTC)",,,,,,,,,,,,10,745,,,26.3,,28.5,,,восточный,0.0,,,6
1597924800,"Четверг, 20 августа
12:00 (UTC)",,,,,,,,,,,,10,745,,,27.7,,23.5,,,восточный,0.0,,,6
1597935600,"Четверг, 20 августа
15:00 (UTC)",,,,,,,,,,,,10,745,,,26.9,,20.1,,,восточный,2.0,,28.5,4
1597946400,"Четверг, 20 августа
18:00 (UTC)",,,,,,,,,,,,10,745,,,21.8,,32.3,,,восточный,7.0,,,5
1597957200,"Четверг, 20 августа
21:00 (UTC)",,,,,,,,,,,,10,745,,,19.7,,41.3,,,восточный,6.0,,,6
1597968000,"Пятница, 21 августа
00:00 (UTC)",,,,,,,,,,,,10,746,,,17.1,,42.3,,,восточный,4.0,,,4
1597978800,"Пятница, 21 августа
03:00 (UTC)",,,,,,,,,,,,10,746,,,16.9,,40.5,15.8,,восточный,7.0,,,6
1597989600,"Пятница, 21 августа
06:00 (UTC)",,,,,,,,,,,,10,746,,,22.1,,28.9,,,восточный,7.0,,,4
1598000400,"Пятница, 21 августа
09:00 (UTC)",,,,,,,,,,,,10,747,,,24.4,,23.9,,,восточный,7.0,,,3
1598011200,"Пятница, 21 августа
12:00 (UTC)",,,,,,,,,,,,10,746,,,26.6,,23.2,,,юго-западный,6.0,,,2
1598022000,"Пятница, 21 августа
15:00 (UTC)",,,,,,,,,,,,10,746,,,25.6,,25.5,,,северный,7.0,,27.0,2
1598032800,"Пятница, 21 августа
18:00 (UTC)",,,,,,,,,,,,10,747,,,19.8,,39.1,,,восточный,6.0,,,5
1598043600,"Пятница, 21 августа
21:00 (UTC)",,,,,,,,,,,,10,747,,,17.7,,44.0,,,восточный,0.0,,,5
1598054400,"Суббота, 22 августа
00:00 (UTC)",,,,,,,,,,,,10,747,,,15.6,,49.2,,,восточный,0.0,,,5
1598065200,"Суббота, 22 августа
03:00 (UTC)",,,,,,,,,,,,10,747,,,15.1,,50.1,13.4,,восточный,6.0,,,4
1598076000,"Суббота, 22 августа
06:00 (UTC)",,,,,,,,,,,,10,747,,,21.4,,33.3,,,восточный,6.0,,,5
1598086800,"Суббота, 22 августа
09:00 (UTC)",,,,,,,,,,,,10,747,,,23.4,,27.3,,,восточный,9.0,,,3
1598097600,"Суббота, 22 августа
12:00 (UTC)",,,11.0,,,,,,,,,10,747,,,23.8,,27.0,,,северо-восточный,7.0,,,5
1598108400,"Суббота, 22 августа
15:00 (UTC)",,,,,,,,,,,,10,747,,,23.5,,29.1,,,восточный,5.0,,25.0,3
1598119200,"Суббота, 22 августа
18:00 (UTC)",,,,,,,,,,,,10,747,,,19.1,,45.6,,,северо-восточный,4.0,,,5
1598130000,"Суббота, 22 августа
21:00 (UTC)",,,,,,,,,,,,10,747,,,16.2,,54.8,,,северо-восточный,4.0,,,4
1598140800,"Воскресенье, 23 августа
00:00 (UTC)",,,,,,,,,,,,10,747,,,12.5,,69.1,,,северный,4.0,,,3
1598151600,"Воскресенье, 23 августа
03:00 (UTC)",,,,,,,,,,,,10,747,,,12.4,,65.4,10.3,,северный,5.0,,,3
1598162400,"Воскресенье, 23 августа
06:00 (UTC)",,,,,,,,,,,,10,748,,,20.7,,41.6,,,северо-восточный,4.0,,,4
1598173200,"Воскресенье, 23 августа
09:00 (UTC)",,,,,,,,,,,,10,747,,,23.2,,35.7,,,восточный,6.0,,,5
1598184000,"Воскресенье, 23 августа
12:00 (UTC)",,,,,,,,,,,,10,747,,,24.4,,32.3,,,северо-восточный,6.0,,,7
