timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),"Осадки за 12 часов, мм","Высота снежного покрова, см",Ливневый дождь со снегом,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),Ухудшение видимости из-за дыма или вулканического пепла,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Изменение количества облаков неизвестно,Гроза,Ливневой снег слабый,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневой снег умеренный или сильный,Снежная крупа (возможно с дождем) слабая,Дождь (незамерзающий) слабый с перерывами
1596196800,"Пятница, 31 июля
12:00 (UTC)",,,,3,,,True,,,,,,10,748,,,15.4,,74.5,,,юго-восточный,10,,,,21.5,2,,,,
1596207600,"Пятница, 31 июля
15:00 (UTC)",,,,,,,,,,,,,10,748,,,14.3,,85.5,,True,восточный,10,,,,,1,,,,
1596218400,"Пятница, 31 июля
18:00 (UTC)",,,,,,,,,,,,,10,748,,,14.6,,86.1,,True,восточный,9,,,,,1,,,,
1596229200,"Пятница, 31 июля
21:00 (UTC)",,,,,,,,,,,,,10,749,,,13.9,,87.7,,,восточный,7,,,,,1,,,,
1596240000,"Суббота, 1 августа
00:00 (UTC)",,,,1,,,,4,,,,,10,749,,,14.2,,87.8,13.5,,восточный,10,,,,,1,,,,
1596250800,"Суббота, 1 августа
03:00 (UTC)",,,,,,,,,,,,,10,750,,,19.2,,70.0,,,южный,6,,,,,1,,,,
1596261600,"Суббота, 1 августа
06:00 (UTC)",,,,,,,,,,,,,10,750,,,23.1,,47.7,,,юго-западный,2,,,,,2,,,,
1596272400,"Суббота, 1 августа
09:00 (UTC)",,,,,,,,,,,,,10,750,,,24.7,,40.5,,,северный,6,,,,,1,,,,
1596283200,"Суббота, 1 августа
12:00 (UTC)",,,,0,,,,,,,,,10,750,,,26.0,,31.5,,,юго-западный,2,,,,26.8,1,,,,
1596294000,"Суббота, 1 августа
15:00 (UTC)",,,,,,,,,,,,True,4,750,,,19.8,,61.1,,,,0,,,,,0,,,,
1596304800,"Суббота, 1 августа
18:00 (UTC)",,,,,,,,,,,True,,4,751,,,17.6,,79.4,,,,0,,,,,0,,,,
1596315600,"Суббота, 1 августа
21:00 (UTC)",,,,,,,,,,,True,,4,751,,,16.4,,81.9,,,восточный,0,,,,,1,,,,
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,,,0,,,,0,,,True,,4,751,,,17.6,,74.4,15.9,,,0,,,,,0,,,,
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,,,,,,,,,,,,10,752,,,23.2,,51.3,,,восточный,0,,,,,1,,,,
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,,,,,,,,,,,,10,752,,,26.1,,37.8,,,юго-восточный,0,,,,,1,,,,
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,,,,,,,,10,751,,,27.8,,33.5,,,восточный,0,,,,,2,,,,
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,,,0,,,,,,,,,10,751,,,27.9,,36.3,,,восточный,0,,,,28.2,1,,,,
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,,,,,,,,,,,10,752,,,23.0,,51.2,,,восточный,0,,,,,1,,,,
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,,,,,,,,,,10,751,,,20.8,,55.2,,,восточный,0,,,,,1,,,,
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,,,,10,751,,,18.7,,60.1,,,восточный,0,,,,,1,,,,
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,0,,,,0,,,,,10,751,,,20.0,,58.0,18.3,,восточный,0,,,,,1,,,,
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,,,,,,,,,,10,751,,,23.8,,46.3,,,восточный,0,,,,,2,,,,
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,,,,,,,,,,10,750,,,26.3,,33.1,,,восточный,2,,,,,3,,,,
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,,,10,750,,,27.3,,34.5,,,восточный,4,,,,,3,,,,
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,10.0,,0,,,,,,,,,10,749,,,27.0,,36.6,,,восточный,2,,,,27.7,2,,,,
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,,,,,,,,,10,749,,,23.8,,48.2,,,восточный,0,,,,,1,,,,
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,,,,,10,749,,,21.8,,54.0,,,восточный,0,True,,,,2,,,,
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,,,10,749,,,19.9,,61.2,,,северо-восточный,0,,,,,1,,,,
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,0,,,,0,,,,,10,749,,,19.9,,62.4,19.0,,восточный,0,,,,,2,,,,
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,,,,,,,,10,749,,,24.4,,50.3,,,восточный,0,,,,,2,,,,
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,,,,10,748,,,28.0,,32.9,,,восточный,4,,,,,3,,,,
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,,,,,,,,,,10,747,,,28.5,,32.8,,,восточный,2,,,,,3,,,,
1596542400,"Вторник, 4 августа
12:00 (UTC)",,10.0,,0,,,,,,,,,10,747,,,27.2,,33.6,,,северо-восточный,0,,,,28.6,2,,,,
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,,,,,,,,,,10,747,,,24.3,,42.1,,,северо-восточный,0,,,,,1,,,,
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,,,,,10,747,,,21.6,,50.5,,,северо-восточный,0,,,,,2,,,,
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,,,,10,747,,,19.3,,59.0,,,восточный,0,,,,,1,,,,
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,0,,,,0,,,,,10,748,,,18.5,,63.3,17.7,,северо-восточный,0,,,,,1,,,,
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,,,,,,,,10,748,,,22.2,,49.4,,,северо-восточный,0,,,,,1,,,,
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,,,True,4,748,,,26.5,,33.8,,,восточный,0,,,,,2,,,,
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,,True,4,748,,,28.0,,28.9,,,восточный,2,,,,,2,,,,
1596628800,"Среда, 5 августа
12:00 (UTC)",,,,0,,,,,,,,True,4,748,,,27.2,,28.3,,,восточный,2,,,,28.2,2,,,,
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,,,,,,,,True,4,749,,,23.6,,42.4,,,,0,,,,,0,,,,
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,,,True,4,749,,,21.0,,57.9,,,северо-западный,0,,,,,1,,,,
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,True,,4,749,,,17.0,,74.8,,,,0,,,,,0,,,,
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,0,,,,0,,,True,,4,749,,,17.2,,74.3,15.8,,северо-западный,0,,,,,1,,,,
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,,,,,,,,,10,749,,,22.0,,56.6,,,северо-западный,0,,,,,2,,,,
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,,,,10,749,,,28.1,,32.5,,,северо-западный,2,,,,,2,,,,
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,,,,,,,,,,,10,748,,,27.1,,33.8,,,северо-западный,10,,,,,3,,,,
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,,0,,,,,,,,,10,748,,,26.6,,34.1,,,северо-восточный,10,,,,29.5,1,,,,
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,,,,,,,,,,,10,749,,,23.3,,51.3,,,,10,,,,,0,,,,
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,,,,10,749,,,20.6,,69.8,,,,7,,,,,0,,,,
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,,,10,748,,,19.2,,79.1,,,северо-западный,7,,,,,1,,,,
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,0,,,,0,,,True,,4,748,,,17.9,,83.7,17.5,,,10,,,,,0,,,,
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,,,,,,,,10,748,,,20.9,,70.8,,,северо-западный,9,,,,,1,,,,
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,,,,10,748,,,23.7,,60.8,,,северо-западный,6,,,,,2,,,,
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,,,,10,747,,,26.5,,45.0,,,северный,7,,,,,1,,,,
1596801600,"Пятница, 7 августа
12:00 (UTC)",True,,,0.3,,,,,,,,,4,747,,,21.2,,68.2,,,северо-восточный,9,,,,27.4,1,,,,
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,,,,,,,,,10,748,,,19.9,,73.4,,,,10,,,,,0,,,,
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,,,,10,747,,,18.5,,78.0,,,,2,,,,,0,,,,
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,,,10,747,,,17.0,,88.0,,,северо-западный,0,,,,,1,,,,
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,0,,,,0.3,,,True,,4,747,,,18.0,,87.0,16.6,,,7,,,,,0,,,,
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,,,,,,,True,4,747,,,22.4,,68.0,,,восточный,6,,,,,1,,,,
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,,True,4,746,,,26.5,,50.5,,,восточный,7,,,,,1,,,,
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,,,True,4,746,,,26.5,,49.9,,,восточный,7,,,,,2,,,,
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,2,,,,,,,,,10,745,,,26.0,,51.7,,True,восточный,7,,,,28.8,1,,,,
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,,,,,,,,,True,4,745,,,22.6,,63.4,,,,6,,,,,0,,,,
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,,True,,4,744,,,20.5,,72.1,,,,0,,,,,0,,,,
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,True,,4,744,,,19.6,,73.8,,,восточный,0,,,,,1,,,,
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,0,,,,2,,,True,,4,744,,,18.1,,84.8,17.7,,,0,,,,,0,,,,
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,,,,,,,True,4,743,,,24.3,,58.7,,,восточный,0,,,,,2,,,,
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,,,True,4,743,,,28.1,,42.3,,,восточный,0,,,,,3,,,,
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,,,,,,,,,True,4,742,,,29.9,,34.6,,,восточный,1,,,,,3,,,,
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,0,,,,,,,,True,4,741,,,28.8,,37.5,,,восточный,0,,,,29.9,2,,,,
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,,,,,,,,,True,4,741,,,24.8,,52.4,,,восточный,0,,,,,1,,,,
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,,,,,,,,,True,4,741,,,22.9,,57.6,,,восточный,0,,,,,1,,,,
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,,,True,4,740,,,20.2,,67.1,,,восточный,0,,,,,1,,,,
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,0,,,,0,,,True,,4,740,,,19.0,,71.3,18.4,,восточный,0,,,,,1,,,,
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,,,,,,,True,4,740,,,23.6,,56.3,,,юго-восточный,0,,,,,1,,,,
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,,,,10,740,,,28.6,,45.2,,,восточный,6,,,,,2,,,,
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,,,,10,739,,,30.4,,31.2,,,восточный,6,,,,,3,,,,
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,0,,,,,,,,,10,739,,,29.0,,35.7,,,восточный,2,,,,31.3,2,,,,
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,,,,,,,,,,10,739,,,25.2,,47.3,,,восточный,7,,,,,1,,,,
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,,,,10,739,,,22.3,,54.2,,,восточный,2,,,,,1,,,,
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,,True,4,739,,,20.2,,61.2,,,восточный,0,,,,,1,,,,
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,0,,,,0,,,,True,4,739,,,19.4,,64.8,18.7,,восточный,7,,,,,1,,,,
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,,,,,,,True,4,739,,,24.1,,54.3,,,юго-восточный,6,,,,,1,,,,
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,,,True,4,738,,,29.9,,35.5,,,южный,4,,,,,1,,,,
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,,True,4,738,,,31.5,,30.7,,,юго-восточный,7,,,,,2,,,,
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,0,,,,,,,,True,4,738,,,27.5,,42.7,,,восточный,9,,,,31.6,1,,,,
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,,,,,,,,True,4,738,,,24.8,,55.2,,,восточный,6,,,,,1,,,,
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,,True,4,738,,,22.2,,63.3,,,юго-восточный,0,,,,,1,,,,
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,,True,4,737,,,21.0,,67.2,,,восточный,10,,,,,1,,,,
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,0,,,,0,,,True,,4,737,,,20.5,,72.1,20.2,,юго-восточный,4,,,,,1,,,,
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,,,,,,,,10,738,,,23.5,,58.1,,,юго-западный,10,,,,,1,,,,
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,True,,,4,738,,,21.3,,63.9,,,южный,10,,,,,1,,,,
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,,,,10,737,,,25.9,,52.0,,True,юго-восточный,7,,,,,2,,,,
1597233600,"Среда, 12 августа
12:00 (UTC)",,10.0,,менее 0.1,,,,,,,,,10,738,,,23.3,,51.7,,True,северо-западный,10,,,,28.4,4,,,,
1597244400,"Среда, 12 августа
15:00 (UTC)",,10.0,,,,,,,,True,,,4,739,,,18.4,,83.2,,,,7,,,,,0,,,,
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,,,,,,10,738,,,17.3,,89.7,,True,восточный,2,,,,,1,,,,
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,,,10,738,,,16.5,,86.8,,,восточный,7,,,,,1,,,,
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,3,,,True,3,,,,,10,738,,,16.6,,79.8,16.5,,восточный,10,,,,,1,,,,
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,,,,,,,,10,738,,,18.6,,75.1,,True,юго-восточный,9,,,,,1,,,,
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,,,,10,738,,,24.0,,51.8,,True,южный,7,,,,,1,,,,
1597309200,"Четверг, 13 августа
09:00 (UTC)",True,,,,,,,,,,,,4,738,,,22.9,,55.4,,,южный,9,,,,,2,,,,
1597320000,"Четверг, 13 августа
12:00 (UTC)",,10.0,,0.4,,,,,,,,,10,739,,,18.9,,74.6,,True,,10,,,,26.1,0,,,,
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,,,,,,,,,,,10,739,,,18.6,,75.1,,,южный,7,,,,,1,,,,
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,,,,,10,739,,,17.4,,83.6,,,юго-западный,2,,,,,1,,,,
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,,,,10,740,,,16.7,,84.6,,,восточный,6,,,,,1,,,,
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,менее 0.1,,,,0.4,,True,,,4,740,,,16.7,,84.1,16.0,,юго-восточный,10,,,,,1,,,,
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,,,,,,True,,,4,740,,,18.2,,83.2,,,южный,10,,,,,1,,,,
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,,,,10,741,,,19.8,,73.8,,True,юго-западный,10,,,,,2,,,,
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,True,,,,,,10,741,,,19.5,,76.7,,,западный,7,,,,,2,,,,
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,,2,,,,,,,,,10,742,,,19.0,,75.1,,True,западный,10,,,,22.3,2,,,,
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,,,,,,,,,,10,743,,,17.6,,78.9,,,западный,10,,,,,1,,,,
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,,,,,10,744,,,16.9,,80.9,,,западный,10,,,,,1,,,,
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,,,10,744,,,16.1,,81.9,,,западный,10,,,,,1,,,,
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,0,,,,2,,,,,10,745,,,15.7,,82.3,15.6,,западный,10,,,,,1,,,,
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,,,,,,,,10,745,,,16.8,,75.3,15.6,,западный,10,,,,,2,,,,
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,,,,10,746,,,18.4,,66.3,,,западный,10,,,,,1,,,,
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,,,,10,746,,,19.6,,60.7,,,западный,10,,,,,1,,,,
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,менее 0.1,,,,,,,,,10,747,,,18.4,,67.6,,True,северо-западный,10,,,,20.7,1,,,,
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,,,,,,,,,,10,748,,,16.1,,76.6,,,западный,7,,,,,1,,,,
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,,,,10,748,,,15.9,,76.6,,,северо-западный,10,,,,,1,,,,
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,,,10,748,,,15.3,,82.8,,,,9,,,,,0,,,,
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,0,,,,менее 0.1,,,,,10,749,,,15.2,,83.9,15.2,,северо-западный,9,,,,,1,,,,
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,,,,,,,,,10,748,,,16.2,,77.2,15.1,,северо-западный,9,,,,,1,,,,
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,,,,10,749,,,17.8,,63.1,,,северный,10,,,,,1,,,,
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,,,,,10,748,,,20.5,,53.0,,,,7,,,,,0,,,,
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,0,,,,,,,,,10,747,,,20.5,,53.4,,,северо-западный,6,,,,21.7,1,,,,
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,,,,,,,,,,10,747,,,17.8,,67.0,,,восточный,2,,,,,1,,,,
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,,,,,10,746,,,16.0,,80.2,,,восточный,2,,,,,1,,,,
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,,,,10,745,,,14.6,,84.4,,,восточный,0,,,,,1,,,,
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,0,,,,0,,,,,10,744,,,14.8,,84.4,13.8,,восточный,4,,,,,1,,,,
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,,,,,,,,,10,744,,,20.7,,62.6,,,восточный,7,,,,,2,,,,
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,,,,10,743,,,24.3,,46.5,,,юго-восточный,7,,,,,1,,,,
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,,,,,,,,,,10,742,,,26.0,,38.8,,,восточный,10,,,,,1,,,,
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,0,,,,,,,,,10,741,,,25.4,,43.2,,,восточный,10,,,,26.6,1,,,,
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,,,,,,,,,,,10,741,,,21.4,,61.1,,,восточный,7,,,,,1,,,,
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,,,,,10,741,,,18.6,,76.5,,,восточный,0,,,,,1,,,,
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,,,,10,740,,,17.0,,83.6,,,восточный,0,,,,,1,,,,
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,0,,,,0,,,True,,4,739,,,16.3,,83.5,15.6,,восточный,4,,,,,1,,,,
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,,,,,,,,,,10,738,,,22.4,,56.4,,,восточный,10,,,,,1,,,,
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,,,,,10,737,,,26.1,,39.8,,,восточный,10,,,,,2,,,,
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,,,,,10,736,,,27.8,,32.0,,,восточный,10,,,,,2,,,,
1597752000,"Вторник, 18 августа
12:00 (UTC)",,13.0,,0.8,,,True,,,,,,10,737,,,16.8,,77.3,,,северо-западный,10,,,,27.9,3,,,,
1597762800,"Вторник, 18 августа
15:00 (UTC)",,,,,,,,,,,,,10,739,,,15.2,,84.5,,True,западный,2,,,,,1,,,,
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,,,,10,739,,,15.1,,76.5,,True,,7,,,,,0,,,,
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,,,,10,740,,,15.6,,78.1,,,юго-восточный,6,,,,,1,,,,
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,0.3,,,,1,,,,,10,740,,,15.7,,68.4,14.1,,южный,6,,,,,1,,,,
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,,,,,,,,,,10,741,,,19.1,,59.4,,,южный,2,,,,,1,,,,
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,,,,,,,,,,10,740,,,22.4,,41.0,,,южный,6,,,,,2,,,,
1597827600,"Среда, 19 августа
09:00 (UTC)",,,,,,,True,,,,,,10,740,,,17.8,,72.5,,,юго-восточный,7,,,,,2,,,,
1597838400,"Среда, 19 августа
12:00 (UTC)",,,,4,,,,,,,,,10,740,,,18.6,,66.7,,True,юго-восточный,7,,,,23.3,2,,,,
1597849200,"Среда, 19 августа
15:00 (UTC)",,,,,,,,,,,,,10,740,,True,15.9,,79.2,,,восточный,10,,,,,1,,,,
1597860000,"Среда, 19 августа
18:00 (UTC)",,,,,,,,,,,,,10,739,,,16.1,,75.6,,True,юго-восточный,9,,,,,2,,,,
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,,,,,10,738,,,16.2,,70.3,,,юго-западный,10,,,,,1,,,,
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,1,,,,5,,,,,10,739,,,14.1,,83.2,13.9,True,юго-западный,9,,,,,1,,,,
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,,,,True,,,,,,10,740,,,16.0,,74.6,,,юго-западный,7,,,,,3,,,,
1597903200,"Четверг, 20 августа
06:00 (UTC)",,,,,,,,,,,,,10,741,,,19.9,,50.4,,True,юго-западный,7,,,,,3,,,,
1597914000,"Четверг, 20 августа
09:00 (UTC)",,10.0,,,,,,,,,,,10,741,,,20.7,,37.3,,,юго-западный,7,,,,,3,,,,
1597924800,"Четверг, 20 августа
12:00 (UTC)",,14.0,,1,,,,,,,,,10,742,,,16.6,,56.0,,True,юго-западный,7,,,,21.5,2,,,,
1597935600,"Четверг, 20 августа
15:00 (UTC)",,,,,,,,,,,,,10,743,,,14.8,,69.1,,,,6,,,,,0,,,,
1597946400,"Четверг, 20 августа
18:00 (UTC)",,,,,,,,,,,,,10,742,,,13.2,,75.2,,,восточный,6,,,,,1,,,,
1597957200,"Четверг, 20 августа
21:00 (UTC)",,,,,,,,,,,True,,4,742,,,12.3,,77.6,,,восточный,10,,,,,1,,,,
1597968000,"Пятница, 21 августа
00:00 (UTC)",,,,0,,,,1,,,True,,4,741,,,11.7,,78.0,11.4,,восточный,10,,,,,1,,,,
1597978800,"Пятница, 21 августа
03:00 (UTC)",,,,,,,,,,,,,10,742,,,17.3,,55.8,,,юго-западный,7,,,,,1,,,,
1597989600,"Пятница, 21 августа
06:00 (UTC)",,,,,,,,,,,,,10,741,,,22.8,,38.1,,,южный,6,,,,,1,,,,
1598000400,"Пятница, 21 августа
09:00 (UTC)",,,,,,,,,,,,,10,741,,,22.4,,35.7,,,юго-западный,10,,,,,2,,,,
1598011200,"Пятница, 21 августа
12:00 (UTC)",,,,0,,,,,,,,,10,741,,,21.9,,29.5,,,юго-западный,10,,,,23.3,3,,,,
1598022000,"Пятница, 21 августа
15:00 (UTC)",,,,,,,,,,,,,10,742,,,17.1,,43.2,,,,6,,,,,0,,,,
1598032800,"Пятница, 21 августа
18:00 (UTC)",,,,,,,,,,,,,10,742,,,16.1,,59.0,,,,7,,,,,0,,,,
1598043600,"Пятница, 21 августа
21:00 (UTC)",,,,,,,True,,,,,,10,741,,,13.6,,77.3,,,юго-восточный,10,,,,,1,,,,
1598054400,"Суббота, 22 августа
00:00 (UTC)",,,,1,,,True,1,,,,,10,742,,,13.6,,79.9,13.2,,южный,10,,,,,1,,,,
1598065200,"Суббота, 22 августа
03:00 (UTC)",,,,,,,True,,,,,,10,742,,,13.8,,83.2,,,юго-западный,10,,,,,1,,,,
