timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),Дождь (незамерзающий) сильный непрерывный,"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Дождь (незамерзающий) сильный с перерывами,Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь (незамерзающий) слабый с перерывами,Дождь (незамерзающий) умеренный с перерывами,Дождь (незамерзающий) умеренный непрерывный,В окрестности станции местами туман,Гроза сильная (возможен град),"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Град,"Минимальная температура, °C",Направление ветра,Снег,Изменение количества облаков неизвестно,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Морось с дождем слабая,Дождь (незамерзающий),"Осадки за 12 часов, мм",Ливневой дождь очень сильный,"Высота снежного покрова, см",Количество облаков увеличилось,Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Гроза, дождь со снегом слабые","Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Температура воздуха, °C","Гроза, дождь слабый",Морось (незамерзающая) умеренная с перерывами,Снег слабый непрерывный,Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Балл общей облачности,Туман ослабел (небо не видно)
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,88.9,,,,западный,,,,,1.0,,,,,,,,,,,,,10.0,742.0,,,,6.6,,,,,,6.0,
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,93.9,,,5.2,западный,,,,,1.0,,,0,,,,,0,,,,,10.0,742.0,,,,5.2,,,,,,0.0,
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,79.7,,,5.0,западный,,,,,2.0,,,0,,,,,,,,,,10.0,744.0,,,,8.4,,,,,,0.0,
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,53.3,,,,северо-западный,,,,,3.0,,,,,,,,,,,,,10.0,745.0,,,,12.1,,,,,,4.0,
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,46.2,,,,северо-западный,,,,,2.0,,,,,,,,,,,,,10.0,745.0,,,,13.2,,,,,,0.0,
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,60.1,,,,северо-западный,,,,,1.0,,,0,,,,,,,,,,10.0,745.0,,,,10.3,,,,,,0.0,
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,83.9,,,,юго-западный,,,,13.7,1.0,,,0,,,,,,,,,,10.0,746.0,,,,5.7,,,,,,0.0,
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,83.3,,,,западный,,,,,1.0,,,,,,,,,,,,,10.0,746.0,,,,5.6,,,,,,0.0,
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,88.7,,,,западный,,,,,2.0,,,,,,,,,,,,,10.0,745.0,,,,4.9,,,,,,0.0,
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,91.3,,,4.3,юго-западный,,,,,2.0,,,0,,,,,0,,,,,10.0,745.0,,,,4.6,,,,,,10.0,
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,81.8,,,4.3,юго-западный,,,,,3.0,,,0,,,,,,,,,,10.0,745.0,,,,7.3,,,,,,7.0,
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,63.0,,,,юго-западный,,,,,4.0,,,,,,,,,,,,,10.0,744.0,,,,13.3,,,,,,6.0,
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,,10.0,,,,,,,,,,,,,51.9,,,,юго-западный,,,,,4.0,,,,,,,,,,,,,10.0,744.0,,,,15.1,,,,,,9.0,
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,62.6,,,,юго-западный,,,,,3.0,,,0,,,,,,,,,,10.0,744.0,,,,13.8,,,,,,9.0,
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,78.0,,,,западный,,,,15.6,2.0,,,0,,,,,,,,,,10.0,744.0,,,,11.6,,,,,,5.0,
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,85.0,,,,западный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,10.2,,,,,,0.0,
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,86.9,,,,юго-западный,,,,,3.0,,,,,,,,,,,,,10.0,744.0,,,,11.1,,,,,,9.0,
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,91.6,,,9.8,юго-западный,,,,,2.0,,,0,,,,,0,,,,,10.0,743.0,,,,9.8,,,,,,0.0,
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,81.3,,,9.5,юго-западный,,,,,3.0,,,0,,,,,,,,,,10.0,744.0,,,,11.9,,,,,,10.0,
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,60.2,,,,юго-западный,,,,,5.0,,,,,,,,,,,,,10.0,743.0,,,,17.6,,,,,,7.0,
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,12.0,,,,,,,,,,,,,49.3,,,,юго-западный,,,,,6.0,,,,,,,,,,,,,10.0,743.0,,,,19.4,,,,,,7.0,
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,11.0,,,,,,,,,,,,,59.7,,,,юго-западный,,,,,4.0,,,0,,,,,,,,,,10.0,742.0,,,,17.3,,,,,,0.0,
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,76.3,,,,юго-западный,,,,19.5,3.0,,,0,,,,,,,,,,10.0,743.0,,,,13.9,,,,,,0.0,
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,83.5,,,,юго-западный,,,,,3.0,,,,,,,,,,,,,10.0,743.0,,,,12.0,,,,,,0.0,
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,92.2,,,,юго-западный,,,,,1.0,,,,,,,,,,,,,10.0,743.0,,,,9.0,,,,,,0.0,
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,94.7,,,7.9,,,,,,0.0,,,0,,,,,0,,,,,10.0,744.0,,,,7.9,,,,,,0.0,
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,85.8,,,7.1,южный,,,,,1.0,,,0,,,,,,,,,,10.0,744.0,,,,11.5,,,,,,0.0,
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,54.2,,,,юго-западный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,19.7,,,,,,0.0,
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,42.1,,,,южный,,,,,2.0,,,,,,,,,,,,,10.0,743.0,,,,23.3,,,,,,2.0,
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,55.8,,,,южный,,,,,1.0,,,0,,,,,,,,,,10.0,743.0,,,,20.0,,,,,,7.0,
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,76.0,,,,южный,,,,23.3,1.0,,,0,,,,,,,,,,10.0,743.0,,,,15.0,,,,,,7.0,
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,87.0,,,,восточный,,,,,1.0,,,,,,,,,,,,,10.0,744.0,,,,12.3,,,,,,7.0,
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,91.0,,,,восточный,,,,,1.0,,,,,,,,,,,,,10.0,744.0,,,,10.4,,,,,,2.0,
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,92.2,,,9.2,восточный,,,,,2.0,,,0,,,,,0,,,,,10.0,744.0,,,,9.2,,,,,,4.0,
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,86.9,,,8.9,восточный,,,,,1.0,,,0,,,,,,,,,,10.0,744.0,,,,11.1,,,,,,6.0,
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,61.4,,,,юго-восточный,,,,,1.0,,,,,,,,,,,,,10.0,745.0,,,,17.6,,,,,,7.0,
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,30.8,,,,юго-восточный,,,,,3.0,,,,,,,,,,,,,10.0,744.0,,,,22.7,,,,,,7.0,
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,46.2,,,,юго-восточный,,,,,1.0,,,0,,,,,,,,,,10.0,744.0,,,,18.9,,,,,,4.0,
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,70.8,,,,северо-восточный,,,,22.9,1.0,,,0,,,,,,,,,,10.0,744.0,,,,13.9,,,,,,0.0,
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,75.5,,,,северо-восточный,,,,,1.0,,,,,,,,,,,,,,745.0,,,,12.2,,,,,,,
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,76.4,,,,северо-восточный,,,,,2.0,,,,,,,,,,,,,,744.0,,,,11.2,,,,,,,
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,81.5,,,9.3,северо-восточный,,,,,2.0,,,0,,,,,0,,,,,10.0,744.0,,,,9.3,,,,,,0.0,
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,74.0,,,9.2,восточный,,,,,2.0,,,0,,,,,,,,,,10.0,744.0,,,,12.4,,,,,,7.0,
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,46.6,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,744.0,,,,20.2,,,,,,9.0,
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,41.6,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,744.0,,,,22.6,,,,,,9.0,
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,49.1,,,,восточный,,,,,2.0,,,0,,,,,,,,,,10.0,744.0,,,,18.8,,,,,,4.0,
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,58.7,,,,восточный,,,,22.7,3.0,,,0,,,,,,,,,,10.0,744.0,,,,14.8,,,,,,2.0,
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,64.9,,,,восточный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,12.3,,,,,,2.0,
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,69.9,,,,восточный,,,,,2.0,,,,,,,,,,,,,10.0,744.0,,,,11.6,,,,,,4.0,
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,73.7,,,10.6,северо-восточный,,,,,2.0,,,0,,,,,0,,,,,10.0,745.0,,,,10.6,,,,,,7.0,
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,67.3,,,9.9,восточный,,,,,3.0,,,0,,,,,,,,,,10.0,745.0,,,,12.8,,,,,,5.0,
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,47.9,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,745.0,,,,19.3,,,,,,0.0,
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,36.8,,,,восточный,,,,,4.0,,,,,,,,,,,,,10.0,745.0,,,,21.8,,,,,,6.0,
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,48.3,,,,восточный,,,,,3.0,,,0,,,,,,,,,,10.0,745.0,,,,18.4,,,,,,4.0,
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,59.6,,,,восточный,,,,21.8,3.0,,,0,,,,,,,,,,10.0,745.0,,,,15.1,,,,,,2.0,
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,59.1,,,,восточный,,,,,4.0,,,,,,,,,,,,,10.0,745.0,,,,14.7,,,,,,2.0,
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,59.5,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,746.0,,,,12.9,,,,,,0.0,
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,58.0,,,12.1,восточный,,,,,3.0,,,0,,,,,0,,,,,10.0,747.0,,,,12.1,,,,,,7.0,
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,45.0,,,11.3,восточный,,,,,5.0,,,0,,,,,,,,,,10.0,748.0,,,,13.5,,,,,,6.0,
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,10.0,,,,,,,,,,,,,36.4,,,,восточный,,,,,5.0,,,,,,,,,,,,,10.0,748.0,,,,16.9,,,,,,7.0,
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,12.0,,,,,,,,,,,,,31.1,,,,восточный,,,,,5.0,,,,,,,,,,,,,10.0,748.0,,,,17.8,,,,,,9.0,
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,36.7,,,,восточный,,,,,4.0,,,0,,,,,,,,,,10.0,748.0,,,,16.2,,,,,,7.0,
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,42.0,,,,восточный,,,,18.4,4.0,,,0,,,,,,,,,,10.0,748.0,,,,14.0,,,,,,7.0,
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,45.7,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,748.0,,,,12.5,,,,,,6.0,
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,47.5,,,,восточный,,,,,4.0,,,,,,,,,,,,,10.0,747.0,,,,11.9,,,,,,7.0,
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,50.4,,,10.9,восточный,,,,,3.0,,,0,,,,,0,,,,,10.0,747.0,,,,10.9,,,,,,7.0,
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,73.4,,,8.9,юго-восточный,,,,,3.0,,,0.9,,,,,,,,,,4.0,748.0,,True,,8.9,,,,,,10.0,
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,89.7,,,,восточный,,,,,4.0,,,,,,,,,,True,,,4.0,748.0,,,,9.4,,,,,,10.0,
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,84.0,,,,юго-восточный,,,,,4.0,,,,,,,,,,,,,10.0,749.0,,,,10.9,,,,True,,10.0,
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,10.0,,,,,,,,,,,,,81.7,,,,восточный,,,,,3.0,,,2,,,,,,,,,,10.0,749.0,,,,11.1,,,,,,6.0,
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,88.0,,,,восточный,,,,11.7,2.0,,,2,,,,,,,True,,,4.0,749.0,,,,9.8,,,,,,7.0,
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,89.8,,,,восточный,,,,,2.0,,,,,,,,,,True,,,4.0,749.0,,,,9.6,,,,,,10.0,
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,85.6,,,,восточный,,,,,3.0,,,,,,,,,,True,,,4.0,749.0,,,,9.9,,,,,,10.0,
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,84.3,,,8.7,восточный,,,,,2.0,,,0,,,,,2,,True,,,4.0,749.0,,,,8.7,,,,,,7.0,
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,71.3,,,8.5,восточный,,,,,3.0,,,0,,,,,,,,,,10.0,749.0,,,,11.3,,,,,,9.0,
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,,,,,,,52.3,,,,восточный,,,,,4.0,,,,,,,,,,,,,10.0,748.0,,,,15.1,,,,,,9.0,
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,,,,,,,,,,,,,42.7,,,,восточный,,,,,4.0,,,,,,,,,,,,,1.0,748.0,,,,18.5,,,,,,9.0,
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,,,,,,,,,,,,44.9,,,,восточный,,,,,3.0,,,0,,,,,,,,,,10.0,747.0,,,,14.4,,,,,,7.0,
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,47.6,,,,восточный,,,,18.6,3.0,,,0,,,,,,,,,,10.0,747.0,,,,10.9,,,,,,9.0,
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,51.6,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,747.0,,,,9.8,,,,,,4.0,
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,,,,,55.2,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,746.0,,,,8.8,,,,,,2.0,
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,,,,,,,,,,,57.2,,,8.4,восточный,,,,,2.0,,,0,,,,,0,,,,,10.0,746.0,,,,8.8,,,,,,9.0,
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,,,,,48.4,,,8.4,восточный,,,,,4.0,,,0,,,,,,,,,,10.0,747.0,,,,11.4,,,,,,9.0,
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,10.0,,,,,,,,,,,,,32.1,,,,восточный,,,,,5.0,,,,,,,,,,,,,10.0,746.0,,,,17.4,,,,,,2.0,
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,12.0,,,,,,,,,,,,,24.2,,,,восточный,,,,,6.0,,,,,,,,,,,,,10.0,746.0,,,,20.2,,,,,,2.0,
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,12.0,,,,,,,,,,,,,33.1,,,,восточный,,,,,4.0,,,0,,,,,,,,,,10.0,746.0,,,,16.8,,,,,,4.0,
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,,,,,,42.9,,,,восточный,,,,20.3,4.0,,,0,,,,,,,,,,10.0,747.0,,,,12.9,,,,,,2.0,
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,,,,,,53.4,,,,восточный,,,,,4.0,,,,,,,,,,,,,10.0,747.0,,,,11.0,,,,,,0.0,
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,,,,,,,54.2,,,,восточный,,,,,4.0,,,,,,,,,,,,,10.0,747.0,,,,11.0,,,,,,1.0,
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,,,,,,,,,,,60.8,,,9.5,восточный,,,,,4.0,,,0,,,,,0,,,,,10.0,747.0,,,,9.6,,,,,,2.0,
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,,,,,,53.3,,,9.1,восточный,,,,,5.0,,,0,,,,,,,,,,10.0,748.0,,,,12.1,,,,,,2.0,
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,12.0,,,,,,,,,,,,,33.4,,,,юго-восточный,,,,,6.0,,,,,,,,,,,,,10.0,748.0,,,,16.8,,,,,,2.0,
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,13.0,,,,,,,,,,,,,27.3,,,,юго-восточный,,,,,6.0,,,,,,,,,,,,,10.0,748.0,,,,17.7,,,,,,9.0,
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,11.0,,,,,,,,,,,,,36.1,,,,восточный,,,,,3.0,,,0,,,,,,,,,,10.0,748.0,,,,15.8,,,,,,9.0,
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,,,,,,46.2,,,,восточный,,,,18.3,4.0,,,0,,,,,,,,,,10.0,748.0,,,,11.9,,,,,,7.0,
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,,,,,,54.1,,,,восточный,,,,,4.0,,,,,,,,,,,,,10.0,749.0,,,,10.8,,,,,,2.0,
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,,,,,,55.6,,,,восточный,,,,,4.0,,,,,,,,,,,,,10.0,749.0,,,,10.4,,,,,,6.0,
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,,,,,,,,,,,60.2,,,9.0,восточный,,,,,4.0,,,0,,,,,0,,,,,10.0,749.0,,,,9.1,,,,,,7.0,
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,,,,,,55.5,,,8.7,восточный,,,,,4.0,,,0,,,,,,,,,,10.0,749.0,,,,11.5,,,,,,10.0,
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,,,,,,46.5,,,,восточный,,,,,5.0,,,,,,,,,,,,,10.0,750.0,,,,16.6,,,,,,7.0,
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,10.0,,,,,,,,,,,,,41.6,,,,юго-восточный,,,,,3.0,,,,,,,,,,,,,10.0,749.0,,,,17.7,,,,,,7.0,
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,,,,,,,,,,,51.1,,,,восточный,,,,,3.0,,,0,,,,,,,,,,10.0,750.0,,,,14.9,,,,,,7.0,
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,,,,,,51.8,,,,восточный,,,,19.1,4.0,,,0,,,,,,,,,,10.0,750.0,,,,14.7,,,,,,10.0,
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,,,,,61.5,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,750.0,,,,12.4,,,,,,7.0,
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,,,,,,66.5,,,,северо-восточный,,,,,2.0,,,,,,,,,,,,,10.0,751.0,,,,10.9,,,,,,7.0,
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,,,,,,,,68.6,,,9.8,северо-восточный,,,,,3.0,,,0,,,,,0,,,,,10.0,751.0,,,,9.8,,,,,,4.0,
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,,,,,57.5,,,9.0,восточный,,,,,3.0,,,0,,,,,,,,,,10.0,751.0,,,,13.2,,,,,,9.0,
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,,,,,42.8,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,751.0,,,,17.9,,,,,,10.0,
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,,,,,,39.1,,,,восточный,,,,,4.0,,,,,,,,,,,,,10.0,751.0,,,,18.7,,,,,,10.0,
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,,,,,,,,,,49.3,,,,восточный,,,,,3.0,,,0,,,,,,,,,,10.0,751.0,,,,14.7,,,,,,10.0,
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,,,,,46.0,,,,восточный,,,,18.9,3.0,,,0,,,,,,,,,,10.0,751.0,,,,13.5,,,,,,9.0,
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,,,,,49.0,,,,восточный,,,,,3.0,,,,,,,,,,,,,10.0,752.0,,,,11.1,,,,,,10.0,
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,,,,,51.3,,,,восточный,,,,,2.0,,,,,,,,,,,,,10.0,751.0,,,,10.2,,,,,,10.0,
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,,,,,,,,58.5,,,8.8,северо-восточный,,,,,2.0,,,0,,,,,0,,,,,10.0,752.0,,,,9.0,,,,,,6.0,
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,,,,,52.0,,,8.0,восточный,,,,,3.0,,,0,,,,,,,,,,10.0,752.0,,,,11.4,,,,,,2.0,
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,,,,,35.6,,,,восточный,,,,,4.0,,,,,,,,,,,,,10.0,752.0,,,,16.9,,,,,,2.0,
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,,,,,21.1,,,,юго-восточный,,,,,3.0,,,,,,,,,,,,,10.0,751.0,,,,20.4,,,,,,4.0,
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,,,,,,,,,,35.9,,,,восточный,,,,,2.0,,,0,,,,,,,,,,10.0,751.0,,,,16.0,,,,,,4.0,
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,,,,,35.5,,,,восточный,,,,20.7,3.0,,,0,,,,,,,,,,10.0,752.0,,,,12.8,,,,,,2.0,
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,,,,,40.5,,,,восточный,,,,,2.0,,,,,,,,,,,,,10.0,752.0,,,,10.8,,,,,,5.0,
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,,,,,46.2,,,,восточный,,,,,1.0,,,,,,,,,,,,,10.0,753.0,,,,9.7,,,,,,7.0,
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,,,,,,,,,,54.8,,,7.5,восточный,,,,,2.0,,,0,,,,,0,,,,,10.0,753.0,,,,7.5,,,,,,2.0,
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,,,,,,51.3,,,6.7,восточный,,,,,2.0,,,0,,,,,,,,,,10.0,753.0,,,,10.0,,,,,,5.0,
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,10.0,,,,,,,,,,,,,29.5,,,,южный,,,,,6.0,,,,,,,,,,,,,10.0,753.0,,,,18.3,,,,,,2.0,
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,10.0,,,,,,,,,,,,,32.4,,,,юго-восточный,,,,,5.0,,,,,,,,,,,,,10.0,752.0,,,,19.8,,,,,,1.0,
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,,,,,,,,,,42.2,,,,юго-восточный,,,,,2.0,,,0,,,,,,,,,,10.0,751.0,,,,16.6,,,,,,7.0,
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,,,,,50.8,,,,юго-восточный,,,,20.1,3.0,,,0,,,,,,,,,,10.0,751.0,,,,13.7,,,,,,1.0,
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,,,,,56.6,,,,юго-восточный,,,,,1.0,,,,,,,,,,,,,10.0,751.0,,,,11.3,,,,,,0.0,
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,,,,,,60.7,,,,юго-восточный,,,,,1.0,,,,,,,,,,,,,10.0,750.0,,,,9.4,,,,,,0.0,
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,,,,,,,,,,65.3,,,7.7,восточный,,,,,2.0,,,0,,,,,0,,,,,10.0,750.0,,,,7.9,,,,,,0.0,
