timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Ливневый дождь со снегом,Ливневый дождь,Снежная крупа (возможно с дождем) умеренная или сильная,Количество облаков уменьшилось,Дождь со снегом слабый,Дождь (незамерзающий) слабый с перерывами,Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Град,"Минимальная температура, °C",Направление ветра,Гроза,Снег слабый с перерывами,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Ливневой снег умеренный или сильный,Ливневой дождь со снегом умеренный или сильный,"Осадки за 12 часов, мм","Высота снежного покрова, см",Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),Снежная крупа (возможно с дождем) слабая,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Снег умеренный непрерывный,"Температура воздуха, °C","Гроза, дождь слабый",Снег слабый непрерывный,Количество облаков не изменилось,Балл общей облачности,Ливневой снег слабый
1596186000,"Пятница, 31 июля
09:00 (UTC)",,8.0,,,,,,,,,,,50.5,,,,западный,,,,2,,,,,,,,,,,,20.0,738,,,20.4,,,,7.0,
1596196800,"Пятница, 31 июля
12:00 (UTC)",,7.0,,,,,,,,,,,51.0,,,,юго-западный,,,,2,,,,,,,,,,,,20.0,738,,,21.0,,,True,6.0,
1596207600,"Пятница, 31 июля
15:00 (UTC)",,7.0,,,,,,,,,,,50.7,,,,западный,,,21.5,1,,,,0.6,,,,,,,,20.0,738,,,19.7,,,,6.0,
1596218400,"Пятница, 31 июля
18:00 (UTC)",,4.0,,,,,,,,,,,73.1,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,739,,,15.4,,,,6.0,
1596229200,"Пятница, 31 июля
21:00 (UTC)",,3.0,,,,,,,,,,,86.9,,,,западный,,,,1,,,,,,,,,,,,20.0,739,,,11.2,,,,1.0,
1596240000,"Суббота, 1 августа
00:00 (UTC)",,2.0,,,,,,,,,,,90.4,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,739,,,10.1,,,,0.0,
1596250800,"Суббота, 1 августа
03:00 (UTC)",,3.0,,,,,,,,,,,91.7,,,9.9,юго-западный,,,,1,,,,0,,,0.6,True,,,,1.0,740,,,11.6,,,,10.0,
1596261600,"Суббота, 1 августа
06:00 (UTC)",,5.0,,,,,,,,,,,73.1,,,,юго-западный,,,,2,,,,,,,,,,,,20.0,740,,,15.7,,,True,2.0,
1596272400,"Суббота, 1 августа
09:00 (UTC)",,5.0,,,,,,,,,,,51.7,,,,западный,,,,2,,,,,,,,,,,,20.0,740,,,19.7,,,,5.0,
1596283200,"Суббота, 1 августа
12:00 (UTC)",,5.0,,,,,,,,,,,49.2,,,,западный,,,,1,,,,,,,,,,,,20.0,741,,,20.4,,,,9.0,
1596294000,"Суббота, 1 августа
15:00 (UTC)",,3.0,,,,,,,,,,,56.1,,,,юго-восточный,,,20.9,1,,,,0,,,,,,,,20.0,740,,,19.7,,,,10.0,
1596304800,"Суббота, 1 августа
18:00 (UTC)",,2.0,,,,,,,,,,,74.7,,,,восточный,,,,1,,,,,,,,,,,,20.0,740,,,16.4,,,,10.0,
1596315600,"Суббота, 1 августа
21:00 (UTC)",,3.0,,,,,,,,,,,79.2,,,,северо-восточный,,,,1,,,,,,,,,,,,20.0,739,,,15.9,,,,10.0,
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,5.0,,,,,,,,,,,89.5,,,,восточный,,,,2,,,,,,,,,,,,4.0,737,True,,14.1,,,,10.0,
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,10.0,,,,,,,,,,,91.8,,,13.2,северный,,,,5,,,,11,,,11,,,,,4.0,733,True,,13.2,,,,10.0,
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,11.0,,,,,,,,,,,93.0,,,12.9,северный,,,,2,,,,,,,,,,,,2.0,731,True,,12.9,,,,10.0,
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,10.0,,,,,,,,,,,91.8,,,,северо-западный,,,,2,,,,,,,,,,,,4.0,733,True,,13.1,,,,10.0,
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,9.0,,,,,,,,,,,89.4,,,,северо-западный,,,,3,,,,,,,,,,,,2.0,736,True,,12.4,,,,10.0,
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,10.0,,,,,,,,,,,87.7,,,,северо-западный,,,13.6,2,,,,35,,,,,True,,,10.0,740,,,13.0,,,,10.0,
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,6.0,,,,,,,,,,,91.1,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,742,,,11.3,,,True,7.0,
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,3.0,,,,,,,,,,,91.7,,,,юго-западный,,,,1,,,,,,,,,,,,10.0,743,,,10.5,,,,6.0,
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,2.0,,,,,,,,,,,92.9,,,,,,,,0,,,,,,,,,,,,10.0,744,,,9.6,,,,7.0,
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,1.0,,,,,,,,,,,92.3,,,9.0,,,,,0,,,,0.1,,,35,,,,,10.0,745,,,11.5,,,,10.0,
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,2.0,,,,,,,,,,,71.7,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,746,,,16.0,,,,9.0,
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,3.0,,,,,,,,,,,54.7,,,,юго-западный,,,,1,,,,,,,,,,,,20.0,747,,,17.3,,,,9.0,
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,6.0,,,,,,,,,,,49.6,,,,западный,,,,1,,,,,,,,,,,,20.0,747,,,18.2,,,,7.0,
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,4.0,,,,,,,,,,,47.7,,,,западный,,,20.0,1,,,,0,,,,,,,,20.0,748,,,18.5,,,,6.0,
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,2.0,,,,,,,,,,,85.8,,,,,,,,0,,,,,,,,,,,,20.0,748,,,11.4,,,,0.0,
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,1.0,,,,,,,,,,,91.6,,,,,,,,0,,,,,,,,,,,,20.0,749,,,9.6,,,,0.0,
1596499200,"Вторник, 4 августа
00:00 (UTC)",,1.0,,,,,,,,,,,92.2,,,,,,,,0,,,,,,,,,,,,20.0,749,,,8.6,,,,0.0,
1596510000,"Вторник, 4 августа
03:00 (UTC)",,2.0,,,,,,,,,,,85.3,,,8.2,юго-восточный,,,,1,,,,0,,,0,,,,,20.0,750,,,12.8,,,,4.0,
1596520800,"Вторник, 4 августа
06:00 (UTC)",,3.0,,,,,,,,,,,55.6,,,,южный,,,,2,,,,,,,,,,,,20.0,751,,,19.5,,,,2.0,
1596531600,"Вторник, 4 августа
09:00 (UTC)",,4.0,,,,,,,,,,,46.1,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,751,,,20.9,,,,6.0,
1596542400,"Вторник, 4 августа
12:00 (UTC)",,4.0,,,,,,,,,,,40.1,,,,юго-восточный,,,,1,,,,,,,,,,,,20.0,751,,,23.2,,,,7.0,
1596553200,"Вторник, 4 августа
15:00 (UTC)",,3.0,,,,,,,,,,,42.1,,,,восточный,,,23.8,1,,,,0,,,,,,,,20.0,751,,,23.3,,,,2.0,
1596564000,"Вторник, 4 августа
18:00 (UTC)",,3.0,,,,,,,,,,,84.9,,,,,,,,0,,,,,,,,,,,,20.0,752,,,14.3,,,,0.0,
1596574800,"Вторник, 4 августа
21:00 (UTC)",,0.0,,,,,,,,,,,90.5,,,,,,,,0,,,,,,,,,,,,20.0,753,,,11.7,,,,0.0,
1596585600,"Среда, 5 августа
00:00 (UTC)",,0.0,,,,,,,,,,,92.3,,,,,,,,0,,,,,,,,,,,,20.0,754,,,10.5,,,,0.0,
1596596400,"Среда, 5 августа
03:00 (UTC)",,1.0,,,,,,,,,,,72.8,,,10.1,восточный,,,,1,,,,0,,,0,,,,,20.0,754,,,16.7,,,,2.0,
1596607200,"Среда, 5 августа
06:00 (UTC)",,6.0,,,,,,,,,,,49.6,,,,восточный,,,,2,,,,,,,,,,,,20.0,754,,,21.9,,,,2.0,
1596618000,"Среда, 5 августа
09:00 (UTC)",,5.0,,,,,,,,,,,37.9,,,,северо-восточный,,,,2,,,,,,,,,,,,20.0,753,,,23.8,,,,2.0,
1596628800,"Среда, 5 августа
12:00 (UTC)",,5.0,,,,,,,,,,,34.4,,,,северо-восточный,,,,2,,,,,,,,,,,,20.0,753,,,25.3,,,,2.0,
1596639600,"Среда, 5 августа
15:00 (UTC)",,5.0,,,,,,,,,,,42.2,,,,восточный,,,27.6,1,,,,0,,,,,,,,20.0,752,,,23.7,,,,2.0,
1596650400,"Среда, 5 августа
18:00 (UTC)",,4.0,,,,,,,,,,,65.3,,,,восточный,,,,1,,,,,,,,,,,,20.0,752,,,18.1,,,,2.0,
1596661200,"Среда, 5 августа
21:00 (UTC)",,2.0,,,,,,,,,,,86.6,,,,,,,,0,,,,,,,,,,,,20.0,752,,,14.2,,,,0.0,
1596672000,"Четверг, 6 августа
00:00 (UTC)",,0.0,,,,,,,,,,,90.0,,,,,,,,0,,,,,,,,,,,,20.0,752,,,13.3,,,,1.0,
1596682800,"Четверг, 6 августа
03:00 (UTC)",,1.0,,,,,,,,,,,67.4,,,12.9,,,,,0,,,,0,,,0,,,,,20.0,752,,,19.8,,,,2.0,
1596693600,"Четверг, 6 августа
06:00 (UTC)",,3.0,,,,,,,,,,,54.7,,,,юго-восточный,,,,1,,,,,,,,,,,,20.0,752,,,24.2,,,,4.0,
1596704400,"Четверг, 6 августа
09:00 (UTC)",,5.0,,,,,,,,,,,48.2,,,,юго-восточный,,,,1,,,,,,,,,,,,20.0,751,,,26.3,,,,6.0,
1596715200,"Четверг, 6 августа
12:00 (UTC)",,3.0,,,,,,,,,,,47.5,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,751,,,27.2,,,,9.0,
1596726000,"Четверг, 6 августа
15:00 (UTC)",,4.0,,,,,,,,,,,51.9,,,,северо-западный,,,27.4,1,,,,0,,,,,,,,20.0,750,,,25.4,,,,5.0,
1596736800,"Четверг, 6 августа
18:00 (UTC)",,2.0,,,,,,,,,,,59.6,,,,северный,,,,1,,,,,,,,,,,,20.0,750,,,21.8,,,,9.0,
1596747600,"Четверг, 6 августа
21:00 (UTC)",,2.0,,,,,,,,,,True,80.6,,,,,,,,0,,,,,,,,,,,,20.0,749,,,18.8,,,,5.0,
1596758400,"Пятница, 7 августа
00:00 (UTC)",,3.0,,,,,,,,,,,86.3,,,,,True,,,0,,,,,,,,,,,,20.0,749,,,16.7,,,,7.0,
1596769200,"Пятница, 7 августа
03:00 (UTC)",,3.0,,,,,,,,,,,83.1,,,16.1,северо-западный,,,,1,,,,0,,,0,,,,,20.0,749,,,17.7,,,,6.0,
1596780000,"Пятница, 7 августа
06:00 (UTC)",,5.0,,,,,,,,,,,65.6,,,,северо-западный,,,,2,,,,,,,,,,,,20.0,749,,,21.2,,,,7.0,
1596790800,"Пятница, 7 августа
09:00 (UTC)",,6.0,,,,,,,,,,,54.4,,,,северо-западный,,,,2,,,,,,,,,,,,20.0,749,,,21.7,,,,10.0,
1596801600,"Пятница, 7 августа
12:00 (UTC)",,9.0,,,,,,,,,,,39.3,,,,северный,,,,2,,,,,,,,,,,,20.0,750,,,23.4,,,,7.0,
1596812400,"Пятница, 7 августа
15:00 (UTC)",,10.0,,,,,,,,,,,47.3,,,,северный,,,23.5,3,,,,0,,,,,,,,20.0,750,,,20.5,,,,4.0,
1596823200,"Пятница, 7 августа
18:00 (UTC)",,6.0,,,,,,,,,,,66.6,,,,,,,,0,,,,,,,,,,,,20.0,751,,,15.7,,,,1.0,
1596834000,"Пятница, 7 августа
21:00 (UTC)",,2.0,,,,,,,,,,,78.9,,,,,,,,0,,,,,,,,,,,,20.0,750,,,13.9,,,,4.0,
1596844800,"Суббота, 8 августа
00:00 (UTC)",,2.0,,,,,,,,,,,89.2,,,,,,,,0,,,,,,,,,,,,20.0,750,,,10.2,,,,2.0,
1596855600,"Суббота, 8 августа
03:00 (UTC)",,1.0,,,,,,,,,,,75.4,,,9.2,,,,,0,,,,0,,,0,,,,,20.0,749,,,14.9,,,,10.0,
1596866400,"Суббота, 8 августа
06:00 (UTC)",,3.0,,,,,,,,,,,63.7,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,749,,,18.6,,,,4.0,
1596877200,"Суббота, 8 августа
09:00 (UTC)",,6.0,,,,,,,,,,,47.8,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,748,,,20.2,,,,10.0,
1596888000,"Суббота, 8 августа
12:00 (UTC)",,7.0,,,,True,,,,,,,71.8,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,747,,,16.6,,,,10.0,
1596898800,"Суббота, 8 августа
15:00 (UTC)",,6.0,,,,,,,,,,,51.2,,,,северо-западный,,,21.3,1,,,,0.3,,,,,,,,20.0,746,,,19.0,,,,9.0,
1596909600,"Суббота, 8 августа
18:00 (UTC)",,6.0,,,,,,,,,,,73.4,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,746,,,14.6,,,,2.0,
1596920400,"Суббота, 8 августа
21:00 (UTC)",,3.0,,,,,,,,,,,83.1,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,745,,,13.3,,,,0.0,
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,3.0,,,,,,,,,,,87.5,,,,,,,,0,,,,,,,,,,,,20.0,745,,,11.1,,,,0.0,
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,2.0,,,,,,,,,,,83.0,,,10.8,северо-западный,,,,1,,,,0,,,0.3,,,,,20.0,745,,,12.5,,,,1.0,
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,4.0,,,,,,,,,,,61.1,,,,северный,,,,2,,,,,,,,,,,,20.0,745,,,17.9,,,,7.0,
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,7.0,,,,,,,,,,,49.6,,,,северный,,,,2,,,,,,,,,,,,20.0,744,,,20.6,,,,7.0,
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,7.0,,,,True,,,,,,,50.9,,,,северный,,,,2,,,,,,,,,,,,20.0,743,,,20.4,,,,7.0,
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,9.0,,,,,,,,,,,57.8,,,,северный,,,20.7,3,,,,0.1,,,,,,,,20.0,744,,,17.4,,,,9.0,
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,7.0,,,,,,,,,,,68.4,,,,северо-западный,,,,2,,,,,,,,,,,,20.0,744,,,13.4,,,,4.0,
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,6.0,,,,,,,,,,,78.9,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,744,,,10.4,,,,0.0,
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,4.0,,,,,,,,,,,86.6,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,744,,,8.4,,,,0.0,
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,4.0,,,,,,,,,,,81.6,,,7.9,северо-западный,,,,1,,,,0,,,0.1,,,,,20.0,744,,,9.9,,,,1.0,
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,9.0,,,,,,,,,,,77.5,,,,северный,,,,3,,,,,,,,,,,,20.0,744,,,11.8,,,,10.0,
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,8.0,,,,,,,,,,,59.1,,,,северный,,,,2,,,,,,,,,,,,20.0,744,,,16.5,,,,7.0,
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,8.0,,,,,,,,,,,51.9,,,,северный,,,,2,,,,,,,,,,,,20.0,744,,,17.6,,,,7.0,
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,7.0,,,,,,,,,,,51.9,,,,северо-западный,,,18.9,1,,,,0,,,,,,,,20.0,744,,,17.7,,,,1.0,
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,3.0,,,,,,,,,,,77.8,,,,,,,,0,,,,,,,,,,,,20.0,744,,,13.4,,,,0.0,
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,2.0,,,,,,,,,,,84.6,,,,,,,,0,,,,,,,,,,,,20.0,745,,,11.2,,,,0.0,
1597104000,"Вторник, 11 августа
00:00 (UTC)",,2.0,,,,,,,,,,,87.8,,,,,,,,0,,,,,,,,,,,,20.0,745,,,8.2,,,,0.0,
1597114800,"Вторник, 11 августа
03:00 (UTC)",,1.0,,,,,,,,,,,82.4,,,6.9,северный,,,,1,,,,0,,,0,,,,,20.0,745,,,11.5,,,,5.0,
1597125600,"Вторник, 11 августа
06:00 (UTC)",,2.0,,,,,,,,,,,50.0,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,745,,,18.2,,,,5.0,
1597136400,"Вторник, 11 августа
09:00 (UTC)",,5.0,,,,,,,,,,,42.4,,,,восточный,,,,1,,,,,,,,,,,,20.0,745,,,19.6,,,,10.0,
1597147200,"Вторник, 11 августа
12:00 (UTC)",,6.0,,,,,,,,,,,38.9,,,,северо-восточный,,,,1,,,,,,,,,,,,20.0,745,,,20.0,,,,10.0,
1597158000,"Вторник, 11 августа
15:00 (UTC)",,5.0,,,,,,,,,,,40.3,,,,северный,,,20.9,2,,,,0,,,,,,,,20.0,745,,,19.2,,,,10.0,
1597168800,"Вторник, 11 августа
18:00 (UTC)",,4.0,,,,,,,,,,,81.8,,,,северный,,,,1,,,,,,,,,,,,20.0,745,,,11.3,,,,0.0,
1597179600,"Вторник, 11 августа
21:00 (UTC)",,2.0,,,,,,,,,,,77.0,,,,восточный,,,,1,,,,,,,,,,,,20.0,745,,,12.0,,,,0.0,
1597190400,"Среда, 12 августа
00:00 (UTC)",,2.0,,,,,,,,,,,86.8,,,,,,,,0,,,,,,,,,,,,20.0,745,,,10.1,,,,9.0,
1597201200,"Среда, 12 августа
03:00 (UTC)",,3.0,,,,,,,,,,,75.6,,,8.8,северный,,,,1,,,,0,,,0,,,,,20.0,745,,,13.0,,,,7.0,
1597212000,"Среда, 12 августа
06:00 (UTC)",,5.0,,,,,,,,,,,57.3,,,,северный,,,,2,,,,,,,,,,,,20.0,746,,,16.9,,,,7.0,
1597222800,"Среда, 12 августа
09:00 (UTC)",,7.0,,,,,,,,,,,42.4,,,,северо-восточный,,,,2,,,,,,,,,,,,20.0,746,,,18.5,,,,9.0,
1597233600,"Среда, 12 августа
12:00 (UTC)",,7.0,,,,,,,,,,,46.0,,,,северный,,,,3,,,,,,,,,,,,20.0,746,,,18.3,,,,7.0,
1597244400,"Среда, 12 августа
15:00 (UTC)",,7.0,,,,,,,,,,,45.4,,,,северо-восточный,,,19.2,3,,,,0,,,,,,,,20.0,746,,,17.0,,,,2.0,
1597255200,"Среда, 12 августа
18:00 (UTC)",,6.0,,,,,,,,,,,65.1,,,,восточный,,,,1,,,,,,,,,,,,20.0,747,,,13.2,,,,2.0,
1597266000,"Среда, 12 августа
21:00 (UTC)",,5.0,,,,,,,,,,,73.3,,,,северо-восточный,,,,2,,,,,,,,,,,,20.0,747,,,11.2,,,,2.0,
1597276800,"Четверг, 13 августа
00:00 (UTC)",,5.0,,,,,,,,,,,77.2,,,,северо-восточный,,,,2,,,,,,,,,,,,20.0,747,,,9.9,,,,7.0,
1597287600,"Четверг, 13 августа
03:00 (UTC)",,5.0,,,,,,,,,,,77.2,,,9.0,северо-восточный,,,,2,,,,0,,,0,,,,,20.0,747,,,9.9,,,,10.0,
1597298400,"Четверг, 13 августа
06:00 (UTC)",,6.0,,,,,,,,,,,58.5,,,,восточный,,,,3,,,,,,,,,,,,20.0,746,,,14.0,,,,7.0,
1597309200,"Четверг, 13 августа
09:00 (UTC)",,8.0,,,,,,,,,,,51.4,,,,восточный,,,,3,,,,,,,,,,,,20.0,746,,,15.8,,,,7.0,
1597320000,"Четверг, 13 августа
12:00 (UTC)",,7.0,,,,,,,,,,,49.3,,,,восточный,,,,2,,,,,,,,,,,,20.0,745,,,15.7,,,,9.0,
1597330800,"Четверг, 13 августа
15:00 (UTC)",,6.0,,,,,,,,,,,57.4,,,,восточный,,,16.9,2,,,,0,,,,,,,,20.0,745,,,14.4,,,,10.0,
1597341600,"Четверг, 13 августа
18:00 (UTC)",,6.0,,,,,,,,,,,62.4,,,,восточный,,,,2,,,,,,,,,,,,20.0,745,,,12.6,,,,10.0,
1597352400,"Четверг, 13 августа
21:00 (UTC)",,6.0,,,,,,,,,,,68.4,,,,восточный,,,,2,,,,,,,,,,,,20.0,745,,,11.1,,,,10.0,
1597363200,"Пятница, 14 августа
00:00 (UTC)",,5.0,,,,,,,,,,,69.6,,,,северо-восточный,,,,2,,,,,,,,,,,,20.0,745,,,10.1,,,,9.0,
1597374000,"Пятница, 14 августа
03:00 (UTC)",,6.0,,,,,,,,,,,72.6,,,9.6,северо-восточный,,,,2,,,,0,,,0,,,,,20.0,745,,,10.0,,,,9.0,
1597384800,"Пятница, 14 августа
06:00 (UTC)",,8.0,,,,,,,,,,,58.5,,,,северо-восточный,,,,3,,,,,,,,,,,,20.0,745,,,12.4,,,,9.0,
1597395600,"Пятница, 14 августа
09:00 (UTC)",,9.0,,,,,,,,,,,48.2,,,,северо-восточный,,,,3,,,,,,,,,,,,20.0,744,,,15.4,,,,7.0,
1597406400,"Пятница, 14 августа
12:00 (UTC)",,9.0,,,,,,,,,,,47.0,,,,северо-восточный,,,,3,,,,,,,,,,,,20.0,744,,,15.0,,,,9.0,
1597417200,"Пятница, 14 августа
15:00 (UTC)",,9.0,,,,,,,,,,,55.7,,,,северный,,,15.8,3,,,,0,,,,,,,,20.0,744,,,13.9,,,,9.0,
1597428000,"Пятница, 14 августа
18:00 (UTC)",,7.0,,,,,,,,,,,66.6,,,,северный,,,,3,,,,,,,,,,,,20.0,744,,,11.6,,,,6.0,
1597438800,"Пятница, 14 августа
21:00 (UTC)",,6.0,,,,,,,,,,,75.0,,,,северный,,,,2,,,,,,,,,,,,20.0,744,,,9.2,,,,1.0,
1597449600,"Суббота, 15 августа
00:00 (UTC)",,6.0,,,,,,,,,,,75.1,,,,северный,,,,3,,,,,,,,,,,,20.0,744,,,9.6,,,,9.0,
1597460400,"Суббота, 15 августа
03:00 (UTC)",,7.0,,,,,,,,,,,76.6,,,9.0,северный,,,,3,True,,,менее 0.1,,,менее 0.1,,,,,20.0,744,,,9.5,,,,10.0,
1597471200,"Суббота, 15 августа
06:00 (UTC)",,7.0,,,,,,,,True,,,83.9,,,,северный,,,,3,,,,,,,,,,,,10.0,744,,,9.9,,,,10.0,
1597482000,"Суббота, 15 августа
09:00 (UTC)",,7.0,,,,,,,,,,,86.8,,,,северный,,,,3,True,,,,,,,,,,,10.0,744,,,10.4,,,,10.0,
1597492800,"Суббота, 15 августа
12:00 (UTC)",,8.0,,,,,,,,,,,85.2,,,,северо-восточный,,,,3,,,,,,,,,,,,10.0,745,,,11.3,,,True,10.0,
1597503600,"Суббота, 15 августа
15:00 (UTC)",,7.0,,,,,,,,,,,84.6,,,,северный,,,11.9,3,,,,2,,,,,,,,10.0,745,,,11.4,,,,10.0,
1597514400,"Суббота, 15 августа
18:00 (UTC)",,6.0,,,,,,,,,,,86.3,,,,северный,,,,2,,,,,,,,,,,,20.0,745,,,11.2,,,,10.0,
1597525200,"Суббота, 15 августа
21:00 (UTC)",,5.0,,,,,,,,,,,87.5,,,,северный,,,,1,,,,,,,,,,,,20.0,744,,,11.1,,,,7.0,
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,3.0,,,,,,,,,,,88.6,,,,северный,,,,1,,,,,,,,,,,,20.0,744,,,9.9,,,,7.0,
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,3.0,,,,,,,,,,,86.2,,,9.1,северный,,,,1,,,,0,,,2,,,,,20.0,743,,,10.2,,,,2.0,
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,6.0,,,,,,,,,,,61.6,,,,северный,,,,2,,,,,,,,,,,,20.0,743,,,14.8,,,,5.0,
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,6.0,,,,,,,,,,,57.7,,,,северный,,,,2,,,,,,,,,,,,20.0,742,,,15.4,,,,9.0,
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,6.0,,,,,,,,,,,47.6,,,,северо-восточный,,,,2,,,,,,,,,,,,20.0,742,,,16.9,,,,7.0,
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,5.0,,,,,,,,,,,59.3,,,,северный,,,17.6,1,,,,0,,,,,,,,20.0,741,,,15.4,,,,7.0,
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,2.0,,,,,,,,,,,85.3,,,,,,,,0,,,,,,,,,,,,20.0,741,,,12.1,,,,10.0,
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,1.0,,,,,,,,,,,85.8,,,,,,,,0,,,,,,,,,,,,20.0,739,,,11.4,,,,7.0,
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,2.0,,,,,,,,,,,90.3,,,,западный,,,,1,,,,,,,,,,,,20.0,738,,,9.2,,,,7.0,
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,2.0,,,,,,,,,,,89.9,,,8.0,южный,,,,1,,,,0,,,0,,,,,20.0,737,,,11.8,,,,6.0,
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,2.0,,,,True,,,,,,,81.5,,,,юго-восточный,,,,1,,,,,,,,,,,,20.0,736,,,13.1,,,,10.0,
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,3.0,,,,,,,,,,,72.1,,,,северо-западный,,,,1,,,,,,,,,True,,,20.0,736,,,15.3,,,,10.0,
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,5.0,,,,,,,,,,,87.6,,,,северо-западный,,,,2,,,,,,,,,True,,,4.0,737,,,12.5,,,,10.0,
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,9.0,,,,,,,,,,,77.4,,,,северо-западный,,,15.6,2,,,,1,,,,,,,,20.0,738,,,11.0,,,True,9.0,
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,11.0,,,,,,,,,,,74.6,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,739,,,9.8,,,True,9.0,
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,5.0,,,,,,,,,,,82.4,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,738,,,7.2,,,,4.0,
1597708800,"Вторник, 18 августа
00:00 (UTC)",,4.0,,,,,,,,,,,85.7,,,,северо-западный,,,,1,,,,,,,,,,,,20.0,738,,,5.5,,,,0.0,
1597719600,"Вторник, 18 августа
03:00 (UTC)",,3.0,,,,,,,,,,,82.3,,,4.9,северо-западный,,,,1,,,,0,,,1,,,,,20.0,739,,,6.7,,,,0.0,
1597730400,"Вторник, 18 августа
06:00 (UTC)",,7.0,,,,,,,,,,,60.4,,,,северо-западный,,,,2,,,,,,,,,,,,20.0,738,,,13.4,,,,0.0,
1597741200,"Вторник, 18 августа
09:00 (UTC)",,8.0,,,,,,,,,,,48.8,,,,северо-западный,,,,2,,,,,,,,,,,,20.0,738,,,15.4,,,,7.0,
1597752000,"Вторник, 18 августа
12:00 (UTC)",,9.0,,,,,,,,,,,48.6,,,,северо-западный,,,,2,,,,,,,,,,,,20.0,739,,,14.5,,,,6.0,
1597762800,"Вторник, 18 августа
15:00 (UTC)",,10.0,,,,,,,,,,,56.1,,,,северо-западный,,,15.8,1,,,,0,,,,,,,,20.0,739,,,12.5,,,,2.0,
