timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Ливневой дождь со снегом слабый,Ливневый дождь,Количество облаков уменьшилось,Ухудшение видимости из-за дыма или вулканического пепла,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Ливневой снег умеренный или сильный,Зарница,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,Туман ослабел (небо видно),Количество облаков увеличилось,"Осадки за 24 часа, мм",Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Туман без изменений (небо видно),Балл общей облачности,Ливневой снег слабый,Ливневый дождь со снегом
1600160400,"Вторник, 15 сентября
09:00 (UTC)",,,,,,,,,73.7,,,юго-западный,,19.8,1,,,,менее 0.1,,,,,,,,10,754,,,16.3,,,,,9.0,,
1600171200,"Вторник, 15 сентября
12:00 (UTC)",,,,,,,,,83.9,,,,,,0,,,,,,,,,,,,10,754,,,15.3,,,,,10.0,,
1600182000,"Вторник, 15 сентября
15:00 (UTC)",,,,,,,,,82.8,,,западный,,,1,,,,,,,,,,,,10,754,,,14.9,,,,,9.0,,
1600192800,"Вторник, 15 сентября
18:00 (UTC)",,,,,,,,,91.3,,,южный,,,1,,,,,,,,,,True,,9,753,,,14.4,,,,,10.0,,
1600203600,"Вторник, 15 сентября
21:00 (UTC)",,,,,,,,,91.9,,14.0,юго-западный,,,2,,,,0.3,,,,0.3,,,,10,753,,,14.0,,True,,,10.0,,
1600214400,"Среда, 16 сентября
00:00 (UTC)",,,,,,,,,77.2,,,южный,,,1,,,,,,,,,,,,10,753,,,16.5,,True,,,10.0,,
1600225200,"Среда, 16 сентября
03:00 (UTC)",,,,,,,,,66.6,,,,,,0,,,,,,,,,,,,10,752,,,17.8,,,,,10.0,,
1600236000,"Среда, 16 сентября
06:00 (UTC)",,,,,,,,,73.0,,,северо-восточный,,,3,,,,,,,,,,,,10,752,,,18.0,,,,,9.0,,
1600246800,"Среда, 16 сентября
09:00 (UTC)",,,,,,,,,79.8,,,северо-восточный,,18.2,2,,,,0,,,,,,,,10,752,,,16.6,,,,,10.0,,
1600257600,"Среда, 16 сентября
12:00 (UTC)",,,,,,,,,90.2,,,северо-восточный,,,3,,,,,,,,,,,,10,752,,,15.1,,True,,,9.0,,
1600268400,"Среда, 16 сентября
15:00 (UTC)",,,,,,,,,92.5,,,восточный,,,2,,,,,,,,,,,,10,751,,,15.1,,,,,9.0,,
1600279200,"Среда, 16 сентября
18:00 (UTC)",,,,,,,,,93.7,,,юго-восточный,,,1,,,,,,,,,,True,,10,751,,,15.0,,,,,10.0,,
1600290000,"Среда, 16 сентября
21:00 (UTC)",,,,,,,,,94.4,,14.7,восточный,,,3,,,,7,,,,7,,True,,7,749,,,15.1,,,,,10.0,,
1600300800,"Четверг, 17 сентября
00:00 (UTC)",,,,,,,,,94.4,,,юго-восточный,,,2,,,,,,,,,,True,,10,749,,,16.1,,,,,10.0,,
1600311600,"Четверг, 17 сентября
03:00 (UTC)",,,,,True,,,,90.9,,,юго-восточный,,,3,,,,,,,,,,,,10,748,,,17.6,,,,,10.0,,
1600322400,"Четверг, 17 сентября
06:00 (UTC)",,,,,,,,,80.7,,,южный,,,4,,,,,,,,,,,,10,748,,,19.0,,True,,,9.0,,
1600333200,"Четверг, 17 сентября
09:00 (UTC)",,,,,,,,,83.6,,,юго-восточный,,19.7,1,,,,6,,,,,,True,,10,747,,,17.2,,,,,7.0,,
1600344000,"Четверг, 17 сентября
12:00 (UTC)",,,,,,,,,93.1,,,восточный,,,2,,,,,,,,,,,,10,748,,,14.2,,,True,,0.0,,
1600354800,"Четверг, 17 сентября
15:00 (UTC)",,,True,,,,,,93.7,,,восточный,,,2,,,,,,,,,,,,10,747,,,13.9,,,,,7.0,,
1600365600,"Четверг, 17 сентября
18:00 (UTC)",,,,,,,,,92.5,,,юго-западный,,,1,,,,,,,,,,,,10,746,,,14.4,,True,,,9.0,,
1600376400,"Четверг, 17 сентября
21:00 (UTC)",,,,,,,,,94.3,,12.6,юго-восточный,,,1,,,,0.6,True,,,6,,,,0,747,,,12.7,,,,,5.0,,
1600387200,"Пятница, 18 сентября
00:00 (UTC)",,,,,,,,,80.5,,12.3,южный,,,3,,,,,,,True,,,,,10,747,,,17.5,,,,,7.0,,
1600398000,"Пятница, 18 сентября
03:00 (UTC)",,,,,,,,,73.0,,,южный,,,2,,,,,,,,,,,,10,746,,,18.0,,,,,9.0,,
1600408800,"Пятница, 18 сентября
06:00 (UTC)",,,,,,,,,70.7,,,северо-восточный,,,5,,,,,,,,,,,,10,745,,,18.2,,,,,9.0,,
1600419600,"Пятница, 18 сентября
09:00 (UTC)",,,,,,,,,90.1,,,северо-восточный,,20.2,4,,,,3,,,,,,,,5,747,,,14.1,True,,,,10.0,,
1600430400,"Пятница, 18 сентября
12:00 (UTC)",,,,,,,,,93.0,,,северо-восточный,,,5,,,,,,,,,,True,,8,747,,,13.1,,,,,10.0,,
1600441200,"Пятница, 18 сентября
15:00 (UTC)",,,,,,,,,91.8,,,северо-восточный,,,3,,,,,,,,,,,,10,747,,,12.9,,True,,,10.0,,
1600452000,"Пятница, 18 сентября
18:00 (UTC)",,,,,,,,,91.8,,,северо-восточный,,,3,,,,,,,,,,True,,10,747,,,12.4,,,,,10.0,,
1600462800,"Пятница, 18 сентября
21:00 (UTC)",,,,,,,,,91.7,,11.7,восточный,,,2,,,,12,,,,15,,True,,10,748,,,11.7,,,,,10.0,,
1600473600,"Суббота, 19 сентября
00:00 (UTC)",,,,,,,,,89.9,,,восточный,,,3,,,,,,,,,,True,,10,749,,,11.8,,,,,10.0,,
1600484400,"Суббота, 19 сентября
03:00 (UTC)",,,,,,,,,89.9,,,северо-восточный,,,3,,,,,,,,,,True,,10,749,,,12.0,,,,,10.0,,
1600495200,"Суббота, 19 сентября
06:00 (UTC)",,,,,,,,,86.4,,,северный,,,5,,,,,,,,,,True,,10,750,,,12.2,,,,,9.0,,
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,,,,,,,,89.9,,,северо-восточный,,12.5,4,,,,3,,,,,,True,,10,751,,,11.3,,,,,10.0,,
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,,,,,,,,89.3,,,северо-восточный,,,6,,,,,,,,,,True,,10,752,,,11.2,,,,,10.0,,
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,12.0,,,True,,,,83.4,,,северо-восточный,,,6,,,,,,,,,,,,10,752,,,11.0,,,,,10.0,,
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,12.0,,,,,,,81.2,,,северо-восточный,,,5,,,,,,,,,,,,10,753,,,11.0,,True,,,9.0,,
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,,,,,,,,83.9,,9.7,северо-восточный,,,4,,,,1,,,,4,,,,10,754,,,9.9,,,,,9.0,,
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,,,,,,,,77.5,,,северо-восточный,,,5,,,,,,,,,,,,10,755,,,12.0,,,,,7.0,,
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,,,,,,,,65.7,,,северо-восточный,,,6,,,,,,,,,,,,10,755,,,13.7,,,,,9.0,,
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,,,,,,,,62.8,,,северный,,,3,,,,,,,,,,,,10,755,,,14.5,,,,,9.0,,
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,,,,,,,,70.6,,,северо-восточный,,15.4,2,,,,0,,,,,,,,10,755,,,12.4,,,,,6.0,,
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,,,,,,,,78.3,,,северо-восточный,,,2,,,,,,,,,,,,10,756,,,10.0,,,,,6.0,,
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,,,,,,,,92.7,,,северо-западный,,,2,,,,,,,,,,,,10,757,,,7.6,,,,,6.0,,
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,,,,,,,94.0,,,,,,0,,,,,,,,,,,,9,757,,,7.7,,,,,2.0,,
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,94.0,,5.7,северный,,,2,,,,0,,,,0,,,,10,758,,,7.8,,,,,2.0,,
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,,,,,,69.8,,,северо-восточный,,,2,,,,,,,,,,,,10,758,,,13.5,,,,,2.0,,
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,,,,,,,53.5,,,северный,,,2,,,,,,,,,,,,10,758,,,15.6,,,,,2.0,,
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,33.8,,,северный,,,3,,,,,,,,,,,,10,758,,,16.5,,,,,2.0,,
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,,,,,,,,64.1,,,северный,,16.9,2,,,,0,,,,,,,,10,759,,,12.4,,,,,0.0,,
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,,,,,,,,84.3,,,западный,,,1,,,,,,,,,,,,10,760,,,8.8,,,,,0.0,,
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,,,,,,,,88.4,,,западный,,,1,,,,,,,,,,,,10,760,,,7.7,,,,,0.0,,
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,90.7,,,западный,,,1,,,,,,,,,,,,10,761,,,6.3,,,,,0.0,,
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,94.6,,5.7,западный,,,2,,,,0,,,,,,,,0,761,,,6.4,,,,True,2.0,,
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,68.6,,,юго-восточный,,,1,,,,,,,True,,,,,10,762,,,14.3,,,,,7.0,,
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,,,,40.1,,,северо-восточный,,,2,,,,,,,,,,,,10,762,,,17.4,,,,,9.0,,
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,47.3,,,северный,,,4,,,,,,,,,,,,10,761,,,17.1,,,,,9.0,,
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,,,,,,,61.2,,,северо-восточный,,18.4,2,,,,0,,,,,,,,10,761,,,13.3,,,,,5.0,,
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,,,,,,,76.8,,,северо-восточный,,,2,,,,,,,,,,,,10,761,,,10.4,,,,,5.0,,
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,,,,,,,89.1,,,,,,0,,,,,,,,,,,,10,762,,,8.6,,,,,9.0,,
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,92.2,,,северо-восточный,,,2,,,,,,,,,,,,10,762,,,9.4,,,,,7.0,,
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,True,,,,,,94.1,,8.4,восточный,,,1,,,,0,,,,0,,,,10,762,,,9.2,,,,,9.0,,
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,79.8,,,восточный,,,2,,,,,,,,,,,,10,762,,,12.7,,True,,,9.0,,
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,,,,78.5,,,северный,,,4,,,,,,,,,,,,10,762,,,14.6,,,,,9.0,,
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,66.5,,,северный,,,4,,,,,,,,,,,,10,761,,,17.3,,,,,9.0,,
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,74.9,,,северный,,17.7,2,,,,0,,,,,,,,10,762,,,14.7,,,,,9.0,,
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,85.4,,,северо-восточный,,,2,,,,,,,,,,,,10,762,,,13.3,,,,,9.0,,
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,,,,88.8,,,восточный,,,1,,,,,,,,,,,,10,762,,,12.8,,,,,9.0,,
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,90.6,,,восточный,,,2,,,,,,,,,,,,10,762,,,12.2,,,,,9.0,,
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,93.6,,11.0,восточный,,,2,,,,0,,,,0,,,,10,762,,,11.0,,,,,9.0,,
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,74.1,,,юго-восточный,,,2,,,,,,,,,,,,10,763,,,15.5,,,,,5.0,,
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,,,,54.5,,,юго-восточный,,,3,,,,,,,,,,,,10,762,,,19.2,,,,,2.0,,
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,60.9,,,северо-восточный,,,4,,,,,,,,,,,,10,761,,,18.9,,,,,7.0,,
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,74.6,,,северо-восточный,,20.5,2,,,,0,,,,,,,,10,761,,,15.7,,,,,7.0,,
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,75.3,,,восточный,,,2,,,,,,,,,,,,10,761,,,14.2,,,,,6.0,,
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,,,87.0,,,,,,0,,,,,,,,,,,,10,761,,,12.3,,,,,9.0,,
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,89.9,,,восточный,,,2,,,,,,,,,,,,10,761,,,11.8,,,,,9.0,,
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,92.3,,10.0,юго-восточный,,,1,,,,0,,,,0,,,,10,761,,,10.1,,,,,9.0,,
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,72.4,,9.8,юго-восточный,,,2,,,,,,,,,,,,10,762,,,14.3,,,,,9.0,,
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,,,,53.3,,,восточный,,,2,,,,,,,,,,,,10,761,,,18.8,,,,,9.0,,
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,59.6,,,северный,,,4,,,,,,,,,,,,10,761,,,18.6,,,,,9.0,,
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,63.4,,,северо-восточный,,20.6,3,,,,0,,,,,,,,10,761,,,15.1,,,,,9.0,,
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,78.4,,,северо-восточный,,,4,,,,,,,,,,,,10,761,,,13.8,,,,,9.0,,
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,,,,88.8,,,северо-восточный,,,4,,,,,,,,,,,,10,761,,,13.2,,,,,5.0,,
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,92.3,,,северо-восточный,,,2,,,,,,,,,,,,10,761,,,11.6,,,,,6.0,,
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,85.6,,10.2,восточный,,,2,,,,0,,,,0,,,,10,762,,,10.2,,,,,6.0,,
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,68.4,,9.6,восточный,,,2,,,,,,,,,,,,10,763,,,13.7,,,,,5.0,,
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,,,51.9,,,северо-восточный,,,4,,,,,,,,,,,,10,762,,,17.8,,,,,5.0,,
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,49.7,,,северо-восточный,,,4,,,,,,,,,,,,10,761,,,18.5,,,,,7.0,,
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,67.7,,,северо-восточный,,18.8,3,,,,0,,,,,,,,10,762,,,14.6,,,,,7.0,,
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,72.9,,,восточный,,,2,,,,,,,,,,,,10,762,,,11.7,,,,,4.0,,
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,,,,74.6,,,юго-восточный,,,1,,,,,,,,,,,,10,761,,,9.8,,,,,4.0,,
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,80.8,,,восточный,,,2,,,,,,,,,,,,10,761,,,8.4,,,,,5.0,,
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,87.7,,6.6,,,,0,,,,0,,,,0,,,,10,761,,,6.7,,,,,5.0,,
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,56.4,,,южный,,,2,,,,,,,,,,,,10,761,,,13.7,,,,,0.0,,
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,,,,38.1,,,восточный,,,1,,,,,,,,,,,,10,759,,,17.3,,,,,0.0,,
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,41.0,,,северный,,,4,,,,,,,,,,,,10,758,,,17.7,,,,,0.0,,
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,65.6,,,северный,,18.7,1,,,,0,,,,,,,,10,757,,,13.3,,,,,2.0,,
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,,,,True,,87.9,,,западный,,,1,,,,,,,,,,,,10,756,,,9.1,,,,,0.0,,
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,,,True,,91.5,,,южный,,,2,,,,,,,,,,,,9,755,,,7.5,,,,,1.0,,
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,78.7,,,юго-западный,,,2,,,,,,,,,,,,10,754,,,9.3,,,,,9.0,,
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,89.0,,6.7,южный,,,2,,,,0,,,,0,,,,10,753,,,7.4,,,,,9.0,,
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,69.6,,,южный,,,3,,,,,,,,,,,,10,752,,,12.2,,,,,9.0,,
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,,,77.8,,,южный,,,3,,,,,,,,,,,,10,750,,,13.9,,True,,,9.0,,
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,10.0,,,,,,,69.5,,,западный,,,8,,,,,,,,,,,,10,749,,,16.4,,True,,,9.0,,
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,10.0,,,,,,,81.3,,,юго-западный,,16.6,5,,,,2,,,,,,,,10,749,,,15.8,,,,,10.0,,
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,12.0,,,,,,,68.0,,,юго-западный,,,5,,,,,,,,,,,,10,749,,,13.6,,True,,,10.0,,
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,11.0,,,,,,,79.7,,,юго-западный,,,7,,,,,,,,,,True,,10,749,,,11.8,,,,,10.0,,
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,11.0,,,,,,,80.1,,,юго-западный,,,7,,,,,,,,,,,,10,749,,,10.9,,True,,,7.0,,
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,11.0,,,,,,,85.0,,9.6,юго-западный,,,7,,,,менее 0.1,,,,2,,,,10,749,,,9.9,,,,,4.0,,
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,12.0,,,,,,,70.5,,,западный,,,7,,,,,,,,,,,,10,750,,,12.0,,,,,2.0,,
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,,,,61.1,,,западный,,,7,,,,,,,,,,,,10,750,,,14.5,,,,,5.0,,
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,11.0,,,,,,,50.6,,,юго-западный,,,8,,,,,,,,,,,,10,749,,,15.5,,,,,5.0,,
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,13.0,,,True,,,,72.7,,,южный,,16.4,2,,,,менее 0.1,,,,,,,,10,751,,,10.8,,,,,9.0,,
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,13.0,,,,,,,83.3,,,юго-западный,,,4,,,,,,,,,,,,10,752,,,9.7,,True,,,9.0,,
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,,,,,75.0,,,западный,,,5,,,,,,,,,,,,10,752,,,9.5,,,,,5.0,,
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,78.2,,,юго-западный,,,3,,,,,,,,,,,,10,753,,,5.7,,,,,5.0,,
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,74.5,,4.5,западный,,,3,,,,0,,,,менее 0.1,,,,10,754,,,6.5,,,,,9.0,,
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,60.4,,,западный,,,5,,,,,,,,,,,,10,755,,,11.5,,,,,0.0,,
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,,,,42.7,,,западный,,,4,,,,,,,,,,,,10,756,,,15.2,,,,,1.0,,
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,35.0,,,западный,,,3,,,,,,,,,,,,10,755,,,15.5,,,,,4.0,,
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,,,,,,52.5,,,,,16.0,0,,,,0,,,,,,,,10,756,,,11.8,,,,,2.0,,
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,,,,True,,72.5,,,юго-западный,,,1,,,,,,,,,,,,10,756,,,7.2,,,,,2.0,,
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,,,,,84.5,,,южный,,,1,,,,,,,,,,,,10,757,,,5.1,,,,,0.0,,
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,89.9,,,северо-западный,,,1,,,,,,,,,,,,10,757,,,3.1,,,,,0.0,,
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,94.0,,2.6,северо-восточный,,,3,,,,0,,,,0,,,,10,757,,,6.1,,,,,4.0,,
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,94.1,,,северо-восточный,,,2,,,,,,,,,True,,,9,758,,,9.2,,,,,6.0,,
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,,,,61.5,,,северо-восточный,,,3,,,,,,,,,,,,10,757,,,14.4,,,,,6.0,,
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,32.7,,,северный,,,4,,,,,,,,,,,,10,756,,,16.1,,,,,4.0,,
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,51.9,,,северо-восточный,,16.2,2,,,,0,,,,,,,,10,757,,,12.3,,,,,2.0,,
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,,,,,,68.1,,,восточный,,,2,,,,,,,,,,,,10,757,,,9.9,,,,,0.0,,
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,,,,,90.2,,,,,,0,,,,,,,,,,,,10,757,,,7.2,,,,,0.0,,
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,94.6,,,,,,0,,,,,,,,,,,,10,757,,,5.8,,,True,,4.0,,
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,93.9,,4.7,восточный,,,2,,,,0,,,,0,,,,10,757,,,5.2,,,,,9.0,,
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,84.9,,4.5,юго-восточный,,,2,,,,,,,,,,,,10,757,,,9.1,,True,,,9.0,,
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,,,,55.6,,,восточный,,,2,,,,,,,,,,,,10,756,,,13.4,,,,,10.0,,
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,52.7,,,северо-восточный,,,2,,,,,,,,,,,,10,755,,,15.2,,,,,10.0,,
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,67.6,,,северо-восточный,,16.1,3,,,,0,,,,,,,,10,754,,,12.1,,,,,10.0,,
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,89.2,,,юго-восточный,,,1,,,,,,,,,,True,,10,754,,,10.3,,,,,10.0,,
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,,,,92.3,,,восточный,,,3,,,,,,,,,,True,,10,753,,,10.1,,,,,10.0,,
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,91.6,,,восточный,,,4,,,,,,,,,,True,,10,752,,,9.7,,,,,10.0,,
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,92.2,,9.1,восточный,,,4,,,,6,,,,6,,True,,10,751,,,9.1,,,,,10.0,,
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,92.2,,9.0,восточный,,,3,,,,,,,,,,True,,6,750,,,9.7,,,,,10.0,,
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,92.3,,,южный,,,1,,,,,,,,,,True,,2,749,,,10.8,,,,,10.0,,
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,76.7,,,западный,,,3,,,,,,,,,,,,10,748,,,13.4,,True,,,9.0,,
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,90.4,,,северо-восточный,,13.6,1,,,,13,,,,,,,,10,749,,,9.9,,True,,,5.0,,
1601726400,"Суббота, 3 октября
12:00 (UTC)",,11.0,,,True,,,,87.3,,,юго-западный,,,3,,,,,,,,,,,,10,750,,,9.2,,,,,9.0,,
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,True,,,,89.2,,,юго-западный,,,3,,,,,,,,,,,,10,750,,,9.8,,,,,9.0,,
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,87.9,,,юго-западный,,,5,,,,,,,,,,True,,10,750,,,9.6,,,,,9.0,,
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,True,,,,87.3,,8.6,юго-западный,,,3,,,,7,,,,20,,,,10,750,,,9.2,,,,,9.0,,
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,72.9,,,юго-западный,,,5,,,,,,,,,,,,10,750,,,11.9,,True,,,7.0,,
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,58.5,,,западный,,,6,,,,,,,,,,,,10,749,,,13.8,,,,,6.0,,
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,11.0,,,,,,,51.4,,,западный,,,5,,,,,,,,,,,,10,749,,,14.6,,,,,4.0,,
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,76.0,,,восточный,,14.9,2,,,,0,,,,,,,,10,748,,,9.1,,,,,6.0,,
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,86.1,,,северо-восточный,,,3,,,,,,,,,,,,10,748,,,9.1,,,,,9.0,,
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,,,80.4,,,восточный,,,4,,,,,,,,,,,,10,747,,,9.3,,,,,9.0,,
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,15.0,,,,,,,83.7,,,северо-восточный,,,10,,,,,,,,,,,,10,745,,,8.6,,,,,9.0,,
