timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь со снегом слабый,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Метель низовая (слабая или умеренная),"Минимальная температура, °C",Направление ветра,Снег,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Ливневой снег умеренный или сильный,Ливневой дождь со снегом умеренный или сильный,"Осадки за 12 часов, мм","Высота снежного покрова, см",Количество облаков увеличилось,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,Снег умеренный непрерывный,"Температура воздуха, °C","Гроза, дождь слабый",Снег слабый непрерывный,Количество облаков не изменилось,Балл общей облачности,Ливневой снег слабый
1595991600,"Среда, 29 июля
03:00 (UTC)",,4,,,,,,,,78.0,,,14.3,юго-западный,,,,2,,,,0,,,0,,,,10.0,749,,,,18.0,,,,0.0,
1596002400,"Среда, 29 июля
06:00 (UTC)",,5,,,,,,,,49.0,,,,юго-западный,,,,3,,,,,,,,,,,10.0,749,,,,24.5,,,,0.0,
1596013200,"Среда, 29 июля
09:00 (UTC)",,7,,,,,,,,41.1,,,,западный,,,,4,,,,,,,,,,,10.0,748,,,,26.6,,,,4.0,
1596024000,"Среда, 29 июля
12:00 (UTC)",,9,,,,,,,,35.9,,,,западный,,,,5,,,,,,,,,,,10.0,748,,,,27.2,,,,6.0,
1596034800,"Среда, 29 июля
15:00 (UTC)",,8,,,,,,,,40.4,,,,юго-западный,,,27.5,4,,,,0,,,,,,,10.0,746,,,,26.3,,,,6.0,
1596045600,"Среда, 29 июля
18:00 (UTC)",,6,,,,,,,,62.7,,,,юго-западный,,,,4,,,,,,,,,,,10.0,746,,,,21.3,,,,7.0,
1596056400,"Среда, 29 июля
21:00 (UTC)",,6,,,,,,,,66.5,,,,юго-западный,,,,4,,,,,,,,,,,10.0,745,,,,19.4,,,,6.0,
1596067200,"Четверг, 30 июля
00:00 (UTC)",,6,,,,,,,,67.2,,,,юго-западный,,,,5,,,,,,,,,,,10.0,744,,,,18.6,,,,6.0,
1596078000,"Четверг, 30 июля
03:00 (UTC)",,7,,,,,,,,59.2,,,18.5,юго-западный,,,,5,,,,0,,,0,,,,10.0,744,,,,20.1,,,,7.0,
1596088800,"Четверг, 30 июля
06:00 (UTC)",,10,,,,,,,,41.8,,,,юго-западный,,,,6,,,,,,,,,,,10.0,742,,,,25.3,,,,7.0,
1596099600,"Четверг, 30 июля
09:00 (UTC)",,12,,,,,,,,41.0,,,,юго-западный,,,,8,,,,,,,,,,,10.0,742,,,,26.5,,,,10.0,
1596153600,"Пятница, 31 июля
00:00 (UTC)",,5,,,,,,,,85.0,,,,западный,,,,3,,,,,,,,,,,10.0,741,,,,15.0,,,,6.0,
1596164400,"Пятница, 31 июля
03:00 (UTC)",,5,,,,,,,,77.8,,,14.1,западный,,,,3,,,,0,,,менее 0.1,,,,10.0,741,,,,17.3,,,,6.0,
1596175200,"Пятница, 31 июля
06:00 (UTC)",,5,,,,,,,,64.0,,,,южный,,,,3,,,,,,,,,,,10.0,740,,,,19.8,,,,7.0,
1596186000,"Пятница, 31 июля
09:00 (UTC)",,10,,,,True,,,,65.5,,,,западный,,,,4,,,,,,,,,,,10.0,740,,,,18.8,,,,7.0,
1596196800,"Пятница, 31 июля
12:00 (UTC)",,12,,,,,,,,33.8,,,,западный,,,,5,,,,,,,,,,,10.0,739,,,,23.2,,,True,6.0,
1596207600,"Пятница, 31 июля
15:00 (UTC)",,11,,,,,,,,43.1,,,,западный,,,23.6,3,,,,менее 0.1,,,,,,,10.0,740,,,,20.7,,,,7.0,
1596218400,"Пятница, 31 июля
18:00 (UTC)",,12,,,,,,,,70.4,,,,западный,,,,2,,,,,,,,,,,10.0,741,,,,14.3,,,,2.0,
1596229200,"Пятница, 31 июля
21:00 (UTC)",,4,,,,,,,,76.5,,,,юго-западный,,,,3,,,,,,,,,,,10.0,740,,,,12.2,,,,2.0,
1596240000,"Суббота, 1 августа
00:00 (UTC)",,4,,,,,,,,81.7,,,,южный,,,,3,,,,,,,,,,,10.0,740,,,,11.1,,,,7.0,
1596250800,"Суббота, 1 августа
03:00 (UTC)",,3,,,,,,,,76.8,,,10.6,юго-западный,,,,1,,,,0,,,0,,,,10.0,740,,,,13.9,,,,7.0,
1596261600,"Суббота, 1 августа
06:00 (UTC)",,3,,,,,,,,65.2,,,,восточный,,,,1,,,,,,,,,,,10.0,740,,,,17.4,,,,7.0,
1596272400,"Суббота, 1 августа
09:00 (UTC)",,4,,,,,,,,51.5,,,,юго-восточный,,,,2,,,,,,,,,,,10.0,740,,,,20.1,,,,9.0,
1596283200,"Суббота, 1 августа
12:00 (UTC)",,5,,,,,,,,57.1,,,,южный,,,,3,,,,,,,,,,,10.0,739,,,,19.3,,,,10.0,
1596294000,"Суббота, 1 августа
15:00 (UTC)",,4,,,,,,,,77.7,,,,юго-восточный,,,20.7,1,,,,0.3,,,,True,,,10.0,739,,,,16.0,,,,10.0,
1596304800,"Суббота, 1 августа
18:00 (UTC)",,4,,,,,,,,89.5,,,,восточный,,,,2,,,,,,,,True,,,10.0,738,,,,14.3,,,,10.0,
1596315600,"Суббота, 1 августа
21:00 (UTC)",,11,,,,,,,,91.2,,,,северный,,,,7,,,,,,,,True,,,10.0,734,,,,13.4,,,,10.0,
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,12,,,,,,,,91.8,,,,северный,,,,6,,,,,,,,True,,,10.0,732,,,,12.6,,,,10.0,
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,12,,,,,,,,90.0,,,12.6,северо-западный,,,,7,,,,25,,,25,,,,4.0,732,True,,,12.9,,,,10.0,
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,15,,,,,,,,84.3,,,,северо-западный,,,,7,,,,,,,,True,,,10.0,735,,,,13.5,,,,10.0,
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,13,,,,,,,,69.2,,,,западный,,,,8,,,,,,,,,,,10.0,738,,,,17.7,,,True,7.0,
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,13,,,,True,,,,62.1,,,,северо-западный,,,,4,,,,,,,,,,,10.0,740,,,,18.6,,,,7.0,
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,7,,,,,,,,79.3,,,,северо-западный,,,19.0,2,,,,4,,,,,,,10.0,742,,,,16.6,,,True,7.0,
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,4,,,,,,,,85.5,,,,северный,,,,1,,,,,,,,,,,10.0,743,,,,14.5,,,True,7.0,
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,2,,,,True,,,,87.6,,,,северо-восточный,,,,1,,,,,,,,,,,10.0,743,,,,12.8,,,,7.0,
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,1,,,,,,,,91.8,,,,,,,,0,,,,,,,,,,,10.0,744,,,,13.2,,,True,7.0,
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,2,,,,,,,,91.3,,,12.2,северный,,,,1,,,,1,,,5,True,,,10.0,745,,,,13.9,,,,9.0,
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,4,,,,,,,,74.2,,,,северный,,,,2,,,,,,,,,,,10.0,746,,,,16.3,,,True,7.0,
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,4,,,,,,,,54.2,,,,восточный,,,,2,,,,,,,,,,,10.0,747,,,,19.6,,,True,7.0,
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,8,,,,,,,,42.8,,,,северный,,,,3,,,,,,,,,,,10.0,747,,,,20.9,,,True,7.0,
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,6,,,,,,,,47.5,,,,северо-западный,,,21.3,3,,,,менее 0.1,,,,,,,10.0,747,,,,20.0,,,,2.0,
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,5,,,,,,,,67.4,,,,северный,,,,1,,,,,,,,,,,10.0,748,,,,15.1,,,,0.0,
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,1,,,,,,,,79.8,,,,северо-западный,,,,1,,,,,,,,,,,10.0,749,,,,13.1,,,,0.0,
1596499200,"Вторник, 4 августа
00:00 (UTC)",,2,,,,,,,,81.4,,,,северо-западный,,,,2,,,,,,,,,,,10.0,749,,,,12.8,,,,0.0,
1596510000,"Вторник, 4 августа
03:00 (UTC)",,2,,,,,,,,83.4,,,11.1,,,,,0,,,,0,,,менее 0.1,,,,10.0,750,,,,15.1,,,,0.0,
1596520800,"Вторник, 4 августа
06:00 (UTC)",,4,,,,,,,,56.7,,,,восточный,,,,2,,,,,,,,,,,10.0,751,,,,19.4,,,,0.0,
1596531600,"Вторник, 4 августа
09:00 (UTC)",,8,,,,,,,,44.6,,,,северный,,,,4,,,,,,,,,,,10.0,750,,,,22.1,,,,2.0,
1596542400,"Вторник, 4 августа
12:00 (UTC)",,9,,,,,,,,41.2,,,,северный,,,,4,,,,,,,,,,,10.0,750,,,,23.3,,,,2.0,
1596553200,"Вторник, 4 августа
15:00 (UTC)",,8,,,,,,,,44.3,,,,северо-восточный,,,23.9,4,,,,0,,,,,,,10.0,750,,,,22.0,,,,4.0,
1596564000,"Вторник, 4 августа
18:00 (UTC)",,6,,,,,,,,66.0,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,751,,,,17.1,,,,0.0,
1596574800,"Вторник, 4 августа
21:00 (UTC)",,4,,,,,,,,74.4,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,751,,,,14.9,,,,0.0,
1596585600,"Среда, 5 августа
00:00 (UTC)",,3,,,,,,,,83.0,,,,северный,,,,2,,,,,,,,,,,10.0,751,,,,12.1,,,,0.0,
1596596400,"Среда, 5 августа
03:00 (UTC)",,6,,,,,,,,75.0,,,11.9,северо-восточный,,,,3,,,,0,,,0,,,,10.0,752,,,,15.4,,,,0.0,
1596607200,"Среда, 5 августа
06:00 (UTC)",,9,,,,,,,,51.7,,,,северо-восточный,,,,5,,,,,,,,,,,10.0,751,,,,20.7,,,,0.0,
1596618000,"Среда, 5 августа
09:00 (UTC)",,9,,,,,,,,43.7,,,,северо-восточный,,,,4,,,,,,,,,,,10.0,751,,,,24.2,,,,0.0,
1596628800,"Среда, 5 августа
12:00 (UTC)",,8,,,,,,,,42.1,,,,северо-восточный,,,,5,,,,,,,,,,,10.0,750,,,,25.6,,,,0.0,
1596639600,"Среда, 5 августа
15:00 (UTC)",,7,,,,,,,,50.1,,,,северо-восточный,,,26.0,3,,,,0,,,,,,,10.0,750,,,,24.8,,,,0.0,
1596650400,"Среда, 5 августа
18:00 (UTC)",,5,,,,,,,,68.0,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,750,,,,20.2,,,,0.0,
1596661200,"Среда, 5 августа
21:00 (UTC)",,3,,,,,,,,80.0,,,,северный,,,,2,,,,,,,,,,,10.0,751,,,,17.7,,,,0.0,
1596672000,"Четверг, 6 августа
00:00 (UTC)",,3,,,,,,,,86.8,,,,северо-западный,,,,2,,,,,,,,,,,10.0,751,,,,16.6,,,,0.0,
1596682800,"Четверг, 6 августа
03:00 (UTC)",,3,,,,,,,,84.3,,,16.0,северный,,,,1,,,,0,,,0,,,,10.0,751,,,,18.3,,,,0.0,
1596693600,"Четверг, 6 августа
06:00 (UTC)",,5,,,,,,,,68.6,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,751,,,,23.5,,,,2.0,
1596704400,"Четверг, 6 августа
09:00 (UTC)",,6,,,,,,,,56.5,,,,северо-восточный,,,,2,,,,,,,,,,,10.0,750,,,,27.3,,,,4.0,
1596715200,"Четверг, 6 августа
12:00 (UTC)",,4,,,,,,,,45.4,,,,северный,,,,1,,,,,,,,,,,10.0,750,,,,29.2,,,,6.0,
1596726000,"Четверг, 6 августа
15:00 (UTC)",,6,,,,,,,,61.1,,,,северо-западный,,,29.7,3,,,,0,,,,,,,10.0,749,,,,26.6,,,,7.0,
1596736800,"Четверг, 6 августа
18:00 (UTC)",,6,,,,,,,,73.8,,,,северо-западный,,,,4,,,,,,,,,,,10.0,750,,,,22.3,,,,7.0,
1596747600,"Четверг, 6 августа
21:00 (UTC)",,6,,,,,,,,69.4,,,,северо-западный,,,,3,,,,,,,,,,,10.0,750,,,,20.9,,,,7.0,
1596758400,"Пятница, 7 августа
00:00 (UTC)",,6,,,,,,,,70.9,,,,северный,,,,3,,,,,,,,,,,10.0,749,,,,19.2,,,,6.0,
1596769200,"Пятница, 7 августа
03:00 (UTC)",,7,,,,,,,,70.5,,,17.9,северный,,,,4,,,,0,,,0,,,,10.0,749,,,,19.5,,,,6.0,
1596780000,"Пятница, 7 августа
06:00 (UTC)",,7,,,,,,,,62.7,,,,северо-западный,,,,5,,,,,,,,,,,10.0,749,,,,23.0,,,,6.0,
1596790800,"Пятница, 7 августа
09:00 (UTC)",,11,,,,,,,,51.3,,,,северный,,,,6,,,,,,,,,,,10.0,749,,,,24.5,,,,6.0,
1596801600,"Пятница, 7 августа
12:00 (UTC)",,11,,,,,,,,40.2,,,,северный,,,,7,,,,,,,,,,,10.0,749,,,,24.4,,,,2.0,
1596812400,"Пятница, 7 августа
15:00 (UTC)",,11,,,,,,,,46.0,,,,северный,,,25.0,6,,,,0,,,,,,,10.0,750,,,,22.5,,,,2.0,
1596823200,"Пятница, 7 августа
18:00 (UTC)",,9,,,,,,,,66.3,,,,северный,,,,4,,,,,,,,,,,10.0,750,,,,18.6,,,,2.0,
1596834000,"Пятница, 7 августа
21:00 (UTC)",,7,,,,,,,,76.6,,,,северный,,,,4,,,,,,,,,,,10.0,750,,,,15.9,,,,0.0,
1596844800,"Суббота, 8 августа
00:00 (UTC)",,8,,,,,,,,81.6,,,,северный,,,,4,,,,,,,,,,,10.0,750,,,,14.0,,,,0.0,
1596855600,"Суббота, 8 августа
03:00 (UTC)",,5,,,,,,,,72.7,,,13.2,северный,,,,2,,,,0,,,0,,,,10.0,750,,,,16.2,,,,6.0,
1596866400,"Суббота, 8 августа
06:00 (UTC)",,5,,,,,,,,61.3,,,,северный,,,,3,,,,,,,,,,,10.0,749,,,,19.0,,,,9.0,
1596877200,"Суббота, 8 августа
09:00 (UTC)",,8,,,,,,,,51.9,,,,северо-западный,,,,5,,,,,,,,,,,10.0,748,,,,20.5,,,,9.0,
1596888000,"Суббота, 8 августа
12:00 (UTC)",,9,,,,,,,,50.1,,,,северный,,,,6,,,,,,,,,,,10.0,747,,,,21.1,,,,9.0,
1596898800,"Суббота, 8 августа
15:00 (UTC)",,9,,,,,,,,66.2,,,,северный,,,21.7,4,,,,0,,,,,,,10.0,746,,,,17.9,,,,9.0,
1596909600,"Суббота, 8 августа
18:00 (UTC)",,8,,,,,,,,74.6,,,,северный,,,,5,,,,,,,,,,,10.0,746,,,,15.9,,,,2.0,
1596920400,"Суббота, 8 августа
21:00 (UTC)",,7,,,,,,,,83.8,,,,северный,,,,4,,,,,,,,,,,10.0,745,,,,13.9,,,,0.0,
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,8,,,,,,,,84.2,,,,северный,,,,4,,,,,,,,,,,10.0,744,,,,12.6,,,,0.0,
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,6,,,,,,,,83.1,,,11.7,северо-западный,,,,3,,,,0,,,0,,,,10.0,744,,,,13.2,,,,1.0,
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,7,,,,,,,,65.8,,,,северный,,,,5,,,,,,,,,,,10.0,744,,,,18.1,,,,0.0,
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,11,,,,,,,,46.1,,,,северный,,,,7,,,,,,,,,,,10.0,744,,,,20.8,,,,6.0,
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,11,,,,,,,,48.2,,,,северный,,,,6,,,,,,,,,,,10.0,744,,,,21.6,,,,7.0,
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,11,,,,,,,,52.3,,,,северный,,,22.5,5,,,,0,,,,,,,10.0,743,,,,20.4,,,,7.0,
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,11,,,,,,,,73.2,,,,северо-западный,,,,4,,,,,,,,,,,10.0,744,,,,16.0,,,,2.0,
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,7,,,,,,,,77.8,,,,северный,,,,5,,,,,,,,,,,10.0,744,,,,13.3,,,,0.0,
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,7,,,,,,,,81.2,,,,северный,,,,5,,,,,,,,,,,10.0,744,,,,10.8,,,,0.0,
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,8,,,,,,,,79.5,,,9.8,северный,,,,4,,,,0,,,0,,,,10.0,745,,,,10.9,,,,0.0,
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,10,,,,,,,,56.9,,,,северный,,,,7,,,,,,,,,,,10.0,745,,,,15.6,,,,2.0,
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,11,,,,,,,,47.8,,,,северный,,,,6,,,,,,,,,,,10.0,744,,,,17.8,,,,7.0,
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,11,,,,,,,,42.9,,,,северный,,,,6,,,,,,,,,,,10.0,744,,,,19.2,,,,7.0,
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,11,,,,,,,,52.3,,,,северный,,,19.3,4,,,,0,,,,,,,10.0,745,,,,16.5,,,,7.0,
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,6,,,,,,,,71.1,,,,северо-западный,,,,3,,,,,,,,,,,10.0,745,,,,12.9,,,,2.0,
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,5,,,,,,,,71.9,,,,северо-западный,,,,2,,,,,,,,,,,10.0,745,,,,11.9,,,,0.0,
1597104000,"Вторник, 11 августа
00:00 (UTC)",,3,,,,,,,,74.3,,,,северо-западный,,,,2,,,,,,,,,,,10.0,745,,,,11.2,,,,0.0,
1597114800,"Вторник, 11 августа
03:00 (UTC)",,3,,,,,,,,75.7,,,10.6,северо-западный,,,,2,,,,0,,,0,,,,10.0,745,,,,13.6,,,,0.0,
1597125600,"Вторник, 11 августа
06:00 (UTC)",,4,,,,,,,,46.7,,,,северный,,,,2,,,,,,,,,,,10.0,745,,,,18.5,,,,2.0,
1597136400,"Вторник, 11 августа
09:00 (UTC)",,5,,,,,,,,38.0,,,,северо-западный,,,,1,,,,,,,,,,,10.0,745,,,,20.4,,,,2.0,
1597147200,"Вторник, 11 августа
12:00 (UTC)",,5,,,,,,,,37.5,,,,северо-восточный,,,,1,,,,,,,,,,,10.0,745,,,,21.4,,,,2.0,
1597158000,"Вторник, 11 августа
15:00 (UTC)",,4,,,,,,,,54.0,,,,северо-западный,,,21.8,2,,,,0,,,,,,,10.0,744,,,,18.8,,,,6.0,
1597168800,"Вторник, 11 августа
18:00 (UTC)",,3,,,,,,,,68.0,,,,северный,,,,1,,,,,,,,,,,10.0,744,,,,15.9,,,,4.0,
1597179600,"Вторник, 11 августа
21:00 (UTC)",,2,,,,,,,,66.2,,,,восточный,,,,1,,,,,,,,,,,10.0,744,,,,16.1,,,,4.0,
1597190400,"Среда, 12 августа
00:00 (UTC)",,3,,,,,,,,70.6,,,,южный,,,,2,,,,,,,,,,,10.0,743,,,,15.3,,,,4.0,
1597201200,"Среда, 12 августа
03:00 (UTC)",,4,,,,,,,,76.5,,,14.8,,,,,0,,,,менее 0.1,,,менее 0.1,True,,,10.0,743,,,,15.1,,,,6.0,
1597212000,"Среда, 12 августа
06:00 (UTC)",,5,,,,,,,,64.0,,,,юго-восточный,,,,3,,,,,,,,,,,10.0,743,,,,17.9,,,True,7.0,
1597222800,"Среда, 12 августа
09:00 (UTC)",,6,,,,,,,,63.1,,,,юго-восточный,,,,4,,,,,,,,,,,10.0,744,,,,17.5,,,,9.0,
1597233600,"Среда, 12 августа
12:00 (UTC)",,6,,,,,,,,83.9,,,,юго-восточный,,,,3,,,,,,,,True,,,10.0,744,,,,15.2,,,,10.0,
1597244400,"Среда, 12 августа
15:00 (UTC)",,6,,,,,,,,83.9,,,,юго-восточный,,,18.4,2,,,,0.8,,,,True,,,10.0,744,,,,15.4,,,,10.0,
1597255200,"Среда, 12 августа
18:00 (UTC)",,8,,,,True,,,,79.5,,,,восточный,,,,4,,,,,,,,,,,10.0,743,,,,14.3,,,,9.0,
1597266000,"Среда, 12 августа
21:00 (UTC)",,7,,,,,,,,81.1,,,,юго-восточный,,,,2,,,,,,,,True,,,10.0,743,,,,14.1,,,,9.0,
1597276800,"Четверг, 13 августа
00:00 (UTC)",,5,,,,,,,,88.9,,,,северо-восточный,,,,3,,,,,,,,True,,,10.0,743,,,,13.4,,,,10.0,
1597287600,"Четверг, 13 августа
03:00 (UTC)",,6,,,,,,,,91.2,,,12.6,восточный,,,,4,,,,11,,,11,,,,4.0,742,True,,,12.6,,,,10.0,
1597298400,"Четверг, 13 августа
06:00 (UTC)",,10,,,,,,,,91.8,,,12.5,восточный,,,,6,,,,,,,,,,,4.0,741,True,,,12.7,,,,10.0,
1597309200,"Четверг, 13 августа
09:00 (UTC)",,10,,,,,,,,91.8,,,,восточный,,,,6,,,,,,,,,,,4.0,741,True,,,13.0,,,,10.0,
1597320000,"Четверг, 13 августа
12:00 (UTC)",,9,,,,,,,,91.8,,,,восточный,,,,5,,,,,,,,,,,4.0,740,True,,,13.5,,,,10.0,
1597330800,"Четверг, 13 августа
15:00 (UTC)",,10,,,,True,,,,91.2,,,,восточный,,,13.6,5,,,,35,,,,,,,10.0,740,,,,13.2,,,,10.0,
1597341600,"Четверг, 13 августа
18:00 (UTC)",,9,,,,,,,,89.4,,,,восточный,,,,4,,,,,,,,True,,,10.0,740,,,,12.7,,,,10.0,
1597352400,"Четверг, 13 августа
21:00 (UTC)",,9,,,,,,,,88.2,,,,восточный,,,,5,,,,,,,,True,,,10.0,740,,,,12.3,,,,10.0,
1597363200,"Пятница, 14 августа
00:00 (UTC)",,9,,,,,,,,88.2,,,,северо-восточный,,,,4,,,,,,,,,,,10.0,739,,,,12.1,,,True,10.0,
1597374000,"Пятница, 14 августа
03:00 (UTC)",,9,,,,,,,,88.7,,,11.6,восточный,,,,5,,,,3,,,38,True,,,10.0,739,,,,11.6,,,,10.0,
1597384800,"Пятница, 14 августа
06:00 (UTC)",,10,,,,,,,,86.9,,,11.4,северо-восточный,,,,5,,,,,,,,,,,10.0,740,,,,11.5,,,True,10.0,
1597395600,"Пятница, 14 августа
09:00 (UTC)",,10,,,,,,,,88.7,,,,северо-восточный,,,,6,,,,,,,,True,,,10.0,741,,,,11.2,,,,10.0,
1597406400,"Пятница, 14 августа
12:00 (UTC)",,10,,,,,,,,85.1,,,,северо-восточный,,,,6,,,,,,,,,,,10.0,741,,,,10.9,,,True,10.0,
1597417200,"Пятница, 14 августа
15:00 (UTC)",,11,,,,,,,,89.2,,,,северный,,,12.0,6,,,,1,,,,True,,,10.0,741,,,,10.9,,,,10.0,
1597428000,"Пятница, 14 августа
18:00 (UTC)",,10,,,,,,,,88.6,,,,северный,,,,6,,,,,,,,,,,10.0,742,,,,10.8,,,True,10.0,
1597438800,"Пятница, 14 августа
21:00 (UTC)",,10,,,,,,,,89.8,,,,северный,,,,5,,,,,,,,True,,,10.0,742,,,,10.2,,,,10.0,
1597449600,"Суббота, 15 августа
00:00 (UTC)",,9,,,,,,,,89.1,,,,северный,,,,5,,,,,,,,True,,,10.0,741,,,,9.6,,,,10.0,
1597460400,"Суббота, 15 августа
03:00 (UTC)",,10,,,,,,,,89.1,,,9.2,северный,,,,6,,,,10,,,11,,,,10.0,741,,,,9.2,,,True,10.0,
1597471200,"Суббота, 15 августа
06:00 (UTC)",,9,,,,,,,,86.8,,,,северный,,,,5,,,,,,,,,,,10.0,742,,,,10.3,,,True,10.0,
1597482000,"Суббота, 15 августа
09:00 (UTC)",,10,,,,,,,,82.3,,,,северный,,,,7,,,,,,,,,,,10.0,742,,,,11.4,,,,10.0,
1597492800,"Суббота, 15 августа
12:00 (UTC)",,11,,,,,,,,80.8,,,,северный,,,,6,,,,,,,,,,,10.0,743,,,,12.3,,,,10.0,
1597503600,"Суббота, 15 августа
15:00 (UTC)",,13,,,,,,,,83.5,,,,северный,,,12.7,6,,,,0,,,,,,,10.0,743,,,,11.9,,,,10.0,
1597514400,"Суббота, 15 августа
18:00 (UTC)",,10,,,,,,,,85.7,,,,северный,,,,6,,,,,,,,,,,10.0,743,,,,11.1,,,,10.0,
1597525200,"Суббота, 15 августа
21:00 (UTC)",,9,,,,,,,,88.0,,,,северный,,,,6,,,,,,,,True,,,10.0,742,,,,10.7,,,,10.0,
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,9,,,,,,,,86.9,,,,северный,,,,6,,,,,,,,,,,10.0,742,,,,10.7,,,True,10.0,
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,10,,,,,,,,87.5,,,10.6,северный,,,,5,,,,0.9,,,0.9,,,,10.0,742,,,,10.9,,,,10.0,
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,9,,,,,,,,73.7,,,,северный,,,,4,,,,,,,,,,,10.0,742,,,,13.4,,,,7.0,
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,9,,,,,,,,53.3,,,,северный,,,,6,,,,,,,,,,,10.0,742,,,,17.5,,,,7.0,
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,10,,,,,,,,48.4,,,,северный,,,,6,,,,,,,,,,,10.0,742,,,,18.7,,,,6.0,
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,9,,,,,,,,58.0,,,,северо-западный,,,19.1,4,,,,0,,,,,,,10.0,742,,,,16.7,,,,7.0,
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,7,,,,,,,,71.8,,,,северо-западный,,,,3,,,,,,,,,,,10.0,741,,,,13.6,,,,2.0,
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,5,,,,,,,,82.3,,,,западный,,,,2,,,,,,,,,,,10.0,741,,,,11.3,,,,2.0,
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,4,,,,,,,,82.7,,,,юго-западный,,,,4,,,,,,,,,,,10.0,739,,,,9.6,,,,4.0,
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,5,,,,,,,,76.5,,,9.0,юго-западный,,,,3,,,,0,,,0,,,,10.0,738,,,,11.7,,,,9.0,
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,5,,,,,,,,85.9,,,,южный,,,,3,,,,,,,,True,,,10.0,736,,,,12.9,,,,9.0,
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,9,,,,,,,,79.8,,,,северо-западный,,,,5,,,,,,,,,,,10.0,736,,,,16.5,,,True,7.0,
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,13,,,,,,,,69.9,,,,северо-западный,,,,7,,,,,,,,,,,10.0,737,,,,16.1,,,True,7.0,
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,13,,,,,,,,52.1,,,,северный,,,18.8,7,,,,12,,,,,,,10.0,739,,,,15.7,,,,6.0,
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,13,,,,,,,,62.7,,,,северный,,,,5,,,,,,,,,,,10.0,740,,,,12.4,,,,2.0,
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,9,,,,,,,,70.1,,,,северный,,,,5,,,,,,,,,,,10.0,740,,,,10.0,,,,0.0,
