timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь (незамерзающий) слабый с перерывами,Дождь (незамерзающий) умеренный непрерывный,Гроза сильная (возможен град),"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Поземные туманы сплошным слоем (высота меньше 2 м от поверхности земли),"Минимальная температура, °C",Град,Направление ветра,Снег,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Зарница,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,Ливневой дождь очень сильный,"Высота снежного покрова, см",Количество облаков увеличилось,Туман ослабел (небо видно),"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,Снег умеренный непрерывный,"Температура воздуха, °C",Снег сильный непрерывный,Снег слабый непрерывный,Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Туман без изменений (небо видно),Балл общей облачности,Снег (возможно с туманом). Отдельные снежные кристаллы в виде звездочек,Ливневой снег слабый
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,79.1,,,4.2,,юго-восточный,,,,2,,,,,,,,,,,,20,761,,,8.0,,,,,,10.0,,
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,46.3,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,761,,,17.1,,,,,,10.0,,
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,,36.4,,,,,южный,,,,2,,,,,,,,,,,,20,761,,,17.8,,,,,,10.0,,
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,,,,,,76.8,,,,,восточный,,,19.3,1,,,0.0,,,,,,,,,20,761,,,10.9,,,,,,10.0,,
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,85.4,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,762,,,7.9,,,,,,10.0,,
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,90.7,,,,,юго-восточный,,,,1,,,,,,,,,,,True,4,762,,,5.6,,,,,,10.0,,
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,93.2,,,,,юго-восточный,,,,1,,,,,,,,,,,True,4,762,,,4.4,,,,,,10.0,,
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,,,93.8,,,2.1,,юго-восточный,,,,1,,,0.0,,,,,,0.0,,True,4,762,,,2.4,,,,,,10.0,,
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,85.3,,,,,восточный,,,,1,,,,,,,,,,,,20,763,,,7.6,,,,,,10.0,,
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,52.8,,,,,восточный,,,,1,,,,,,,,,,,,20,763,,,15.7,,,,,,10.0,,
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,38.4,,,,,восточный,,,,1,,,,,,,,,,,,20,763,,,18.4,,,,,,7.0,,
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,,,,,76.3,,,,,,,,18.6,0,,,0.0,,,,,,,,,20,763,,,10.6,,,,,,7.0,,
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,90.8,,,,,восточный,,,,2,,,,,,,,,,,,20,763,,,6.8,,,,,,4.0,,
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,80.8,,,,,восточный,,,,1,,,,,,,,,,,,20,763,,,8.5,,,,,,4.0,,
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,88.3,,,,,восточный,,,,2,,,,,,,,,,,,20,764,,,6.7,,,,,,0.0,,
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,,,91.3,,,5.0,,восточный,,,,1,,,0.0,,,,,,0.0,,,20,764,,,5.1,,,,,,2.0,,
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,85.8,,,4.4,,юго-восточный,,,,3,,,,,,,,,,,,20,764,,,6.6,,,,,,10.0,,
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,65.0,,,,,восточный,,,,3,,,,,,,,,,,,20,764,,,12.5,,,,,,10.0,,
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,51.9,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,763,,,15.1,,,,,,10.0,,
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,,,,,66.9,,,,,юго-восточный,,,15.5,2,,,0.0,,,,,,,,,20,763,,,10.8,,,,,,9.0,,
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,77.0,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,763,,,8.8,,,,,,7.0,,
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,78.0,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,763,,,8.3,,,,,,7.0,,
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,79.6,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,763,,,7.5,,,,,,9.0,,
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,,,,,81.2,,,6.8,,юго-восточный,,,,2,,,0.0,,,,,,0.0,,,20,762,,,7.2,,,,,,9.0,,
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,75.9,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,761,,,8.5,,,,,,10.0,,
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,62.5,,,,,южный,,,,3,,,,,,,,,,,,20,759,,,11.3,,,,,,10.0,,
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,,56.4,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,758,,,12.0,,,,,,10.0,,
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,,,,,51.8,,,,,южный,,,13.4,5,,,0.0,,,,,,,,,20,756,,,13.2,,,,,,10.0,,
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,True,,,,,,,,75.2,,,,,южный,,,,1,,,,,,,,,,,,10,756,,,10.7,,,,,,10.0,,
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,True,,,,79.4,,,,,южный,,,,2,,,,,,,,,,,,20,756,,,10.2,,,,,,10.0,,
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,True,,,,,65.1,,,,,юго-западный,,,,2,,,,,,,,,,,,20,756,,,11.2,,,,,,9.0,,
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,,,,,68.7,,,9.7,,южный,,,,2,,,5.0,,,,,,5.0,,,20,755,,,10.4,,,,,,9.0,,
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,70.3,,,,,южный,,,,2,,,,,,,,,,,,20,755,,,10.9,,,,,,9.0,,
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,60.7,,,,,южный,,,,2,,,,,,,,,,,,20,755,,,14.4,,,,,,9.0,,
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,,55.6,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,755,,,14.8,,,,,,9.0,,
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,,,,,,71.5,,,,,юго-восточный,,,16.7,3,,,0.0,,,,,,,,,20,754,,,12.1,,,,,,9.0,,
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,75.8,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,754,,,10.8,,,,,,6.0,,
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,72.0,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,754,,,9.9,,,,,,9.0,,
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,72.0,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,754,,,9.5,,,,,,9.0,,
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,,,,,,72.5,,,9.4,,юго-восточный,,,,2,,,0.0,,,,,,0.0,,,20,754,,,9.4,,,,,,9.0,,
1602050400,"Среда, 7 октября
06:00 (UTC)",,,True,,,,,,,,77.1,,,9.2,,юго-восточный,,,,2,,,,,,,,,,,,10,755,,,9.3,,,,,,10.0,,
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,True,,,,,64.9,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,754,,,12.1,,,,,,10.0,,
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,,57.5,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,755,,,13.2,,,True,,,10.0,,
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,,,,,,55.8,,,,,юго-восточный,,,13.3,3,,,0.3,,,,,,,,,20,754,,,12.8,,,,,,10.0,,
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,57.3,,,,,южный,,,,2,,,,,,,,,,,,20,755,,,12.5,,,,,,10.0,,
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,64.3,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,754,,,11.6,,,,,,10.0,,
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,True,,,,57.7,,,,,юго-восточный,,,,3,,,,,,,,,,,,10,754,,,12.4,,,,,,10.0,,
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,,True,,,,73.7,,,10.6,,юго-западный,,,,1,,,0.5,,,,,,0.8,,,10,754,,,10.8,,,,,,10.0,,
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,59.8,,,10.1,,южный,,,,3,,,,,,,,,,,,20,754,,,12.7,,,,,,9.0,,
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,45.8,,,,,южный,,,,3,,,,,,,,,,,,20,755,,,15.1,,,,,,9.0,,
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,,,,,,,37.8,,,,,южный,,,,3,,,,,,,,,,,,20,755,,,17.1,,,,,,9.0,,
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,,,,,,48.8,,,,,южный,,,17.7,2,,,0.5,,,,,,,,,20,755,,,15.1,,,,,,10.0,,
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,64.6,,,,,южный,,,,3,,,,,,,,,,,,20,755,,,12.9,,,True,,,10.0,,
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,68.2,,,,,южный,,,,2,,,,,,,,,,,,20,755,,,12.3,,,,,,10.0,,
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,,75.0,,,,,южный,,,,2,,,,,,,,,,,,20,755,,,12.1,,,,,,10.0,,
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,True,,,,,,,,87.4,,,10.3,,юго-восточный,,,,1,,,0.7,,,,,,1.0,,,10,754,,,10.3,,,,,,10.0,,
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,,,,,,,,92.2,,,9.4,,юго-восточный,,,,3,True,,,,,,,,,,,20,754,,,9.7,,,,,,9.0,,
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,,,,,,,,,67.1,,,,,южный,,,,3,,,,,,,,,,,,20,754,,,11.5,,,,,,10.0,,
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,,,,,,,,,68.0,,,,,южный,,,,3,,,,,,,,,,,,20,754,,,11.6,,,,,,10.0,,
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,,,,,,,,70.7,,,,,южный,,,12.1,3,,,6.0,,,,,,,,,20,754,,,10.8,,,,,,10.0,,
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,,,,,,,,,68.1,,,,,южный,,,,2,,,,,,,,,,,,20,754,,,10.0,,,,,,10.0,,
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,,67.6,,,,,южный,,,,3,,,,,,,,,,,,20,754,,,9.7,,,,,,10.0,,
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,,,,,,,,70.0,,,,,южный,,,,3,,,,,,,,,,,,20,753,,,9.8,,,,,,10.0,,
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,,,,,,,,73.0,,,9.5,,южный,,,,3,,,0.0,,,,,,6.0,,,20,753,,,9.7,,,,,,10.0,,
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,,,,,,,,,82.2,,,,,южный,,,,2,,,,,,,,,,,,20,754,,,9.9,,,,,,10.0,,
1602320400,"Суббота, 10 октября
09:00 (UTC)",,,,,,,,,,,79.6,,,,,южный,,,,3,,,,,,,,,,,,20,754,,,11.7,,,,,,10.0,,
1602331200,"Суббота, 10 октября
12:00 (UTC)",,,,,,,,,,,78.2,,,,,юго-западный,,,,2,,,,,,,,,,,,20,755,,,12.7,,,,,,10.0,,
1602342000,"Суббота, 10 октября
15:00 (UTC)",,,,,,,,,,,80.3,,,,,юго-западный,,,12.9,1,,,0.0,,,,,,,,,20,755,,,12.2,,,,,,10.0,,
1602352800,"Суббота, 10 октября
18:00 (UTC)",,,,,,,,,,,80.2,,,,,южный,,,,2,,,,,,,,,,,,20,752,,,11.8,,,,,,9.0,,
1602363600,"Суббота, 10 октября
21:00 (UTC)",,,,,,,,,,,88.6,,,,,,,,,0,,,,,,,,,,,,20,756,,,10.9,,,,,,10.0,,
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,,,,,,,,,,86.9,,,,,юго-восточный,,,,1,,,,,,,,,,,,20,756,,,11.1,,,,,,10.0,,
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,,,,,,,,,,91.0,,,9.3,,юго-восточный,,,,2,,,0.0,,,,,,0.0,,,20,756,,,9.5,,,,,,10.0,,
1602396000,"Воскресенье, 11 октября
06:00 (UTC)",,,,,,,,,,,91.0,,,9.2,,юго-восточный,,,,3,,,,,,,,,,,True,4,755,,,9.6,,,,,,10.0,,
1602406800,"Воскресенье, 11 октября
09:00 (UTC)",,,,,,,,,,,81.9,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,755,,,12.0,,,,,,10.0,,
1602417600,"Воскресенье, 11 октября
12:00 (UTC)",,,,,,,,,,,61.9,,,,,юго-восточный,,,,3,,,,,,,,,,,,20,754,,,14.4,,,,,,9.0,,
1602428400,"Воскресенье, 11 октября
15:00 (UTC)",,,,,,,,,,,72.7,,,,,восточный,,,14.7,1,,,0.0,,,,,,,,,20,754,,,10.9,,,,,,10.0,,
1602439200,"Воскресенье, 11 октября
18:00 (UTC)",,,,,,,,,,,77.5,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,754,,,8.0,,,,,,7.0,,
1602450000,"Воскресенье, 11 октября
21:00 (UTC)",,,,,,,,,,,79.8,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,753,,,5.5,,,,,,2.0,,
1602460800,"Понедельник, 12 октября
00:00 (UTC)",,,,,,,,,,,82.6,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,752,,,4.4,,,,,,10.0,,
1602471600,"Понедельник, 12 октября
03:00 (UTC)",,,,,,,,,,,88.0,,,3.8,,юго-восточный,,,,2,,,0.0,,,,,,0.0,,,20,751,,,3.8,,,,,,10.0,,
1602482400,"Понедельник, 12 октября
06:00 (UTC)",,,,,,,,,,,85.7,,,,,юго-восточный,,,,2,,,,,,,,,,,,20,751,,,5.6,,,,,,9.0,,
1602493200,"Понедельник, 12 октября
09:00 (UTC)",,,,,,,,,,,62.5,,,,,южный,,,,2,,,,,,,,,,,,20,750,,,11.4,,,,,,9.0,,
1602504000,"Понедельник, 12 октября
12:00 (UTC)",,,,,,,,,,,59.8,,,,,юго-западный,,,,2,,,,,,,,,,,,20,750,,,12.5,,,,,,10.0,,
1602514800,"Понедельник, 12 октября
15:00 (UTC)",,,,,,,,,,,69.2,,,,,южный,,,12.8,2,,,0.0,,,,,,,,,20,750,,,10.5,,,,,,10.0,,
1602525600,"Понедельник, 12 октября
18:00 (UTC)",,,,,,,,,,,78.3,,,,,южный,,,,2,,,,,,,,,,,,20,750,,,10.2,,,,,,10.0,,
