timestamp,date,Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Ливневый дождь,"Осадки за 24 часа, мм",Ливневой дождь слабый,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C","Пыль, песок или брызги, поднятые ветром",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,,,,,,,,,50,713,,,12.3,,60.6,,,,северо-восточный,6,,,1.0
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,,,50,711,,,18.4,,36.3,,,,юго-восточный,2,,,2.0
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,,,,,,,,,,50,709,,,21.1,,27.4,,,,юго-западный,0,,,1.0
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,,,,0,,,,,,50,708,,,16.7,,53.1,,,,,0,,25.5,0.0
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,,,,,,,,,,10,708,,,8.4,,78.1,,,,,0,,,0.0
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,,10,708,,,7.6,,75.8,,,,северо-восточный,2,,,1.0
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,,10,708,,,5.1,,85.7,,,,северный,2,,,1.0
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,0,,,,0,,50,708,,,2.9,,93.1,2.9,,,,2,,,0.0
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,,,,,,50,709,,,11.6,,55.1,,,,,0,,,0.0
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,50,707,,,19.4,,35.1,,,,западный,2,,,1.0
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,,,,,,,,,50,706,,,21.7,,31.3,,,,юго-западный,5,,,1.0
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,,,0,,,,,,50,706,,,15.5,,44.6,,,,юго-восточный,9,,22.0,1.0
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,,,,,,,,,10,706,,,10.8,,77.4,,,,юго-западный,5,,,1.0
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,,10,706,,,9.3,,77.7,,,,юго-западный,2,,,1.0
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,,,,,,,,,10,706,,,8.2,,81.9,,,,,9,,,0.0
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,0,,,,0,,50,706,,,7.0,,84.1,6.8,,,юго-западный,9,,,1.0
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,,,,,,50,705,,,12.2,,60.6,,,,западный,9,,,1.0
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,50,703,,,17.8,,44.3,,,,юго-восточный,9,,,1.0
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,50,701,,,23.6,,27.1,,,,западный,9,,,2.0
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,0,,,,,,20,700,,,18.0,,54.9,,,,,9,,23.9,0.0
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,,,,,,10,699,,,16.4,,63.7,,,,южный,9,,,1.0
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,21.0,,,,,,,True,10,705,,,7.4,,84.1,,,,северо-западный,10,,,7.0
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,13.0,,,,,,,,10,706,,,6.7,,83.5,,,True,западный,10,,,1.0
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,8,,,,8,,50,706,,,4.1,,96.5,3.0,,True,,9,,,0.0
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,,,,,,50,704,,,10.0,,57.1,,,,восточный,9,,,2.0
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,50,702,,,12.5,,56.5,,,,северо-восточный,9,,,1.0
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,50,699,,,12.4,,59.8,,,,северный,9,,,1.0
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,0,,,,,,50,698,,,12.1,,60.5,,,,юго-западный,10,,13.0,1.0
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,,,,,10,696,,,11.2,,63.8,,,,северо-восточный,10,,,1.0
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,10,695,,,9.5,,70.0,,,,северо-западный,10,,,2.0
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,10,697,,,8.6,,71.8,,,,западный,10,,,4.0
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,10.0,,3,,,,3,,20,700,True,,4.9,,85.7,4.9,,,западный,10,,,1.0
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,,,,,,50,702,,,8.5,,72.8,,,True,юго-западный,7,,,1.0
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,50,702,,,10.1,,67.2,,,True,северо-западный,9,,,2.0
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,50,703,,,11.3,,54.6,,,True,северо-восточный,7,,,1.0
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,1,,,,,,50,704,,,7.8,,58.6,,,True,южный,6,,12.0,1.0
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,,,,,,10,706,,,6.7,,70.9,,,,северо-западный,7,,,2.0
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,13.0,,,,,,,,10,706,,,5.5,,81.6,,,,северный,2,,,5.0
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,10,707,,,0.7,,97.9,,,,,6,,,0.0
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,0,,,,1,,50,708,,,0.6,,100.0,0.5,,,восточный,4,,,1.0
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,,,,,50,709,,,6.6,,67.9,0.0,,,юго-западный,2,,,1.0
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,50,708,,,11.4,,51.6,,,,южный,2,,,1.0
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,50,708,,,12.6,,43.1,,,,южный,2,,,2.0
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,0,,,,,,50,709,,,10.0,,49.1,,,,южный,2,,14.0,3.0
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,,,,,,10,710,,,6.7,,62.3,,,,северо-восточный,0,,,2.0
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,10,711,,,6.5,,63.6,,,,южный,0,,,3.0
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,10,712,,,-0.2,,91.6,,,,северо-западный,0,,,1.0
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,0,,,,0,,50,714,,,-0.8,,91.6,-1.2,,,,2,,,0.0
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,,,,,,50,715,,,5.1,,68.6,-1.6,,,западный,7,,,1.0
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,50,714,,,10.5,,44.1,,,,восточный,5,,,1.0
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,,50,714,,,12.6,,31.0,,,,южный,4,,,2.0
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,,0,,,,,,50,714,,,9.7,,43.6,,,,южный,2,,13.0,2.0
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,,,,,,,10,715,,,8.0,,45.0,,,,юго-восточный,0,,,3.0
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,10,715,,,-0.3,,87.6,,,,,0,,,0.0
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,10,716,,,-2.0,,93.6,,,,,2,,,0.0
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,0,,,,0,,50,716,,,-2.8,,97.1,-3.0,,,юго-западный,0,,,1.0
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,,,,,50,715,,,5.9,,54.0,,,,западный,0,,,1.0
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,50,713,,,11.1,,34.7,,,,юго-западный,0,,,1.0
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,,50,712,,,13.5,,27.5,,,,северный,4,,,1.0
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,0,,,,,,50,711,,,7.2,,36.5,,,,северо-западный,7,,14.1,1.0
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,,,,,,,10,711,,,3.7,,65.3,,,,,7,,,0.0
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,10,711,,,3.2,,69.2,,,,юго-западный,9,,,1.0
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,10,710,,,2.0,,71.0,,,,южный,9,,,1.0
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,0,,,,0,,50,710,,,0.2,,76.2,-0.2,,,юго-западный,9,,,1.0
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,,,,,,50,710,,,4.1,,59.4,,,,западный,9,,,2.0
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,50,709,,,9.8,,41.7,,,,южный,7,,,1.0
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,,50,708,,,12.0,,36.6,,,,южный,6,,,1.0
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,,0,,,,,,20,707,,,10.2,,44.7,,,,юго-восточный,9,,13.5,1.0
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,,,,,,,10,708,,,4.7,,51.7,,,,восточный,7,,,1.0
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,10,709,,,6.8,,58.4,,,,северо-восточный,7,,,2.0
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,50,710,,,4.1,,72.0,,,,,4,,,0.0
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,0,,,,0,,50,710,,,4.5,,72.6,2.4,,,юго-восточный,9,,,1.0
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,,,,,,50,710,,,7.4,,54.0,,,,южный,10,,,1.0
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,50,710,,,9.9,,46.6,,,,южный,9,,,1.0
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,10.0,,,,,,,,50,710,,,9.6,,38.9,,,,южный,10,,,4.0
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,10.0,,0,,,,,,50,710,,,7.4,,38.3,,,,восточный,9,,11.2,4.0
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,,,,,,,10,712,,,3.5,,50.6,,,,восточный,7,,,3.0
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,10,713,,,-1.8,,71.3,,,,,2,,,0.0
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,10,712,,,-1.3,,60.3,,,,северо-восточный,7,,,2.0
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,0,,,,0,,50,712,,,-0.6,,63.3,-2.7,,,,9,,,0.0
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,,,,,,50,712,,,1.5,,54.4,,,,южный,10,,,1.0
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,20,711,,,4.5,,51.2,,,,южный,10,,,1.0
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,,50,711,,,4.2,,59.9,,,,восточный,10,,,1.0
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,,0,,,,,,50,711,,,3.3,,62.8,,,,юго-восточный,10,,4.6,1.0
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,,,,,,,10,713,,,1.6,,74.2,,,,юго-восточный,9,,,1.0
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,10,713,,,0.2,,82.0,,,,,9,,,0.0
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,10,714,,,-1.3,,80.6,,,,,9,,,0.0
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,0,,,,0,,50,715,,,-3.8,,89.3,-3.8,,,северный,7,,,1.0
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,,,,,,50,716,,,4.2,,56.4,-3.9,,,южный,9,,,2.0
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,50,715,,,6.9,,31.9,,,,южный,7,,,3.0
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,10.0,,,,,,,,50,715,,,5.3,,39.7,,,,южный,7,,,2.0
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,0,,,,,,50,716,,,4.3,,44.6,,,,южный,7,,7.5,3.0
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,,,,,,10,716,,,-2.2,,71.2,,,,,6,,,0.0
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,10,717,,,-2.5,,82.3,,,,западный,7,,,1.0
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,10,717,,,-4.8,,87.9,,,,,4,,,0.0
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,0,,,,0.0,,50,717,,,-6.2,,91.2,-6.2,,,западный,5,,,1.0
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,,,50,717,,,1.6,,60.6,,,,западный,7,,,3.0
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,50,716,,,7.1,,29.8,,,,западный,5,,,3.0
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,50,715,,,8.5,,26.4,,,,восточный,4,,,2.0
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,0,,,,,,50,715,,,4.1,,48.8,,,,,6,,9.0,0.0
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,,,,,10,715,,,-2.0,,71.3,,,,,4,,,0.0
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,10,715,,,-2.4,,77.5,,,,южный,5,,,1.0
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,10,715,,,-3.3,,80.9,,,,юго-западный,4,,,1.0
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,0,,,,0.0,,50,715,,,-5.1,,85.2,-5.1,,,,5,,,0.0
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,,,50,715,,,2.5,,53.0,,,,юго-западный,0,,,1.0
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,50,714,,,8.9,,31.3,,,,западный,0,,,1.0
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,50,712,,,11.5,,30.2,,,,западный,0,,,1.0
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,0,,,,,,50,712,,,4.7,,54.5,,,,,0,,11.6,0.0
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,,,,,10,712,,,0.0,,68.5,,,,,0,,,0.0
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,10,712,,,-1.4,,76.5,,,,юго-западный,0,,,1.0
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,10,712,,,-3.8,,85.3,,,,,0,,,0.0
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,0,,,,0.0,,50,712,,,-4.8,,87.9,-4.8,,,,4,,,0.0
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,,,,,50,712,,,3.4,,62.9,-4.9,,,западный,5,,,1.0
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,50,711,,,9.4,,36.1,,,,северо-восточный,7,,,1.0
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,50,709,,,11.6,,34.6,,,,северный,9,,,1.0
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,0,,,,,,50,709,,,5.9,,54.0,,,,южный,7,,12.9,1.0
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,,,,,10,709,,,1.2,,73.5,,,,,5,,,0.0
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,10,709,,,-0.8,,79.5,,,,северный,2,,,1.0
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,10,708,,,-2.2,,82.3,,,,северо-восточный,7,,,1.0
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,0,,,,0.0,,50,708,,,-3.0,,88.0,-3.4,,,,5,,,0.0
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,,,,,50,707,,,3.3,,69.7,-3.9,,,,7,,,0.0
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,50,705,,,13.0,,31.1,,,,восточный,9,,,3.0
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,50,703,,,13.2,,31.4,,,,северо-западный,9,,,1.0
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,0,,,,,,20,705,,,10.2,,39.1,,,,северо-западный,10,,14.6,1.0
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,10.0,,,,,,,,10,707,,,6.7,,58.3,,,,северный,10,,,2.0
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,10,708,,,4.3,,56.9,,,,северо-западный,9,,,1.0
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,10,709,,,2.2,,57.6,,,,западный,9,,,3.0
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,0,,,,0.0,,50,710,,,0.1,,89.6,0.0,,,западный,6,,,2.0
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,,,,,,50,710,,,3.8,,52.6,-0.1,,,северный,4,,,3.0
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,50,709,,,7.8,,38.1,,,,северный,7,,,1.0
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,,50,708,,,9.6,,27.4,,,,юго-западный,9,,,2.0
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,0,,,,,,10,708,,,6.8,,48.9,,,,южный,9,,11.2,1.0
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,,,,,,10,709,,,1.5,,70.4,,,,южный,6,,,1.0
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,10,709,,,2.0,,65.9,,,,северный,9,,,1.0
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,10,709,,,1.6,,78.1,,,,,10,,,0.0
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,0,,,,0.0,,50,710,,,3.5,,68.2,1.1,,,северный,9,,,4.0
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,,,,,,50,711,,,4.3,,65.9,,,,северо-западный,9,,,2.0
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,50,710,,,7.8,,42.0,,,,северо-западный,9,,,2.0
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,50,709,,,8.6,,32.7,,,,северный,9,,,3.0
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,0,,,,,,10,709,,,7.2,,36.5,,,,восточный,10,,9.8,1.0
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,,,True,,,10,710,,,4.9,,65.6,,,,северный,10,,,2.0
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,10,709,,,2.9,,82.4,,,True,северный,9,,,1.0
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,10,708,,,1.4,,88.4,,,,,10,,,0.0
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,13.0,,0.6,,1.0,,0.6,,50,710,,,1.0,,64.2,1.0,,True,северный,10,,,4.0
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,14.0,,,,,,,,50,713,,,0.7,,38.6,0.6,,,северный,10,,,5.0
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,13.0,,,,,,,,50,714,,,2.0,,29.9,,,,северный,7,,,3.0
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,12.0,,,,,,,,50,715,,,1.7,,30.6,,,,северо-западный,7,,,4.0
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,,,0,,,,,,10,717,,,-0.7,,39.4,,,,северо-западный,2,,3.0,3.0
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,,,,,,,,10,718,,,-4.7,,52.7,,,,северо-западный,1,,,1.0
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,,,,,,,,,10,719,,,-5.7,,61.6,,,,,9,,,0.0
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,,10,718,,,-6.3,,73.2,,,,северо-восточный,6,,,1.0
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,,0,,,,0.0,,50,718,,,-7.0,,74.3,-7.5,,,северный,6,,,1.0
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,,,,,,,,10,718,,,-3.2,,63.7,,,,восточный,7,,,1.0
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,,,,,,,,,50,717,,,0.6,,44.9,,,,северо-восточный,9,,,1.0
1602320400,"Суббота, 10 октября
09:00 (UTC)",,,,,,,,,,,50,716,,,1.8,,31.1,,,,северо-западный,9,,,1.0
1602331200,"Суббота, 10 октября
12:00 (UTC)",,,,,0,,,,,,10,715,,,-1.0,,48.5,,,,,7,,3.5,0.0
1602342000,"Суббота, 10 октября
15:00 (UTC)",,,,,,,,,,,10,715,,,-2.1,,64.5,,,,,10,,,0.0
1602352800,"Суббота, 10 октября
18:00 (UTC)",,,,,,,,,,,10,715,,,-2.3,,65.9,,,,,10,,,0.0
1602363600,"Суббота, 10 октября
21:00 (UTC)",,,,,,,,,,,10,715,,,-2.6,,73.4,,,,,10,,,0.0
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,,,,0,,,,0.0,,20,714,,,-2.6,,73.4,-2.8,,,,10,,,0.0
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,,,,,,,,,,50,714,,,-0.8,,62.8,,,,восточный,10,,,1.0
1602396000,"Воскресенье, 11 октября
06:00 (UTC)",,,,,,,,,,,50,714,,,1.8,,49.7,,,,юго-восточный,10,,,1.0
1602406800,"Воскресенье, 11 октября
09:00 (UTC)",,,,,,,,,,,50,713,,,3.9,,39.0,,,,юго-западный,7,,,1.0
1602417600,"Воскресенье, 11 октября
12:00 (UTC)",,,,,0,,,,,,10,713,,,2.2,,49.0,,,,,9,,4.6,0.0
1602428400,"Воскресенье, 11 октября
15:00 (UTC)",,,,,,,,,,,10,713,,,-1.3,,66.2,,,,западный,7,,,1.0
1602439200,"Воскресенье, 11 октября
18:00 (UTC)",,,,,,,,,,,10,714,,,-2.2,,84.2,,,,,10,,,0.0
1602450000,"Воскресенье, 11 октября
21:00 (UTC)",,,,,,,,,,,10,713,,,-2.5,,86.8,,,,южный,10,,,1.0
1602460800,"Понедельник, 12 октября
00:00 (UTC)",,,,,0,,,,0.0,,50,713,,,-1.7,,85.6,-3.2,,,,10,,,0.0
1602471600,"Понедельник, 12 октября
03:00 (UTC)",,,,,,,,,,,50,713,,,1.1,,69.8,,,,восточный,9,,,1.0
1602482400,"Понедельник, 12 октября
06:00 (UTC)",,,,,,,,,,,50,713,,,5.8,,48.2,,,,юго-восточный,9,,,2.0
1602493200,"Понедельник, 12 октября
09:00 (UTC)",,,,,,,,,,,50,712,,,7.7,,46.7,,,,восточный,9,,,1.0
1602504000,"Понедельник, 12 октября
12:00 (UTC)",,,,,0,,,,,,10,712,,,3.4,,61.5,,,,,9,,7.7,0.0
1602514800,"Понедельник, 12 октября
15:00 (UTC)",,,,,,,,,,,10,712,,,1.4,,74.1,,,,,7,,,0.0
1602525600,"Понедельник, 12 октября
18:00 (UTC)",,,,,,,,,,,10,712,,,-0.2,,79.6,,,,,9,,,0.0
1602536400,"Понедельник, 12 октября
21:00 (UTC)",,,,,,,,,,,10,712,,,0.4,,76.8,,,,,10,,,0.0
