timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневый дождь,Количество облаков уменьшилось,Мгла,Дождь (незамерзающий) слабый с перерывами,"Пыльная (песчаная) буря, слабая или умеренная",Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %","Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Зарница,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Пыльная (песчаная) буря, слабая или умеренная началась (усилилась)",Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Балл общей облачности
1598518800,"Четверг, 27 августа
09:00 (UTC)",,,,,,,,,,,20.4,,юго-западный,,,2.0,,,,,,,,,,20.0,719,,,29.0,,,0.0
1598529600,"Четверг, 27 августа
12:00 (UTC)",,,,,,,,,,,18.5,,северный,,,2.0,,,,,,,,,,20.0,718,,,31.0,,,6.0
1598540400,"Четверг, 27 августа
15:00 (UTC)",,,,,,,,,,,21.1,,северный,,31.3,3.0,,,0,,,,,,,20.0,718,,,29.5,,,7.0
1598551200,"Четверг, 27 августа
18:00 (UTC)",,,,,,,,,,,35.4,,северо-западный,,,3.0,,,,,,,,,,20.0,719,,,23.8,,,6.0
1598562000,"Четверг, 27 августа
21:00 (UTC)",,,,,,,,,,,49.4,,западный,,,6.0,,,,,,,,,,20.0,719,,,22.5,,,4.0
1598572800,"Пятница, 28 августа
00:00 (UTC)",,10.0,,,,,,,,,56.9,,западный,,,6.0,,,,,,,,,,20.0,719,,,20.2,,,4.0
1598583600,"Пятница, 28 августа
03:00 (UTC)",,,,,,,,,,,69.9,18.4,западный,,,3.0,,,0,,0,,,,,20.0,720,,,18.5,,,6.0
1598594400,"Пятница, 28 августа
06:00 (UTC)",,,,,,,,,,,50.5,,западный,,,6.0,,,,,,,,,,20.0,720,,,22.9,,,2.0
1598605200,"Пятница, 28 августа
09:00 (UTC)",,,,,,,,,,,34.6,,западный,,,4.0,,,,,,,,,,20.0,720,,,26.8,,,9.0
1598616000,"Пятница, 28 августа
12:00 (UTC)",,,,,,,,,,,29.9,,северо-западный,,,5.0,,,,,,,,,,20.0,720,,,27.1,,,10.0
1598626800,"Пятница, 28 августа
15:00 (UTC)",,10.0,,,,,,,,,31.4,,северо-западный,,28.5,3.0,,,0,,,,,,,20.0,721,,,25.9,,,7.0
1598637600,"Пятница, 28 августа
18:00 (UTC)",,12.0,,,,,,,,,60.5,,западный,,,3.0,,,,,,,,,,20.0,722,,,19.0,,,7.0
1598648400,"Пятница, 28 августа
21:00 (UTC)",,,,,,,,,,,66.8,,юго-западный,,,4.0,,,,,,,,,,20.0,722,,,16.9,,,4.0
1598659200,"Суббота, 29 августа
00:00 (UTC)",,,,,,,,,,,73.8,,западный,,,3.0,,,,,,,,,,20.0,723,,,16.9,,,2.0
1598670000,"Суббота, 29 августа
03:00 (UTC)",,,,,,,,,,,80.4,14.9,западный,,,3.0,,,0,,0,,,,,20.0,724,,,17.4,,,2.0
1598680800,"Суббота, 29 августа
06:00 (UTC)",,,,,,,,,,,53.7,,западный,,,4.0,,,,,,,,,,20.0,724,,,23.4,,,2.0
1598691600,"Суббота, 29 августа
09:00 (UTC)",,,,,,,,,,,30.0,,западный,,,5.0,,,,,,,,,,20.0,724,,,26.7,,,5.0
1598702400,"Суббота, 29 августа
12:00 (UTC)",,14.0,,,,,,,,,22.1,,западный,,,4.0,,,,,,,,,,20.0,724,,,28.4,,,1.0
1598713200,"Суббота, 29 августа
15:00 (UTC)",,,,,,,,,,,24.9,,северный,,28.5,4.0,,,0,,,,,,,20.0,725,,,26.1,,,0.0
1598724000,"Суббота, 29 августа
18:00 (UTC)",,,,,,,,,,,31.6,,северный,,,3.0,,,,,,,,,,20.0,726,,,21.7,,,0.0
1598734800,"Суббота, 29 августа
21:00 (UTC)",,,,,,,,,,,41.0,,северо-восточный,,,1.0,,,,,,,,,,20.0,726,,,18.5,,,0.0
1598745600,"Воскресенье, 30 августа
00:00 (UTC)",,,,,,,,,,,41.6,,юго-восточный,,,2.0,,,,,,,,,,20.0,726,,,17.7,,,0.0
1598756400,"Воскресенье, 30 августа
03:00 (UTC)",,,,,,,,,,,48.4,15.6,юго-восточный,,,1.0,,,0,,0,,,,,20.0,726,,,16.1,,,0.0
1598767200,"Воскресенье, 30 августа
06:00 (UTC)",,,,,,,,,,,28.2,,юго-восточный,,,5.0,,,,,,,,,,20.0,726,,,24.7,,,0.0
1598778000,"Воскресенье, 30 августа
09:00 (UTC)",,10.0,,,,,,,,,21.3,,восточный,,,6.0,,,,,,,,,,20.0,725,,,28.9,,,0.0
1598788800,"Воскресенье, 30 августа
12:00 (UTC)",,14.0,,,,,,,,,17.6,,восточный,,,6.0,,,,,,,,,,20.0,725,,,30.6,,,0.0
1598799600,"Воскресенье, 30 августа
15:00 (UTC)",,11.0,,,,,,,,,20.1,,восточный,,31.0,6.0,,,0,,,,,,,20.0,724,,,28.6,,,0.0
1598810400,"Воскресенье, 30 августа
18:00 (UTC)",,,,,,,,,,,32.7,,восточный,,,5.0,,,,,,,,,,20.0,724,,,22.5,,,0.0
1598821200,"Воскресенье, 30 августа
21:00 (UTC)",,,,,,,,,,,39.9,,восточный,,,5.0,,,,,,,,,,20.0,724,,,19.6,,,0.0
1598832000,"Понедельник, 31 августа
00:00 (UTC)",,,,,,,,,,,48.0,,восточный,,,4.0,,,,,,,,,,20.0,724,,,17.2,,,0.0
1598842800,"Понедельник, 31 августа
03:00 (UTC)",,,,,,,,,,,52.0,16.7,восточный,,,5.0,,,0,,0,,,,,20.0,723,,,17.9,,,0.0
1598853600,"Понедельник, 31 августа
06:00 (UTC)",,13.0,,,,,,,,,31.3,,восточный,,,10.0,,,,,,,,,,20.0,724,,,25.3,,,0.0
1598864400,"Понедельник, 31 августа
09:00 (UTC)",,17.0,,,,,,,,,16.3,,юго-восточный,,,11.0,,,,,,,,,,20.0,723,,,29.2,,,0.0
1598875200,"Понедельник, 31 августа
12:00 (UTC)",,20.0,,,,,,,,,17.3,,юго-восточный,,,10.0,,,,,,,,,,20.0,722,,,30.7,,,0.0
1598886000,"Понедельник, 31 августа
15:00 (UTC)",,16.0,,,,,,,,,19.3,,восточный,,30.9,9.0,,,0,,,,,,,20.0,722,,,28.4,,,0.0
1598896800,"Понедельник, 31 августа
18:00 (UTC)",,13.0,,,,,,,,,28.0,,восточный,,,6.0,,,,,,,,,,20.0,722,,,23.7,,,0.0
1598907600,"Понедельник, 31 августа
21:00 (UTC)",,11.0,,,,,,,,,38.9,,юго-восточный,,,5.0,,,,,,,,,,20.0,721,,,20.9,,,0.0
1598918400,"Вторник, 1 сентября
00:00 (UTC)",,,,,,,,,,,61.6,,восточный,,,4.0,,,,,,,,,,20.0,721,,,16.6,,,0.0
1598929200,"Вторник, 1 сентября
03:00 (UTC)",,,,,,,,,,,80.7,15.0,восточный,,,5.0,,,0,,0,,,,,20.0,721,,,15.4,,,0.0
1598940000,"Вторник, 1 сентября
06:00 (UTC)",,11.0,,,,,,,,,32.5,,юго-восточный,,,9.0,,,,,,,,,,20.0,721,,,24.2,,,0.0
1598950800,"Вторник, 1 сентября
09:00 (UTC)",,16.0,,,,,,,,,20.9,,юго-восточный,,,9.0,,,,,,,,,,20.0,720,,,29.2,,,0.0
1598961600,"Вторник, 1 сентября
12:00 (UTC)",,14.0,,,,,,,,,26.4,,юго-восточный,,,9.0,,,,,,,,,,20.0,719,,,31.1,,,0.0
1598972400,"Вторник, 1 сентября
15:00 (UTC)",,13.0,,,,,,,,,28.4,,восточный,,31.4,7.0,,,0,,,,,,,20.0,719,,,29.4,,,0.0
1598983200,"Вторник, 1 сентября
18:00 (UTC)",,10.0,,,,,,,,,33.6,,восточный,,,6.0,,,,,,,,,,20.0,720,,,24.0,,,0.0
1598994000,"Вторник, 1 сентября
21:00 (UTC)",,,,,,,,,,,56.3,,восточный,,,5.0,,,,,,,,,,20.0,720,,,20.5,,,0.0
1599004800,"Среда, 2 сентября
00:00 (UTC)",,,,,,,,,,,75.2,,восточный,,,3.0,,,,,,,,,,20.0,719,,,16.2,,,0.0
1599015600,"Среда, 2 сентября
03:00 (UTC)",,,,,,,,,,,81.7,14.6,юго-восточный,,,2.0,,,0,,0,,,,,20.0,720,,,15.0,,,0.0
1599026400,"Среда, 2 сентября
06:00 (UTC)",,,,,,,,,,,59.8,,восточный,,,5.0,,,,,,,,,,20.0,721,,,22.6,,,0.0
1599037200,"Среда, 2 сентября
09:00 (UTC)",,11.0,,,,,,,,,37.4,,восточный,,,5.0,,,,,,,,,,20.0,721,,,29.3,,,2.0
1599048000,"Среда, 2 сентября
12:00 (UTC)",,,,,,,,,,,22.6,,восточный,,,3.0,,,,,,,,,,20.0,721,,,33.0,,,2.0
1599058800,"Среда, 2 сентября
15:00 (UTC)",,,,,,,,,,,27.5,,восточный,,33.5,4.0,,,0,,,,,,,20.0,721,,,30.9,,,0.0
1599069600,"Среда, 2 сентября
18:00 (UTC)",,,,,,,,,,,40.3,,восточный,,,5.0,,,,,,,,,,20.0,722,,,25.7,,,2.0
1599080400,"Среда, 2 сентября
21:00 (UTC)",,,,,,,,,,,45.1,,восточный,,,3.0,,,,,,,,,,20.0,724,,,21.6,,,0.0
1599091200,"Четверг, 3 сентября
00:00 (UTC)",,,,,,,,,,,63.1,,восточный,,,2.0,,,,,,,,,,20.0,724,,,17.8,,,2.0
1599102000,"Четверг, 3 сентября
03:00 (UTC)",,,,,,,,,,,71.0,16.8,юго-восточный,,,2.0,,,0,,0,,,,,20.0,725,,,17.4,,,2.0
1599112800,"Четверг, 3 сентября
06:00 (UTC)",,,,,,,,,,,54.2,,юго-восточный,,,3.0,,,,,,,,,,20.0,726,,,23.8,,,0.0
1599123600,"Четверг, 3 сентября
09:00 (UTC)",,10.0,,,,,,,,,35.7,,юго-восточный,,,6.0,,,,,,,,,,20.0,725,,,29.8,,,0.0
1599134400,"Четверг, 3 сентября
12:00 (UTC)",,12.0,,,,,,,,,24.1,,юго-восточный,,,8.0,,,,,,,,,,20.0,725,,,32.1,,,0.0
1599145200,"Четверг, 3 сентября
15:00 (UTC)",,13.0,,,,,,,,,19.6,,восточный,,32.7,9.0,,,0,,,,,,,20.0,725,,,30.1,,,0.0
1599156000,"Четверг, 3 сентября
18:00 (UTC)",,12.0,,,,,,,,,28.8,,восточный,,,4.0,,,,,,,,,,20.0,726,,,23.3,,,0.0
1599166800,"Четверг, 3 сентября
21:00 (UTC)",,,,,,,,,,,33.4,,юго-восточный,,,5.0,,,,,,,,,,20.0,725,,,22.7,,,0.0
1599177600,"Пятница, 4 сентября
00:00 (UTC)",,,,,,,,,,,44.9,,восточный,,,4.0,,,,,,,,,,20.0,725,,,18.6,,,0.0
1599188400,"Пятница, 4 сентября
03:00 (UTC)",,,,,,,,,,,55.2,16.9,восточный,,,5.0,,,0,,0,,,,,20.0,725,,,17.7,,,0.0
1599199200,"Пятница, 4 сентября
06:00 (UTC)",,11.0,,,,,,,,,39.3,,восточный,,,8.0,,,,,,,,,,20.0,725,,,24.2,,,2.0
1599210000,"Пятница, 4 сентября
09:00 (UTC)",,16.0,,,,,,,,,23.1,,юго-восточный,,,10.0,,,,,,,,,,20.0,724,,,30.5,,,4.0
1599220800,"Пятница, 4 сентября
12:00 (UTC)",,17.0,,,,,,,,,18.9,,юго-восточный,,,11.0,,,,,,,,,,20.0,723,,,31.7,,,2.0
1599231600,"Пятница, 4 сентября
15:00 (UTC)",,16.0,,,,,,,,,19.7,,восточный,,31.8,9.0,,,0,,,,,,,20.0,722,,,28.7,,,9.0
1599242400,"Пятница, 4 сентября
18:00 (UTC)",,13.0,,,,,,,,,28.4,,восточный,,,9.0,,,,,,,,,,20.0,722,,,24.7,,,6.0
1599253200,"Пятница, 4 сентября
21:00 (UTC)",,13.0,,,,,,,,,58.5,,восточный,,,8.0,,,,,,,,,,20.0,722,,,20.2,,,7.0
1599264000,"Суббота, 5 сентября
00:00 (UTC)",,10.0,,,,,,,,,77.8,,восточный,,,7.0,,,,,,,,,,20.0,721,,,17.2,,,9.0
1599274800,"Суббота, 5 сентября
03:00 (UTC)",,,,,,,,,,,87.9,16.0,восточный,,,7.0,,,0,,0,,,,,20.0,721,,,16.2,,,6.0
1599285600,"Суббота, 5 сентября
06:00 (UTC)",,10.0,,,,,,,,,55.7,,восточный,,,7.0,,,,,,,,,,20.0,721,,,21.3,,,5.0
1599296400,"Суббота, 5 сентября
09:00 (UTC)",,14.0,,,,,,,,,28.8,,восточный,,,10.0,,,,,,,,,,20.0,720,,,27.6,,,2.0
1599307200,"Суббота, 5 сентября
12:00 (UTC)",,15.0,,,,,,,,,23.6,,юго-восточный,,,8.0,,,,,,,,,,20.0,720,,,30.0,,,2.0
1599318000,"Суббота, 5 сентября
15:00 (UTC)",,14.0,,,,,,,,,28.1,,восточный,,30.1,7.0,,,0,,,,,,,20.0,719,,,27.6,,,7.0
1599328800,"Суббота, 5 сентября
18:00 (UTC)",,15.0,,,,,,,,,28.4,,восточный,,,11.0,,,,,,,,,,20.0,719,,,25.3,,,9.0
1599339600,"Суббота, 5 сентября
21:00 (UTC)",,16.0,,,,,,,,,53.8,,юго-восточный,,,6.0,,,,,,,,,,20.0,719,,,20.7,,,5.0
1599350400,"Воскресенье, 6 сентября
00:00 (UTC)",,,,,,,,,,,73.1,,восточный,,,6.0,,,,,,,,,,20.0,720,,,18.1,,,10.0
1599361200,"Воскресенье, 6 сентября
03:00 (UTC)",,,,True,,,,,,,89.7,16.5,северо-восточный,,,3.0,,,0.3,,0.3,,,,,20.0,721,,,16.5,,,10.0
1599372000,"Воскресенье, 6 сентября
06:00 (UTC)",,,,,,,,,,,91.5,16.0,южный,,,5.0,,,,,,,,,,20.0,720,,,17.8,,True,10.0
1599382800,"Воскресенье, 6 сентября
09:00 (UTC)",,,,,,,,,,,64.1,,восточный,,,3.0,,,,,,,,,,20.0,720,,,22.3,,,5.0
1599393600,"Воскресенье, 6 сентября
12:00 (UTC)",,11.0,,,,,,,,,52.1,,юго-восточный,,,7.0,,,,,,,,,,20.0,720,,,23.8,,,6.0
1599404400,"Воскресенье, 6 сентября
15:00 (UTC)",,10.0,,,,,,,,,66.8,,юго-восточный,,25.0,3.0,,,2,,,,,,,20.0,721,,,20.9,,,9.0
1599415200,"Воскресенье, 6 сентября
18:00 (UTC)",,,,,,,,,,,68.3,,юго-восточный,,,2.0,,,,,,,,,,20.0,721,,,19.7,,,10.0
1599426000,"Воскресенье, 6 сентября
21:00 (UTC)",,,,,,,,,,,77.5,,северо-западный,,,1.0,,,,,,,,,,20.0,721,,,18.4,,True,10.0
1599436800,"Понедельник, 7 сентября
00:00 (UTC)",,,,,,,,,,,81.0,,северо-западный,,,3.0,,,,,,,,,,20.0,721,,,18.0,,True,7.0
1599447600,"Понедельник, 7 сентября
03:00 (UTC)",,,,,,,,,,,77.9,17.9,северный,,,2.0,,,0.3,,2,,,,,20.0,722,,,17.9,,,9.0
1599458400,"Понедельник, 7 сентября
06:00 (UTC)",,,,,,,,,,,79.2,,северо-восточный,,,3.0,,,,,,True,,,,20.0,723,,,19.6,,,9.0
1599469200,"Понедельник, 7 сентября
09:00 (UTC)",,,,,,,,,,,57.1,,северо-восточный,,,2.0,,,,,,,,,,20.0,723,,,24.0,,True,7.0
1599480000,"Понедельник, 7 сентября
12:00 (UTC)",,,,,,,,,,,40.5,,восточный,,,2.0,,,,,,,,,,20.0,723,,,26.4,,True,7.0
1599490800,"Понедельник, 7 сентября
15:00 (UTC)",,,,,,,,,,,26.6,,северо-восточный,,28.0,3.0,,,0.3,,,,,,,20.0,723,,,26.3,,,7.0
1599501600,"Понедельник, 7 сентября
18:00 (UTC)",,,,,,,,,,,35.0,,северный,,,2.0,,,,,,,,,,20.0,724,,,23.2,,,7.0
1599512400,"Понедельник, 7 сентября
21:00 (UTC)",,,,,,,,,,,35.5,,северный,,,1.0,,,,,,,,,,20.0,724,,,21.7,,,7.0
1599523200,"Вторник, 8 сентября
00:00 (UTC)",,,,,,,,,,,50.1,,юго-западный,,,1.0,,,,,,,,,,20.0,723,,,18.8,,,2.0
1599534000,"Вторник, 8 сентября
03:00 (UTC)",,,,,,,,,,,63.3,17.2,северный,,,1.0,,,0,,0.3,,,,,20.0,724,,,18.4,,,6.0
1599544800,"Вторник, 8 сентября
06:00 (UTC)",,,,,,,,,,,47.2,,юго-восточный,,,1.0,,,,,,,,,,20.0,724,,,24.9,,,6.0
1599555600,"Вторник, 8 сентября
09:00 (UTC)",,,,,,,,,,,27.0,,северо-западный,,,2.0,,,,,,,,,,20.0,724,,,29.3,,,5.0
1599566400,"Вторник, 8 сентября
12:00 (UTC)",,,,,,,,,,,30.6,,северо-западный,,,3.0,,,,,,,,,,20.0,723,,,28.1,,,7.0
1599577200,"Вторник, 8 сентября
15:00 (UTC)",,,,,,,,,,,41.6,,северный,,29.3,4.0,,,0,,,,,,,20.0,724,,,25.7,,,7.0
1599588000,"Вторник, 8 сентября
18:00 (UTC)",,,,,,,,,,,55.0,,северный,,,3.0,,,,,,,,,,20.0,724,,,22.6,,,6.0
1599598800,"Вторник, 8 сентября
21:00 (UTC)",,,,,,,,,,,69.5,,западный,,,2.0,,,,,,,,,,20.0,724,,,19.1,,,7.0
1599609600,"Среда, 9 сентября
00:00 (UTC)",,,,,,,,,,,70.9,,западный,,,4.0,,,,,,,,,,20.0,724,,,19.3,,,7.0
1599620400,"Среда, 9 сентября
03:00 (UTC)",,,,,,,,,,,86.0,17.6,западный,,,5.0,,,0,,0,,,,,20.0,725,,,19.1,,,7.0
1599631200,"Среда, 9 сентября
06:00 (UTC)",,,,,,,,,,,68.0,,западный,,,6.0,,,,,,,,,,20.0,725,,,22.4,,,4.0
1599642000,"Среда, 9 сентября
09:00 (UTC)",,10.0,,,,,,,,,45.5,,западный,,,6.0,,,,,,,,,,20.0,725,,,25.4,,,2.0
1599652800,"Среда, 9 сентября
12:00 (UTC)",,10.0,,,,,,,,,31.9,,северо-западный,,,5.0,,,,,,,,,,20.0,724,,,26.0,,,2.0
1599663600,"Среда, 9 сентября
15:00 (UTC)",,,,,,,,,,,33.9,,западный,,26.9,4.0,,,0,,,,,,,20.0,724,,,23.4,,,0.0
1599674400,"Среда, 9 сентября
18:00 (UTC)",,,,,,,,,,,35.6,,северо-западный,,,2.0,,,,,,,,,,20.0,725,,,18.5,,,0.0
1599685200,"Среда, 9 сентября
21:00 (UTC)",,,,,,,,,,,34.0,,северо-западный,,,2.0,,,,,,,,,,20.0,726,,,15.7,,,0.0
1599696000,"Четверг, 10 сентября
00:00 (UTC)",,,,,,,,,,,37.2,,северо-западный,,,2.0,,,,,,,,,,20.0,726,,,15.0,,,0.0
1599706800,"Четверг, 10 сентября
03:00 (UTC)",,,,,,,,,,,56.5,10.7,юго-западный,,,1.0,,,0,,0,,,,,20.0,726,,,10.8,,,0.0
1599717600,"Четверг, 10 сентября
06:00 (UTC)",,,,,,,,,,,32.1,,юго-восточный,,,2.0,,,,,,,,,,20.0,726,,,21.1,,,0.0
1599728400,"Четверг, 10 сентября
09:00 (UTC)",,,,,,,,,,,21.2,,южный,,,2.0,,,,,,,,,,20.0,725,,,24.5,,,0.0
1599739200,"Четверг, 10 сентября
12:00 (UTC)",,,,,,,,,,,16.9,,восточный,,,3.0,,,,,,,,,,20.0,724,,,26.5,,,0.0
1599750000,"Четверг, 10 сентября
15:00 (UTC)",,,,,,,,,,,19.3,,восточный,,26.7,3.0,,,0,,,,,,,20.0,724,,,24.3,,,0.0
1599760800,"Четверг, 10 сентября
18:00 (UTC)",,,,,,,,,,,31.3,,восточный,,,4.0,,,,,,,,,,20.0,724,,,17.6,,,0.0
1599771600,"Четверг, 10 сентября
21:00 (UTC)",,,,,,,,,,,31.2,,юго-восточный,,,2.0,,,,,,,,,,20.0,723,,,17.2,,,0.0
1599782400,"Пятница, 11 сентября
00:00 (UTC)",,,,,,,,,,,46.2,,южный,,,3.0,,,,,,,,,,20.0,722,,,15.4,,,0.0
1599793200,"Пятница, 11 сентября
03:00 (UTC)",,,,,,,,,,,48.8,14.4,южный,,,2.0,,,0,,0,,,,,20.0,722,,,15.3,,,0.0
1599804000,"Пятница, 11 сентября
06:00 (UTC)",,,,,,,,,,,31.8,,юго-восточный,,,4.0,,,,,,,,,,20.0,723,,,23.4,,,0.0
1599814800,"Пятница, 11 сентября
09:00 (UTC)",,10.0,,,,,,,,,21.6,,южный,,,5.0,,,,,,,,,,20.0,722,,,28.5,,,0.0
1599825600,"Пятница, 11 сентября
12:00 (UTC)",,10.0,,,,,,,,,15.7,,восточный,,,2.0,,,,,,,,,,20.0,722,,,30.1,,,0.0
1599836400,"Пятница, 11 сентября
15:00 (UTC)",,,,,,,,,,,18.7,,восточный,,31.0,4.0,,,0,,,,,,,20.0,722,,,26.9,,,0.0
1599847200,"Пятница, 11 сентября
18:00 (UTC)",,,,,,,,,,,29.2,,юго-восточный,,,4.0,,,,,,,,,,20.0,723,,,20.8,,,2.0
1599858000,"Пятница, 11 сентября
21:00 (UTC)",,,,,,,,,,,35.1,,юго-восточный,,,4.0,,,,,,,,,,20.0,723,,,18.6,,,0.0
1599868800,"Суббота, 12 сентября
00:00 (UTC)",,,,,,,,,,,54.3,,юго-восточный,,,3.0,,,,,,,,,,20.0,723,,,17.1,,,0.0
1599879600,"Суббота, 12 сентября
03:00 (UTC)",,,,,,,,,,,68.8,14.6,южный,,,3.0,,,0,,0,,,,,20.0,724,,,15.4,,,0.0
1599890400,"Суббота, 12 сентября
06:00 (UTC)",,,,,,,,,,,45.2,,юго-восточный,,,3.0,,,,,,,,,,20.0,725,,,24.1,,,0.0
1599901200,"Суббота, 12 сентября
09:00 (UTC)",,,,,,,,,,,22.0,,восточный,,,3.0,,,,,,,,,,20.0,725,,,28.7,,,2.0
1599912000,"Суббота, 12 сентября
12:00 (UTC)",,,,,,,,,,,14.1,,восточный,,,4.0,,,,,,,,,,20.0,725,,,30.4,,,0.0
1599922800,"Суббота, 12 сентября
15:00 (UTC)",,,,,,,,,,,19.8,,восточный,,30.5,5.0,,,0,,,,,,,20.0,726,,,26.9,,,0.0
1599933600,"Суббота, 12 сентября
18:00 (UTC)",,,,,,,,,,,27.0,,восточный,,,6.0,,,,,,,,,,20.0,726,,,22.2,,,0.0
1599944400,"Суббота, 12 сентября
21:00 (UTC)",,,,,,,,,,,45.0,,восточный,,,4.0,,,,,,,,,,20.0,727,,,17.9,,,0.0
1599955200,"Воскресенье, 13 сентября
00:00 (UTC)",,,,,,,,,,,49.7,,северо-восточный,,,4.0,,,,,,,,,,20.0,727,,,16.0,,,0.0
1599966000,"Воскресенье, 13 сентября
03:00 (UTC)",,,,,,,,,,,57.8,12.3,восточный,,,4.0,,,0,,0,,,,,20.0,727,,,12.6,,,2.0
1599976800,"Воскресенье, 13 сентября
06:00 (UTC)",,10.0,,,,,,,,,58.4,,восточный,,,7.0,,,,,,,,,,20.0,727,,,20.0,,,2.0
1599987600,"Воскресенье, 13 сентября
09:00 (UTC)",,15.0,,,,,,,,,30.1,,юго-восточный,,,10.0,,,,,,,,,,20.0,727,,,26.5,,,0.0
1599998400,"Воскресенье, 13 сентября
12:00 (UTC)",,14.0,,,,,,,,,28.5,,восточный,,,8.0,,,,,,,,,,20.0,726,,,27.7,,,0.0
1600009200,"Воскресенье, 13 сентября
15:00 (UTC)",,13.0,,,,,,,,,37.3,,восточный,,27.7,9.0,,,0,,,,,,,20.0,726,,,24.4,,,0.0
1600020000,"Воскресенье, 13 сентября
18:00 (UTC)",,12.0,,,,,,,,,41.5,,восточный,,,6.0,,,,,,,,,,20.0,726,,,20.2,,,0.0
1600030800,"Воскресенье, 13 сентября
21:00 (UTC)",,,,,,,,,,,45.6,,восточный,,,4.0,,,,,,,,,,20.0,725,,,15.8,,,0.0
1600041600,"Понедельник, 14 сентября
00:00 (UTC)",,,,,,,,,,,77.4,,юго-восточный,,,4.0,,,,,,,,,,20.0,725,,,14.2,,,0.0
1600052400,"Понедельник, 14 сентября
03:00 (UTC)",,,,,,,,,,,91.9,13.2,восточный,,,3.0,,,0,,0,,,,,20.0,725,,,13.6,,,0.0
1600063200,"Понедельник, 14 сентября
06:00 (UTC)",,,,,,,,,,,62.7,,южный,,,3.0,,,,,,,,,,20.0,725,,,19.4,,,0.0
1600074000,"Понедельник, 14 сентября
09:00 (UTC)",,,,,,,,,,,41.4,,северный,,,1.0,,,,,,,,,,20.0,725,,,25.9,,,0.0
1600084800,"Понедельник, 14 сентября
12:00 (UTC)",,,,,,,,,,,28.3,,северо-западный,,,4.0,,,,,,,,,,20.0,725,,,28.3,,,0.0
1600095600,"Понедельник, 14 сентября
15:00 (UTC)",,,,,,,,,,,25.8,,северный,,28.4,3.0,,,0,,,,,,,20.0,725,,,25.5,,,0.0
1600106400,"Понедельник, 14 сентября
18:00 (UTC)",,,,,,,,,,,31.8,,северо-западный,,,2.0,,,,,,,,,,20.0,726,,,21.6,,,0.0
1600117200,"Понедельник, 14 сентября
21:00 (UTC)",,,,,,,,,,,35.7,,северо-западный,,,1.0,,,,,,,,,,20.0,726,,,17.9,,,0.0
1600128000,"Вторник, 15 сентября
00:00 (UTC)",,,,,,,,,,,37.3,,северный,,,2.0,,,,,,,,,,20.0,726,,,16.4,,,0.0
1600138800,"Вторник, 15 сентября
03:00 (UTC)",,,,,,,,,,,50.1,11.6,западный,,,1.0,,,0,,0,,,,,20.0,726,,,14.9,,,0.0
1600149600,"Вторник, 15 сентября
06:00 (UTC)",,,,,,,,,,,30.8,,северный,,,4.0,,,,,,,,,,20.0,727,,,21.5,,,0.0
1600160400,"Вторник, 15 сентября
09:00 (UTC)",,,,,,,,,,,25.5,,северный,,,4.0,,,,,,,,,,20.0,727,,,23.8,,,0.0
1600171200,"Вторник, 15 сентября
12:00 (UTC)",,,,,,,,,,,22.7,,северо-западный,,,4.0,,,,,,,,,,20.0,726,,,25.3,,,0.0
1600182000,"Вторник, 15 сентября
15:00 (UTC)",,,,,,,,,,,25.0,,северо-западный,,25.4,3.0,,,0,,,,,,,20.0,726,,,23.0,,,0.0
1600192800,"Вторник, 15 сентября
18:00 (UTC)",,,,,,,,,,,33.7,,северо-западный,,,2.0,,,,,,,,,,20.0,726,,,18.9,,,0.0
