timestamp,date,Ливневой снег умеренный или сильный,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Туман начался (усилился). Небо видно,Туман ослабел (небо видно),Ливневый дождь,Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",В окрестности станции местами туман,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Направление ветра,Туман без изменений (небо видно),Балл общей облачности,Гроза,Ливневой снег слабый,"Максимальная температура, °C","Средняя скорость ветра, м/с",Ливневой дождь со снегом умеренный или сильный,Дождь (незамерзающий) слабый непрерывный,Ливневой дождь со снегом слабый
1596196800,"Пятница, 31 июля
12:00 (UTC)",,,,,,,,,,10,734,,,23.1,,43.1,,,,северо-восточный,,1,,,,4.0,,,
1596207600,"Пятница, 31 июля
15:00 (UTC)",,,,,,,,,,10,735,,,17.0,,71.9,,,,западный,,0,,,24.6,2.0,,,
1596218400,"Пятница, 31 июля
18:00 (UTC)",,,,,,,,,,10,735,,,14.9,,93.7,,,,,,0,,,,,,,
1596229200,"Пятница, 31 июля
21:00 (UTC)",,,,,,,,,,10,735,,,14.9,,96.2,,,,западный,,0,,,,1.0,,,
1596240000,"Суббота, 1 августа
00:00 (UTC)",,,,,,,,,,10,735,,,14.5,,93.7,,,,западный,,5,,,,2.0,,,
1596250800,"Суббота, 1 августа
03:00 (UTC)",,,,,,,,,,10,736,,,20.9,,65.1,14.3,,,,,5,,,,,,,
1596261600,"Суббота, 1 августа
06:00 (UTC)",,,,,,,,,,10,735,,,24.7,,46.9,,,,,,4,,,,,,,
1596272400,"Суббота, 1 августа
09:00 (UTC)",,,,,,,,,,10,735,,,25.9,,46.0,,,,,,4,,,,,,,
1596283200,"Суббота, 1 августа
12:00 (UTC)",,,,,,,,,,10,735,,,25.2,,46.1,,,,северо-восточный,,1,,,,2.0,,,
1596294000,"Суббота, 1 августа
15:00 (UTC)",,,,,,,,,,10,736,,,19.2,,75.2,,,,южный,,0,,,26.3,1.0,,,
1596304800,"Суббота, 1 августа
18:00 (UTC)",,,,,,,,,,10,736,,,14.6,,100.0,,,,,,0,,,,0.0,,,
1596315600,"Суббота, 1 августа
21:00 (UTC)",,,,,,,,,,9,736,,,11.9,,100.0,,,,западный,,0,,,,2.0,,,
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,,,,,,,,,10,736,,,12.2,,100.0,,,,западный,,7,,,,2.0,,,
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,,,,,,,,,10,736,,,18.8,,85.9,11.5,,,,,7,,,,,,,
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,,,,,,,,,10,736,,,23.3,,63.1,,,,северо-восточный,,7,,,,4.0,,,
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,,,,,10,735,,,25.1,,51.1,,,,северо-восточный,,5,,,,3.0,,,
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,,,,,,,,,10,735,,,24.5,,54.0,,,,северный,,0,,,,3.0,,,
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,,,,,,,,10,735,,,19.2,,74.2,,,,южный,,0,,,25.7,1.0,,,
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,,,,,,,10,735,,,13.5,,100.0,,,,,,0,,,,,,,
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,4,734,,,11.7,,100.0,,,,западный,,0,,,,2.0,,,
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,,,,,2,734,,,11.7,,100.0,,,,,,0,,,,0.0,,,
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,,,,,,,10,733,,,18.8,,76.1,10.1,,,северо-восточный,,1,,,,2.0,,,
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,,,,,,,10,733,,,23.6,,60.8,,,,северный,,6,,,,4.0,,,
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,10,731,,,26.8,,49.0,,,,северо-восточный,,7,,,,5.0,,,
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,,,,,,,,10,731,,,26.2,,50.1,,,,северный,,4,,,,5.0,,,
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,,,,,,10,731,,,20.4,,74.9,,,,юго-восточный,,0,,,27.6,1.0,,,
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,,10,731,,,15.6,,100.0,,,,юго-западный,,0,,,,2.0,,,
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,5,730,,,13.2,,100.0,,,,,,0,,,,0.0,,,
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,10,730,,,13.5,,100.0,,,,юго-западный,,0,,,,1.0,,,
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,,,,,10,730,,,20.3,,75.8,11.6,,,,,0,,,,,,,
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,10,730,,,24.9,,61.1,,,,северный,,0,,,,4.0,,,
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,,,,,,,10,729,,,27.4,,52.1,,,,северо-восточный,,1,,,,3.0,,,
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,,,,,,,10,728,,,27.9,,50.9,,,,северный,,0,,,,2.0,,,
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,,,,,,,10,729,,,21.1,,84.0,,,,,,0,,,28.4,,,,
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,,10,729,,,17.5,,100.0,,,,юго-западный,,0,,,,1.0,,,
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,9,729,,,15.1,,100.0,,,,юго-западный,,0,,,,1.0,,,
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,10,730,,,14.0,,100.0,,,,западный,,0,,,,1.0,,,
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,,,,,10,730,,,21.1,,76.9,12.8,,,,,0,,,,,,,
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,10,730,,,24.7,,56.9,,,,северный,,2,,,,2.0,,,
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,10,731,,,26.6,,45.0,,,,северный,,4,,,,3.0,,,
1596628800,"Среда, 5 августа
12:00 (UTC)",,,,,,,,,,10,731,,,25.6,,45.0,,,,северный,,0,,,,3.0,,,
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,,,,,,10,732,,,17.6,,83.1,,,,южный,,0,,,27.2,1.0,,,
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,10,733,,,14.5,,100.0,,,,юго-западный,,0,,,,2.0,,,
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,10,733,,,12.2,,100.0,,,,юго-западный,,0,,,,2.0,,,
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,9,734,,,11.9,,100.0,,,True,западный,,0,,,,1.0,,,
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,,,,,,10,735,,,20.2,,73.0,11.2,,,,,0,,,,,,,
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,10,735,,,24.8,,41.9,,,,северный,,1,,,,3.0,,,
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,,,,,,,,10,734,,,26.7,,37.0,,,,,,2,,,,,,,
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,,,,,,,,10,734,,,26.1,,43.1,,,,западный,,0,,,,2.0,,,
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,,,,,,,,10,734,,,19.5,,75.2,,,,западный,,0,,,27.1,2.0,,,
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,10,734,,,15.0,,100.0,,,,юго-западный,,0,,,,2.0,,,
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,10,733,,,12.9,,100.0,,,,западный,,0,,,,3.0,,,
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,10,734,,,12.9,,100.0,,,,западный,,0,,,,2.0,,,
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,,,,,10,734,,,20.9,,61.0,11.8,,,южный,,5,,,,2.0,,,
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,10,733,,,25.1,,47.0,,,,северный,,7,,,,2.0,,,
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,10,732,,,26.4,,46.1,,,,северо-западный,,6,,,,2.0,,,
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,,,,,,,,10,732,,,23.5,,58.1,,,,северо-восточный,,6,,,,3.0,,,
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,,,,,,10,733,,,19.0,,77.1,,,,северо-восточный,,0,,,27.1,2.0,,,
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,10,732,,,14.9,,100.0,,,,,,0,,,,,,,
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,3,732,,,12.9,,100.0,,,,юго-западный,,0,,,,1.0,,,
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,10,732,,,12.6,,100.0,,,,западный,,0,,,,1.0,,,
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,,,,,10,732,,,20.2,,78.8,11.8,,,,,0,,,,,,,
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,10,731,,,24.9,,52.1,,,,северо-восточный,,1,,,,3.0,,,
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,10,730,,,26.5,,47.1,,,,северо-восточный,,4,,,,4.0,,,
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,,,,,,,10,730,,,25.5,,49.0,,,,северо-восточный,,0,,,,3.0,,,
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,,,,,,,10,730,,,18.1,,85.9,,,,южный,,0,,,26.9,1.0,,,
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,10,729,,,15.2,,100.0,,,,юго-западный,,0,,,,2.0,,,
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,9,729,,,13.1,,100.0,,,,юго-западный,,0,,,,2.0,,,
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,9,729,,,13.5,,100.0,,,,юго-западный,,0,,,,2.0,,,
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,,,,,10,728,,,21.7,,67.0,12.3,,,южный,,0,,,,2.0,,,
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,10,727,,,26.3,,47.0,,,,северо-восточный,,0,,,,3.0,,,
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,,,,,,,10,726,,,28.9,,45.0,,,,северо-восточный,,0,,,,4.0,,,
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,,,,,,,10,726,,,28.1,,50.0,,,,северный,,0,,,,4.0,,,
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,,,,,,,9,726,,,20.4,,82.9,,,,южный,,0,,,29.3,3.0,,,
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,,,,,,,10,726,,,16.7,,100.0,,,,,,0,,,,,,,
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,10,726,,,15.2,,100.0,,,,западный,,0,,,,1.0,,,
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,10,726,,,15.1,,100.0,,,,западный,,6,,,,2.0,,,
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,,,,,10,726,,,24.5,,65.0,14.6,,,южный,,7,,,,4.0,,,
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,9,726,,,28.8,,51.1,,,,,,6,,,,,,,
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,10,726,,,27.7,,50.8,,,,юго-западный,,7,,,,4.0,,,
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,,,,,,,10,726,,,26.4,,59.9,,,,юго-западный,,7,,,,2.0,,,
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,,,,,,,10,727,,,22.1,,75.2,,,,северо-западный,,0,,,30.2,1.0,,,
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,10,727,,,18.7,,89.9,,,,западный,,0,,,,1.0,,,
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,10,726,,,17.1,,100.0,,,,южный,,0,,,,1.0,,,
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,10,727,,,17.0,,92.1,,,,западный,,7,,,,2.0,,,
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,,,,,10,727,,,25.0,,52.1,15.7,,,южный,,4,,,,3.0,,,
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,9,726,,,28.6,,41.1,,,,юго-западный,,1,,,,3.0,,,
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,10,725,,,30.0,,36.9,,True,,юго-западный,,6,,,,4.0,,,
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,,10,726,,,26.7,,52.9,,True,,западный,,7,,,,1.0,,,
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,,,,,,10,727,,,22.6,,59.0,,,,юго-западный,,0,,,30.9,5.0,,,
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,10,726,,,18.4,,77.0,,,,южный,,0,,,,3.0,,,
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,10,726,,,16.9,,83.0,,,,,,0,,,,0.0,,,
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,10,726,,,17.2,,86.9,,,,,,7,,,,,,,
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,,,,,10,727,,,18.4,,96.3,15.3,True,,южный,,9,,,,2.0,,,
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,10,727,,,21.8,,82.0,,True,,,,9,,,,,,,
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,10,725,,,27.1,,55.0,,,,,,6,,,,,,,
1597233600,"Среда, 12 августа
12:00 (UTC)",,,14.0,,,,,,,10,727,,,24.3,,61.0,,,,восточный,,0,,,,2.0,,,
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,,,,,,,10,727,,,20.3,,81.9,,,,юго-западный,,0,,,29.1,2.0,,,
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,,,10,727,,,17.5,,98.7,,,,,,0,,,,,,,
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,10,726,,,16.9,,96.3,,,,,,0,,,,,,,
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,10,726,,,16.3,,100.0,,,,,,9,,,,0.0,,,
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,,,,,10,727,,,22.8,,53.9,15.3,,,северо-западный,,7,,,,4.0,,,
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,10,727,,,23.4,,55.9,,,,,,9,,,,,,,
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,15.0,,,,,,,10,727,,,19.5,True,79.2,,,,,,7,,,,,,,
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,15.0,,,,,,,10,727,,,22.5,,67.1,,True,,,,5,,,,0.0,,,
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,,,,,,,,10,728,,,19.0,,74.2,,,,,,9,,,25.1,,,,
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,,10,728,,,16.0,,100.0,,,,,,0,,,,0.0,,,
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,10,728,,,15.2,,100.0,,,,юго-западный,,0,,,,2.0,,,
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,10,729,,,15.6,,100.0,,,,,,9,,,,,,,
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,,,True,,,10,730,,,18.6,,93.9,14.5,,,,,9,,,,0.0,,,
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,10,729,,,23.2,,60.0,,True,,северный,,7,,,,3.0,,,
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,11.0,,,,,,,10,730,,True,20.5,,80.9,,,,юго-восточный,,9,,,,1.0,,,
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,11.0,,,,,,,10,730,,,20.6,,79.8,,True,,западный,,6,,,,2.0,,,
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,,,,,,,10,731,,,17.3,,100.0,,,,южный,,0,,,24.7,3.0,,,
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,,10,731,,,16.4,,100.0,,,,,,0,,,,,,,
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,10,732,,,15.3,,100.0,,,,юго-западный,,0,,,,2.0,,,
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,10,732,,,15.3,,100.0,,,,южный,,10,,,,2.0,,,
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,,,,,10,733,,,17.1,,93.8,14.8,,,,,10,,,,,,,
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,10,733,,,19.5,,71.9,,,,северный,,9,,,,3.0,,,
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,10,733,,,19.1,,78.1,,True,,южный,,9,,,,2.0,,,
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,,,,,,,10,733,,,19.6,,76.2,,True,,южный,,9,,,,3.0,,,
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,,,,,,,10,734,,,15.9,,100.0,,,,юго-западный,,0,,,20.2,1.0,,,
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,4,734,,,13.3,,100.0,,,,западный,,0,,,,2.0,,,
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,1,734,,,11.9,,100.0,,,,западный,,0,,,,2.0,,,
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,0,734,,,11.4,,100.0,,,,,,7,,,,0.0,,,
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,,,,,,10,734,,,16.9,,98.7,11.1,,,,,6,,,,,,,
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,10,733,,,21.8,,58.1,,,,северный,,7,,,,2.0,,,
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,,10,732,,,24.0,,52.9,,,,северо-восточный,,6,,,,4.0,,,
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,,,,,,,10,732,,,23.4,,58.1,,,,северо-восточный,,0,,,,5.0,,,
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,,,,,,,10,732,,,18.6,,81.1,,,,,,0,,,24.5,,,,
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,,10,731,,,13.5,,100.0,,,,западный,,0,,,,2.0,,,
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,5,730,,,12.2,,100.0,,,,западный,,0,,,,2.0,,,
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,0,730,,,12.0,,100.0,,,,западный,,0,,,,1.0,,,
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,,,,,,10,729,,,21.5,,67.8,10.9,,,,,0,,,,,,,
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,10,728,,,26.6,,45.9,,,,,,1,,,,,,,
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,,,,,,,10,728,,,27.9,,45.9,,,,северо-западный,,9,,,,2.0,,,
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,,,,,,,10,728,,,25.3,,56.0,,,,западный,,9,,,,1.0,,,
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,,,,,,,,10,729,,,18.4,,89.8,,,,юго-западный,,0,,,28.9,1.0,,,
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,,10,729,,,16.2,,100.0,,,,юго-западный,,0,,,,2.0,,,
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,10,728,,,14.6,,100.0,,,,северо-западный,,0,,,,1.0,,,
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,,,,,,,10,727,,,13.0,,100.0,,,,западный,,0,,,,1.0,,,
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,,,,,,,10,725,,,22.0,,66.2,12.2,,,юго-западный,,7,,,,2.0,,,
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,,10,725,,,27.4,,39.9,,,,,,9,,,,,,,
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,,10,725,,,27.6,,41.9,,,,,,9,,,,,,,
1597752000,"Вторник, 18 августа
12:00 (UTC)",,,17.0,,,,,True,,9,728,,,17.6,,92.1,,,,юго-западный,,10,,,,2.0,,,
1597762800,"Вторник, 18 августа
15:00 (UTC)",,,,,,,,,,9,729,,,16.0,,100.0,,,,юго-восточный,,0,,,29.0,1.0,,,
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,6,729,,,15.5,,100.0,,,,юго-западный,,0,,,,1.0,,,
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,9,730,,,15.0,,100.0,,,,,,0,,,,,,,
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,,,,,,,1,729,,,13.4,,100.0,,,,,,4,,,,,,,
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,,,,,,,10,730,,,19.5,,80.2,13.1,,,юго-восточный,,5,,,,2.0,,,
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,,,,,,,10,730,,,22.1,,62.9,,True,,северо-западный,,2,,,,3.0,,,
1597827600,"Среда, 19 августа
09:00 (UTC)",,,,,,,,,,10,729,,True,22.8,,49.9,,,,северный,,9,,,,2.0,,,
1597838400,"Среда, 19 августа
12:00 (UTC)",,,,,,,,,,10,729,,,21.0,,70.8,,,,восточный,,0,,,,2.0,,,
1597849200,"Среда, 19 августа
15:00 (UTC)",,,14.0,,,,,,,10,730,,,16.3,,78.2,,,,,,0,,,24.7,,,,
1597860000,"Среда, 19 августа
18:00 (UTC)",,,14.0,,,,,,,10,729,,,14.1,,100.0,,,,восточный,,0,,,,1.0,,,
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,,10,728,,,18.5,,56.1,,,,южный,,0,,,,4.0,,,
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,,,,,,,10,729,,,16.6,,65.0,,,,западный,,4,,,,3.0,,,
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,,,,,,,10,729,,,22.8,,55.0,12.6,,,северный,,0,,,,2.0,,,
1597903200,"Четверг, 20 августа
06:00 (UTC)",,,,,,,,,,10,729,,,23.6,,52.1,,,,северный,,2,,,,4.0,,,
1597914000,"Четверг, 20 августа
09:00 (UTC)",,,,,,,,,,10,729,,,24.6,,52.0,,,,северный,,7,,,,2.0,,,
1597924800,"Четверг, 20 августа
12:00 (UTC)",,,,,,,,,,10,729,,,23.8,,54.9,,,,,,0,,,,0.0,,,
1597935600,"Четверг, 20 августа
15:00 (UTC)",,,,,,,,,,10,730,,,17.4,,88.0,,,,,,0,,,25.4,,,,
1597946400,"Четверг, 20 августа
18:00 (UTC)",,,,,,,,,,10,729,,,13.6,,100.0,,,,южный,,0,,,,2.0,,,
1597957200,"Четверг, 20 августа
21:00 (UTC)",,,,,,,,,,3,728,,,12.4,,100.0,,,,юго-западный,,0,,,,2.0,,,
1597968000,"Пятница, 21 августа
00:00 (UTC)",,,,,,,,,,10,727,,,14.7,,85.0,,,,юго-восточный,,6,,,,2.0,,,
1597978800,"Пятница, 21 августа
03:00 (UTC)",,,,,,,,,,10,727,,,22.0,,54.1,12.1,,,юго-западный,,9,,,,2.0,,,
1597989600,"Пятница, 21 августа
06:00 (UTC)",,,,,,,,,,10,727,,,27.9,,36.1,,,,южный,,7,,,,6.0,,,
1598000400,"Пятница, 21 августа
09:00 (UTC)",,,15.0,,,,,True,,8,729,,,19.8,,67.9,,,,западный,,9,,,,4.0,,,
1598011200,"Пятница, 21 августа
12:00 (UTC)",,,15.0,,,,,True,,9,730,,,20.5,,73.0,,,,южный,,9,,,,2.0,,,
1598022000,"Пятница, 21 августа
15:00 (UTC)",,,,,,,,,,10,731,,,15.4,,100.0,,,,северо-восточный,,0,,,28.3,2.0,,,
1598032800,"Пятница, 21 августа
18:00 (UTC)",,,,,,,,,,10,731,,,15.9,,84.0,,,,южный,,0,,,,2.0,,,
1598043600,"Пятница, 21 августа
21:00 (UTC)",,,,,,,,,,10,731,,,12.2,,100.0,,,,юго-западный,,0,,,,1.0,,,
1598054400,"Суббота, 22 августа
00:00 (UTC)",,,,,,,,,,10,731,,,12.9,,100.0,,True,,,,9,,,,,,,
1598065200,"Суббота, 22 августа
03:00 (UTC)",,,,,,,,,,10,731,,,18.0,,72.1,11.6,True,,,,6,,,,,,,
1598076000,"Суббота, 22 августа
06:00 (UTC)",,,,,,,,,,10,731,,,23.1,,43.1,,True,,южный,,6,,,,3.0,,,
1598086800,"Суббота, 22 августа
09:00 (UTC)",,,,,,,,,,10,731,,,22.6,,43.9,,,,,,5,,,,,,,
1598097600,"Суббота, 22 августа
12:00 (UTC)",,,,,,,,,,10,731,,,22.2,,48.1,,,,,,4,,,,,,,
1598108400,"Суббота, 22 августа
15:00 (UTC)",,,,,,,,,,10,731,,,15.6,,87.9,,,,юго-западный,,0,,,23.9,2.0,,,
1598119200,"Суббота, 22 августа
18:00 (UTC)",,,,,,,,,,10,730,,,12.4,,100.0,,,,,,0,,,,,,,
1598130000,"Суббота, 22 августа
21:00 (UTC)",,,,,,,,,,10,729,,,12.1,,100.0,,,,северо-западный,,0,,,,1.0,,,
1598140800,"Воскресенье, 23 августа
00:00 (UTC)",,,,,,,,,,10,729,,,13.3,,98.7,,,,западный,,10,,,,2.0,,,
1598151600,"Воскресенье, 23 августа
03:00 (UTC)",,,,,,,True,,,10,728,,,14.4,,100.0,11.8,,,западный,,9,,,,2.0,,,
1598162400,"Воскресенье, 23 августа
06:00 (UTC)",,True,,,,,,,,9,727,,,17.5,,81.0,,,,северо-восточный,,10,,,,5.0,,,
1598173200,"Воскресенье, 23 августа
09:00 (UTC)",,,,,,,,,,10,728,,,20.0,,66.2,,True,,северо-западный,,6,,,,5.0,,,
1598184000,"Воскресенье, 23 августа
12:00 (UTC)",,,11.0,,,,,,,10,730,,,18.5,,67.2,,True,,западный,,9,,,,2.0,,,
