timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневой дождь со снегом слабый,Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь со снегом слабый,Дождь (незамерзающий) слабый с перерывами,Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Град,"Минимальная температура, °C",Направление ветра,Снег,Гроза,Снег слабый с перерывами,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Ливневой снег умеренный или сильный,Ливневой дождь со снегом умеренный или сильный,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Количество облаков увеличилось,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,Снег умеренный непрерывный,"Температура воздуха, °C","Гроза, дождь слабый",Снег слабый непрерывный,Количество облаков не изменилось,Туман без изменений (небо видно),Балл общей облачности,Снег умеренный с перерывами,Ливневой снег слабый
1602363600,"Суббота, 10 октября
21:00 (UTC)",,6.0,,,,,,,,,,48.7,,,,юго-западный,,,,,3,,,,,,,,,,,10,760,,,,12.6,,,True,,9,,
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,7.0,,,,,,,,,,51.9,,,,юго-западный,,,,,3,,,,,,,,,True,,10,760,,,,11.1,,,,,9,,
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,6.0,,,,,,,,,,53.1,,,9.7,юго-западный,,,,,3,,,,менее 0.1,,,,менее 0.1,,,10,760,,,,9.7,,,True,,7,,
1602396000,"Воскресенье, 11 октября
06:00 (UTC)",,6.0,,,,,True,,,,,47.6,,,8.4,южный,,,,,2,,,,,,,,,,,10,761,,,,11.1,,,,,7,,
1602406800,"Воскресенье, 11 октября
09:00 (UTC)",,6.0,,,,,,,,,,38.3,,,,юго-западный,,,,,3,,,,,,,,,,,10,760,,,,15.0,,,,,9,,
1602417600,"Воскресенье, 11 октября
12:00 (UTC)",,8.0,,,,,,,,,,34.7,,,,южный,,,,,3,,,,,,,,,,,10,760,,,,14.5,,,,,10,,
1602428400,"Воскресенье, 11 октября
15:00 (UTC)",,7.0,,,,,,,,,,49.2,,,,южный,,,,15.6,3,,,,0,,,,,,,10,760,,,,10.3,,,,,7,,
1602439200,"Воскресенье, 11 октября
18:00 (UTC)",,5.0,,,,,,,,,,56.7,,,,южный,,,,,3,,,,,,,,,,,10,759,,,,6.9,,,,,6,,
1602450000,"Воскресенье, 11 октября
21:00 (UTC)",,5.0,,,,,,,,,,54.7,,,,южный,,,,,2,,,,,,,,,,,10,759,,,,5.4,,,,,7,,
1602460800,"Понедельник, 12 октября
00:00 (UTC)",,5.0,,,,,,,,,,58.8,,,,южный,,,,,2,,,,,,,,,,,10,759,,,,3.5,,,,,7,,
1602471600,"Понедельник, 12 октября
03:00 (UTC)",,5.0,,,,,,,,,,56.2,,,3.2,южный,,,,,4,,,,0,,,,0,,,10,758,,,,3.3,,,,,9,,
1602482400,"Понедельник, 12 октября
06:00 (UTC)",,6.0,,,,,,,,,,48.9,,,3.1,южный,,,,,3,,,,,,,,,,,50,758,,,,6.9,,,,,10,,
1602493200,"Понедельник, 12 октября
09:00 (UTC)",,8.0,,,,,,,,,,39.8,,,,южный,,,,,3,,,,,,,,,,,50,757,,,,11.6,,,,,10,,
1602504000,"Понедельник, 12 октября
12:00 (UTC)",,7.0,,,,,,,,,,35.4,,,,южный,,,,,2,,,,,,,,,,,50,756,,,,14.5,,,,,9,,
1602514800,"Понедельник, 12 октября
15:00 (UTC)",,5.0,,,,,,,,,,36.1,,,,южный,,,,14.6,2,,,,0,,,,,,,10,755,,,,12.3,,,,,10,,
1602525600,"Понедельник, 12 октября
18:00 (UTC)",,4.0,,,,,,,,,,43.2,,,,южный,,,,,2,,,,,,,,,,,10,755,,,,10.6,,,,,9,,
1602536400,"Понедельник, 12 октября
21:00 (UTC)",,4.0,,,,,,,,,,45.2,,,,южный,,,,,2,,,,,,,,,,,10,755,,,,11.0,,,,,9,,
