timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Дождь (незамерзающий) слабый непрерывный,Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Гроза сильная (возможен дождь или снег),"Гроза, но без осадков","Относительная влажность, %","Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Ливневой снег умеренный или сильный,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Туман ослабел (небо видно),"Осадки за 24 часа, мм",Дымка (видимость больше 1 км),Ливневой дождь слабый,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Туман начался (усилился). Небо не видно,Ливневой дождь умеренный или сильный,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Туман без изменений (небо видно),Балл общей облачности,Ливневой снег слабый,Дождь (незамерзающий)
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,62.0,,северо-западный,,,1,,,,,,,,,10,755,,,,1.6,,,,7.0,,
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,83.1,,,,,0,,,,,,,,,10,755,,,,-1.4,,,,2.0,,
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,,,,,92.8,-3.3,,,,0,,0,,,,0,,,10,755,,,,-2.4,,,,2.0,,
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,48.3,,западный,,,2,,,,,,,,,10,755,,,,4.7,,,,10.0,,
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,39.8,,западный,,,4,,,,,,,,,10,754,,,,5.5,,,,9.0,,
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,36.7,,северо-западный,,,3,,,,,,,,,10,752,,,,5.9,,,,6.0,,
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,,,,,49.3,,северо-западный,,6.4,2,,0,,,,,,,10,751,,,,3.2,,,,0.0,,
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,64.1,,западный,,,1,,,,,,,,,10,751,,,,0.5,,,,0.0,,
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,68.5,,юго-западный,,,1,,,,,,,,,10,750,,,,-0.1,,,,0.0,,
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,67.2,,западный,,,1,,,,,,,,,10,750,,,,0.9,,,,4.0,,
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,,,,,71.7,-1.3,,,,0,,0,,,,0,,,10,749,,,,0.3,,,,10.0,,
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,46.9,,северо-западный,,,4,,,,,,,,,10,748,,,,7.2,,,,10.0,,
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,45.1,,западный,,,2,,,,,,,,,10,748,,,,8.1,,,,10.0,,True
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,,,,,,,,40.1,,юго-западный,,,1,,,,,,,,,10,747,,,,8.6,,True,,10.0,,
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,,,,,70.0,,западный,,8.8,2,,0.5,,,,,,True,4,746,,,,7.0,,,,10.0,,
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,87.6,,,,,0,,,,,,,,True,4,745,,,,6.2,,,,10.0,,
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,87.6,,северный,,,3,,,,,,,,True,4,745,,,,5.5,,,,10.0,,
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,88.7,,северный,,,2,,,,,,,,,4,747,,,,4.6,,True,,10.0,,
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,,,,,91.2,3.5,северный,,,3,,2,,,,2,,True,10,749,,,,3.5,,,,10.0,,
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,70.8,2.5,северный,,,3,,,,,,,,,10,751,,,,3.3,,True,,2.0,,
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,45.7,,северный,,,3,,,,,,,,,10,752,,,,5.6,,,,2.0,,
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,46.0,,северо-восточный,,,2,,,,,,,,,10,753,,,,4.3,,,,0.0,,
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,,,,,55.7,,северный,,6.0,1,,менее 0.1,,,,,,,4,754,,,,1.5,,,,0.0,,
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,79.4,,северо-западный,,,1,,,,,,,,,10,755,,,,-1.5,,,,0.0,,
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,86.0,,северо-западный,,,1,,,,,,,,,10,756,,,,-3.5,,,,0.0,,
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,93.4,,северо-западный,,,1,,,,,,,,,10,757,,,,-4.6,,,,0.0,,
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,,,,,94.8,-5.6,,,,0,,0,,,,менее 0.1,,,10,758,,,,-4.9,,,,0.0,,
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,49.8,,северо-западный,,,1,,,,,,,,,10,759,,,,4.9,,,,0.0,,
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,33.8,,западный,,,1,,,,,,,,,20,759,,,,7.4,,,,0.0,,
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,,,,,,31.1,,западный,,,2,,,,,,,,,10,758,,,,7.5,,,,2.0,,
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,,,,,44.1,,юго-западный,,8.1,1,,0,,,,,,,4,758,,,,3.6,,,,0.0,,
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,57.2,,южный,,,1,,,,,,,,,10,757,,,,0.9,,,,4.0,,
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,62.2,,,,,0,,,,,,,,,10,757,,,,0.6,,,,6.0,,
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,67.4,,юго-западный,,,1,,,,,,,,,10,756,,,,1.9,,,,4.0,,
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,,,,,,65.5,0.4,юго-западный,,,2,,0,,,,0,,,10,756,,,,4.3,,,,7.0,,
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,,,,,,,43.5,,западный,,,4,,,,,,,,,10,755,,,,10.6,,,,10.0,,
1602234000,"Пятница, 9 октября
09:00 (UTC)",,10.0,,,,,,,,42.3,,западный,,,5,,,,,,,,,10,754,,,,12.0,,,,10.0,,
1602244800,"Пятница, 9 октября
12:00 (UTC)",,10.0,,,,,,,,45.3,,западный,,,3,,,,,,,,,10,753,,,,11.2,,,,9.0,,
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,,,,,,,51.2,,западный,,12.5,1,,0,,,,,,,4,753,,,,8.5,,,,4.0,,
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,,,,,,,,67.4,,юго-восточный,,,1,,,,,,,,,4,753,,,,6.3,,,,9.0,,
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,54.7,,западный,,,2,,,,,,,,,4,753,,,,7.2,,,,7.0,,
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,,,,,,,49.2,,западный,,,1,,,,,,,,,10,753,,,,6.8,,,,6.0,,
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,,,,,,,51.5,5.8,западный,,,2,,0,,,,0,,,10,753,,,,6.7,,,,9.0,,
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,,,,,,,,43.3,,западный,,,3,,,,,,,,,10,752,,,,11.1,,,,10.0,,
1602320400,"Суббота, 10 октября
09:00 (UTC)",,,,,,,,,,41.0,,западный,,,3,,,,,,,,,10,752,,,,11.6,,,,10.0,,
1602331200,"Суббота, 10 октября
12:00 (UTC)",,,,,,,,,,40.1,,западный,,,2,,,,,,,,,10,751,,,,11.7,,,,10.0,,
1602342000,"Суббота, 10 октября
15:00 (UTC)",,,,,,,,,,37.6,,северо-западный,,12.8,3,,0,,,,,,,4,751,,,,11.9,,,,10.0,,
1602352800,"Суббота, 10 октября
18:00 (UTC)",,,,,,,,,,39.0,,северо-западный,,,2,,,,,,,,,4,751,,,,10.7,,,,10.0,,
1602363600,"Суббота, 10 октября
21:00 (UTC)",,,,,,,,,,32.7,,западный,,,4,,,,,,,,,4,750,,,,10.3,,,,10.0,,
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,,,,,,,,,34.0,,западный,,,2,,,,,,,,,4,751,,,,9.5,,,,10.0,,
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,,,,,,,,,34.1,8.1,западный,,,1,,0,,,,0,,,10,751,,,,9.1,,,,10.0,,
1602396000,"Воскресенье, 11 октября
06:00 (UTC)",,,,,,,,,,37.2,,западный,,,2,,,,,,,,,10,751,,,,10.6,,,,7.0,,
1602406800,"Воскресенье, 11 октября
09:00 (UTC)",,,,,,,,,,31.7,,западный,,,2,,,,,,,,,10,750,,,,14.3,,,,7.0,,
1602417600,"Воскресенье, 11 октября
12:00 (UTC)",,,,,,,,,,29.9,,северо-западный,,,3,,,,,,,,,10,750,,,,14.4,,,,7.0,,
1602428400,"Воскресенье, 11 октября
15:00 (UTC)",,,,,,,,,,32.7,,западный,,15.5,3,,0,,,,,,,4,751,,,,12.8,,,,10.0,,
1602439200,"Воскресенье, 11 октября
18:00 (UTC)",,,,,,,,,,37.5,,западный,,,2,,,,,,,,,4,751,,,,10.7,,,,10.0,,
