timestamp,date,Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Ливневой дождь очень сильный,Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),Осадки (достигают поверхности земли вдали от станции (&gt; 5 км)),Дождь (незамерзающий) умеренный с перерывами,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %",Снег сильный непрерывный,Снег слабый непрерывный,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1596229200,"Пятница, 31 июля
21:00 (UTC)",,,,,,,,,,True,,,,,,10,742.0,,15.4,,94.4,,,,,,7.0,,,0.0
1596240000,"Суббота, 1 августа
00:00 (UTC)",,,,,,,True,,,,,,,,,10,741.0,,15.4,,94.4,,,,,,10.0,,,0.0
1596250800,"Суббота, 1 августа
03:00 (UTC)",,,,,0.7,,,,1,,,,,,,10,740.0,,13.8,,90.7,,,13.8,,западный,4.0,,,2.0
1596261600,"Суббота, 1 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,741.0,,17.6,,72.5,,,,,северо-западный,7.0,,,3.0
1596272400,"Суббота, 1 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,740.0,,22.6,,43.3,,,,,северо-западный,9.0,,,4.0
1596283200,"Суббота, 1 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,739.0,,21.5,,40.2,,,,,западный,9.0,,,5.0
1596294000,"Суббота, 1 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,739.0,,21.8,,42.2,,,,,западный,7.0,,24.7,6.0
1596304800,"Суббота, 1 августа
18:00 (UTC)",,,12.0,,,,,,,,,,,,,10,740.0,,16.5,,70.4,,,,True,западный,7.0,,,5.0
1596315600,"Суббота, 1 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,740.0,,15.8,,75.1,,,,,западный,7.0,,,3.0
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,,,,,,,,,,,True,,,,10,740.0,,14.2,,95.6,,,,,западный,10.0,,,3.0
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,,,,1,,,,1,True,,,,,,10,741.0,,14.0,,93.1,,,13.3,,западный,7.0,,,2.0
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,,,,,,,,,True,,,,,,10,742.0,,18.2,,69.3,,,,,западный,0.0,,,1.0
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,22.0,,49.0,,,,,западный,6.0,,,3.0
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,743.0,,20.6,,55.5,,,,,юго-восточный,7.0,,,1.0
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,11.0,,0.8,,True,,,,,,,,,10,744.0,,21.4,,51.8,,,,,северо-западный,7.0,,25.0,2.0
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,,,,,,,True,,,,,,10,745.0,,15.1,,87.8,,,,,западный,6.0,,,1.0
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,12.2,,96.1,,,,,северо-западный,1.0,,,2.0
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,12.0,,96.1,,,,,,0.0,,,0.0
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,,4,,,,5,,,,,,,10,748.0,,12.2,,94.9,,,12.0,,западный,0.0,,,2.0
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,17.6,,76.4,,,,,северо-западный,0.0,,,1.0
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,22.2,,44.1,,,,,северо-восточный,7.0,,,2.0
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,22.6,,35.8,,,,,северо-восточный,7.0,,,1.0
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,749.0,,24.4,,31.0,,,,,северный,6.0,,25.0,2.0
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,17.4,,57.4,,,,,северный,0.0,,,1.0
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,14.0,,71.3,,,,,,0.0,,,0.0
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,11.8,,84.1,,,,,,2.0,,,0.0
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,751.0,,12.0,,93.0,,,11.8,,северный,0.0,,,1.0
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,21.4,,48.8,,,,,юго-восточный,0.0,,,1.0
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,25.5,,34.7,,,,,юго-восточный,2.0,,,2.0
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,26.3,,31.8,,,,,северо-западный,2.0,,,1.0
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,750.0,,25.7,,33.8,,,,,северный,2.0,,27.4,2.0
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,19.3,,59.8,,,,,,2.0,,,0.0
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,18.9,,57.0,,,,,северо-восточный,0.0,,,1.0
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,17.2,,64.7,,,,,,0.0,,,0.0
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,751.0,,15.3,,73.5,,,14.0,,северный,0.0,,,1.0
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,21.8,,47.3,,,,,северный,0.0,,,2.0
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,25.8,,36.0,,,,,северный,0.0,,,3.0
1596628800,"Среда, 5 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,28.4,,28.5,,,,,северный,2.0,,,3.0
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,750.0,,27.7,,31.5,,,,,северный,2.0,,29.7,3.0
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,22.3,,50.1,,,,,северо-западный,2.0,,,1.0
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,20.5,,59.3,,,,,северный,2.0,,,1.0
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,18.4,,63.3,,,,,северный,2.0,,,2.0
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,752.0,,17.1,,71.9,,,15.6,,северный,2.0,,,2.0
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,23.5,,56.6,,,,,северо-восточный,1.0,,,2.0
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,28.8,,38.8,,,,,северный,1.0,,,3.0
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,31.0,,32.7,,,,,северный,1.0,,,2.0
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,751.0,,30.3,,34.7,,,,,северный,1.0,,32.0,2.0
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,24.7,,38.4,,,,,северный,1.0,,,1.0
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,20.4,,53.3,,,,,северо-западный,0.0,,,1.0
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,18.3,,70.3,,,,,северо-западный,0.0,,,2.0
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,753.0,,17.6,,74.4,,,15.6,,северо-западный,0.0,,,2.0
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,753.0,,24.4,,49.3,,,,,северный,0.0,,,1.0
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,28.6,,36.3,,,,,северный,6.0,,,2.0
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,29.8,,32.5,,,,,северо-западный,7.0,,,1.0
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,751.0,,27.6,,36.0,,,,,северо-западный,7.0,,30.0,3.0
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,23.4,,43.8,,,,,северо-западный,2.0,,,2.0
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,20.0,,51.8,,,,,северо-западный,0.0,,,2.0
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,17.8,,59.1,,,,,северо-западный,6.0,,,3.0
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,752.0,,16.0,,68.9,,,16.0,,северо-западный,1.0,,,2.0
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,752.0,,20.7,,59.8,,,,,северный,2.0,,,2.0
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,751.0,,25.4,,39.4,,,,,северный,2.0,,,3.0
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,27.2,,34.7,,,,,северный,4.0,,,3.0
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,749.0,,25.3,,37.3,,,,,северный,2.0,,27.8,2.0
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,20.9,,50.3,,,,,северный,0.0,,,2.0
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,19.0,,59.3,,,,,северный,0.0,,,2.0
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,16.0,,74.1,,,,,северо-западный,0.0,,,1.0
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,749.0,,13.4,,86.0,,,13.2,,западный,0.0,,,2.0
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,21.3,,57.2,,,,,северо-западный,2.0,,,2.0
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,24.6,,49.4,,,,,северо-восточный,6.0,,,3.0
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,26.4,,38.9,,,,,северный,6.0,,,3.0
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,747.0,,25.4,,45.2,,,,,северный,7.0,,28.6,3.0
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,20.8,,63.8,,,,,северо-западный,7.0,,,2.0
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,19.6,,67.8,,,,,северный,2.0,,,1.0
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,17.2,,79.9,,,,,северо-западный,2.0,,,2.0
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,748.0,,16.4,,87.4,,,15.0,,северо-западный,6.0,,,2.0
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,22.5,,61.0,,,,,северный,0.0,,,1.0
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,25.2,,46.1,,,,,северный,7.0,,,2.0
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,27.8,,32.8,,,,,северный,6.0,,,2.0
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,746.0,,26.0,,37.3,,,,,северный,6.0,,28.0,2.0
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,20.9,,49.7,,,,,,0.0,,,0.0
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,16.6,,67.7,,,,,,0.0,,,0.0
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,14.0,,78.9,,,,,,1.0,,,0.0
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,747.0,,12.8,,91.8,,,12.3,,,2.0,,,0.0
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,21.6,,43.9,,,,,,4.0,,,0.0
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,26.2,,29.2,,,,,восточный,6.0,,,1.0
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,27.0,,27.1,,,,,восточный,7.0,,,3.0
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,745.0,,26.4,,28.5,,,,,северо-западный,7.0,,27.6,2.0
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,21.6,,51.5,,,,,северный,9.0,,,2.0
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,19.0,,68.2,,,,,северный,9.0,,,1.0
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,16.8,,77.8,,,,,северо-западный,7.0,,,1.0
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,744.0,,15.0,,91.3,,,14.8,,северо-западный,6.0,,,2.0
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,18.9,,79.6,,,,,северо-западный,7.0,,,3.0
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,,,True,,,,10,745.0,,18.1,,74.5,,,,,северо-западный,10.0,,,4.0
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,,,,,,,True,,,,,,10,745.0,,20.5,,60.5,,,,,северный,7.0,,,3.0
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,,менее 0.1,,,,,,,,,,,10,745.0,,20.2,,57.7,,,,,северный,6.0,,21.3,2.0
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,17.2,,58.1,,,,,северо-западный,6.0,,,3.0
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,13.6,,71.8,,,,,западный,0.0,,,2.0
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,11.9,,84.1,,,,,западный,2.0,,,3.0
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,0,,,,менее 0.1,,,,,,,10,745.0,,12.2,,93.0,,,11.0,,северо-западный,10.0,,,5.0
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,15.2,,71.6,,,,,северо-западный,7.0,,,5.0
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,19.4,,48.3,,,,,северо-западный,7.0,,,5.0
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,10.0,,,,,,,,,,,,,10,745.0,,20.4,,48.2,,,,,западный,7.0,,,5.0
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,11.0,,0,,,,,,,,,,,10,745.0,,18.5,,54.6,,,,,северо-западный,7.0,,22.7,5.0
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,11.0,,,,,,,,,,,,,10,745.0,,16.5,,62.8,,,,,северо-западный,9.0,,,4.0
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,10.0,,,,,,,,,,,,,10,745.0,,15.1,,70.1,,,,,северо-западный,10.0,,,6.0
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,14.0,,84.3,,,,,северо-западный,10.0,,,4.0
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,746.0,,13.6,,86.0,,,12.8,,северо-западный,10.0,,,3.0
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,16.1,,70.3,,,,,северо-западный,9.0,,,4.0
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,18.3,,56.1,,,,,северо-западный,7.0,,,4.0
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,10.0,,,,,,,,,,,,,10,746.0,,19.1,,51.2,,,,True,северо-западный,7.0,,,6.0
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,11.0,,менее 0.1,,,,,,,,,,,10,746.0,,17.9,,42.0,,,,,северный,9.0,,20.2,5.0
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,14.6,,51.8,,,,,северо-западный,4.0,,,4.0
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,12.6,,65.5,,,,,северо-западный,7.0,,,2.0
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,11.6,,73.4,,,,,западный,9.0,,,3.0
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,0,,,,менее 0.1,,,,,,,10,749.0,,11.7,,75.9,,,10.6,,западный,9.0,,,4.0
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,15.2,,54.5,,,,,северо-западный,9.0,,,3.0
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,10.0,,,,,,,,,,,,,10,749.0,,17.2,,41.5,,,,,северный,10.0,,,4.0
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,10.0,,,,,,,,,,,,,10,748.0,,20.0,,31.1,,,,,северо-западный,7.0,,,5.0
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,10.0,,0,,,,,,,,,,,10,748.0,,19.8,,31.5,,,,,северо-западный,7.0,,20.2,4.0
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,17.6,,42.2,,,,,северо-западный,9.0,,,2.0
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,14.4,,57.4,,,,,северо-западный,6.0,,,1.0
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,14.6,,56.7,,,,,западный,6.0,,,2.0
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,748.0,,13.4,,64.3,,,13.2,,западный,9.0,,,2.0
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,17.7,,57.1,,,,,западный,6.0,,,2.0
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,21.0,,45.2,,,,,северо-западный,7.0,,,3.0
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,21.9,,46.7,,,,,северо-западный,7.0,,,3.0
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,747.0,,22.1,,44.6,,,,,западный,7.0,,24.0,4.0
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,16.0,,86.2,,,,,западный,2.0,,,1.0
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,18.4,,70.3,,,,,западный,7.0,,,2.0
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,16.8,,73.8,,,,,западный,2.0,,,2.0
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,менее 0.1,,,,менее 0.1,,,,,,,10,746.0,,16.3,,76.2,,,15.4,,западный,6.0,,,3.0
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,20.8,,64.6,,,,,западный,2.0,,,3.0
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,11.0,,,,,,,,,,,,,10,745.0,,27.5,,41.6,,,,,северо-западный,7.0,,,6.0
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,13.0,,,,,,,,,,,,,10,744.0,,28.2,,34.5,,,,,западный,7.0,,,7.0
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,12.0,,0,,,,,,,,,,,10,744.0,,25.4,,51.9,,,,,северо-западный,7.0,,30.3,2.0
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,21.8,,64.0,,,,,западный,4.0,,,2.0
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,18.8,,77.1,,,,,,0.0,,,0.0
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,16.0,,93.8,,,,,,0.0,,,0.0
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,745.0,,14.3,,96.8,,,12.3,,северо-западный,0.0,,,2.0
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,22.9,,58.4,,,,,западный,0.0,,,1.0
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,26.7,,42.5,,,,,северо-западный,6.0,,,2.0
1597752000,"Вторник, 18 августа
12:00 (UTC)",,,10.0,,,,,,,,,,,,,10,744.0,,29.0,,34.5,,,,,северо-западный,6.0,,,4.0
1597762800,"Вторник, 18 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,744.0,,27.8,,35.6,,,,,северный,4.0,,29.6,3.0
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,21.2,,58.7,,,,,северный,1.0,,,1.0
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,17.2,,75.8,,,,,,0.0,,,0.0
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,14.6,,84.4,,,,,,0.0,,,0.0
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,744.0,,13.8,,87.7,,,13.8,,,4.0,,,0.0
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,20.5,,55.5,,,,,,4.0,,,0.0
1597827600,"Среда, 19 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,27.2,,33.1,,,,,восточный,7.0,,,1.0
1597838400,"Среда, 19 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,744.0,,25.8,,38.2,,,,,северный,10.0,,,2.0
1597849200,"Среда, 19 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,744.0,,24.0,,43.1,,,,,северный,9.0,,27.2,2.0
1597860000,"Среда, 19 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,19.8,,57.2,,,,,северный,7.0,,,2.0
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,17.4,,61.0,,,,,северный,4.0,,,2.0
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,745.0,,17.2,,53.6,,,,,восточный,6.0,,,1.0
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,746.0,,16.4,,57.1,,,16.4,,северо-восточный,10.0,,,1.0
1597903200,"Четверг, 20 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,17.4,,61.0,,,16.1,,северо-восточный,6.0,,,2.0
1597914000,"Четверг, 20 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,746.0,,21.6,,49.9,,,,,восточный,7.0,,,2.0
1597924800,"Четверг, 20 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,24.1,,40.6,,,,,восточный,6.0,,,2.0
1597935600,"Четверг, 20 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,746.0,,23.6,,38.1,,,,,северо-восточный,2.0,,24.7,2.0
1597946400,"Четверг, 20 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,747.0,,18.3,,55.3,,,,,северо-восточный,7.0,,,2.0
1597957200,"Четверг, 20 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,748.0,,16.8,,61.2,,,,,северо-восточный,7.0,,,1.0
1597968000,"Пятница, 21 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,15.4,,66.5,,,,,северо-восточный,7.0,,,2.0
1597978800,"Пятница, 21 августа
03:00 (UTC)",,,,,0,,,,0,,,,,,,10,749.0,,13.4,,77.2,,,13.4,,северный,6.0,,,1.0
1597989600,"Пятница, 21 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,17.7,,56.3,,,,,северо-западный,4.0,,,2.0
1598000400,"Пятница, 21 августа
09:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,22.5,,35.5,,,,,северо-восточный,4.0,,,2.0
1598011200,"Пятница, 21 августа
12:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,23.0,,31.1,,,,,северо-западный,7.0,,,2.0
1598022000,"Пятница, 21 августа
15:00 (UTC)",,,,,0,,,,,,,,,,,10,749.0,,22.6,,32.9,,,,,северный,7.0,,23.6,2.0
1598032800,"Пятница, 21 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,17.8,,47.5,,,,,северный,2.0,,,1.0
1598043600,"Пятница, 21 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,749.0,,16.2,,57.1,,,,,северный,9.0,,,2.0
1598054400,"Суббота, 22 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,750.0,,14.6,,60.7,,,,,северо-восточный,9.0,,,2.0
