timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневой дождь со снегом слабый,Ливневый дождь со снегом,Ливневый дождь,Мгла,Ухудшение видимости из-за дыма или вулканического пепла,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,"Минимальная температура, °C",Направление ветра,"Максимальная температура, °C","Средняя скорость ветра, м/с",Ливневой снег умеренный или сильный,Морось (незамерзающая) умеренная непрерывная,Зарница,"Осадки за 12 часов, мм","Высота снежного покрова, см","Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),Снежная крупа (возможно с дождем) слабая,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Снег умеренный непрерывный,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Балл общей облачности,Ливневой снег слабый,Дождь (незамерзающий)
1600128000,"Вторник, 15 сентября
00:00 (UTC)",,,,,,,,,,88.5,,,юго-восточный,,2,,,,,,,True,,,,10.0,726,,,9.2,,,10.0,,
1600138800,"Вторник, 15 сентября
03:00 (UTC)",,,,,,,,,,90.3,,9.0,юго-восточный,,2,,,,1,,1,True,,,,4.0,725,,,9.1,,,10.0,,
1600149600,"Вторник, 15 сентября
06:00 (UTC)",,,,,,,,,,84.4,,,восточный,,1,,,,,,,True,,,,10.0,724,,,9.9,,,10.0,,
1600160400,"Вторник, 15 сентября
09:00 (UTC)",,,,,,True,,,,81.2,,,,,0,,,,,,,,,,,10.0,723,,,11.1,,,10.0,,
1600171200,"Вторник, 15 сентября
12:00 (UTC)",,,,,,,,,,81.1,,,северо-западный,,2,,,,,,,True,,,,20.0,723,,,10.5,,,10.0,,
1600182000,"Вторник, 15 сентября
15:00 (UTC)",,,,,,,,,,90.4,,,северный,11.2,1,,,,6,,,True,,,,4.0,722,,,9.7,,,10.0,,
1600192800,"Вторник, 15 сентября
18:00 (UTC)",,,,,,,,,,89.7,,,северный,,1,,,,,,,True,,,,4.0,721,,,9.3,,,10.0,,
1600203600,"Вторник, 15 сентября
21:00 (UTC)",,,,,,,,,,88.5,,,северный,,3,,,,,,,True,,,,10.0,719,,,8.9,,,10.0,,
1600214400,"Среда, 16 сентября
00:00 (UTC)",,,,,,,,,,89.7,,,северо-западный,,4,,,,,,,True,,,,10.0,718,,,8.6,,,10.0,,
1600225200,"Среда, 16 сентября
03:00 (UTC)",,15.0,,,,,,,,88.5,,8.6,северо-западный,,5,,,,13,,18,,,,,4.0,716,True,,8.7,,,10.0,,
1600236000,"Среда, 16 сентября
06:00 (UTC)",,13.0,,,,,,,,87.9,,,северо-западный,,5,,,,,,,True,,,,10.0,715,,,9.3,,,10.0,,
1600246800,"Среда, 16 сентября
09:00 (UTC)",,13.0,,,,,,,,89.2,,,северный,,3,,,,,,,True,,,,10.0,717,,,9.9,,,10.0,,
1600257600,"Среда, 16 сентября
12:00 (UTC)",,,,,,,,,,86.3,,,северо-западный,,3,,,,,,,True,,,,10.0,718,,,11.0,,,10.0,,
1600268400,"Среда, 16 сентября
15:00 (UTC)",,11.0,,,,,,,,91.7,,,северный,11.7,5,,,,17,,,,,,,2.0,719,True,,11.2,,,10.0,,
1600279200,"Среда, 16 сентября
18:00 (UTC)",,11.0,,,,True,,,,82.9,,,северо-западный,,5,,,,,,,,,,,10.0,720,,,11.7,,,10.0,,
1600290000,"Среда, 16 сентября
21:00 (UTC)",,12.0,,,,,,,,77.5,,,северо-западный,,5,,,,,,,,,,,10.0,721,,,11.9,,,10.0,,
1600300800,"Четверг, 17 сентября
00:00 (UTC)",,12.0,,,,,,,,75.9,,,северо-западный,,4,,,,,,,,,,,10.0,722,,,11.7,,,10.0,,
1600311600,"Четверг, 17 сентября
03:00 (UTC)",,14.0,,,,,,,,74.4,,10.8,северо-западный,,5,,,,8,,25,,,,,10.0,724,,,11.5,,,9.0,,
1600322400,"Четверг, 17 сентября
06:00 (UTC)",,13.0,,,,True,,,,74.4,,,северо-западный,,4,,,,,,,,,,,20.0,726,,,11.6,,,10.0,,
1600333200,"Четверг, 17 сентября
09:00 (UTC)",,11.0,,,,,,,,84.5,,,северо-западный,,5,,,,,,,True,,,,10.0,728,,,10.2,,,10.0,,
1600344000,"Четверг, 17 сентября
12:00 (UTC)",,11.0,,,,,,,,75.8,,,северо-западный,,4,,,,,,,,,,,20.0,730,,,10.7,,True,10.0,,
1600354800,"Четверг, 17 сентября
15:00 (UTC)",,11.0,,,,,,,,77.1,,,северо-западный,12.0,4,,,,менее 0.1,,,,,,,10.0,732,,,9.2,,True,10.0,,
1600365600,"Четверг, 17 сентября
18:00 (UTC)",,10.0,,,,,,,,75.3,,,северо-западный,,3,,,,,,,,,,,10.0,733,,,8.0,,True,9.0,,
1600376400,"Четверг, 17 сентября
21:00 (UTC)",,,,,,,,,,67.6,,,западный,,4,,,,,,,,,,,10.0,734,,,7.4,,,10.0,,
1600387200,"Пятница, 18 сентября
00:00 (UTC)",,11.0,,,,,,,,71.3,,,северо-западный,,4,,,,,,,,,,,10.0,735,,,5.9,,,10.0,,
1600398000,"Пятница, 18 сентября
03:00 (UTC)",,,,,,,,,,70.3,,5.9,западный,,3,,,,0,,менее 0.1,,,,,20.0,735,,,6.2,,,9.0,,
1600408800,"Пятница, 18 сентября
06:00 (UTC)",,,,,,,,,,62.8,,,западный,,3,,,,,,,,,,,50.0,735,,,8.7,,,10.0,,
1600419600,"Пятница, 18 сентября
09:00 (UTC)",,,,,,,,,,58.1,,,западный,,4,,,,,,,,,,,50.0,735,,,10.8,,,9.0,,
1600430400,"Пятница, 18 сентября
12:00 (UTC)",,,,,,,,,,54.9,,,юго-западный,,3,,,,,,,,,,,50.0,734,,,12.2,,,10.0,,
1600441200,"Пятница, 18 сентября
15:00 (UTC)",,,,,,,,,,64.1,,,юго-западный,12.6,4,,,,0,,,,,,,10.0,733,,,10.4,,,9.0,,
1600452000,"Пятница, 18 сентября
18:00 (UTC)",,10.0,,,,,,,,65.1,,,западный,,4,,,,,,,,,,,10.0,733,,,10.9,,,6.0,,
1600462800,"Пятница, 18 сентября
21:00 (UTC)",,,,,,,,,,59.5,,,западный,,3,,,,,,,,,,,10.0,733,,,11.4,,,10.0,,
1600473600,"Суббота, 19 сентября
00:00 (UTC)",,,,,,,,,,69.0,,,южный,,1,,,,,,,,,,,10.0,732,,,9.4,,,10.0,,
1600484400,"Суббота, 19 сентября
03:00 (UTC)",,,,,,,,,,61.8,,9.3,южный,,2,,,,0,,0,,,,,50.0,731,,,10.1,,,10.0,,
1600495200,"Суббота, 19 сентября
06:00 (UTC)",,,,,,,,,,49.1,,,юго-западный,,3,,,,,,,,,,,50.0,731,,,13.7,,,10.0,,
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,10.0,,,,,,,,37.3,,,южный,,3,,,,,,,,,,,50.0,729,,,17.2,,,10.0,,
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,10.0,,,,,,,,36.8,,,южный,,2,,,,,,,,,,,50.0,729,,,16.4,,,9.0,,
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,,,,,,,,,53.9,,,юго-восточный,17.2,2,,,,0,,,,,,,10.0,728,,,14.1,,,10.0,,
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,,,,,,,,,55.8,,,юго-восточный,,2,,,,,,,,,,,10.0,726,,,12.7,,,7.0,,
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,,,,,True,,,,77.8,,,западный,,2,,,,,,,,,,,10.0,725,,,10.2,,,10.0,,
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,,,,,,,,,84.4,,,восточный,,2,,,,,,,,,,,10.0,723,,,9.2,,True,10.0,,
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,,,,,,,,,72.4,,9.1,южный,,3,,,,0.3,,0.3,,,,,20.0,721,,,9.1,,,10.0,,
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,,,,,True,,,,75.5,,,восточный,,2,,,,,,,,,,,50.0,719,,,9.2,,,10.0,,
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,,,,,True,,,,68.9,,,восточный,,2,,,,,,,,,,,20.0,715,,,11.3,,,10.0,,
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,,,,,,,,,90.2,,,юго-западный,,3,,,,,,,True,,,,10.0,715,,,7.5,,,10.0,,
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,,,,,,,,,90.9,,,юго-западный,11.5,2,,,,9,,,True,,,,10.0,716,,,8.0,,,10.0,,
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,11.0,,,,,,,,90.0,,,западный,,4,,,,,,,,,,,10.0,717,,,4.8,,True,10.0,,
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,11.0,,,,,,,,88.5,,,западный,,3,,,,,,,True,,,,10.0,718,,,2.3,,,10.0,,
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,11.0,,,,,,,,89.1,,,северо-западный,,4,,,,,,,True,,,,10.0,719,,,2.0,,,10.0,,
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,10.0,,True,,,,,,89.8,,1.0,северо-западный,,4,,,,3,,12,,,,,10.0,721,,,1.6,,,10.0,,
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,12.0,,,,,,,,80.7,,,западный,,5,,,,,,,,,,,20.0,723,,,3.3,,True,10.0,,
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,11.0,,,,,,,,66.7,,,северо-западный,,5,,,,,,,True,,,,20.0,725,,,5.6,,,9.0,,
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,13.0,,,,True,,,,72.2,,,западный,,5,,,,,,,,,,,20.0,726,,,5.5,,,7.0,,
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,11.0,,,,,,,,72.6,,,западный,6.7,3,,,,0.5,,,,,,,10.0,727,,,4.7,,,7.0,,
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,83.0,,,западный,,3,,,,,,,,,,,10.0,727,,,2.8,,,7.0,,
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,85.9,,,,,0,,,,,,,,,,,10.0,727,,,1.5,,,7.0,,
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,,90.3,,,южный,,1,,,,,,,,,,,10.0,727,,,0.7,,,2.0,,
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,,,,,91.0,,-0.1,северо-западный,,1,,,,0,,0.5,,True,,,2.0,728,,,1.3,,,10.0,,
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,76.9,,,западный,,2,,,,,,,,,,,10.0,729,,,4.9,,True,9.0,,
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,,,,,,,,67.5,,,западный,,3,,,,,,,,,,,10.0,729,,,7.0,,,9.0,,
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,,,,True,,,,68.5,,,западный,,4,,,,,,,,,,,20.0,729,,,7.0,,,10.0,,
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,,,,,,,,73.0,,,юго-западный,9.4,3,,,,менее 0.1,,,,,,,10.0,727,,,6.7,,,10.0,,
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,,,,,,,,85.8,,,юго-западный,,3,,,,,,,True,,,,10.0,724,,,6.7,,,10.0,,
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,13.0,,,,True,,,,86.0,,,юго-западный,,5,,,,,,,,,,,10.0,720,,,7.9,,,9.0,,
1600819200,"Среда, 23 сентября
00:00 (UTC)",,12.0,,,,,,,,83.8,,,западный,,4,,,,,,,True,,,,10.0,718,,,9.4,,,10.0,,
1600830000,"Среда, 23 сентября
03:00 (UTC)",,17.0,,,,,,,,77.8,,6.6,западный,,5,,,,3,,4,,,,,20.0,720,,,6.8,,True,7.0,,
1600840800,"Среда, 23 сентября
06:00 (UTC)",,17.0,,,,,,,,67.2,,,северо-западный,,6,,,,,,,,,,,20.0,721,,,7.7,,True,9.0,,
1600851600,"Среда, 23 сентября
09:00 (UTC)",,15.0,,,,,,,,61.9,,,северо-западный,,6,,,,,,,,,,,20.0,723,,,8.7,,,10.0,,
1600862400,"Среда, 23 сентября
12:00 (UTC)",,17.0,,,,True,,,,62.3,,,северо-западный,,6,,,,,,,,,,,20.0,725,,,8.6,,,9.0,,
1600873200,"Среда, 23 сентября
15:00 (UTC)",,16.0,,,,,,,,69.5,,,северо-западный,10.2,4,,,,0.5,,,,,,,10.0,728,,,7.2,,,9.0,,
1600884000,"Среда, 23 сентября
18:00 (UTC)",,12.0,,,,,,,,71.4,,,северо-западный,,5,,,,,,,,,,,10.0,729,,,6.7,,,6.0,,
1600894800,"Среда, 23 сентября
21:00 (UTC)",,11.0,,,,,,,,72.5,,,северо-западный,,4,,,,,,,True,,,,10.0,731,,,6.7,,,10.0,,
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,11.0,,,,,,,,71.9,,,северо-западный,,3,,,,,,,,,,,10.0,734,,,6.7,,True,10.0,,
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,,,,,73.9,,5.6,северо-западный,,3,,,,0,,0.5,,,,,50.0,736,,,6.1,,,9.0,,
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,10.0,,,,,,,,63.6,,,северо-западный,,4,,,,,,,,,,,50.0,738,,,8.4,,,9.0,,
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,10.0,,,,,,,,55.9,,,северо-западный,,4,,,,,,,,,,,50.0,740,,,10.0,,,7.0,,
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,10.0,,,,,,,,53.2,,,северо-западный,,3,,,,,,,,,,,50.0,742,,,10.3,,,6.0,,
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,,,,,61.9,,,западный,10.4,2,,,,0,,,,,,,10.0,743,,,8.7,,,6.0,,
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,70.8,,,северо-западный,,2,,,,,,,,,,,10.0,745,,,6.2,,,0.0,,
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,78.5,,,западный,,1,,,,,,,,,,,10.0,746,,,4.3,,,0.0,,
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,87.8,,,юго-западный,,1,,,,,,,,,,,10.0,747,,,1.8,,,0.0,,
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,,,,,87.9,,1.2,юго-западный,,1,,,,0,,0,,,,,20.0,747,,,2.1,,,2.0,,
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,58.5,,,западный,,2,,,,,,,,,,,50.0,748,,,9.1,,,0.0,,
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,42.3,,,западный,,2,,,,,,,,,,,50.0,748,,,14.0,,,0.0,,
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,41.9,,,западный,,2,,,,,,,,,,,50.0,747,,,14.6,,,0.0,,
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,,,,,55.7,,,юго-западный,15.0,1,,,,0,,,,,,,10.0,747,,,11.0,,,2.0,,
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,76.2,,,юго-западный,,1,,,,,,,,,,,10.0,748,,,7.0,,,0.0,,
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,82.7,,,юго-западный,,1,,,,,,,,,,,10.0,748,,,5.0,,,0.0,,
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,82.0,,,юго-западный,,1,,,,,,,,,,,10.0,748,,,4.4,,,0.0,,
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,,,,,80.3,,3.9,юго-западный,,1,,,,0,,0,,,,,20.0,749,,,4.9,,,7.0,,
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,59.2,,,северо-западный,,2,,,,,,,,,,,20.0,749,,,11.8,,,4.0,,
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,39.9,,,западный,,2,,,,,,,,,,,20.0,749,,,16.9,,,6.0,,
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,,40.3,,,западный,,2,,,,,,,,,,,50.0,749,,,17.1,,,7.0,,
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,,,,,55.3,,,западный,17.3,2,,,,0,,,,,,,10.0,749,,,12.4,,,10.0,,
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,72.3,,,западный,,1,,,,,,,,,,,10.0,749,,,8.8,,,2.0,,
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,81.1,,,юго-западный,,1,,,,,,,,,,,10.0,750,,,6.1,,,0.0,,
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,83.8,,,юго-западный,,1,,,,,,,,,,,10.0,750,,,4.9,,,0.0,,
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,,,,,81.5,,4.3,,,0,,,,0,,0,,,,,20.0,750,,,5.2,,,0.0,,
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,59.4,,,западный,,2,,,,,,,,,,,20.0,750,,,12.5,,,0.0,,
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,42.9,,,западный,,2,,,,,,,,,,,20.0,749,,,17.0,,,0.0,,
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,,,,,,,39.4,,,западный,,4,,,,,,,,,,,20.0,749,,,17.1,,,0.0,,
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,,,,,,57.4,,,западный,17.8,2,,,,0,,,,,,,10.0,749,,,12.8,,,2.0,,
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,70.0,,,западный,,1,,,,,,,,,,,10.0,749,,,9.6,,,2.0,,
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,74.2,,,северо-западный,,2,,,,,,,,,,,10.0,749,,,7.9,,,0.0,,
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,80.0,,,западный,,1,,,,,,,,,,,10.0,749,,,6.3,,,0.0,,
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,,,,,82.2,,5.5,западный,,1,,,,0,,0,,,,,20.0,748,,,5.8,,,6.0,,
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,61.8,,,западный,,1,,,,,,,,,,,20.0,749,,,12.1,,,2.0,,
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,45.6,,,северо-западный,,1,,,,,,,,,,,50.0,749,,,16.7,,,7.0,,
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,37.9,,,северный,,1,,,,,,,,,,,50.0,749,,,17.4,,,6.0,,
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,,,,,,50.4,,,северо-западный,17.8,1,,,,0,,,,,,,10.0,750,,,14.8,,,0.0,,
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,70.9,,,западный,,1,,,,,,,,,,,10.0,750,,,11.5,,,7.0,,
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,80.4,,,,,0,,,,,,,,,,,10.0,751,,,9.3,,,7.0,,
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,80.9,,,,,0,,,,,,,,,,,10.0,751,,,9.1,,,7.0,,
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,,,,,80.5,,8.8,,,0,,,,0,,0,,True,,,4.0,752,,,9.8,,,10.0,,
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,86.3,,,юго-восточный,,2,,,,,,,,True,,,4.0,752,,,10.8,,,10.0,,
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,76.1,,,юго-восточный,,2,,,,,,,,,,,10.0,752,,,12.6,,,9.0,,
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,,,,,,,77.1,,,восточный,,1,,,,,,,,,,,10.0,751,,,12.5,,,9.0,,
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,,,,,,84.0,,,юго-восточный,13.2,2,,,,0,,,,True,,,4.0,751,,,11.1,,,10.0,,
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,86.3,,,южный,,1,,,,,,,,True,,,4.0,751,,,10.8,,,10.0,,
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,89.2,,,западный,,1,,,,,,,,True,,,4.0,751,,,10.1,,,10.0,,
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,90.3,,,северо-западный,,1,,,,,,,,,True,,1.0,750,,,9.1,,,,,
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,,,,,90.9,,8.0,западный,,1,,,,0,,0,,,True,,1.0,750,,,8.0,,,,,
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,74.8,,,западный,,1,,,,,,,,True,,,4.0,750,,,11.2,,,7.0,,
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,,,,,,,54.3,,,западный,,2,,,,,,,,,,,20.0,750,,,17.1,,,0.0,,
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,,,,,,,44.3,,,северо-западный,,1,,,,,,,,,,,20.0,750,,,17.7,,,0.0,,
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,,,,,,56.9,,,северо-западный,18.6,1,,,,0,,,,,,,10.0,750,,,13.8,,,0.0,,
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,85.0,,,,,0,,,,,,,,,,,10.0,750,,,9.5,,,0.0,,
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,88.3,,,,,0,,,,,,,,True,,,4.0,750,,,6.9,,,0.0,,
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,90.0,,,южный,,1,,,,,,,,True,,,4.0,750,,,5.1,,,0.0,,
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,,,,,90.0,,4.0,,,0,,,,0,,0,,True,,,4.0,750,,,4.6,,,0.0,,
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,63.2,,,юго-западный,,1,,,,,,,,True,,,4.0,750,,,12.4,,,0.0,,
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,39.3,,,юго-западный,,1,,,,,,,,,,,10.0,749,,,18.7,,,0.0,,
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,,,,,,,34.5,,,юго-восточный,,1,,,,,,,,,,,20.0,749,,,18.1,,,2.0,,
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,,,,,,57.2,,,юго-восточный,19.3,1,,,,0,,,,,,,10.0,749,,,13.6,,,2.0,,
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,75.5,,,,,0,,,,,,,,,,,10.0,749,,,9.3,,,0.0,,
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,84.7,,,юго-западный,,1,,,,,,,,,,,10.0,748,,,6.9,,,0.0,,
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,85.7,,,юго-западный,,1,,,,,,,,,,,10.0,748,,,5.3,,,0.0,,
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,,,,,85.7,,4.9,западный,,1,,,,0,,0,,,,,20.0,748,,,5.2,,,2.0,,
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,59.2,,,западный,,1,,,,,,,,,,,10.0,747,,,13.3,,,0.0,,
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,35.5,,,западный,,2,,,,,,,,,,,20.0,746,,,18.1,,,0.0,,
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,39.1,,,западный,,2,,,,,,,,,,,20.0,745,,,17.7,,,4.0,,
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,,,,,52.5,,,западный,18.9,2,,,,0,,,,,,,10.0,745,,,13.2,,,2.0,,
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,71.1,,,западный,,2,,,,,,,,,,,10.0,745,,,10.3,,,2.0,,
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,78.1,,,западный,,2,,,,,,,,,,,10.0,744,,,8.8,,,2.0,,
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,78.6,,,западный,,2,,,,,,,,,,,10.0,743,,,8.6,,,6.0,,
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,,,,,78.1,,8.1,западный,,3,,,,0,,0,,,,,10.0,743,,,8.5,,,7.0,,
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,53.5,,,северо-западный,,3,,,,,,,,,,,50.0,743,,,12.6,,,2.0,,
1601715600,"Суббота, 3 октября
09:00 (UTC)",,12.0,,,,,,,,44.0,,,северо-западный,,4,,,,,,,,,,,50.0,743,,,12.3,,,9.0,,
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,45.2,,,северо-западный,,3,,,,,,,,,,,50.0,744,,,11.9,,,9.0,,
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,,,,,43.4,,,восточный,13.2,1,,,,0,,,,,,,10.0,745,,,9.0,,,7.0,,
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,48.2,,,северо-восточный,,1,,,,,,,,,,,10.0,746,,,7.1,,,9.0,,
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,51.0,,,восточный,,1,,,,,,,,,,,10.0,747,,,5.1,,,9.0,,
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,59.5,,,,,0,,,,,,,,,,,10.0,748,,,2.7,,,2.0,,
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,,,,,61.4,,0.8,западный,,1,,,,0,,0,,,,,50.0,749,,,1.1,,,6.0,,
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,47.7,,,северный,,3,,,,,,,,,,,50.0,750,,,3.9,,,4.0,,
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,36.9,,,северо-западный,,2,,,,,,,,,,,50.0,750,,,5.9,,,7.0,,
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,42.7,,,южный,,1,,,,,,,,,,,50.0,750,,,4.7,,,9.0,,
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,,,,,48.0,,,северный,6.3,1,,,,0,,,,,,,10.0,750,,,3.7,,,9.0,,
