timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Морось (незамерзающая). Снежные зерна,Ливневый дождь,Дождь (незамерзающий) слабый с перерывами,Ухудшение видимости из-за дыма или вулканического пепла,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Туман ослабел (небо видно),Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Туман без изменений (небо видно),Балл общей облачности,Туман ослабел (небо не видно),Град,Ливневой снег слабый,Снег слабый непрерывный,Ливневый дождь со снегом,Снег слабый с перерывами,Снег умеренный непрерывный,Снег сильный непрерывный
1596207600,"Пятница, 31 июля
15:00 (UTC)",,,,,,,True,,,86.2,,,южный,,,1.0,,,,,,,,,,,20,748.0,,,15.9,,,,10.0,,,,,,,,
1596218400,"Пятница, 31 июля
18:00 (UTC)",,,,,,,,,,95.0,,,,,,0.0,,,,,,,,,,,20,748.0,,,14.6,,True,,10.0,,,,,,,,
1596229200,"Пятница, 31 июля
21:00 (UTC)",,,,,,,,,,96.1,,,,,,0.0,,,,,,,,,,,20,748.0,,,13.0,,,,10.0,,,,,,,,
1596240000,"Суббота, 1 августа
00:00 (UTC)",,,,,,,,,,96.1,,12.1,,,,0.0,,менее 0.1,,,,,менее 0.1,,,,1,749.0,,,12.6,,,,,True,,,,,,,
1596250800,"Суббота, 1 августа
03:00 (UTC)",,,,,,,,,,75.6,,,южный,,,1.0,,,,,,,,,,,20,749.0,,,18.6,,True,,0.0,,,,,,,,
1596261600,"Суббота, 1 августа
06:00 (UTC)",,,,,,,,,,42.9,,,южный,,,1.0,,,,,,,,,,,20,749.0,,,23.3,,True,,4.0,,,,,,,,
1596272400,"Суббота, 1 августа
09:00 (UTC)",,,,,,,,,,39.9,,,юго-западный,,,1.0,,,,,,,,,,,20,749.0,,,25.4,,,,6.0,,,,,,,,
1596283200,"Суббота, 1 августа
12:00 (UTC)",,,,,,,,,,39.3,,,южный,,26.7,1.0,,0,,,,,,,,,20,749.0,,,24.3,,,,7.0,,,,,,,,
1596294000,"Суббота, 1 августа
15:00 (UTC)",,,,,,,,,,73.4,,,,,,0.0,,,,,,,,,,,20,750.0,,,17.6,,,,2.0,,,,,,,,
1596304800,"Суббота, 1 августа
18:00 (UTC)",,,,,,,,,,90.2,,,северо-восточный,,,1.0,,,,,,,,,,,20,751.0,,,15.4,,,,0.0,,,,,,,,
1596315600,"Суббота, 1 августа
21:00 (UTC)",,,,,,,,,,94.3,,,,,,0.0,,,,,,,,,,,20,751.0,,,12.8,,,,0.0,,,,,,,,
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,,,,,,,,,92.4,,12.3,,,,0.0,,0,,,,,0,,,,20,751.0,,,12.9,,,,7.0,,,,,,,,
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,,,,,,,,,59.3,,,,,,0.0,,,,,,,,,,,20,752.0,,,22.2,,,,2.0,,,,,,,,
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,,,,,,,,,41.5,,,,,,0.0,,,,,,,,,,,20,751.0,,,25.4,,,,2.0,,,,,,,,
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,,,,,34.0,,,,,,0.0,,,,,,,,,,,20,751.0,,,27.1,,,,0.0,,,,,,,,
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,,,,,,,,,44.2,,,,,27.3,0.0,,0,,,,,,,,,20,751.0,,,26.0,,,,2.0,,,,,,,,
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,,,,,,,,74.6,,,,,,0.0,,,,,,,,,,,20,751.0,,,18.6,,,,2.0,,,,,,,,
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,,,,,,,86.3,,,,,,0.0,,,,,,,,,,,20,751.0,,,16.5,,,,0.0,,,,,,,,
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,89.0,,,северо-восточный,,,1.0,,,,,,,,,,,20,751.0,,,15.0,,,,0.0,,,,,,,,
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,,,,,82.3,,13.5,северо-восточный,,,1.0,,0,,,,,0,,,,20,752.0,,,15.4,,,,9.0,,,,,,,,
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,,,,,,,50.8,,,северный,,,1.0,,,,,,,,,,,20,752.0,,,23.9,,,,2.0,,,,,,,,
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,,,,,,,40.2,,,северо-восточный,,,1.0,,,,,,,,,,,20,751.0,,,26.3,,,,2.0,,,,,,,,
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,37.3,,,северо-восточный,,,1.0,,,,,,,,,,,20,750.0,,,27.8,,,,2.0,,,,,,,,
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,,,,,,,,42.5,,,северный,,28.0,1.0,,0,,,,,,,,,20,750.0,,,25.8,,,,2.0,,,,,,,,
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,,,,,,75.2,,,,,,0.0,,,,,,,,,,,20,750.0,,,19.3,,,,0.0,,,,,,,,
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,,78.5,,,северный,,,1.0,,,,,,,,,,,20,749.0,,,18.1,,,,0.0,,,,,,,,
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,83.0,,,,,,0.0,,,,,,,,,,,20,749.0,,,16.7,,,,0.0,,,,,,,,
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,83.6,,15.4,северный,,,1.0,,0,,,,,0,,,,20,749.0,,,16.9,,,,0.0,,,,,,,,
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,,,,,49.6,,,северный,,,1.0,,,,,,,,,,,20,749.0,,,24.1,,,,0.0,,,,,,,,
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,31.7,,,северный,,,2.0,,,,,,,,,,,20,748.0,,,26.2,,,,0.0,,,,,,,,
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,,,,,,,34.4,,,северный,,,2.0,,,,,,,,,,,20,748.0,,,27.0,,,,4.0,,,,,,,,
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,,,,,,,34.8,,,северный,,27.5,2.0,,0,,,,,,,,,20,747.0,,,25.9,,,,2.0,,,,,,,,
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,,,,,,,50.3,,,северный,,,1.0,,,,,,,,,,,20,748.0,,,22.0,,,,0.0,,,,,,,,
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,,57.2,,,северный,,,1.0,,,,,,,,,,,20,748.0,,,19.7,,,,0.0,,,,,,,,
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,67.9,,,северный,,,1.0,,,,,,,,,,,20,748.0,,,17.5,,,,0.0,,,,,,,,
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,71.5,,16.2,северо-восточный,,,1.0,,0,,,,,0,,,,20,748.0,,,17.1,,,,6.0,,,,,,,,
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,,,,,51.0,,,северный,,,1.0,,,,,,,,,,,20,748.0,,,22.0,,,,1.0,,,,,,,,
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,35.3,,,северный,,,1.0,,,,,,,,,,,20,748.0,,,26.1,,,,0.0,,,,,,,,
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,33.0,,,северный,,,2.0,,,,,,,,,,,20,748.0,,,27.7,,,,7.0,,,,,,,,
1596628800,"Среда, 5 августа
12:00 (UTC)",,,,,,,,,,35.1,,,северный,,28.1,1.0,,0,,,,,,,,,20,747.0,,,26.8,,,,9.0,,,,,,,,
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,,,,,,56.6,,,,,,0.0,,,,,,,,,,,20,748.0,,,21.7,,,,7.0,,,,,,,,
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,73.9,,,,,,0.0,,,,,,,,,,,20,747.0,,,17.3,,,,4.0,,,,,,,,
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,80.8,,,,,,0.0,,,,,,,,,,,20,747.0,,,16.5,,,,2.0,,,,,,,,
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,86.2,,14.8,,,,0.0,,0,,,,,0,,,,20,747.0,,,15.5,,,,2.0,,,,,,,,
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,,,,,,62.1,,,,,,0.0,,,,,,,,,,,20,747.0,,,20.6,,,,5.0,,,,,,,,
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,42.3,,,северо-западный,,,2.0,,,,,,,,,,,20,747.0,,,26.2,,,,2.0,,,,,,,,
1596704400,"Четверг, 6 августа
09:00 (UTC)",True,,,,,,,,,45.4,,,северо-западный,,,2.0,,,,,,,,,,,20,746.0,,,23.6,,,,6.0,,,,,,,,
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,,,,,,,,54.0,,,северо-западный,,28.8,1.0,,0.3,,,,,,,,,20,747.0,,,23.2,,True,,7.0,,,,,,,,
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,,,,,,,,60.4,,,северо-западный,,,1.0,,,,,,,,,,,20,747.0,,,20.0,,,,2.0,,,,,,,,
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,87.4,,,западный,,,1.0,,,,,,,,,,,20,747.0,,,16.4,,,,2.0,,,,,,,,
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,92.6,,,северный,,,1.0,,,,,,,,,,,20,747.0,,,17.0,,,,10.0,,,,,,,,
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,95.6,,14.7,северо-западный,,,1.0,,0,,,,,0.3,,,,20,747.0,,,16.8,,,,7.0,,,,,,,,
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,,,,,77.2,,,западный,,,1.0,,,,,,,,,,,20,747.0,,,19.6,,,,10.0,,,,,,,,
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,70.0,,,северо-западный,,,1.0,,,,,,,,,,,20,747.0,,,21.7,,,,10.0,,,,,,,,
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,62.4,,,западный,,,1.0,,,,,,,,,,,20,746.0,,,23.5,,,,10.0,,,,,,,,
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,,,,,,,,92.3,,,юго-западный,,23.5,1.0,,2,,,,,,,,,20,746.0,,,20.5,,True,,10.0,,,,,,,,
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,,,,,,95.1,,,,,,0.0,,,,,,,,,,,20,747.0,,,18.0,,,,7.0,,,,,,,,
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,96.3,,,,,,0.0,,,,,,,,,True,,1,746.0,,,16.7,,,,0.0,,,,,,,,
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,True,,,,,,96.3,,,северный,,,1.0,,,,,,,,,,,4,746.0,,,17.4,,,,0.0,,,,,,,,
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,96.2,,15.9,южный,,,1.0,,0,,,,,2,,True,,10,746.0,,,16.0,,,,4.0,,,,,,,,
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,,,,,84.6,,,южный,,,1.0,,,,,,,,,,,20,746.0,,,21.0,,True,,0.0,,,,,,,,
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,50.5,,,северный,,,1.0,,,,,,,,,,,20,746.0,,,27.6,,True,,0.0,,,,,,,,
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,32.9,,,северный,,,1.0,,,,,,,,,,,20,745.0,,,29.5,,,,6.0,,,,,,,,
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,,,,,,,38.3,,,северный,,29.8,1.0,,0,,,,,,,,,20,745.0,,,27.2,,,,2.0,,,,,,,,
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,,,,,,,73.0,,,,,,0.0,,,,,,,,,,,20,745.0,,,20.2,,,,0.0,,,,,,,,
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,73.8,,,северо-восточный,,,1.0,,,,,,,,,,,20,744.0,,,19.4,,,,0.0,,,,,,,,
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,84.2,,,северо-восточный,,,1.0,,,,,,,,,,,20,744.0,,,17.3,,,,0.0,,,,,,,,
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,80.4,,16.2,северо-восточный,,,1.0,,0,,,,,0,,,,20,744.0,,,17.4,,,,0.0,,,,,,,,
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,,,,,60.0,,,северный,,,1.0,,,,,,,,,,,20,744.0,,,23.3,,,,0.0,,,,,,,,
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,37.7,,,северный,,,1.0,,,,,,,,,,,20,743.0,,,28.3,,,,1.0,,,,,,,,
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,,,,,,,37.8,,,северный,,,1.0,,,,,,,,,,,20,742.0,,,28.8,,,,6.0,,,,,,,,
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,,,,,,,44.0,,,,,29.5,0.0,,0,,,,,,,,,20,742.0,,,27.3,,,,2.0,,,,,,,,
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,,,,,,,60.8,,,северный,,,1.0,,,,,,,,,,,20,742.0,,,22.0,,,,0.0,,,,,,,,
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,,,,,,,66.9,,,северо-восточный,,,1.0,,,,,,,,,,,20,742.0,,,19.5,,,,0.0,,,,,,,,
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,71.5,,,северо-восточный,,,2.0,,,,,,,,,,,20,741.0,,,17.5,,,,0.0,,,,,,,,
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,73.7,,16.5,северо-восточный,,,2.0,,0,,,,,0,,,,20,741.0,,,16.5,,,,0.0,,,,,,,,
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,,,,,51.2,,16.4,северо-восточный,,,1.0,,,,,,,,,,,20,741.0,,,24.1,,,,0.0,,,,,,,,
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,31.4,,,северо-восточный,,,1.0,,,,,,,,,,,20,740.0,,,28.9,,,,0.0,,,,,,,,
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,30.0,,,восточный,,,1.0,,,,,,,,,,,20,740.0,,,29.5,,,,0.0,,,,,,,,
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,,,,,,,35.5,,,,,29.9,0.0,,0,,,,,,,,,20,740.0,,,26.6,,,,0.0,,,,,,,,
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,,,,,,,63.1,,,северный,,,1.0,,,,,,,,,,,20,740.0,,,19.6,,,,0.0,,,,,,,,
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,59.7,,,северо-восточный,,,2.0,,,,,,,,,,,20,739.0,,,19.0,,,,0.0,,,,,,,,
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,64.7,,,северо-восточный,,,1.0,,,,,,,,,,,20,739.0,,,17.3,,,,0.0,,,,,,,,
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,73.2,,15.7,северо-восточный,,,1.0,,0,,,,,0,,,,20,739.0,,,16.1,,,,0.0,,,,,,,,
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,,,,,53.3,,,,,,0.0,,,,,,,,,,,20,739.0,,,23.0,,,,0.0,,,,,,,,
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,37.0,,,южный,,,1.0,,,,,,,,,,,20,738.0,,,28.6,,,,0.0,,,,,,,,
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,26.7,,,,,,0.0,,,,,,,,,,,20,738.0,,,30.9,,,,1.0,,,,,,,,
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,,40.6,,,,,31.5,0.0,,0,,,,,,,,,20,738.0,,,27.9,,,,0.0,,,,,,,,
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,,,,,,62.6,,,северо-восточный,,,1.0,,,,,,,,,,,20,738.0,,,22.5,,,,0.0,,,,,,,,
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,70.1,,,северо-восточный,,,1.0,,,,,,,,,,,20,738.0,,,19.8,,,,0.0,,,,,,,,
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,83.0,,,,,,0.0,,,,,,,,,,,20,737.0,,,17.0,,,,0.0,,,,,,,,
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,83.0,,16.0,,,,0.0,,0,,,,,0,,,,20,737.0,,,17.0,,,,10.0,,,,,,,,
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,,,,,55.5,,,юго-восточный,,,1.0,,,,,,,,,,,20,737.0,,,24.6,,,,10.0,,,,,,,,
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,43.6,,,юго-восточный,,,1.0,,,,,,,,,,,20,737.0,,,28.8,,,,7.0,,,,,,,,
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,True,51.4,,,восточный,,,2.0,,,,,,,,,,,20,736.0,,,25.0,,,,7.0,,,,,,,,
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,,,True,,,,88.3,,,северо-восточный,,29.7,1.0,,0.4,,,,,,,,,20,737.0,,,20.0,,,,10.0,,,,,,,,
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,,,,,,,88.2,,,северо-восточный,,,1.0,,,,,,,,,,,20,738.0,,,18.9,,True,,7.0,,,,,,,,
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,,,95.7,,,северо-восточный,,,1.0,,,,,,,,,,,20,737.0,,,17.4,,True,,0.0,,,,,,,,
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,95.6,,,,,,0.0,,,,,,,,,,,20,737.0,,,15.1,,,,0.0,,,,,,,,
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,96.2,,14.2,,,,0.0,,менее 0.1,,,,,0.4,,,,20,738.0,,,14.6,,,,0.0,,,,,,,,
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,,,,,72.3,,,,,,0.0,,,,,,,,,,,20,738.0,,,21.6,,,,7.0,,,,,,,,
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,47.5,,,юго-восточный,,,1.0,,,,,,,,,,,20,738.0,,,25.9,,,,7.0,,,,,,,,
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,,,,,,,39.4,,,юго-восточный,,,1.0,,,,,,,,,,,20,737.0,,,27.3,,,,7.0,,,,,,,,
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,,,,,,,True,96.3,,,северо-восточный,,28.1,1.0,,10,,,,,,,,,20,737.0,,,19.3,,,,10.0,,,,,,,,
1597330800,"Четверг, 13 августа
15:00 (UTC)",True,,,,,,,,,96.3,,,северо-восточный,,,1.0,,,,,,,,,,,20,739.0,,,16.6,,,,10.0,,,,,,,,
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,,96.2,,,,,,0.0,,,,,,,,,,,20,739.0,,,15.4,,True,,0.0,,,,,,,,
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,96.8,,,,,,0.0,,,,,,,,,,,20,739.0,,,14.5,,,,2.0,,,,,,,,
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,96.8,,14.0,,,,0.0,,4,,,,,14,,,,20,740.0,,,14.5,,,,10.0,,,,,,,,
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,,,,,,87.5,,,юго-восточный,,,1.0,,,,,,,,,,,20,740.0,,,17.6,,,,7.0,,,,,,,,
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,57.6,,,восточный,,,1.0,,,,,,,,,,,20,740.0,,,22.8,,,,7.0,,,,,,,,
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,,57.0,,,южный,,,1.0,,,,,,,,,,,20,740.0,,,23.3,,,,7.0,,,,,,,,
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,,,,,,,,63.9,,,восточный,,24.3,1.0,,менее 0.1,,,,,,,,,20,740.0,,,21.1,,True,,7.0,,,,,,,,
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,,,,,,,82.1,,,юго-восточный,,,1.0,,,,,,,,,,,20,741.0,,,18.4,,,,6.0,,,,,,,,
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,,90.9,,,восточный,,,1.0,,,,,,,,,,,20,742.0,,,17.5,,,,9.0,,,,,,,,
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,95.6,,,,,,0.0,,,,,,,,,,,20,742.0,,,16.1,,,,10.0,,,,,,,,
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,94.4,,15.7,,,,0.0,,0,,,,,менее 0.1,,,,20,743.0,,,16.3,,,,10.0,,,,,,,,
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,,,,,95.0,,,западный,,,1.0,,,,,,,,,,,20,744.0,,,17.0,,True,,10.0,,,,,,,,
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,69.6,,,юго-западный,,,1.0,,,,,,,,,,,20,744.0,,,19.6,,True,,9.0,,,,,,,,
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,66.3,,,юго-восточный,,,1.0,,,,,,,,,,,20,744.0,,,20.4,,,,9.0,,,,,,,,
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,,,,,,,78.0,,,,,20.9,0.0,,5,,,,,,,,,20,745.0,,,18.4,,True,,9.0,,,,,,,,
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,,,,,,,95.0,,,,,,0.0,,,,,,,,,,,20,746.0,,,15.9,,,,9.0,,,,,,,,
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,94.9,,,,,,0.0,,,,,,,,,,,20,746.0,,,14.5,,,,9.0,,,,,,,,
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,95.6,,,,,,0.0,,,,,,,,,,,20,747.0,,,14.5,,,,7.0,,,,,,,,
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,95.5,,13.8,,,,0.0,,0,,,,,5,,,,20,747.0,,,13.9,,,,9.0,,,,,,,,
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,,,,,,80.8,,,,,,0.0,,,,,,,,,,,20,747.0,,,16.3,,,,10.0,,,,,,,,
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,67.4,,,западный,,,1.0,,,,,,,,,,,20,748.0,,,17.5,,,,10.0,,,,,,,,
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,,56.9,,,западный,,,1.0,,,,,,,,,,,20,747.0,,,20.1,,,,4.0,,,,,,,,
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,,,,,,,66.2,,,северо-западный,,20.9,1.0,,0,,,,,,,,,20,747.0,,,18.2,,,,2.0,,,,,,,,
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,,,,,,,85.6,,,северный,,,1.0,,,,,,,,,,,20,747.0,,,15.2,,,,0.0,,,,,,,,
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,,94.9,,,северо-восточный,,,1.0,,,,,,,,,,,20,746.0,,,13.5,,,,0.0,,,,,,,,
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,91.8,,,северо-восточный,,,1.0,,,,,,,,,,,20,745.0,,,12.4,,,,0.0,,,,,,,,
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,96.1,,11.6,северо-восточный,,,1.0,,0,,,,,0,,,,20,745.0,,,12.3,,,,7.0,,,,,,,,
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,,,,,,74.1,,,северо-восточный,,,1.0,,,,,,,,,,,20,744.0,,,18.8,,,,10.0,,,,,,,,
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,56.8,,,северо-восточный,,,1.0,,,,,,,,,,,20,743.0,,,24.1,,,,9.0,,,,,,,,
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,,,,,,,54.0,,,северо-восточный,,,1.0,,,,,,,,,,,20,742.0,,,24.4,,,,7.0,,,,,,,,
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,,,,,,,64.5,,,северный,,26.3,1.0,,0,,,,,,,,,20,741.0,,,21.9,,,,4.0,,,,,,,,
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,,,,,,,,78.6,,,северо-восточный,,,1.0,,,,,,,,,,,20,741.0,,,19.0,,,,2.0,,,,,,,,
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,,88.1,,,северо-восточный,,,1.0,,,,,,,,,,,20,740.0,,,17.5,,,,1.0,,,,,,,,
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,95.0,,,,,,0.0,,,,,,,,,,,20,740.0,,,15.5,,,,6.0,,,,,,,,
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,,,,,,,96.2,,15.0,северо-восточный,,,1.0,,0,,,,,0,,,,20,739.0,,,15.2,,,,4.0,,,,,,,,
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,,,,,,,67.2,,,,,,0.0,,,,,,,,,,,20,738.0,,,23.0,,,,4.0,,,,,,,,
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,,47.2,,,восточный,,,1.0,,,,,,,,,,,20,737.0,,,27.2,,,,7.0,,,,,,,,
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,,36.4,,,юго-восточный,,,1.0,,,,,,,,,,,20,736.0,,,27.3,,,,10.0,,,,,,,,
1597752000,"Вторник, 18 августа
12:00 (UTC)",,,,,,,,,,61.9,,,,,28.2,0.0,,0,,,,,,,,,20,735.0,,,23.1,,,,10.0,,,,,,,,
1597762800,"Вторник, 18 августа
15:00 (UTC)",,12.0,,,,,,,,45.2,,,юго-восточный,,,3.0,,,,,,,,,,,20,735.0,,,23.1,,,,10.0,,,,,,,,
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,74.7,,,западный,,,1.0,,,,,,,,,,,20,737.0,,,16.3,,,,10.0,,,,,,,,
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,90.1,,,восточный,,,1.0,,,,,,,,,,,20,738.0,,,13.8,,,,5.0,,,,,,,,
