timestamp,date,Дождь (незамерзающий),Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм","Высота снежного покрова, см",Ливневый дождь со снегом,Ливневый дождь,"Осадки за 24 часа, мм",Дымка (видимость больше 1 км),Ливневой дождь слабый,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый",Снег умеренный непрерывный,"Относительная влажность, %",Снег слабый непрерывный,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Снег,Балл общей облачности,Гроза,Ливневой снег слабый,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1600495200,"Суббота, 19 сентября
06:00 (UTC)",,,,,,,,,True,,,,10.0,739.0,,,,9.5,,,83.2,,9.2,,южный,,10.0,,,,1
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,739.0,,,,11.8,,,74.4,,,,,,10.0,,,,0
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,738.0,,,,10.5,,,92.3,,,True,северный,,10.0,,,,1
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,,,,,4,,,,,,True,10.0,737.0,,,,10.0,,,95.4,,,,северо-западный,,10.0,,,11.8,2
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,,12.0,,,,,,,,,,10.0,737.0,,,,9.3,,,84.9,,,True,северо-западный,,10.0,,,,5
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,,12.0,,,,,,,,,,10.0,737.0,,,,8.2,,,83.1,,,,северо-западный,,10.0,,,,3
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,,12.0,,,,,,,,,,10.0,737.0,,,,8.0,,,78.0,,,,северо-западный,,10.0,,,,4
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,,10.0,,,1,,,,5,,,10.0,738.0,,,,8.1,,,75.9,,7.8,,северо-западный,,10.0,,,,3
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,739.0,,,,10.6,,,71.7,,,,западный,,7.0,,,,3
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,,14.0,,,,,,,,,True,10.0,739.0,,,,8.6,,,89.1,,,,западный,,10.0,,,,3
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,,10.0,,,,,,,,,,10.0,740.0,,,,9.7,,,69.0,,,True,западный,,7.0,,,,4
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,,11.0,,,3,,,,,,,10.0,742.0,,,,7.4,,,81.3,,,True,западный,,10.0,,,12.4,4
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,,11.0,,,,,,,,,,10.0,743.0,,,,6.6,,,90.1,,,True,западный,,7.0,,,,2
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,744.0,,,,6.6,,,89.5,,,True,западный,,6.0,,,,2
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,7.0,,,84.7,,,True,западный,,9.0,,,,3
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,,,,,0.3,,,,4,,,10.0,747.0,,,,6.7,,,88.9,,6.5,,западный,,10.0,,,,3
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,8.2,,,75.9,,,,западный,,10.0,,,,3
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,10.2,,,62.2,,,,западный,,10.0,,,,3
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,11.4,,,55.1,,,,западный,,10.0,,,,3
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,,,,,0,,,,,,,10.0,746.0,,,,10.8,,,62.8,,,,западный,,10.0,,,11.8,3
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,10.5,,,69.7,,,True,западный,,10.0,,,,3
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,746.0,,,,10.1,,,80.5,,,True,западный,,10.0,,,,3
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,,,,,,,,,,,True,10.0,747.0,,,,9.4,,,88.5,,,,западный,,10.0,,,,1
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,,,,,менее 0.1,,,,менее 0.1,,,10.0,747.0,,,,9.6,,,89.8,,9.0,True,западный,,10.0,,,,2
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,12.5,,,76.6,,,True,западный,,10.0,,,,3
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,14.6,,,60.3,,,,западный,,10.0,,,,4
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,748.0,,,,16.1,,,57.8,,,,западный,,10.0,,,,4
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,,,,,0,,,,,,,10.0,747.0,,,,16.1,,,59.0,,,,юго-западный,,10.0,,,16.7,3
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,,10.0,,,,,,,,,,10.0,746.0,,,,14.5,,,67.7,,,,западный,,6.0,,,,4
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,,10.0,,,,,,,,,,10.0,745.0,,,,13.1,,,76.7,,,,западный,,0.0,,,,3
1600819200,"Среда, 23 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,745.0,,,,11.7,,,87.5,,,,западный,,0.0,,,,2
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,,,0,,,,0,,,10.0,746.0,,,,11.3,,,88.1,,11.3,,западный,,7.0,,,,2
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,14.7,,,73.4,,11.2,,западный,,7.0,,,,3
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,747.0,,,,18.0,,,57.1,,,,западный,,4.0,,,,4
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,10.0,,,,,,,,,,10.0,748.0,,,,18.6,,,40.2,,,,северо-западный,,1.0,,,,4
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,,,0,,,,,,,10.0,750.0,,,,15.2,,,59.2,,,,западный,,0.0,,,19.2,1
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,751.0,,,,10.9,,,75.3,,,,,,0.0,,,,0
1600894800,"Среда, 23 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,752.0,,,,8.8,,,73.9,,,,,,0.0,,,,0
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,754.0,,,,6.2,,,87.0,,,,,,0.0,,,,0
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,,,0,,,,0,,,10.0,755.0,,,,6.5,,,72.9,,5.7,,,,2.0,,,,0
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,756.0,,,,12.7,,,52.4,,,,юго-восточный,,6.0,,,,2
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,756.0,,,,17.7,,,34.1,,,,восточный,,2.0,,,,1
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,756.0,,,,17.5,,,29.7,,,,юго-восточный,,10.0,,,,1
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,,,0,,,,,,,10.0,757.0,,,,12.5,,,49.4,,,,восточный,,10.0,,,18.0,1
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,757.0,,,,13.2,,,45.9,,,,восточный,,10.0,,,,2
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,758.0,,,,11.2,,,57.0,,,,восточный,,10.0,,,,2
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,758.0,,,,9.3,,,67.0,,,,восточный,,10.0,,,,2
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,,,0,,,,0,,,10.0,759.0,,,,8.1,,,72.2,,8.0,,восточный,,10.0,,,,3
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,759.0,,,,11.1,,,59.0,,,,восточный,,10.0,,,,2
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,759.0,,,,15.9,,,30.1,,,,восточный,,10.0,,,,2
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,759.0,,,,18.5,,,22.7,,,,восточный,,9.0,,,,2
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,,,0,,,,,,,10.0,758.0,,,,15.2,,,39.4,,,,восточный,,10.0,,,18.7,1
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,759.0,,,,12.9,,,47.8,,,,восточный,,7.0,,,,2
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,759.0,,,,11.5,,,50.9,,,,восточный,,2.0,,,,3
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,759.0,,,,9.9,,,57.5,,,,восточный,,0.0,,,,3
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,,,0,,,,0,,,10.0,760.0,,,,8.0,,,64.0,,8.0,,восточный,,10.0,,,,3
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,11.1,,,55.8,,,,восточный,,7.0,,,,3
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,17.0,,,41.7,,,,восточный,,7.0,,,,2
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,19.0,,,28.0,,,,юго-восточный,,7.0,,,,1
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,,,0,,,,,,,10.0,761.0,,,,12.2,,,52.2,,,,,,4.0,,,19.5,0
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,10.9,,,59.8,,,,восточный,,7.0,,,,1
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,11.1,,,54.2,,,,восточный,,10.0,,,,1
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,763.0,,,,9.3,,,60.7,,,,восточный,,10.0,,,,2
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,,,0,,,,0,,,10.0,763.0,,,,7.9,,,65.3,,7.8,,восточный,,6.0,,,,3
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,12.1,,,54.1,,7.7,,восточный,,7.0,,,,2
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,17.4,,,34.5,,,,восточный,,4.0,,,,2
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,18.7,,,29.2,,,,юго-восточный,,7.0,,,,1
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,,,,,0,,,,,,,10.0,763.0,,,,11.1,,,61.6,,,,,,6.0,,,19.1,0
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,763.0,,,,9.3,,,64.7,,,,,,6.0,,,,0
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,10.0,,,59.2,,,,восточный,,6.0,,,,1
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,6.7,,,73.5,,,,,,6.0,,,,0
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,,,0,,,,0,,,10.0,765.0,,,,5.2,,,82.1,,5.2,,,,7.0,,,,0
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,765.0,,,,13.7,,,60.1,,,,западный,,10.0,,,,1
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,765.0,,,,18.3,,,34.1,,,,западный,,10.0,,,,1
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,18.2,,,27.2,,,,западный,,10.0,,,,1
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,,,0,,,,,,,10.0,764.0,,,,10.3,,,61.8,,,,,,2.0,,,19.1,0
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,8.3,,,66.8,,,,северный,,0.0,,,,1
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,7.0,,,77.3,,,,,,2.0,,,,0
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,8.1,,,65.4,,,,восточный,,0.0,,,,1
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,,,0,,,,0,,,10.0,764.0,,,,10.5,,,56.0,,6.5,,восточный,,2.0,,,,2
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,13.7,,,51.9,,,,восточный,,0.0,,,,2
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,763.0,,,,18.4,,,38.4,,,,юго-восточный,,2.0,,,,2
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,20.0,,,32.4,,,,восточный,,4.0,,,,1
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,,,0,,,,,,,10.0,762.0,,,,13.0,,,57.1,,,,восточный,,2.0,,,20.1,1
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,15.4,,,49.2,,,,восточный,,0.0,,,,1
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,13.2,,,56.7,,,,восточный,,0.0,,,,2
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,11.6,,,63.4,,,,восточный,,0.0,,,,3
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,,,0,,,,0,,,10.0,761.0,,,,10.4,,,69.2,,10.4,,восточный,,7.0,,,,3
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,13.8,,,59.3,,10.3,,восточный,,7.0,,,,3
1601456400,"Среда, 30 сентября
09:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,18.8,,,42.5,,,,восточный,,9.0,,,,2
1601467200,"Среда, 30 сентября
12:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,20.6,,,33.8,,,,юго-восточный,,7.0,,,,1
1601478000,"Среда, 30 сентября
15:00 (UTC)",,,,,,0,,,,,,,10.0,761.0,,,,12.5,,,63.6,,,,,,6.0,,,20.6,0
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,15.0,,,50.1,,,,восточный,,7.0,,,,1
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,13.1,,,54.4,,,,восточный,,4.0,,,,2
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,11.7,,,58.3,,,,восточный,,0.0,,,,3
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,,,0,,,,0,,,10.0,762.0,,,,10.9,,,60.7,,10.9,,восточный,,4.0,,,,3
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,13.6,,,56.8,,10.9,,восточный,,2.0,,,,2
1601542800,"Четверг, 1 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,19.4,,,36.9,,,,восточный,,5.0,,,,2
1601553600,"Четверг, 1 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,20.4,,,35.7,,,,восточный,,5.0,,,,1
1601564400,"Четверг, 1 октября
15:00 (UTC)",,,,,,0,,,,,,,10.0,761.0,,,,12.9,,,66.0,,,,,,4.0,,,20.7,0
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,10.7,,,75.8,,,,,,4.0,,,,0
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,10.2,,,78.9,,,,восточный,,4.0,,,,1
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,10.5,,,74.2,,,,,,4.0,,,,0
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,,,0,,,,0,,,10.0,761.0,,,,10.9,,,71.2,,7.9,,восточный,,2.0,,,,2
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,15.0,,,61.2,,,,юго-восточный,,0.0,,,,1
1601629200,"Пятница, 2 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,19.0,,,49.5,,,,западный,,0.0,,,,1
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,20.4,,,41.5,,,,западный,,0.0,,,,1
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,,,0,,,,,,,10.0,760.0,,,,11.7,,,73.4,,,,,,0.0,,,20.8,0
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,9.8,,,81.6,,,,,,0.0,,,,0
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,12.5,,,71.1,,,,,,0.0,,,,0
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,9.9,,,80.5,,,,западный,,0.0,,,,1
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,,,0.0,,,,0.0,,,10.0,760.0,,,,11.2,,,76.4,,9.1,,северо-западный,,0.0,,,,1
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,14.2,,,67.6,,,,западный,,0.0,,,,1
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,18.9,,,44.3,,,,северный,,2.0,,,,1
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,19.6,,,36.9,,,,западный,,0.0,,,,2
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10.0,760.0,,,,14.2,,,52.8,,,,,,0.0,,,19.9,0
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,12.3,,,57.7,,,,,,0.0,,,,0
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,11.5,,,57.9,,,,,,0.0,,,,0
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,10.6,,,60.6,,,,,,0.0,,,,0
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,,,0.0,,,,0.0,,,10.0,761.0,,,,9.2,,,67.0,,9.2,,северо-западный,,0.0,,,,1
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,12.3,,,61.0,,8.8,,северо-восточный,,0.0,,,,1
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,14.8,,,47.7,,,,северо-восточный,,4.0,,,,1
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,13.7,,,42.8,,,,северный,,0.0,,,,2
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10.0,763.0,,,,10.1,,,42.1,,,,северо-восточный,,0.0,,,15.2,2
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,763.0,,,,7.7,,,46.3,,,,северо-восточный,,0.0,,,,2
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,6.5,,,59.1,,,,северо-восточный,,0.0,,,,2
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,5.3,,,57.1,,,,восточный,,0.0,,,,2
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,,,0.0,,,,0.0,,,10.0,765.0,,,,4.6,,,57.4,,4.6,,восточный,,6.0,,,,2
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,766.0,,,,8.0,,,51.4,,4.5,,восточный,,10.0,,,,2
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,766.0,,,,12.8,,,43.8,,,,восточный,,6.0,,,,2
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,765.0,,,,13.5,,,42.5,,,,южный,,2.0,,,,1
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10.0,765.0,,,,6.4,,,71.9,,,,,,0.0,,,14.0,0
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,5.6,,,74.9,,,,,,0.0,,,,0
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,9.1,,,53.3,,,,южный,,0.0,,,,1
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,764.0,,,,5.9,,,71.3,,,,западный,,0.0,,,,1
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,,,0.0,,,,0.0,,,10.0,764.0,,,,6.4,,,55.7,,4.1,,юго-западный,,2.0,,,,2
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,763.0,,,,8.2,,,55.4,,,,западный,,10.0,,,,2
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,12.5,,,44.7,,,,западный,,10.0,,,,2
1601985600,"Вторник, 6 октября
12:00 (UTC)",,,11.0,,,,,,,,,,10.0,761.0,,,,14.4,,,38.6,,,,западный,,10.0,,,,3
1601996400,"Вторник, 6 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10.0,760.0,,,,13.4,,,40.6,,,,западный,,10.0,,,14.7,3
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,11.7,,,50.3,,,,западный,,10.0,,,,2
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,759.0,,,,10.8,,,55.7,,,,западный,,10.0,,,,2
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,759.0,,,,9.2,,,64.2,,,,западный,,10.0,,,,2
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,,,0.0,,,,0.0,,,10.0,759.0,,,,7.9,,,72.7,,7.9,,западный,,10.0,,,,2
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,10.5,,,64.1,,7.6,,западный,,7.0,,,,2
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,14.5,,,48.9,,,,западный,,7.0,,,,1
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,17.7,,,37.2,,,,юго-западный,,7.0,,,,1
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10.0,760.0,,,,11.8,,,59.2,,,,,,7.0,,,18.3,0
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,12.7,,,53.1,,,,,,0.0,,,,0
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,10.1,,,76.7,,,,восточный,,4.0,,,,4
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,763.0,,,,8.6,,,87.2,,,,восточный,,7.0,,,,3
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,,,0.0,,,,0.0,,,10.0,764.0,,,,7.4,,,88.3,,7.4,,восточный,,10.0,,,,4
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,765.0,,,,8.3,,,84.8,,7.2,,восточный,,10.0,,,,3
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,765.0,,,,13.5,,,62.6,,,,восточный,,7.0,,,,2
1602158400,"Четверг, 8 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,765.0,,,,15.2,,,53.8,,,,юго-восточный,,6.0,,,,2
1602169200,"Четверг, 8 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10.0,766.0,,,,12.7,,,60.3,,,,восточный,,4.0,,,15.6,1
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,766.0,,,,10.0,,,58.3,,,,восточный,,6.0,,,,3
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,766.0,,,,7.9,,,53.0,,,,юго-восточный,,7.0,,,,2
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,767.0,,,,6.5,,,45.3,,,,восточный,,4.0,,,,1
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,,,0.0,,,,0.0,,,10.0,767.0,,,,4.4,,,54.0,,4.4,,восточный,,6.0,,,,1
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,,,,,,,,,,10.0,767.0,,,,7.2,,,45.1,,4.0,,юго-восточный,,6.0,,,,1
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,,,,,,,,,,,10.0,766.0,,,,13.0,,,42.3,,,,юго-восточный,,10.0,,,,2
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,,,,,,,,,,,10.0,766.0,,,,15.0,,,41.7,,,,южный,,10.0,,,,1
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,,,0.0,,,,,,,10.0,765.0,,,,12.8,,,48.1,,,,,,0.0,,,15.8,0
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,,,,,,,,,,,10.0,765.0,,,,11.3,,,48.7,,,,южный,,0.0,,,,2
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,,,,10.0,765.0,,,,8.6,,,43.2,,,,юго-западный,,0.0,,,,2
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,,,,,,,,,,10.0,765.0,,,,7.2,,,44.1,,,,юго-западный,,0.0,,,,2
