timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),Дождь (незамерзающий) слабый с перерывами,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1596088800,"Четверг, 30 июля
06:00 (UTC)",,,,,,,,,,,,50.0,715.0,,,,23.1,,59.9,,,восточный,0.0,,,1.0
1596099600,"Четверг, 30 июля
09:00 (UTC)",,11.0,,,,,,,,,,20.0,715.0,,,,27.0,,42.5,,,восточный,2.0,,,6.0
1596153600,"Пятница, 31 июля
00:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,17.9,,82.6,,,юго-восточный,0.0,,,1.0
1596164400,"Пятница, 31 июля
03:00 (UTC)",,,,0,,,0,,,,,20.0,713.0,,,,19.0,,83.8,16.3,,юго-восточный,0.0,,,1.0
1596175200,"Пятница, 31 июля
06:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,26.5,,44.4,,,юго-западный,0.0,,,1.0
1596186000,"Пятница, 31 июля
09:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,28.8,,36.3,,,западный,1.0,,,2.0
1596196800,"Пятница, 31 июля
12:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,30.3,,28.4,,,северо-западный,1.0,,,3.0
1596207600,"Пятница, 31 июля
15:00 (UTC)",,,,0,,,,,,,,20.0,710.0,,,,28.9,,25.5,,,западный,5.0,,30.8,3.0
1596218400,"Пятница, 31 июля
18:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,24.7,,43.3,,,западный,5.0,,,3.0
1596229200,"Пятница, 31 июля
21:00 (UTC)",,,,,,,,,,,,4.0,709.0,,,,22.8,,50.9,,,восточный,2.0,,,1.0
1596240000,"Суббота, 1 августа
00:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,21.1,,58.3,,,южный,0.0,,,2.0
1596250800,"Суббота, 1 августа
03:00 (UTC)",,,,0,,,0,,,,,20.0,707.0,,,,21.1,,63.9,18.9,,южный,0.0,,,1.0
1596261600,"Суббота, 1 августа
06:00 (UTC)",,,,,,,,,,,,20.0,707.0,,,,25.1,,49.2,,,северо-западный,7.0,,,2.0
1596272400,"Суббота, 1 августа
09:00 (UTC)",,,,,,,,,,,,20.0,706.0,,,,27.2,,44.6,,,северо-западный,9.0,,,4.0
1596283200,"Суббота, 1 августа
12:00 (UTC)",,11.0,,,,,,,,,,20.0,707.0,,,True,22.9,,72.5,,,северо-западный,9.0,,,6.0
1596294000,"Суббота, 1 августа
15:00 (UTC)",,,,0.8,,True,,,,,,10.0,708.0,,,,19.5,,91.0,,,северный,10.0,,28.3,3.0
1596304800,"Суббота, 1 августа
18:00 (UTC)",,,,,,True,,,,,,4.0,708.0,,,,18.0,,96.9,,,южный,10.0,,,3.0
1596315600,"Суббота, 1 августа
21:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,18.1,,95.1,,True,,10.0,,,0.0
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,,,,,,,,True,,,4.0,708.0,,,,17.1,,96.9,,,северный,10.0,,,2.0
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,,,11,,,12,,True,,,10.0,708.0,,,,16.9,,99.4,16.7,,северный,10.0,,,1.0
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,,,,,,,,True,,,10.0,709.0,,,,17.1,,98.7,,,северный,10.0,,,1.0
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,True,,,,,,10.0,710.0,,,,17.8,,90.9,,,,10.0,,,0.0
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,,,,,True,,,,,,10.0,710.0,,,,18.3,,89.8,,,южный,10.0,,,3.0
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,,8,,,,,,,,10.0,710.0,,,,17.6,,92.1,,True,южный,10.0,,19.5,3.0
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,,,True,,,,,,4.0,711.0,,,,17.9,,75.0,,,юго-западный,10.0,,,2.0
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,17.3,,78.9,,True,западный,10.0,,,3.0
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,14.5,,92.5,,,южный,10.0,,,2.0
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,2,,,11,,,,,20.0,713.0,,,,14.3,,94.3,13.8,True,,6.0,,,0.0
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,,,,,,,,,20.0,713.0,,,,20.0,,62.8,,,северный,1.0,,,1.0
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,,20.0,713.0,,,,23.1,,40.9,,,северо-восточный,6.0,,,2.0
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,,,,,,,,,,20.0,713.0,,,,24.2,,37.5,,,северо-восточный,7.0,,,1.0
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,713.0,,,,24.2,,34.6,,,северо-западный,2.0,,25.6,2.0
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,,,,4.0,714.0,,,,19.1,,61.4,,,северо-западный,7.0,,,1.0
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,,4.0,714.0,,,,16.2,,76.2,,,южный,6.0,,,1.0
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,13.9,,82.1,,,юго-западный,0.0,,,1.0
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,0,,,0,,,,,50.0,714.0,,,,14.4,,83.3,12.4,,южный,0.0,,,2.0
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,,,50.0,714.0,,,,21.2,,49.1,,,восточный,0.0,,,1.0
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,,,,,,,,,20.0,713.0,,,,24.9,,33.4,,,восточный,1.0,,,4.0
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,26.1,,29.0,,,восточный,0.0,,,4.0
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,712.0,,,,25.9,,28.8,,,восточный,0.0,,26.6,2.0
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,19.7,,55.3,,,южный,0.0,,,2.0
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,16.1,,72.2,,,юго-западный,0.0,,,1.0
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,13.5,,91.2,,,южный,0.0,,,1.0
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,0,,,0,,,,,20.0,712.0,,,,13.4,,92.4,11.2,,южный,0.0,,,1.0
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,21.4,,40.1,,,северо-восточный,0.0,,,1.0
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,25.3,,28.2,,,восточный,0.0,,,2.0
1596628800,"Среда, 5 августа
12:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,26.5,,23.5,,,северный,0.0,,,2.0
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,711.0,,,,26.3,,26.8,,,северо-западный,0.0,,27.4,3.0
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,20.1,,50.8,,,северо-западный,0.0,,,1.0
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,18.0,,59.9,,,южный,0.0,,,2.0
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,16.9,,60.0,,,юго-восточный,1.0,,,1.0
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,0,,,0,,,,,20.0,713.0,,,,16.5,,62.0,13.9,,юго-восточный,0.0,,,1.0
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,,,20.0,713.0,,,,23.9,,38.7,,,,0.0,,,0.0
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,,,,,,,,,,20.0,713.0,,,,27.2,,31.6,,,восточный,4.0,,,2.0
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,,,,,,,,,,20.0,713.0,,,,28.7,,31.4,,,юго-восточный,2.0,,,3.0
1596726000,"Четверг, 6 августа
15:00 (UTC)",,14.0,,1,,True,,,,,,10.0,714.0,,,,20.9,,75.9,,,южный,10.0,,29.7,3.0
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,,,4.0,714.0,,,,19.3,,81.2,,True,,0.0,,,0.0
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,,4.0,714.0,,,,18.3,,79.5,,,,0.0,,,0.0
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,,,4.0,714.0,,,,16.5,,88.5,,,,0.0,,,0.0
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,0,,,1,,,,,20.0,714.0,,,,17.2,,83.1,15.5,,восточный,0.0,,,1.0
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,,,50.0,714.0,,,,25.8,,46.9,,,южный,0.0,,,1.0
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,,,20.0,714.0,,,,30.1,,28.2,,,восточный,2.0,,,3.0
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,,,,,,,,,,20.0,713.0,,,,31.9,,24.8,,,восточный,4.0,,,3.0
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,712.0,,,,31.4,,24.0,,,юго-восточный,2.0,,32.3,1.0
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,24.4,,46.2,,,юго-восточный,4.0,,,2.0
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,20.1,,60.4,,,юго-западный,2.0,,,1.0
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,17.1,,72.9,,,,0.0,,,0.0
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,0,,,0,,,,,50.0,711.0,,,,18.7,,58.1,15.6,,южный,0.0,,,2.0
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,27.0,,37.0,,,юго-восточный,0.0,,,1.0
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,,,20.0,710.0,,,,31.9,,24.4,,,северо-восточный,2.0,,,2.0
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,,,,,,,,,20.0,709.0,,,,32.8,,18.9,,,восточный,2.0,,,2.0
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,708.0,,,,31.9,,20.5,,,юго-восточный,1.0,,33.2,1.0
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,,,4.0,709.0,,,,25.6,,40.2,,,северный,4.0,,,1.0
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,,4.0,709.0,,,,22.5,,49.4,,,,0.0,,,0.0
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,19.7,,59.9,,,южный,0.0,,,2.0
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,0,,,0,,,,,20.0,708.0,,,,18.8,,58.5,18.3,,южный,0.0,,,2.0
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,,,20.0,708.0,,,,24.9,,45.1,,,восточный,0.0,,,3.0
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,11.0,,,,,,,,,,20.0,708.0,,,,28.3,,35.3,,,восточный,0.0,,,5.0
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,12.0,,,,,,,,,,20.0,708.0,,,,29.7,,31.0,,,восточный,1.0,,,5.0
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,11.0,,0,,,,,,,,20.0,707.0,,,,28.9,,30.6,,,восточный,2.0,,30.1,4.0
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,,,,,,,,,4.0,709.0,,,,24.9,,37.4,,,восточный,2.0,,,1.0
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,,,4.0,709.0,,,,22.1,,43.4,,,южный,0.0,,,2.0
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,,,4.0,709.0,,,,19.8,,58.8,,,юго-восточный,0.0,,,2.0
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,0,,,0,,,,,20.0,709.0,,,,18.1,,75.0,17.6,,юго-восточный,0.0,,,2.0
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,,,20.0,709.0,,,,24.3,,50.9,,,восточный,4.0,,,4.0
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,12.0,,,,,,,,,,20.0,709.0,,,,27.9,,32.7,,,восточный,0.0,,,5.0
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,11.0,,,,,,,,,,20.0,709.0,,,,28.0,,31.8,,,восточный,4.0,,,5.0
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,710.0,,,,25.7,,42.7,,,юго-восточный,10.0,,28.6,2.0
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,21.4,,61.9,,,южный,10.0,,,2.0
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,,4.0,709.0,,,,19.2,,66.9,,,юго-западный,6.0,,,1.0
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,17.6,,74.4,,,южный,10.0,,,1.0
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,0,,,0,,,,,20.0,710.0,,,,17.7,,72.5,16.1,,южный,10.0,,,1.0
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,,,20.0,710.0,,,,21.7,,56.2,,,юго-восточный,9.0,,,1.0
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,,20.0,710.0,,,,25.9,,45.7,,,восточный,10.0,,,4.0
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,,,,20.0,710.0,,,,27.0,,36.6,,,восточный,10.0,,,4.0
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,711.0,,,,25.4,,41.5,,,восточный,10.0,,28.0,3.0
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,20.6,,58.6,,,западный,9.0,,,2.0
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,20.4,,57.4,,,южный,5.0,,,4.0
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,19.5,,59.5,,,южный,7.0,,,3.0
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,0,,,0,,,,,20.0,711.0,,,,18.3,,64.5,16.8,,юго-восточный,7.0,,,1.0
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,24.4,,42.9,,,юго-западный,7.0,,,1.0
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,28.0,,30.4,,,западный,2.0,,,5.0
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,28.8,,26.2,,,северный,4.0,,,4.0
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,711.0,,,,26.7,,30.6,,,западный,9.0,,29.3,4.0
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,23.2,,46.8,,,западный,9.0,,,2.0
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,20.9,,65.1,,,юго-восточный,9.0,,,1.0
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,,,4.0,711.0,,,,19.2,,66.9,,,юго-восточный,5.0,,,1.0
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,0,,,0,,,,,20.0,711.0,,,,18.6,,68.5,18.0,,юго-восточный,2.0,,,1.0
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,23.9,,48.9,,,западный,1.0,,,2.0
1597309200,"Четверг, 13 августа
09:00 (UTC)",,11.0,,,,,,,,,,20.0,711.0,,,,26.5,,33.6,,,северо-западный,7.0,,,6.0
1597320000,"Четверг, 13 августа
12:00 (UTC)",,15.0,,,,,,,,,,20.0,711.0,,,,24.3,,44.1,,,северо-западный,10.0,,,5.0
1597330800,"Четверг, 13 августа
15:00 (UTC)",,14.0,,менее 0.1,,,,,,,,20.0,712.0,,,,19.5,,65.6,,True,юго-западный,9.0,,27.6,3.0
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,17.0,,75.8,,True,,0.0,,,0.0
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,16.8,,74.8,,,южный,2.0,,,1.0
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,17.7,,69.2,,,южный,7.0,,,1.0
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,0,,,менее 0.1,,,,,20.0,712.0,,,,17.1,,68.2,16.3,,западный,9.0,,,2.0
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,20.7,,50.6,,,северо-восточный,2.0,,,1.0
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,22.7,,42.7,,,северо-западный,9.0,,,3.0
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,,,,,,,,,,20.0,710.0,,,,22.9,,36.6,,,северный,9.0,,,3.0
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,711.0,,,,21.9,,37.1,,,северо-западный,9.0,,23.9,4.0
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,True,,,4.0,712.0,,,,18.4,,55.0,,,северо-западный,10.0,,,5.0
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,16.6,,73.8,,True,южный,10.0,,,1.0
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,,,4.0,712.0,,,,14.4,,75.9,,True,западный,10.0,,,1.0
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,0.3,,,0.3,,,,,20.0,712.0,,,,14.7,,70.0,14.3,,южный,2.0,,,1.0
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,19.4,,54.9,,,северо-восточный,0.0,,,1.0
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,21.5,,36.5,,,западный,9.0,,,1.0
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,24.3,,29.3,,,северный,7.0,,,4.0
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,712.0,,,,22.3,,29.4,,,северный,9.0,,24.5,3.0
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,18.1,,42.3,,,северо-западный,9.0,,,2.0
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,16.7,,49.9,,,,7.0,,,0.0
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,13.6,,57.2,,,южный,0.0,,,1.0
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,0,,,0,,,,,50.0,713.0,,,,12.8,,60.3,12.3,,юго-восточный,1.0,,,1.0
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,18.5,,41.8,,,восточный,0.0,,,1.0
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,22.9,,30.2,,,восточный,2.0,,,2.0
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,24.1,,26.9,,,северо-восточный,4.0,,,2.0
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,712.0,,,,22.9,,28.7,,,северный,9.0,,25.4,1.0
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,18.9,,30.1,,,северный,2.0,,,3.0
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,,,4.0,714.0,,,,15.8,,39.1,,,юго-восточный,0.0,,,1.0
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,10.8,,72.7,,,,0.0,,,0.0
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,0,,,0,,,,,20.0,714.0,,,,10.8,,69.8,9.1,,южный,0.0,,,1.0
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,,,20.0,714.0,,,,19.1,,35.8,,,восточный,0.0,,,2.0
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,,,,,,,,,20.0,713.0,,,,24.1,,24.5,,,восточный,0.0,,,2.0
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,25.9,,31.7,,,,0.0,,,0.0
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,712.0,,,,25.8,,19.6,,,юго-восточный,0.0,,27.1,1.0
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,18.0,,33.5,,,западный,0.0,,,1.0
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,14.7,,49.0,,,южный,0.0,,,1.0
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,,,,,,,,,4.0,713.0,,,,11.6,,58.7,,,,0.0,,,0.0
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,0,,,0,,,,,20.0,712.0,,,,10.9,,68.8,10.1,,,0.0,,,0.0
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,,,,20.0,712.0,,,,22.0,,38.7,,,восточный,0.0,,,2.0
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,,,,20.0,711.0,,,,27.1,,24.0,,,восточный,0.0,,,2.0
1597752000,"Вторник, 18 августа
12:00 (UTC)",,,,,,,,,,,,20.0,710.0,,,,28.6,,19.9,,,восточный,1.0,,,4.0
1597762800,"Вторник, 18 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,709.0,,,,27.4,,19.5,,,восточный,0.0,,28.9,3.0
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,19.3,,39.2,,,,0.0,,,0.0
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,,,4.0,710.0,,,,16.1,,55.9,,,южный,0.0,,,1.0
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,,,,,,,,,4.0,709.0,,,,16.3,,65.4,,,юго-восточный,0.0,,,2.0
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,0,,,0,,,,,20.0,709.0,,,,16.1,,64.5,13.5,,южный,0.0,,,3.0
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,,,,,,,,,20.0,709.0,,,,23.0,,41.4,,,юго-восточный,0.0,,,1.0
1597827600,"Среда, 19 августа
09:00 (UTC)",,,,,,,,,,,,20.0,708.0,,,,28.9,,19.8,,,восточный,0.0,,,4.0
1597838400,"Среда, 19 августа
12:00 (UTC)",,,,,,,,,,,,20.0,708.0,,,,30.0,,18.9,,,восточный,0.0,,,3.0
1597849200,"Среда, 19 августа
15:00 (UTC)",,,,0,,,,,,,,20.0,708.0,,,,28.9,,17.7,,,восточный,0.0,,30.7,3.0
1597860000,"Среда, 19 августа
18:00 (UTC)",,,,,,,,,,,,4.0,709.0,,,,20.8,,35.8,,,южный,0.0,,,1.0
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,18.5,,50.7,,,южный,0.0,,,3.0
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,17.3,,59.3,,,южный,0.0,,,2.0
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,0,,,0,,,,,20.0,708.0,,,,17.1,,59.3,15.7,,южный,0.0,,,4.0
1597903200,"Четверг, 20 августа
06:00 (UTC)",,,,,,,,,,,,20.0,708.0,,,,23.9,,40.8,,,южный,0.0,,,1.0
1597914000,"Четверг, 20 августа
09:00 (UTC)",,11.0,,,,,,,,,,20.0,707.0,,,,30.1,,14.7,,,восточный,2.0,,,6.0
1597924800,"Четверг, 20 августа
12:00 (UTC)",,13.0,,,,,,,,,,20.0,706.0,,,,31.1,,13.3,,,восточный,2.0,,,6.0
1597935600,"Четверг, 20 августа
15:00 (UTC)",,12.0,,0,,,,,,,,20.0,706.0,,,,29.6,,15.5,,,восточный,2.0,,31.6,4.0
1597946400,"Четверг, 20 августа
18:00 (UTC)",,,,,,,,,,,,4.0,707.0,,,,24.9,,31.8,,,восточный,0.0,,,2.0
1597957200,"Четверг, 20 августа
21:00 (UTC)",,,,,,,,,,,,4.0,707.0,,,,22.0,,44.6,,,восточный,0.0,,,1.0
1597968000,"Пятница, 21 августа
00:00 (UTC)",,,,,,,,,,,,4.0,708.0,,,,18.0,,61.5,,,юго-западный,6.0,,,1.0
1597978800,"Пятница, 21 августа
03:00 (UTC)",,,,0,,,0,,,,,20.0,709.0,,,,19.2,,74.2,17.9,,западный,10.0,,,1.0
1597989600,"Пятница, 21 августа
06:00 (UTC)",,,,,,,,,,,,2.0,710.0,True,,,17.4,,96.9,17.4,,северный,10.0,,,1.0
1598000400,"Пятница, 21 августа
09:00 (UTC)",,,,,,,,,,,,10.0,709.0,,,,19.6,,87.1,,True,восточный,10.0,,,2.0
1598011200,"Пятница, 21 августа
12:00 (UTC)",,,,,,,,,,,,10.0,709.0,,,,20.6,,72.6,,True,восточный,10.0,,,3.0
1598022000,"Пятница, 21 августа
15:00 (UTC)",,,,12,,,,,,,,10.0,710.0,,,,20.1,,77.8,,,восточный,10.0,,21.3,2.0
1598032800,"Пятница, 21 августа
18:00 (UTC)",,,,,,,,,True,,,4.0,711.0,,,,17.3,,84.7,,,восточный,10.0,,,2.0
