timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Дождь (незамерзающий) слабый непрерывный,Ливневый дождь,Количество облаков уменьшилось,Гроза сильная (возможен дождь или снег),Дождь (незамерзающий) слабый с перерывами,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Зарница,"Осадки за 12 часов, мм",Количество облаков увеличилось,Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,Ливневой дождь умеренный или сильный,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Балл общей облачности
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,,,,,,,,35.9,,,северо-западный,,,4.0,,,менее 0.1,,,,,,,10,743,,,25.6,,,6.0
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,,,,,,,45.0,,,северный,,26.5,3.0,,,менее 0.1,,,,,,,10,745,,,21.2,,,6.0
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,59.1,,,северо-восточный,,,2.0,,,,,,,,,,10,745,,,18.2,,,0.0
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,,,,,73.2,,,юго-восточный,,,3.0,,,,,,,,,,10,746,,,16.4,,,0.0
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,,,,,,,72.2,,15.6,юго-восточный,,,4.0,,,0,,,менее 0.1,,,,10,746,,,16.1,,,0.0
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,,,,,,,38.0,,15.6,северо-западный,,,1.0,,,0,,,,,,,10,746,,,24.3,,,0.0
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,31.1,,,северо-западный,,,4.0,,,,,,,,,,10,746,,,26.9,,,4.0
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,14.0,,,,,,,,30.0,,,северо-восточный,,,4.0,,,,,,,,,,10,746,,,27.6,,,4.0
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,,,,,,28.9,,,северо-восточный,,,4.0,,,0,,,,,,,10,745,,,28.0,,,2.0
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,11.0,,,,,,,,47.0,,,восточный,,29.0,6.0,,,0,,,,,,,10,745,,,21.8,,,0.0
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,63.0,,,северо-восточный,,,3.0,,,,,,,,,,10,746,,,17.2,,,0.0
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,67.8,,,юго-восточный,,,3.0,,,,,,,,,,10,745,,,17.2,,,0.0
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,,,,,73.2,,15.4,восточный,,,4.0,,,0,,,0,,,,10,745,,,16.0,,,0.0
1596520800,"Вторник, 4 августа
06:00 (UTC)",,10.0,,,,,,,,52.9,,15.4,восточный,,,8.0,,,0,,,,,,,10,745,,,24.0,,,0.0
1596531600,"Вторник, 4 августа
09:00 (UTC)",,13.0,,,,,,,,35.0,,,восточный,,,6.0,,,,,,,,,,10,745,,,28.2,,,1.0
1596542400,"Вторник, 4 августа
12:00 (UTC)",,14.0,,,,,,,,26.1,,,восточный,,,5.0,,,,,,,,,,10,744,,,30.4,,,1.0
1596553200,"Вторник, 4 августа
15:00 (UTC)",,13.0,,,,,,,,34.9,,,восточный,,,8.0,,,0,,,,,,,10,743,,,28.7,,,0.0
1596564000,"Вторник, 4 августа
18:00 (UTC)",,12.0,,,,,,,,54.9,,,восточный,,31.1,7.0,,,0,,,,,,,10,744,,,23.6,,,0.0
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,68.0,,,восточный,,,4.0,,,,,,,,,,10,744,,,20.2,,,0.0
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,63.2,,,восточный,,,5.0,,,,,,,,,,10,744,,,19.9,,,0.0
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,,,,,81.9,,16.3,северо-восточный,,,4.0,,,0,,,0,,,,10,744,,,16.3,,,0.0
1596607200,"Среда, 5 августа
06:00 (UTC)",,10.0,,,,,,,,50.1,,16.3,восточный,,,8.0,,,0,,,,,,,10,744,,,26.0,,,1.0
1596618000,"Среда, 5 августа
09:00 (UTC)",,15.0,,,,,,,,28.0,,,восточный,,,10.0,,,,,,,,,,10,744,,,30.0,,,0.0
1596628800,"Среда, 5 августа
12:00 (UTC)",,18.0,,,,,,,,28.0,,,северо-восточный,,,10.0,,,,,,,,,,10,744,,,30.2,,,0.0
1596639600,"Среда, 5 августа
15:00 (UTC)",,15.0,,,,,,,,31.1,,,восточный,,,9.0,,,0,,,,,,,10,744,,,27.6,,,0.0
1596650400,"Среда, 5 августа
18:00 (UTC)",,14.0,,,,,,,,42.9,,,северо-восточный,,31.4,4.0,,,0,,,,,,,10,745,,,22.4,,,0.0
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,62.1,,,восточный,,,4.0,,,,,,,,,,10,745,,,18.6,,,0.0
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,66.8,,,восточный,,,4.0,,,,,,,,,,10,745,,,18.9,,,0.0
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,,,,,,76.9,,16.3,восточный,,,4.0,,,0,,,0,,,,10,745,,,17.7,,,0.0
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,52.9,,16.3,северо-восточный,,,7.0,,,0,,,,,,,10,745,,,26.7,,,0.0
1596704400,"Четверг, 6 августа
09:00 (UTC)",,12.0,,,,,,,,37.1,,,восточный,,,8.0,,,,,,,,,,10,745,,,32.4,,,2.0
1596715200,"Четверг, 6 августа
12:00 (UTC)",,17.0,,,,,,,,26.0,,,восточный,,,10.0,,,,,,,,,,10,745,,,33.9,,,1.0
1596726000,"Четверг, 6 августа
15:00 (UTC)",,16.0,,,,,,,,30.1,,,восточный,,,8.0,,,0,,,,,,,10,746,,,32.1,,,0.0
1596736800,"Четверг, 6 августа
18:00 (UTC)",,12.0,,,,,,,,43.1,,,восточный,,34.7,6.0,,,0,,,,,,,10,746,,,27.0,,,0.0
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,61.8,,,восточный,,,3.0,,,,,,,,,,10,746,,,21.1,,,0.0
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,57.0,,,восточный,,,4.0,,,,,,,,,,10,746,,,22.0,,,0.0
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,,,,,61.9,,20.8,восточный,,,4.0,,,0,,,0,,,,10,746,,,21.2,,,0.0
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,42.1,,20.8,северо-восточный,,,6.0,,,0,,,,,,,10,746,,,29.3,,,0.0
1596790800,"Пятница, 7 августа
09:00 (UTC)",,14.0,,,,,,,,28.0,,,восточный,,,9.0,,,,,,,,,,10,745,,,35.1,,,1.0
1596801600,"Пятница, 7 августа
12:00 (UTC)",,14.0,,,,,,,,23.0,,,северо-восточный,,,9.0,,,,,,,,,,10,745,,,36.0,,,1.0
1596812400,"Пятница, 7 августа
15:00 (UTC)",,14.0,,,,,,,,25.1,,,восточный,,,10.0,,,0,,,,,,,10,745,,,33.8,,,0.0
1596823200,"Пятница, 7 августа
18:00 (UTC)",,14.0,,,,,,,,39.9,,,северо-восточный,,36.7,4.0,,,0,,,,,,,10,745,,,28.1,,,0.0
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,58.2,,,восточный,,,3.0,,,,,,,,,,10,744,,,22.1,,,0.0
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,58.9,,,северо-восточный,,,4.0,,,,,,,,,,10,744,,,21.9,,,0.0
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,,,,,70.0,,21.0,северо-восточный,,,5.0,,,0,,,0,,,,10,744,,,21.7,,,0.0
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,56.0,,21.0,северо-восточный,,,6.0,,,0,,,,,,,10,744,,,28.0,,,0.0
1596877200,"Суббота, 8 августа
09:00 (UTC)",,13.0,,,,,,,,31.1,,,северо-восточный,,,9.0,,,,,,,,,,10,743,,,33.6,,,1.0
1596888000,"Суббота, 8 августа
12:00 (UTC)",,14.0,,,,,,,,29.0,,,северо-восточный,,,9.0,,,,,,,,,,10,743,,,34.0,,,1.0
1596898800,"Суббота, 8 августа
15:00 (UTC)",,15.0,,,,,,,,29.9,,,северо-восточный,,,8.0,,,0,,,,,,,10,742,,,31.5,,,0.0
1596909600,"Суббота, 8 августа
18:00 (UTC)",,13.0,,,,,,,,40.1,,,северо-восточный,,34.7,5.0,,,0,,,,,,,10,742,,,27.0,,,0.0
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,58.0,,,северо-восточный,,,4.0,,,,,,,,,,10,742,,,21.6,,,0.0
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,74.8,,,северо-восточный,,,3.0,,,,,,,,,,10,742,,,19.8,,,0.0
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,,,,,82.2,,18.9,северо-восточный,,,3.0,,,0,,,0,,,,10,742,,,19.1,,,0.0
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,10.0,,,,,,,,61.1,,18.9,северо-восточный,,,7.0,,,0,,,,,,,10,742,,,26.3,,,0.0
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,14.0,,,,,,,,32.9,,,северо-восточный,,,9.0,,,,,,,,,,10,742,,,30.5,,,5.0
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,17.0,,,,,,,,33.1,,,северо-восточный,,,10.0,,,,,,,,,,10,742,,,30.1,,,2.0
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,14.0,,,,,,,,29.1,,,северо-восточный,,,9.0,,,0,,,,,,,10,742,,,29.1,,,2.0
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,13.0,,,,,,,,40.9,,,северо-восточный,,31.5,4.0,,,0,,,,,,,10,742,,,23.3,,,0.0
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,57.8,,,восточный,,,4.0,,,,,,,,,,10,742,,,19.2,,,0.0
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,68.2,,,северо-восточный,,,5.0,,,,,,,,,,10,742,,,19.2,,,0.0
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,,,,,79.0,,17.7,восточный,,,5.0,,,0,,,0,,,,10,742,,,18.2,,,1.0
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,11.0,,,,,,,,55.1,,17.7,северо-восточный,,,8.0,,,0,,,,,,,10,743,,,26.0,,,0.0
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,13.0,,,,,,,,30.9,,,северо-восточный,,,8.0,,,,,,,,,,10,742,,,30.1,,,2.0
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,14.0,,,,,,,,31.0,,,северо-восточный,,,9.0,,,,,,,,,,10,743,,,30.2,,,5.0
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,13.0,,,,,,,,26.9,,,северо-восточный,,,6.0,,,0,,,,,,,10,743,,,29.6,,,1.0
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,10.0,,,,,,,,37.9,,,северо-восточный,,31.7,3.0,,,0,,,,,,,10,743,,,22.9,,,0.0
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,46.9,,,восточный,,,3.0,,,,,,,,,,10,744,,,20.3,,,0.0
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,52.0,,,восточный,,,4.0,,,,,,,,,,10,744,,,20.7,,,4.0
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,,,,,48.1,,19.3,юго-восточный,,,3.0,,,0,,,0,,,,10,744,,,21.1,,,6.0
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,34.9,,19.3,восточный,,,2.0,,,0,,,,,,,10,744,,,28.0,,,1.0
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,28.0,,,северный,,,2.0,,,,,,,,,,10,744,,,30.0,,,5.0
1597147200,"Вторник, 11 августа
12:00 (UTC)",,11.0,,,,,,,,33.0,,,западный,,,8.0,,,,,,,,,,10,744,,,30.0,,,7.0
1597158000,"Вторник, 11 августа
15:00 (UTC)",,12.0,,,,,,,,33.1,,,западный,,,6.0,,,0,,,,,,,10,743,,,30.3,,,2.0
1597168800,"Вторник, 11 августа
18:00 (UTC)",,13.0,,,,True,,,,51.2,,,юго-восточный,,32.1,5.0,,,0,,,,,,,10,744,,,24.0,,,4.0
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,56.1,,,южный,,,3.0,,,,,,,,,,10,744,,,21.5,,,2.0
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,68.2,,,южный,,,3.0,,,,,,,,,,10,744,,,19.3,,,0.0
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,,,,,69.2,,18.6,южный,,,3.0,,,0,,,0,,,,10,744,,,19.8,,,1.0
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,57.1,,18.6,юго-западный,,,2.0,,,0,,,,,,,10,744,,,25.3,,,0.0
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,34.9,,,северо-западный,,,5.0,,,,,,,,,,10,744,,,29.6,,,2.0
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,,,,,,,32.1,,,северо-западный,,,3.0,,,,,,,,,,10,743,,,29.8,,,6.0
1597244400,"Среда, 12 августа
15:00 (UTC)",,11.0,,,,,,,True,47.9,,,западный,,,4.0,,,1,,,,,,,10,744,,,27.4,,,7.0
1597255200,"Среда, 12 августа
18:00 (UTC)",,15.0,,,,,,,,72.2,,,восточный,,32.0,3.0,,,1,,,,,,,10,745,,,21.3,,True,4.0
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,78.2,,,,,,0.0,,,,,,,,,,10,745,,,19.7,,,0.0
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,84.8,,,северо-восточный,,,2.0,,,,,,,,,,10,745,,,17.9,,,0.0
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,,,,,89.1,,16.2,северо-восточный,,,4.0,,,0,,,1,,,,10,745,,,16.4,,,1.0
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,62.0,,16.1,северо-восточный,,,4.0,,,0,,,,,,,10,745,,,20.0,,,0.0
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,,,,,,,39.9,,,северо-западный,,,3.0,,,,,,,,,,10,746,,,24.4,,,1.0
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,,,,,,,,30.9,,,северо-западный,,,5.0,,,,,,,,,,10,745,,,25.6,,,1.0
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,,,,,,,,32.9,,,северный,,,5.0,,,0,,,,,,,10,745,,,24.9,,,1.0
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,,44.9,,,северный,,26.7,3.0,,,0,,,,,,,10,746,,,18.7,,,1.0
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,48.2,,,восточный,,,2.0,,,,,,,,,,10,746,,,17.8,,,0.0
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,63.0,,,юго-восточный,,,2.0,,,,,,,,,,10,746,,,15.4,,,0.0
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,,,,,,65.1,,14.9,юго-восточный,,,4.0,,,0,,,0,,,,10,746,,,14.9,,,0.0
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,45.0,,14.9,западный,,,5.0,,,0,,,,,,,10,746,,,22.5,,,0.0
1597395600,"Пятница, 14 августа
09:00 (UTC)",,10.0,,,,,,,,29.0,,,северо-западный,,,4.0,,,,,,,,,,10,745,,,25.3,,,1.0
1597406400,"Пятница, 14 августа
12:00 (UTC)",,10.0,,,,,,,,26.9,,,северо-западный,,,5.0,,,,,,,,,,10,745,,,26.9,,,5.0
1597417200,"Пятница, 14 августа
15:00 (UTC)",,11.0,,,,,,,,30.9,,,северный,,,5.0,,,0,,,,,,,10,745,,,24.9,,,2.0
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,,42.0,,,северо-восточный,,27.6,4.0,,,0,,,,,,,10,746,,,20.0,,,0.0
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,47.9,,,восточный,,,3.0,,,,,,,,,,10,746,,,18.0,,,0.0
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,60.8,,,восточный,,,3.0,,,,,,,,,,10,746,,,15.0,,,0.0
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,,,,,68.8,,13.2,восточный,,,4.0,,,0,,,0,,,,10,747,,,13.3,,,0.0
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,39.9,,13.2,северо-восточный,,,5.0,,,0,,,,,,,10,747,,,20.5,,,0.0
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,32.0,,,северо-восточный,,,4.0,,,,,,,,,,10,747,,,23.3,,,0.0
1597492800,"Суббота, 15 августа
12:00 (UTC)",,10.0,,,,,,,,27.0,,,северо-восточный,,,4.0,,,,,,,,,,10,746,,,25.2,,,1.0
1597503600,"Суббота, 15 августа
15:00 (UTC)",,12.0,,,,,,,,31.1,,,северо-восточный,,,6.0,,,0,,,,,,,10,746,,,24.6,,,1.0
1597514400,"Суббота, 15 августа
18:00 (UTC)",,12.0,,,,,,,,43.0,,,восточный,,26.2,4.0,,,0,,,,,,,10,746,,,19.5,,,0.0
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,53.9,,,восточный,,,3.0,,,,,,,,,,10,746,,,15.8,,,0.0
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,65.0,,,восточный,,,3.0,,,,,,,,,,10,746,,,14.7,,,0.0
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,,,,,,69.9,,12.8,восточный,,,3.0,,,0,,,0,,,,10,745,,,14.1,,,5.0
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,46.9,,12.8,северо-восточный,,,3.0,,,0,,,,,,,10,746,,,21.3,,,7.0
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,10.0,,,,,,,,30.0,,,северо-восточный,,,5.0,,,,,,,,,,10,746,,,25.4,,,5.0
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,12.0,,,,,,,,31.0,,,северо-восточный,,,5.0,,,,,,,,,,10,745,,,26.7,,,5.0
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,12.0,,,,,,,,36.0,,,северо-восточный,,,7.0,,,0,,,,,,,10,746,,,25.2,,,1.0
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,11.0,,,,,,,,45.1,,,восточный,,27.9,4.0,,,0,,,,,,,10,746,,,19.6,,,0.0
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,42.0,,,юго-восточный,,,4.0,,,,,,,,,,10,747,,,18.9,,,0.0
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,60.1,,,северо-восточный,,,3.0,,,,,,,,,,10,747,,,13.7,,,0.0
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,,,,,,60.1,,12.9,восточный,,,3.0,,,0,,,0,,,,10,747,,,13.9,,,0.0
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,38.0,,12.9,восточный,,,3.0,,,0,,,,,,,10,747,,,23.3,,,0.0
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,,,,,,,28.0,,,северо-восточный,,,4.0,,,,,,,,,,10,747,,,26.6,,,0.0
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,,,,,,,22.0,,,восточный,,,3.0,,,,,,,,,,10,746,,,28.6,,,0.0
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,10.0,,,,,,,,23.0,,,северо-восточный,,,3.0,,,0,,,,,,,10,745,,,28.3,,,0.0
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,,61.1,,,южный,,29.5,3.0,,,0,,,,,,,10,745,,,21.6,,,0.0
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,64.2,,,юго-восточный,,,3.0,,,,,,,,,,10,745,,,18.8,,,0.0
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,,,,,,,70.9,,,восточный,,,2.0,,,,,,,,,,10,745,,,16.7,,,0.0
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,,,,,,,65.9,,16.1,восточный,,,4.0,,,0,,,0,,,,10,744,,,16.9,,,0.0
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,,34.1,,16.1,северо-восточный,,,5.0,,,0,,,,,,,10,744,,,25.0,,,0.0
1597741200,"Вторник, 18 августа
09:00 (UTC)",,10.0,,,,,,,,28.0,,,северо-восточный,,,4.0,,,,,,,,,,10,743,,,28.9,,,0.0
1597752000,"Вторник, 18 августа
12:00 (UTC)",,13.0,,,,,,,,24.1,,,северо-восточный,,,4.0,,,,,,,,,,10,742,,,30.6,,,2.0
1597762800,"Вторник, 18 августа
15:00 (UTC)",,13.0,,,,,,,,34.1,,,западный,,,7.0,,,0,,,,,,,10,742,,,26.7,,,1.0
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,50.8,,,южный,,31.9,4.0,,,0,,,,,,,10,742,,,20.2,,,0.0
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,57.8,,,южный,,,4.0,,,,,,,,,,10,742,,,19.2,,,0.0
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,,,,,,,56.0,,,юго-восточный,,,3.0,,,,,,,,,,10,741,,,18.1,,,0.0
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,,,,,,,51.0,,17.4,юго-восточный,,,3.0,,,0,,,0,,,,10,741,,,18.2,,,0.0
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,,,,,,,38.0,,17.4,восточный,,,3.0,,,0,,,,,,,10,741,,,26.1,,,0.0
1597827600,"Среда, 19 августа
09:00 (UTC)",,,,,,,,,,27.0,,,юго-восточный,,,3.0,,,,,,,,,,10,740,,,30.7,,,2.0
1597838400,"Среда, 19 августа
12:00 (UTC)",,12.0,,,,,,,,29.0,,,западный,,,8.0,,,,,,,,,,10,739,,,30.9,,,2.0
1597849200,"Среда, 19 августа
15:00 (UTC)",,12.0,,,,,,,,41.0,,,западный,,,6.0,,,0,,,,,,,10,739,,,27.3,,,7.0
1597860000,"Среда, 19 августа
18:00 (UTC)",,,,,,,,,,61.2,,,южный,,33.7,2.0,,,0,,,,,,,10,740,,,21.8,,,6.0
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,,63.8,,,юго-восточный,,,2.0,,,,,,,,,,10,739,,,20.9,,,4.0
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,,,,,,,61.1,,,юго-восточный,,,3.0,,,,,,,,,,10,739,,,19.8,,,0.0
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,,,,,,,59.8,,18.8,восточный,,,2.0,,,0,,,0,,,,10,739,,,19.4,,,6.0
1597903200,"Четверг, 20 августа
06:00 (UTC)",,,,,,,,,,40.1,,18.5,северо-западный,,,1.0,,,0,,,,,,,10,739,,,25.1,,,10.0
1597914000,"Четверг, 20 августа
09:00 (UTC)",,,,,,,,,,35.0,,,северо-восточный,,,2.0,,,,,,,,,,10,739,,,29.7,,,10.0
1597924800,"Четверг, 20 августа
12:00 (UTC)",,,,,,,,,,39.9,,,западный,,,5.0,,,,,,,,,,10,739,,,28.1,,,10.0
1597935600,"Четверг, 20 августа
15:00 (UTC)",,,,,,,,,True,47.0,,,западный,,,4.0,,,0.1,,,,,,,10,740,,,27.3,,,9.0
1597946400,"Четверг, 20 августа
18:00 (UTC)",,,,,,True,,,,74.1,,,южный,,30.1,2.0,,,3,,,,,,,10,740,,,21.4,,,7.0
1597957200,"Четверг, 20 августа
21:00 (UTC)",,,,,,,,,True,89.9,,,южный,,,3.0,,,,,,,,,,10,741,,,19.3,,,7.0
1597968000,"Пятница, 21 августа
00:00 (UTC)",,,,,True,,,,,96.3,,,южный,,,4.0,,,,,,,,,,10,741,,,18.5,,,9.0
1597978800,"Пятница, 21 августа
03:00 (UTC)",,,,,,,,,,88.1,,17.9,южный,,,3.0,,,5,,,5,,,,10,741,,,18.4,,,9.0
1597989600,"Пятница, 21 августа
06:00 (UTC)",,,,,,,,,,77.1,,17.9,северный,,,3.0,,,2,,,,,,,10,742,,,22.2,,,7.0
1598000400,"Пятница, 21 августа
09:00 (UTC)",,11.0,,,,,,,,49.2,,,северо-восточный,,,6.0,,,,,,,,,,10,742,,,27.4,,,2.0
1598011200,"Пятница, 21 августа
12:00 (UTC)",,12.0,,,,,,,,47.0,,,восточный,,,7.0,,,,,,,,,,10,742,,,28.6,,,6.0
1598022000,"Пятница, 21 августа
15:00 (UTC)",,11.0,,,,,,,,40.0,,,северо-восточный,,,8.0,,,0,,,,,,,10,743,,,28.6,,,1.0
1598032800,"Пятница, 21 августа
18:00 (UTC)",,10.0,,,,,,,,60.0,,,восточный,,30.8,2.0,,,0,,,,,,,10,744,,,21.9,,,1.0
1598043600,"Пятница, 21 августа
21:00 (UTC)",,,,,,,,,,80.0,,,северный,,,3.0,,,,,,,,,,10,745,,,17.8,,,4.0
1598054400,"Суббота, 22 августа
00:00 (UTC)",,,,,,,,,,70.0,,,восточный,,,1.0,,,,,,,,,,10,744,,,19.3,,,5.0
1598065200,"Суббота, 22 августа
03:00 (UTC)",,,,,,,,,,65.1,,17.5,юго-восточный,,,4.0,,,0,,,0,,,,10,743,,,18.9,,,6.0
1598076000,"Суббота, 22 августа
06:00 (UTC)",,,,,,,,,,61.1,,17.5,юго-западный,,,3.0,,,0,,,,,,,10,744,,,21.6,,,10.0
1598086800,"Суббота, 22 августа
09:00 (UTC)",,,,,,,,,,61.1,,,южный,,,4.0,,,,,,,,,,10,744,,,24.8,,True,10.0
1598097600,"Суббота, 22 августа
12:00 (UTC)",,,,,,,,,,74.8,,,восточный,True,,4.0,,,,,,,,,,10,743,,,22.7,,,6.0
1598108400,"Суббота, 22 августа
15:00 (UTC)",,,,,,,,,,53.0,,,восточный,,,1.0,,,1,,,,,,,10,743,,,27.0,,,2.0
1598119200,"Суббота, 22 августа
18:00 (UTC)",,11.0,,,True,,,,,87.8,,,восточный,,27.4,4.0,,,15,,,,,,,10,744,,,21.0,,,7.0
1598130000,"Суббота, 22 августа
21:00 (UTC)",,,,,,,,,,93.3,,,северо-восточный,,,4.0,,,,,,,,,,10,744,,,18.1,,,0.0
