timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),"Осадки за 12 часов, мм",Ливневый дождь со снегом,Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Туман начался (усилился). Небо не видно,Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %",Град,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1600830000,"Среда, 23 сентября
03:00 (UTC)",,,,0,,,,0,,,,,10,745.0,,,,,7.4,,98.6,,7.4,,,0.0,,,0
1600840800,"Среда, 23 сентября
06:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,13.3,,79.9,,6.3,,юго-западный,0.0,,,1
1600851600,"Среда, 23 сентября
09:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,20.9,,54.5,,,,южный,0.0,,,2
1600862400,"Среда, 23 сентября
12:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,22.8,,41.1,,,,юго-западный,6.0,,,2
1600873200,"Среда, 23 сентября
15:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,16.3,,75.7,,,,,7.0,,,0
1600884000,"Среда, 23 сентября
18:00 (UTC)",,,,0,,,,,,,,,10,745.0,,,,,11.6,,95.5,,,,,2.0,,23.3,0
1600894800,"Среда, 23 сентября
21:00 (UTC)",,56.0,,,,,,,,,,,10,745.0,,,,,9.1,,100.0,,,,,0.0,,,0
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,8.3,,98.7,,,,,2.0,,,0
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,,,0,,,,0,,,,,10,746.0,,,,,7.4,,98.6,,7.0,,,4.0,,,0
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,13.8,,77.8,,6.7,,восточный,2.0,,,1
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,22.1,,44.9,,,,южный,6.0,,,1
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,23.9,,31.7,,,,,7.0,,,0
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,18.1,,56.0,,,,северо-восточный,6.0,,,1
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,11.5,,87.5,,,,северо-восточный,0.0,,23.9,1
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,8.6,,97.3,,,,северо-восточный,0.0,,,1
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,7.3,,97.3,,,,северо-восточный,0.0,,,1
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,,,0,,,,0,,,,,10,746.0,,,,,6.2,,96.6,,6.2,,северо-восточный,0.0,,,1
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,12.3,,73.0,,5.9,,восточный,2.0,,,1
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,20.4,,47.9,,,,восточный,4.0,,,2
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,23.0,,32.2,,,,юго-восточный,6.0,,,3
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,18.6,,47.4,,,,восточный,6.0,,,1
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,,,0,,,,,,,,,10,746.0,,,,,13.7,,60.5,,,,северо-восточный,6.0,,23.2,1
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,12.6,,64.6,,,,восточный,7.0,,,1
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,9.8,,76.7,,,,северо-восточный,7.0,,,1
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,,,0,,,,0,,,,,10,747.0,,,,,9.4,,75.0,,9.3,,северо-восточный,9.0,,,1
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,,,0,,,,,,,,,10,747.0,,,,,13.6,,56.8,,9.3,,восточный,6.0,,,3
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,20.3,,39.8,,,,восточный,4.0,,,2
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,22.0,,32.5,,,,восточный,2.0,,,3
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,,,0,,,,,,,,,10,747.0,,,,,19.2,,43.2,,,,восточный,4.0,,,2
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,,,0,,,,,,,,,10,747.0,,,,,17.8,,48.5,,,,восточный,6.0,,22.1,2
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,,,,,,,,,,,,10,748.0,,,,,15.7,,48.6,,,,юго-восточный,0.0,,,2
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,12.5,,50.5,,,,восточный,0.0,,,2
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,,,0,,,,0,,,,,10,749.0,,,,,11.8,,46.1,,11.8,,восточный,7.0,,,2
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,,,0,,,,,,,,,10,750.0,,,,,12.5,,46.7,,11.1,,юго-восточный,4.0,,,3
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,17.3,,34.7,,,,восточный,6.0,,,4
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,12.0,,,,,,,,,,,10,750.0,,,,,18.6,,27.9,,,,восточный,6.0,,,5
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,11.0,,0,,,,,,,,,10,750.0,,,,,16.5,,33.3,,,,восточный,4.0,,,2
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,12.0,,0,,,,,,,,,10,750.0,,,,,13.7,,41.9,,,,восточный,0.0,,18.9,2
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,12.4,,43.7,,,,восточный,0.0,,,2
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,11.8,,43.5,,,,восточный,0.0,,,4
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,,,0,,,,0,,,,,10,750.0,,,,,11.3,,44.0,,11.0,,восточный,6.0,,,3
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,,,0,,,,,,,,,10,750.0,,,,,11.5,,45.4,,10.9,,юго-восточный,9.0,,,3
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,,,,,,,,,,True,,10,751.0,,,,,11.5,,63.9,,,,юго-восточный,10.0,,,3
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,12.0,,70.0,,,True,юго-восточный,10.0,,,2
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,,,2,,,,,,,,,10,751.0,,,,,13.0,,66.9,,,,южный,9.0,,,2
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,,,2,,,,,,,,,10,751.0,,,,,12.6,,75.6,,,,южный,9.0,,13.1,2
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,11.3,,76.9,,,,южный,9.0,,,2
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,10.0,,76.7,,,,восточный,10.0,,,1
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,,,0,,,,2,,,,,10,751.0,,,,,12.0,,54.8,,9.0,,юго-восточный,9.0,,,1
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,,,0,,,,,,,,,10,751.0,,,,,12.6,,48.4,,9.0,,юго-западный,7.0,,,1
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,16.3,,37.3,,,,южный,6.0,,,4
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,11.0,,,,,,,,,,,10,750.0,,,,,17.8,,27.3,,,,южный,7.0,,,4
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,,,0,,,,,,,,,10,749.0,,,,,16.1,,26.6,,,,южный,7.0,,,2
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,,,0,,,,,,,,,10,749.0,,,,,13.0,,38.8,,,,южный,6.0,,18.8,2
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,11.1,,45.6,,,,юго-восточный,7.0,,,1
1601424000,"Среда, 30 сентября
00:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,8.9,,56.8,,,,юго-восточный,6.0,,,1
1601434800,"Среда, 30 сентября
03:00 (UTC)",,,,0,,,,0,,,,,10,749.0,,,,,9.5,,50.4,,8.5,,юго-восточный,7.0,,,2
1601445600,"Среда, 30 сентября
06:00 (UTC)",,,,0,,,,,,,,,10,749.0,,,,,13.3,,40.6,,8.5,,южный,9.0,,,2
1601456400,"Среда, 30 сентября
09:00 (UTC)",,11.0,,,,,,,,,,,10,748.0,,,,,17.4,,28.0,,,,южный,6.0,,,4
1601467200,"Среда, 30 сентября
12:00 (UTC)",,13.0,,,,,,,,,,,10,748.0,,,,,20.2,,23.5,,,,южный,4.0,,,5
1601478000,"Среда, 30 сентября
15:00 (UTC)",,13.0,,0,,,,,,,,,10,748.0,,,,,18.4,,23.2,,,,южный,7.0,,,4
1601488800,"Среда, 30 сентября
18:00 (UTC)",,,,0,,,,,,,,,10,749.0,,,,,14.2,,43.3,,,,южный,6.0,,21.0,2
1601499600,"Среда, 30 сентября
21:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,13.3,,46.6,,,,южный,0.0,,,2
1601510400,"Четверг, 1 октября
00:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,12.0,,50.3,,,,южный,6.0,,,1
1601521200,"Четверг, 1 октября
03:00 (UTC)",,,,0,,,,0,,,,,10,750.0,,,,,9.8,,63.0,,9.5,,южный,2.0,,,1
1601532000,"Четверг, 1 октября
06:00 (UTC)",,,,0,,,,,,,,,10,750.0,,,,,13.0,,46.8,,9.3,,южный,4.0,,,3
1601542800,"Четверг, 1 октября
09:00 (UTC)",,10.0,,,,,,,,,,,10,750.0,,,,,17.8,,25.7,,,,южный,4.0,,,4
1601553600,"Четверг, 1 октября
12:00 (UTC)",,11.0,,,,,,,,,,,10,750.0,,,,,18.6,,28.1,,,,южный,9.0,,,4
1601564400,"Четверг, 1 октября
15:00 (UTC)",,11.0,,0,,,,,,,,,10,750.0,,,,,17.0,,32.7,,,,южный,9.0,,,1
1601575200,"Четверг, 1 октября
18:00 (UTC)",,,,0,,,,,,,,,10,750.0,,,,,14.2,,45.2,,,,юго-восточный,9.0,,19.0,1
1601586000,"Четверг, 1 октября
21:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,13.4,,47.6,,,,юго-восточный,9.0,,,2
1601596800,"Пятница, 2 октября
00:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,10.6,,58.1,,,,юго-восточный,9.0,,,1
1601607600,"Пятница, 2 октября
03:00 (UTC)",,,,0,,,,0,,,,,10,751.0,,,,,9.6,,59.1,,9.0,,юго-восточный,7.0,,,2
1601618400,"Пятница, 2 октября
06:00 (UTC)",,,,0,,,,,,,,,10,752.0,,,,,11.0,,61.1,,9.0,,юго-восточный,9.0,,,2
1601629200,"Пятница, 2 октября
09:00 (UTC)",,10.0,,,,,,,,,,,10,751.0,,,,,18.0,,41.4,,,,южный,7.0,,,7
1601640000,"Пятница, 2 октября
12:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,19.2,,37.1,,,,юго-восточный,6.0,,,4
1601650800,"Пятница, 2 октября
15:00 (UTC)",,,,0,,,,,,,,,10,751.0,,,,,12.0,,70.0,,,,,9.0,,,0
1601661600,"Пятница, 2 октября
18:00 (UTC)",,,,0,,,,,,,,,10,752.0,,,,,15.8,,47.6,,,,юго-восточный,6.0,,19.2,4
1601672400,"Пятница, 2 октября
21:00 (UTC)",,,,,,,,,,,,,10,752.0,,,,,13.4,,56.0,,,,южный,6.0,,,4
1601683200,"Суббота, 3 октября
00:00 (UTC)",,,,,,,,,,,,,10,753.0,,,,,11.0,,63.3,,,,юго-восточный,4.0,,,4
1601694000,"Суббота, 3 октября
03:00 (UTC)",,,,0.0,,,,0.0,,,,,10,753.0,,,,,8.6,,67.9,,8.1,,восточный,2.0,,,4
1601704800,"Суббота, 3 октября
06:00 (UTC)",,,,0.0,,,,,,,,,10,753.0,,,,,12.0,,70.0,,9.3,,,7.0,,,0
1601715600,"Суббота, 3 октября
09:00 (UTC)",,,,,,,,,,,,,10,754.0,,,,,15.8,,52.5,,,,южный,9.0,,,2
1601726400,"Суббота, 3 октября
12:00 (UTC)",,,,,,,,,,,,,10,753.0,,,,,19.4,,34.4,,,,южный,9.0,,,3
1601737200,"Суббота, 3 октября
15:00 (UTC)",,,,0.0,,,,,,,,,10,753.0,,,,,16.0,,40.2,,,,юго-восточный,7.0,,,1
1601748000,"Суббота, 3 октября
18:00 (UTC)",,,,0.0,,,,,,,,,10,753.0,,,,,13.2,,46.2,,,,восточный,6.0,,19.7,1
1601758800,"Суббота, 3 октября
21:00 (UTC)",,,,,,,,,,,,,10,754.0,,,,,10.7,,60.6,,,,восточный,9.0,,,1
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,,,,,,,,,,,,10,753.0,,,,,8.9,,69.4,,,,восточный,5.0,,,1
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,,,0.0,,,,0.0,,,,,10,754.0,,,,,9.2,,63.3,,8.2,,,5.0,,,0
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,,,0.0,,,,,,,,,10,754.0,,,,,11.2,,53.5,,7.5,,,6.0,,,0
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,,,,,,,,,,,,10,754.0,,,,,18.9,,28.8,,,,южный,7.0,,,3
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,,,,,,,,,,,,10,753.0,,,,,20.3,,25.9,,,,южный,9.0,,,3
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,,,0.0,,,,,,,,,10,754.0,,,,,17.0,,31.1,,,,южный,9.0,,,1
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,,,0.0,,,,,,,,,10,754.0,,,,,12.9,,37.6,,,,юго-восточный,4.0,,21.1,2
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,,,,,,,,,,,,10,755.0,,,,,10.1,,51.7,,,,юго-восточный,6.0,,,1
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,,,,,,,,,,,,10,755.0,,,,,8.3,,63.6,,,,,5.0,,,0
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,,,0.0,,,,0.0,,,,,10,755.0,,,,,6.0,,78.8,,6.0,,,2.0,,,0
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,,,0.0,,,,,,,,,10,756.0,,,,,8.8,,65.5,,5.6,,,2.0,,,0
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,,,,,,,,,,,,10,755.0,,,,,18.4,,40.4,,,,юго-западный,4.0,,,3
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,,,,,,,,,,,,10,754.0,,,,,20.2,,31.4,,,,юго-западный,4.0,,,4
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,,,0.0,,,,,,,,,10,754.0,,,,,12.0,,70.0,,,,,6.0,,,0
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,,,0.0,,,,,,,,,10,754.0,,,,,14.2,,50.2,,,,юго-западный,2.0,,20.2,2
1601931600,"Понедельник, 5 октября
21:00 (UTC)",,,,,,,,,,,,,10,753.0,,,,,11.0,,63.3,,,,южный,2.0,,,2
1601942400,"Вторник, 6 октября
00:00 (UTC)",,,,,,,,,,,,,10,753.0,,,,,9.8,,63.0,,,,южный,0.0,,,2
1601953200,"Вторник, 6 октября
03:00 (UTC)",,,,0.0,,,,0.0,,,,,10,753.0,,,,,8.0,,69.7,,8.0,,южный,0.0,,,3
1601964000,"Вторник, 6 октября
06:00 (UTC)",,,,0.0,,,,,,,,,10,752.0,,,,,10.4,,58.0,,8.0,,юго-западный,2.0,,,2
1601974800,"Вторник, 6 октября
09:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,18.0,,33.2,,,,юго-западный,7.0,,,3
1601985600,"Вторник, 6 октября
12:00 (UTC)",,12.0,,,,,,,,,,,10,751.0,,,,,20.8,,18.7,,,,юго-западный,6.0,,,6
1601996400,"Вторник, 6 октября
15:00 (UTC)",,11.0,,0.0,,,,,,,,,10,750.0,,,,,17.8,,26.5,,,,юго-западный,9.0,,,2
1602007200,"Вторник, 6 октября
18:00 (UTC)",,,,0.0,,,,,,,,,10,749.0,,,,,14.8,,38.8,,,,южный,9.0,,21.0,1
1602018000,"Вторник, 6 октября
21:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,11.8,,52.1,,,,южный,9.0,,,1
1602028800,"Среда, 7 октября
00:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,10.6,,59.3,,,,южный,9.0,,,2
1602039600,"Среда, 7 октября
03:00 (UTC)",,,,0.0,,,,0.0,,,,,10,749.0,,,,,9.0,,53.3,,8.8,,юго-восточный,6.0,,,2
1602050400,"Среда, 7 октября
06:00 (UTC)",,,,0.0,,,,,,,,,10,749.0,,,,,9.9,,51.2,,8.8,,южный,7.0,,,2
1602061200,"Среда, 7 октября
09:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,15.6,,40.4,,,,юго-западный,9.0,,,3
1602072000,"Среда, 7 октября
12:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,18.7,,36.2,,,,юго-западный,7.0,,,3
1602082800,"Среда, 7 октября
15:00 (UTC)",,,,0.0,,,,,,,,,10,748.0,,,,,18.1,,31.0,,,,юго-западный,9.0,,,3
1602093600,"Среда, 7 октября
18:00 (UTC)",,,,0.0,,,,,,,,,10,749.0,,,,,17.1,,29.6,,,,южный,9.0,,19.4,3
1602104400,"Среда, 7 октября
21:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,15.6,,34.0,,,,юго-восточный,7.0,,,1
1602115200,"Четверг, 8 октября
00:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,14.6,,34.7,,,,западный,7.0,,,3
1602126000,"Четверг, 8 октября
03:00 (UTC)",,,,0.0,,,,0.0,,,,,10,750.0,,,,,13.5,,44.0,,13.1,,юго-западный,7.0,,,3
1602136800,"Четверг, 8 октября
06:00 (UTC)",,,,0.0,,,,,,,,,10,750.0,,,,,12.8,,48.8,,12.3,,южный,9.0,,,3
1602147600,"Четверг, 8 октября
09:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,18.1,,36.5,,,,юго-западный,9.0,,,4
1602158400,"Четверг, 8 октября
12:00 (UTC)",,10.0,,,,,,,,,,,10,750.0,,,,,19.4,,24.7,,,,юго-западный,9.0,,,4
1602169200,"Четверг, 8 октября
15:00 (UTC)",,10.0,,0.0,,,,,,,,,10,751.0,,,,,17.6,,24.4,,,,юго-западный,6.0,,,2
1602180000,"Четверг, 8 октября
18:00 (UTC)",,,,0.0,,,,,,,,,10,751.0,,,,,14.5,,29.9,,,,южный,2.0,,19.8,3
1602190800,"Четверг, 8 октября
21:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,11.8,,37.3,,,,южный,7.0,,,1
1602201600,"Пятница, 9 октября
00:00 (UTC)",,,,,,,,,,,,,10,751.0,,,,,10.1,,38.8,,,,юго-западный,0.0,,,1
1602212400,"Пятница, 9 октября
03:00 (UTC)",,,,0.0,,,,0.0,,,,,10,750.0,,,,,9.0,,40.8,,8.6,,юго-западный,4.0,,,2
1602223200,"Пятница, 9 октября
06:00 (UTC)",,,,0.0,,,,,,,,,10,750.0,,,,,10.4,,35.0,,9.0,,южный,4.0,,,3
1602234000,"Пятница, 9 октября
09:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,14.0,,35.3,,,,юго-западный,7.0,,,4
1602244800,"Пятница, 9 октября
12:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,17.0,,34.4,,,,юго-западный,7.0,,,5
1602255600,"Пятница, 9 октября
15:00 (UTC)",,,,0.0,,,,,,,,,10,749.0,,,,,16.8,,45.9,,,,южный,7.0,,,4
1602266400,"Пятница, 9 октября
18:00 (UTC)",,,,0.0,,,,,,,,,10,749.0,,,,,13.0,,35.0,,,,южный,0.0,,17.0,4
1602277200,"Пятница, 9 октября
21:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,12.0,,40.8,,,,юго-западный,2.0,,,4
1602288000,"Суббота, 10 октября
00:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,10.8,,40.5,,,,южный,2.0,,,1
1602298800,"Суббота, 10 октября
03:00 (UTC)",,,,0.0,,,,0.0,,,,,10,749.0,,,,,8.0,,64.4,,7.6,,южный,2.0,,,1
1602309600,"Суббота, 10 октября
06:00 (UTC)",,,,0.0,,,,,,,,,10,750.0,,,,,11.2,,40.3,,7.6,,южный,9.0,,,1
1602320400,"Суббота, 10 октября
09:00 (UTC)",,,,,,,,,,,,,10,750.0,,,,,15.2,,37.8,,,,юго-западный,7.0,,,2
1602331200,"Суббота, 10 октября
12:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,15.8,,40.8,,,,южный,10.0,,,2
1602342000,"Суббота, 10 октября
15:00 (UTC)",,,,0.0,,,,,,,,,10,749.0,,,,,13.6,,56.0,,,,,6.0,,,0
1602352800,"Суббота, 10 октября
18:00 (UTC)",,,,0.0,,,,,,,,,10,749.0,,,,,9.0,,76.0,,,,юго-восточный,0.0,,16.5,1
1602363600,"Суббота, 10 октября
21:00 (UTC)",,,,,,,,,,,,,10,749.0,,,,,7.8,,80.2,,,,южный,4.0,,,1
1602374400,"Воскресенье, 11 октября
00:00 (UTC)",,,,,,,,,,,,,10,748.0,,,,,7.4,,74.1,,,,,4.0,,,0
1602385200,"Воскресенье, 11 октября
03:00 (UTC)",,,,0.0,,,,0.0,,,,,10,748.0,,,,,6.0,,69.8,,5.5,,восточный,7.0,,,1
1602396000,"Воскресенье, 11 октября
06:00 (UTC)",,,,0.0,,,,,,,,,10,748.0,,,,,6.9,,64.2,,5.5,,юго-восточный,7.0,,,1
1602406800,"Воскресенье, 11 октября
09:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,11.8,,47.8,,,,юго-восточный,9.0,,,2
1602417600,"Воскресенье, 11 октября
12:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,13.0,,49.9,,,,южный,9.0,,,3
1602428400,"Воскресенье, 11 октября
15:00 (UTC)",,,,0.0,,,,,,,,,10,747.0,,,,,11.6,,60.8,,,,юго-западный,9.0,,,2
1602439200,"Воскресенье, 11 октября
18:00 (UTC)",,,,0.0,,,,,,,,,10,746.0,,,,,11.4,,67.5,,,,южный,9.0,,13.5,1
1602450000,"Воскресенье, 11 октября
21:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,10.8,,72.7,,,,южный,9.0,,,1
1602460800,"Понедельник, 12 октября
00:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,11.0,,81.2,,,,юго-восточный,9.0,,,1
1602471600,"Понедельник, 12 октября
03:00 (UTC)",,,,2.0,,,,2.0,,,True,,10,745.0,,,,,10.4,,91.0,,9.4,,юго-западный,10.0,,,1
1602482400,"Понедельник, 12 октября
06:00 (UTC)",,,,2.0,,,,,,True,,,4,745.0,,,,,10.3,,92.3,,9.4,,южный,10.0,,,1
1602493200,"Понедельник, 12 октября
09:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,13.3,,82.6,,,,южный,9.0,,,1
1602504000,"Понедельник, 12 октября
12:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,14.4,,76.9,,,,юго-западный,10.0,,,2
1602514800,"Понедельник, 12 октября
15:00 (UTC)",,,,0.8,,,,,,,,,10,745.0,,,,,14.2,,82.1,,,,юго-западный,10.0,,,1
1602525600,"Понедельник, 12 октября
18:00 (UTC)",,,,0.0,,,,,,,,,10,746.0,,,,,13.8,,85.4,,,,юго-западный,10.0,,14.6,1
1602536400,"Понедельник, 12 октября
21:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,13.2,,88.3,,,,юго-западный,9.0,,,1
1602547200,"Вторник, 13 октября
00:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,12.6,,89.4,,,,западный,9.0,,,1
1602558000,"Вторник, 13 октября
03:00 (UTC)",,,,0.0,,,,0.8,,True,,,4,746.0,,,,,12.3,,94.2,,12.3,,,9.0,,,0
1602568800,"Вторник, 13 октября
06:00 (UTC)",,,,0.0,,,,,,True,,,4,747.0,,,,,12.8,,94.9,,12.3,,южный,9.0,,,1
1602579600,"Вторник, 13 октября
09:00 (UTC)",,,,,,,,,,,,,10,747.0,,,,,16.2,,71.3,,,,юго-западный,7.0,,,2
1602590400,"Вторник, 13 октября
12:00 (UTC)",,,,,,,,,,,,,10,746.0,,,,,16.8,,78.8,,,,южный,9.0,,,3
1602601200,"Вторник, 13 октября
15:00 (UTC)",,,,0.0,,,,,,,,,10,745.0,,,,,15.4,,86.2,,,,,7.0,,,0
1602612000,"Вторник, 13 октября
18:00 (UTC)",,,,0.0,,,,,,,,,10,745.0,,,,,12.6,,82.5,,,,юго-восточный,4.0,,16.8,1
1602622800,"Вторник, 13 октября
21:00 (UTC)",,,,,,,,,,,,,10,745.0,,,,,13.2,,92.4,,,,,6.0,,,0
