timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневый дождь со снегом,Ливневый дождь,Дождь (незамерзающий) слабый с перерывами,Дождь (незамерзающий) умеренный с перерывами,Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %","Минимальная температура, °C",Поземок (слабый или умеренный),Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),"Осадки за 12 часов, мм","Высота снежного покрова, см","Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,Снег умеренный непрерывный,"Температура воздуха, °C","Гроза, дождь слабый",Снег сильный непрерывный,Снег слабый непрерывный,Количество облаков не изменилось,Балл общей облачности,Снег умеренный с перерывами,Ливневой снег слабый,Туман (с отложением изморози). Небо не видно
1600246800,"Среда, 16 сентября
09:00 (UTC)",,13.0,,,,,,,,56.7,,,северный,,,8.0,,,,,,,,10,746,,,11.7,,,,,10.0,,,
1600257600,"Среда, 16 сентября
12:00 (UTC)",,12.0,,,,,,,,58.0,,,северный,,,7.0,,,,,,,,10,747,,,12.1,,,,,10.0,,,
1600268400,"Среда, 16 сентября
15:00 (UTC)",,12.0,,,,,,,,61.2,,,северный,,13.2,5.0,,0,,,,,,10,747,,,11.3,,,,,7.0,,,
1600279200,"Среда, 16 сентября
18:00 (UTC)",,8.0,,,,,,,,70.0,,,северо-западный,,,5.0,,,,,,,,10,748,,,9.7,,,,,10.0,,,
1600290000,"Среда, 16 сентября
21:00 (UTC)",,6.0,,,,,,,,81.8,,,северо-западный,,,4.0,,,,,,,,10,748,,,7.4,,,,,7.0,,,
1600300800,"Четверг, 17 сентября
00:00 (UTC)",,4.0,,,,,,,,95.2,,,западный,,,3.0,,,,,,True,,4,748,,,3.7,,,,,6.0,,,
1600311600,"Четверг, 17 сентября
03:00 (UTC)",,4.0,,,,,,,,93.2,1.3,,западный,,,4.0,,0,,0,,True,,4,748,,,3.4,,,,,5.0,,,
1600322400,"Четверг, 17 сентября
06:00 (UTC)",,4.0,,,,,,,,67.3,,,юго-западный,,,2.0,,,,,,,,10,748,,,10.4,,,,,10.0,,,
1600333200,"Четверг, 17 сентября
09:00 (UTC)",,8.0,,,,,,,,52.9,,,юго-западный,,,5.0,,,,,,,,10,747,,,14.8,,,,,10.0,,,
1600344000,"Четверг, 17 сентября
12:00 (UTC)",,9.0,,,,,,,,42.0,,,юго-западный,,,6.0,,,,,,,,10,745,,,17.1,,,,,10.0,,,
1600354800,"Четверг, 17 сентября
15:00 (UTC)",,9.0,,,,,,,,55.7,,,южный,,17.4,4.0,,0,,,,,,10,743,,,13.7,,,,,10.0,,,
1600365600,"Четверг, 17 сентября
18:00 (UTC)",,10.0,,,,,,,,59.1,,,южный,,,7.0,,,,,,,,10,742,,,12.9,,,,,10.0,,,
1600376400,"Четверг, 17 сентября
21:00 (UTC)",,11.0,,,,,,,,55.0,,,южный,,,8.0,,,,,,,,10,740,,,12.8,,,,,10.0,,,
1600387200,"Пятница, 18 сентября
00:00 (UTC)",,13.0,,,,,,,,45.1,,,южный,,,10.0,,,,,,,,10,738,,,12.7,,,,,10.0,,,
1600398000,"Пятница, 18 сентября
03:00 (UTC)",,13.0,,,,,,,,45.0,12.0,,юго-западный,,,11.0,,0,,0,,,,10,737,,,12.3,,,,,10.0,,,
1600408800,"Пятница, 18 сентября
06:00 (UTC)",,12.0,,,,,,,,38.4,,,юго-западный,,,7.0,,,,,,,,10,737,,,15.6,,,,,10.0,,,
1600419600,"Пятница, 18 сентября
09:00 (UTC)",True,13.0,,,,,,,,94.8,,,западный,,,3.0,,,,,,,,4,738,,,10.5,,,,,10.0,,,
1600430400,"Пятница, 18 сентября
12:00 (UTC)",,9.0,,,,,,,,97.3,,,западный,,,6.0,,,,,True,,,4,738,,,8.6,,,,,10.0,,,
1600441200,"Пятница, 18 сентября
15:00 (UTC)",,8.0,,,,,,,,96.0,,,южный,,17.3,2.0,,12,,,,True,,4,738,,,8.7,,,,,9.0,,,
1600452000,"Пятница, 18 сентября
18:00 (UTC)",,4.0,,,,,,,,96.6,,,западный,,,2.0,,,,,,True,,4,738,,,7.3,,,,,10.0,,,
1600462800,"Пятница, 18 сентября
21:00 (UTC)",,3.0,,,,,,,,97.3,,,западный,,,2.0,,,,,,True,,4,737,,,6.7,,,,,9.0,,,
1600473600,"Суббота, 19 сентября
00:00 (UTC)",,3.0,,,,,,,,100.0,,,западный,,,2.0,,,,,,,,1,736,True,,4.2,,,,,,,,
1600484400,"Суббота, 19 сентября
03:00 (UTC)",,5.0,,,,,,,,98.6,1.9,,западный,,,3.0,,0,,12,,True,,1,736,,,4.0,,,,,10.0,,,
1600495200,"Суббота, 19 сентября
06:00 (UTC)",,8.0,,,,,,,,98.6,,,западный,,,5.0,,,,,,True,,1,736,,,6.7,,,,,7.0,,,
1600506000,"Суббота, 19 сентября
09:00 (UTC)",,10.0,,,,,,,,85.5,,,северо-западный,,,6.0,,,,,,True,,4,736,,,8.7,,,,,10.0,,,
1600516800,"Суббота, 19 сентября
12:00 (UTC)",,11.0,,,,,,,,82.0,,,северо-западный,,,8.0,,,,,True,,,4,737,,,8.4,,,,,10.0,,,
1600527600,"Суббота, 19 сентября
15:00 (UTC)",,11.0,,,,,,,,88.4,,,северо-западный,,9.2,5.0,,0.3,,,True,,,4,738,,,7.9,,,,,10.0,,,
1600538400,"Суббота, 19 сентября
18:00 (UTC)",,11.0,,,,,,,,91.4,,,северо-западный,,,5.0,,,,,,True,,4,738,,,7.2,,,,,7.0,,,
1600549200,"Суббота, 19 сентября
21:00 (UTC)",,9.0,,,,,,,,90.8,,,северо-западный,,,5.0,,,,,,True,,4,737,,,7.3,,,,,7.0,,,
1600560000,"Воскресенье, 20 сентября
00:00 (UTC)",,8.0,,,,,,,,95.2,,,западный,,,3.0,,,,,,True,,4,737,,,5.4,,,,,7.0,,,
1600570800,"Воскресенье, 20 сентября
03:00 (UTC)",,7.0,,,,,,,,92.0,5.3,,северо-западный,,,4.0,,менее 0.1,,0.3,,True,,4,737,,,5.9,,,,,10.0,,,
1600581600,"Воскресенье, 20 сентября
06:00 (UTC)",,11.0,,,,,,,,85.2,,,северо-западный,,,7.0,,,,,,,,10,738,,,6.4,,,,,10.0,,,
1600592400,"Воскресенье, 20 сентября
09:00 (UTC)",,14.0,,,,,,,,72.8,,,северо-западный,,,10.0,,,,,,,,10,739,,,8.6,,,,True,10.0,,,
1600603200,"Воскресенье, 20 сентября
12:00 (UTC)",,14.0,,,,,,,,58.0,,,северо-западный,,,8.0,,,,,,,,10,739,,,10.4,,,,True,6.0,,,
1600614000,"Воскресенье, 20 сентября
15:00 (UTC)",,14.0,,,,,,,,79.5,,,северо-западный,,11.1,7.0,,0.3,,,,,,10,741,,,7.1,,,,,2.0,,,
1600624800,"Воскресенье, 20 сентября
18:00 (UTC)",,11.0,,,,,,,,79.4,,,северо-западный,,,6.0,,,,,,,,10,742,,,6.6,,,,,1.0,,,
1600635600,"Воскресенье, 20 сентября
21:00 (UTC)",,11.0,,,,,,,,78.8,,,северо-западный,,,6.0,,,,,,,,10,743,,,5.8,,,,,0.0,,,
1600646400,"Понедельник, 21 сентября
00:00 (UTC)",,8.0,,,,,,,,91.2,,,западный,,,5.0,,,,,,True,,4,744,,,3.5,,,,,0.0,,,
1600657200,"Понедельник, 21 сентября
03:00 (UTC)",,7.0,,,,,,,,91.2,2.9,,западный,,,5.0,,0,,0.3,,True,,4,744,,,3.4,,,,,10.0,,,
1600668000,"Понедельник, 21 сентября
06:00 (UTC)",,8.0,,,,,,,,78.4,,,западный,,,5.0,,,,,,,,10,744,,,7.3,,,,,7.0,,,
1600678800,"Понедельник, 21 сентября
09:00 (UTC)",,11.0,,,,,,,,64.9,,,западный,,,8.0,,,,,,,,10,743,,,10.3,,,,,10.0,,,
1600689600,"Понедельник, 21 сентября
12:00 (UTC)",,14.0,,,,,,,,66.9,,,западный,,,7.0,,,,,,,,10,742,,,10.7,,,,,10.0,,,
1600700400,"Понедельник, 21 сентября
15:00 (UTC)",,11.0,,,,,,,,70.3,,,западный,,12.0,5.0,,0,,,,,,10,742,,,11.0,,,,,10.0,,,
1600711200,"Понедельник, 21 сентября
18:00 (UTC)",,11.0,,,,,,,,71.8,,,западный,,,6.0,,,,,,,,10,742,,,11.3,,,,,10.0,,,
1600722000,"Понедельник, 21 сентября
21:00 (UTC)",,9.0,,,,,,,,90.3,,,западный,,,3.0,,,,,,True,,4,743,,,9.2,,,,,10.0,,,
1600732800,"Вторник, 22 сентября
00:00 (UTC)",,7.0,,,,,,,,86.7,,,западный,,,5.0,,,,,,True,,4,743,,,9.5,,,,,10.0,,,
1600743600,"Вторник, 22 сентября
03:00 (UTC)",,6.0,,,,,,,,92.8,8.1,,западный,,,4.0,,менее 0.1,,менее 0.1,,True,,4,743,,,8.1,,,,,6.0,,,
1600754400,"Вторник, 22 сентября
06:00 (UTC)",,7.0,,,,,,,,87.4,,,западный,,,4.0,,,,,,True,,4,744,,,10.4,,,,,9.0,,,
1600765200,"Вторник, 22 сентября
09:00 (UTC)",,13.0,,,,,,,,61.8,,,западный,,,10.0,,,,,,,,10,743,,,15.7,,,,,9.0,,,
1600776000,"Вторник, 22 сентября
12:00 (UTC)",,14.0,,,,,,,,56.7,,,западный,,,9.0,,,,,,,,20,742,,,17.7,,,,,6.0,,,
1600786800,"Вторник, 22 сентября
15:00 (UTC)",,13.0,,,,,,,,64.8,,,западный,,17.9,6.0,,0,,,,,,10,742,,,15.8,,,,,9.0,,,
1600797600,"Вторник, 22 сентября
18:00 (UTC)",,10.0,,,,,,,,71.8,,,западный,,,7.0,,,,,,,,10,742,,,13.6,,,,,5.0,,,
1600808400,"Вторник, 22 сентября
21:00 (UTC)",,10.0,,,,,,,,76.6,,,западный,,,6.0,,,,,,,,10,742,,,12.6,,,,,6.0,,,
1600819200,"Среда, 23 сентября
00:00 (UTC)",,10.0,,,,,,,,87.4,,,западный,,,4.0,,,,,,True,,4,742,,,10.4,,,,,4.0,,,
1600830000,"Среда, 23 сентября
03:00 (UTC)",,7.0,,,,,,,,92.8,8.7,,западный,,,5.0,,0,,0,,True,,4,743,,,8.8,,,,,5.0,,,
1600840800,"Среда, 23 сентября
06:00 (UTC)",,8.0,,,,,,,,77.2,8.2,,северо-западный,,,4.0,,,,,,,,10,744,,,13.4,,,,,0.0,,,
1600851600,"Среда, 23 сентября
09:00 (UTC)",,9.0,,,,,,,,60.5,,,северо-западный,,,6.0,,,,,,,,10,745,,,17.2,,,,,2.0,,,
1600862400,"Среда, 23 сентября
12:00 (UTC)",,9.0,,,,,,,,54.4,,,северный,,,4.0,,,,,,,,20,745,,,19.1,,,,,2.0,,,
1600873200,"Среда, 23 сентября
15:00 (UTC)",,7.0,,,,,,,,72.4,,,западный,,19.3,3.0,,0,,,,,,10,746,,,14.3,,,,,2.0,,,
1600884000,"Среда, 23 сентября
18:00 (UTC)",,3.0,,,,,,,,84.0,,,южный,,,1.0,,,,,,,,10,747,,,11.5,,,,,2.0,,,
1600894800,"Среда, 23 сентября
21:00 (UTC)",,2.0,,,,,,,,96.0,,,,,,0.0,,,,,,True,,4,747,,,7.6,,,,,2.0,,,
1600905600,"Четверг, 24 сентября
00:00 (UTC)",,2.0,,,,,,,,98.0,,,,,,0.0,,,,,,True,,4,748,,,7.4,,,,,7.0,,,
1600916400,"Четверг, 24 сентября
03:00 (UTC)",,4.0,,,,,,,,98.6,6.0,,южный,,,1.0,,0,,0,,True,,4,749,,,6.4,,,,,7.0,,,
1600927200,"Четверг, 24 сентября
06:00 (UTC)",,4.0,,,,,,,,75.9,,,южный,,,2.0,,,,,,,,10,749,,,14.4,,,,,7.0,,,
1600938000,"Четверг, 24 сентября
09:00 (UTC)",,7.0,,,,,,,,57.8,,,южный,,,2.0,,,,,,,,10,750,,,19.2,,,,,7.0,,,
1600948800,"Четверг, 24 сентября
12:00 (UTC)",,7.0,,,,,,,,48.6,,,южный,,,4.0,,,,,,,,10,749,,,20.7,,,,,7.0,,,
1600959600,"Четверг, 24 сентября
15:00 (UTC)",,7.0,,,,,,,,71.1,,,южный,,21.8,2.0,,0,,,,,,10,750,,,15.2,,,,,10.0,,,
1600970400,"Четверг, 24 сентября
18:00 (UTC)",,5.0,,,,,,,,74.6,,,южный,,,3.0,,,,,,,,10,750,,,12.9,,,,,7.0,,,
1600981200,"Четверг, 24 сентября
21:00 (UTC)",,6.0,,,,,,,,84.4,,,юго-восточный,,,3.0,,,,,,,,10,751,,,9.9,,,,,4.0,,,
1600992000,"Пятница, 25 сентября
00:00 (UTC)",,5.0,,,,,,,,82.5,,,южный,,,4.0,,,,,,,,10,751,,,8.3,,,,,4.0,,,
1601002800,"Пятница, 25 сентября
03:00 (UTC)",,5.0,,,,,,,,84.6,5.5,,юго-восточный,,,2.0,,0,,0,,,,10,751,,,6.2,,,,,5.0,,,
1601013600,"Пятница, 25 сентября
06:00 (UTC)",,5.0,,,,,,,,58.4,,,юго-восточный,,,3.0,,,,,,,,10,752,,,13.6,,,,,7.0,,,
1601024400,"Пятница, 25 сентября
09:00 (UTC)",,9.0,,,,,,,,37.1,,,южный,,,6.0,,,,,,,,20,752,,,18.5,,,,,9.0,,,
1601035200,"Пятница, 25 сентября
12:00 (UTC)",,9.0,,,,,,,,36.2,,,южный,,,6.0,,,,,,,,20,752,,,18.7,,,,,9.0,,,
1601046000,"Пятница, 25 сентября
15:00 (UTC)",,7.0,,,,,,,,58.4,,,юго-восточный,,20.0,2.0,,0,,,,,,10,751,,,13.5,,,,,7.0,,,
1601056800,"Пятница, 25 сентября
18:00 (UTC)",,5.0,,,,,,,,67.3,,,южный,,,3.0,,,,,,,,10,752,,,10.4,,,,,4.0,,,
1601067600,"Пятница, 25 сентября
21:00 (UTC)",,5.0,,,,,,,,63.7,,,южный,,,2.0,,,,,,,,10,752,,,8.8,,,,,2.0,,,
1601078400,"Суббота, 26 сентября
00:00 (UTC)",,4.0,,,,,,,,65.9,,,юго-восточный,,,2.0,,,,,,,,10,752,,,8.3,,,,,9.0,,,
1601089200,"Суббота, 26 сентября
03:00 (UTC)",,4.0,,,,,,,,72.5,6.4,,юго-восточный,,,3.0,,0,,0,,,,10,752,,,6.7,,,,,9.0,,,
1601100000,"Суббота, 26 сентября
06:00 (UTC)",,5.0,,,,,,,,59.6,5.9,,юго-восточный,,,3.0,,,,,,,,10,753,,,11.7,,,,,7.0,,,
1601110800,"Суббота, 26 сентября
09:00 (UTC)",,6.0,,,,,,,,44.2,,,юго-восточный,,,4.0,,,,,,,,20,753,,,17.4,,,,,10.0,,,
1601121600,"Суббота, 26 сентября
12:00 (UTC)",,10.0,,,,,,,,38.5,,,южный,,,6.0,,,,,,,,20,753,,,21.4,,,,,6.0,,,
1601132400,"Суббота, 26 сентября
15:00 (UTC)",,9.0,,,,,,,,51.9,,,южный,,21.8,4.0,,0,,,,,,10,753,,,14.9,,,,,7.0,,,
1601143200,"Суббота, 26 сентября
18:00 (UTC)",,7.0,,,,,,,,50.1,,,южный,,,5.0,,,,,,,,10,754,,,12.4,,,,,4.0,,,
1601154000,"Суббота, 26 сентября
21:00 (UTC)",,6.0,,,,,,,,61.4,,,юго-восточный,,,2.0,,,,,,,,10,755,,,8.7,,,,,0.0,,,
1601164800,"Воскресенье, 27 сентября
00:00 (UTC)",,5.0,,,,,,,,64.0,,,южный,,,3.0,,,,,,,,10,756,,,8.1,,,,,7.0,,,
1601175600,"Воскресенье, 27 сентября
03:00 (UTC)",,5.0,,,,,,,,68.9,4.7,,юго-восточный,,,2.0,,0,,0,,,,10,756,,,6.5,,,,,4.0,,,
1601186400,"Воскресенье, 27 сентября
06:00 (UTC)",,7.0,,,,,,,,54.4,,,юго-восточный,,,4.0,,,,,,,,10,757,,,13.3,,,,,2.0,,,
1601197200,"Воскресенье, 27 сентября
09:00 (UTC)",,9.0,,,,,,,,36.1,,,юго-восточный,,,6.0,,,,,,,,10,757,,,17.5,,,,,2.0,,,
1601208000,"Воскресенье, 27 сентября
12:00 (UTC)",,9.0,,,,,,,,31.8,,,южный,,,5.0,,,,,,,,10,756,,,18.6,,,,,4.0,,,
1601218800,"Воскресенье, 27 сентября
15:00 (UTC)",,8.0,,,,,,,,46.8,,,южный,,18.9,3.0,,0,,,,,,10,756,,,13.0,,,,,6.0,,,
1601229600,"Воскресенье, 27 сентября
18:00 (UTC)",,7.0,,,,,,,,48.2,,,южный,,,5.0,,,,,,,,10,757,,,12.0,,,,,6.0,,,
1601240400,"Воскресенье, 27 сентября
21:00 (UTC)",,6.0,,,,,,,,57.5,,,южный,,,4.0,,,,,,,,10,757,,,8.3,,,,,6.0,,,
1601251200,"Понедельник, 28 сентября
00:00 (UTC)",,5.0,,,,,,,,60.6,,,южный,,,2.0,,,,,,,,10,758,,,7.1,,,,,6.0,,,
1601262000,"Понедельник, 28 сентября
03:00 (UTC)",,4.0,,,,,,,,69.5,3.4,,юго-восточный,,,3.0,,0,,0,,,,10,758,,,4.5,,,,,2.0,,,
1601272800,"Понедельник, 28 сентября
06:00 (UTC)",,6.0,,,,,,,,46.6,,,юго-восточный,,,3.0,,,,,,,,10,759,,,13.3,,,,,5.0,,,
1601283600,"Понедельник, 28 сентября
09:00 (UTC)",,10.0,,,,,,,,30.1,,,южный,,,6.0,,,,,,,,10,758,,,18.0,,,,,6.0,,,
1601294400,"Понедельник, 28 сентября
12:00 (UTC)",,9.0,,,,,,,,29.1,,,южный,,,4.0,,,,,,,,10,758,,,18.3,,,,,7.0,,,
1601305200,"Понедельник, 28 сентября
15:00 (UTC)",,6.0,,,,,,,,45.2,,,южный,,19.4,3.0,,0,,,,,,10,757,,,12.1,,,,,10.0,,,
1601316000,"Понедельник, 28 сентября
18:00 (UTC)",,4.0,,,,,,,,51.2,,,южный,,,2.0,,,,,,,,10,757,,,9.8,,,,,6.0,,,
1601326800,"Понедельник, 28 сентября
21:00 (UTC)",,4.0,,,,,,,,62.8,,,юго-восточный,,,2.0,,,,,,,,10,758,,,6.9,,,,,7.0,,,
1601337600,"Вторник, 29 сентября
00:00 (UTC)",,4.0,,,,,,,,59.8,,,северо-восточный,,,1.0,,,,,,,,10,758,,,7.5,,,,,7.0,,,
1601348400,"Вторник, 29 сентября
03:00 (UTC)",,3.0,,,,,,,,67.6,4.4,,юго-восточный,,,2.0,,0,,0,,,,10,758,,,5.3,,,,,6.0,,,
1601359200,"Вторник, 29 сентября
06:00 (UTC)",,5.0,,,,,,,,44.8,,,юго-восточный,,,2.0,,,,,,,,10,758,,,14.1,,,,,9.0,,,
1601370000,"Вторник, 29 сентября
09:00 (UTC)",,8.0,,,,,,,,32.0,,,южный,,,6.0,,,,,,,,20,757,,,18.7,,,,,9.0,,,
1601380800,"Вторник, 29 сентября
12:00 (UTC)",,8.0,,,,,,,,33.0,,,южный,,,4.0,,,,,,,,20,756,,,19.6,,,,,9.0,,,
1601391600,"Вторник, 29 сентября
15:00 (UTC)",,6.0,,,,,,,,50.4,,,юго-восточный,,20.1,3.0,,0,,,,,,10,755,,,13.3,,,,,10.0,,,
1601402400,"Вторник, 29 сентября
18:00 (UTC)",,5.0,,,,,,,,58.0,,,юго-восточный,,,4.0,,,,,,,,10,755,,,10.2,,,,,7.0,,,
1601413200,"Вторник, 29 сентября
21:00 (UTC)",,6.0,,,,,,,,64.2,,,юго-восточный,,,2.0,,,,,,,,10,755,,,8.9,,,,,6.0,,,
1601424000,"Среда, 30 сентября
00:00 (UTC)",,4.0,,,,,,,,63.8,,,,,,0.0,,,,,,,,10,755,,,9.4,,,,,10.0,,,
1601434800,"Среда, 30 сентября
03:00 (UTC)",,4.0,,,,,,,,66.0,8.1,,юго-восточный,,,2.0,,0,,0,,,,10,755,,,8.9,,,,,9.0,,,
1601445600,"Среда, 30 сентября
06:00 (UTC)",,4.0,,,,,,,,58.2,,,юго-восточный,,,1.0,,,,,,,,10,755,,,12.8,,,,,7.0,,,
1601456400,"Среда, 30 сентября
09:00 (UTC)",,7.0,,,,,,,,39.4,,,юго-восточный,,,4.0,,,,,,,,20,755,,,17.8,,,,,9.0,,,
1601467200,"Среда, 30 сентября
12:00 (UTC)",,8.0,,,,,,,,38.0,,,юго-восточный,,,5.0,,,,,,,,20,754,,,19.7,,,,,6.0,,,
1601478000,"Среда, 30 сентября
15:00 (UTC)",,6.0,,,,,,,,56.0,,,юго-восточный,,19.9,2.0,,0,,,,,,10,754,,,13.6,,,,,10.0,,,
1601488800,"Среда, 30 сентября
18:00 (UTC)",,4.0,,,,,,,,61.5,,,юго-восточный,,,3.0,,,,,,,,10,755,,,10.7,,,,,6.0,,,
1601499600,"Среда, 30 сентября
21:00 (UTC)",,6.0,,,,,,,,63.1,,,южный,,,1.0,,,,,,,,10,755,,,10.1,,,,,4.0,,,
1601510400,"Четверг, 1 октября
00:00 (UTC)",,4.0,,,,,,,,66.1,,,южный,,,3.0,,,,,,,,10,755,,,9.2,,,,,7.0,,,
1601521200,"Четверг, 1 октября
03:00 (UTC)",,5.0,,,,,,,,70.7,7.2,,юго-восточный,,,4.0,,0,,0,,,,10,755,,,8.2,,,,,4.0,,,
1601532000,"Четверг, 1 октября
06:00 (UTC)",,4.0,,,,,,,,55.7,,,восточный,,,2.0,,,,,,,,10,756,,,14.0,,,,,6.0,,,
1601542800,"Четверг, 1 октября
09:00 (UTC)",,6.0,,,,,,,,35.7,,,южный,,,4.0,,,,,,,,10,756,,,18.9,,,,,7.0,,,
1601553600,"Четверг, 1 октября
12:00 (UTC)",,6.0,,,,,,,,33.6,,,восточный,,,3.0,,,,,,,,10,755,,,19.9,,,,,7.0,,,
1601564400,"Четверг, 1 октября
15:00 (UTC)",,5.0,,,,,,,,48.8,,,юго-восточный,,20.7,2.0,,0,,,,,,10,755,,,14.0,,,,,7.0,,,
1601575200,"Четверг, 1 октября
18:00 (UTC)",,3.0,,,,,,,,56.1,,,южный,,,1.0,,,,,,,,10,755,,,10.9,,,,,4.0,,,
1601586000,"Четверг, 1 октября
21:00 (UTC)",,3.0,,,,,,,,62.3,,,юго-восточный,,,2.0,,,,,,,,10,755,,,8.5,,,,,2.0,,,
1601596800,"Пятница, 2 октября
00:00 (UTC)",,2.0,,,,,,,,76.0,,,восточный,,,1.0,,,,,,,,10,756,,,6.0,,,,,4.0,,,
1601607600,"Пятница, 2 октября
03:00 (UTC)",,2.0,,,,,,,,79.8,3.1,,,,,0.0,,0,,0,,,,10,756,,,5.4,,,,,4.0,,,
1601618400,"Пятница, 2 октября
06:00 (UTC)",,2.0,,,,,,,,59.3,,,восточный,,,1.0,,,,,,,,10,756,,,12.3,,,,,4.0,,,
1601629200,"Пятница, 2 октября
09:00 (UTC)",,6.0,,,,,,,,31.2,,,юго-восточный,,,5.0,,,,,,,,10,756,,,20.6,,,,,2.0,,,
1601640000,"Пятница, 2 октября
12:00 (UTC)",,7.0,,,,,,,,31.9,,,юго-восточный,,,3.0,,,,,,,,10,755,,,20.5,,,,,0.0,,,
1601650800,"Пятница, 2 октября
15:00 (UTC)",,5.0,,,,,,,,51.4,,,юго-восточный,,21.2,1.0,,0,,,,,,10,755,,,14.4,,,,,4.0,,,
1601661600,"Пятница, 2 октября
18:00 (UTC)",,3.0,,,,,,,,62.7,,,юго-восточный,,,2.0,,,,,,,,10,756,,,10.4,,,,,0.0,,,
1601672400,"Пятница, 2 октября
21:00 (UTC)",,2.0,,,,,,,,69.0,,,,,,0.0,,,,,,,,10,756,,,9.4,,,,,0.0,,,
1601683200,"Суббота, 3 октября
00:00 (UTC)",,2.0,,,,,,,,80.0,,,,,,0.0,,,,,,,,10,756,,,6.6,,,,,0.0,,,
1601694000,"Суббота, 3 октября
03:00 (UTC)",,2.0,,,,,,,,88.7,2.8,,,,,0.0,,0,,0,,True,,4,756,,,4.6,,,,,2.0,,,
1601704800,"Суббота, 3 октября
06:00 (UTC)",,2.0,,,,,,,,69.6,,,восточный,,,1.0,,,,,,,,10,756,,,10.1,,,,,2.0,,,
1601715600,"Суббота, 3 октября
09:00 (UTC)",,3.0,,,,,,,,43.1,,,северный,,,2.0,,,,,,,,10,756,,,18.7,,,,,2.0,,,
1601726400,"Суббота, 3 октября
12:00 (UTC)",,6.0,,,,,,,,37.9,,,северо-восточный,,,2.0,,,,,,,,20,756,,,19.3,,,,,0.0,,,
1601737200,"Суббота, 3 октября
15:00 (UTC)",,4.0,,,,,,,,52.5,,,северо-восточный,,20.2,2.0,,0,,,,,,10,756,,,14.4,,,,,5.0,,,
1601748000,"Суббота, 3 октября
18:00 (UTC)",,3.0,,,,,,,,64.3,,,юго-восточный,,,1.0,,,,,,,,10,756,,,9.4,,,,,0.0,,,
1601758800,"Суббота, 3 октября
21:00 (UTC)",,3.0,,,,,,,,76.4,,,,,,0.0,,,,,,,,10,756,,,8.2,,,,,0.0,,,
1601769600,"Воскресенье, 4 октября
00:00 (UTC)",,2.0,,,,,,,,85.7,,,северный,,,1.0,,,,,,,,10,757,,,5.0,,,,,0.0,,,
1601780400,"Воскресенье, 4 октября
03:00 (UTC)",,2.0,,,,,,,,91.2,3.2,,северный,,,1.0,,0,,0,,True,,4,757,,,3.4,,,,,0.0,,,
1601791200,"Воскресенье, 4 октября
06:00 (UTC)",,3.0,,,,,,,,78.1,2.8,,северо-западный,,,2.0,,,,,,,,10,757,,,8.4,,,,,4.0,,,
1601802000,"Воскресенье, 4 октября
09:00 (UTC)",,6.0,,,,,,,,46.9,,,северо-восточный,,,4.0,,,,,,,,20,757,,,16.9,,,,,1.0,,,
1601812800,"Воскресенье, 4 октября
12:00 (UTC)",,7.0,,,,,,,,50.9,,,восточный,,,5.0,,,,,,,,20,757,,,16.6,,,,,2.0,,,
1601823600,"Воскресенье, 4 октября
15:00 (UTC)",,8.0,,,,,,,,67.6,,,восточный,,17.9,3.0,,0,,,,,,10,757,,,9.8,,,,,4.0,,,
1601834400,"Воскресенье, 4 октября
18:00 (UTC)",,7.0,,,,,,,,69.1,,,восточный,,,5.0,,,,,,,,10,758,,,7.8,,,,,2.0,,,
1601845200,"Воскресенье, 4 октября
21:00 (UTC)",,6.0,,,,,,,,76.8,,,юго-восточный,,,2.0,,,,,,,,10,759,,,4.2,,,,,2.0,,,
1601856000,"Понедельник, 5 октября
00:00 (UTC)",,3.0,,,,,,,,84.6,,,юго-восточный,,,2.0,,,,,,,,10,759,,,0.9,,,,,2.0,,,
1601866800,"Понедельник, 5 октября
03:00 (UTC)",,3.0,,,,,,,,86.9,-1.4,,южный,,,2.0,,0,,0,,True,,4,760,,,-1.1,,,,,2.0,,,
1601877600,"Понедельник, 5 октября
06:00 (UTC)",,5.0,,,,,,,,61.2,,,юго-восточный,,,4.0,,,,,,,,10,760,,,7.6,,,,,2.0,,,
1601888400,"Понедельник, 5 октября
09:00 (UTC)",,6.0,,,,,,,,36.5,,,южный,,,3.0,,,,,,,,20,760,,,12.8,,,,,1.0,,,
1601899200,"Понедельник, 5 октября
12:00 (UTC)",,6.0,,,,,,,,26.1,,,южный,,,3.0,,,,,,,,20,759,,,14.2,,,,,4.0,,,
1601910000,"Понедельник, 5 октября
15:00 (UTC)",,6.0,,,,,,,,44.2,,,южный,,14.6,3.0,,0,,,,,,10,758,,,7.6,,,,,6.0,,,
1601920800,"Понедельник, 5 октября
18:00 (UTC)",,5.0,,,,,,,,51.7,,,юго-западный,,,4.0,,,,,,,,10,758,,,4.9,,,,,0.0,,,
