timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Туман ослабел (небо видно),Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневый дождь,Дымка (видимость больше 1 км),Ливневой дождь слабый,Мгла,Ухудшение видимости из-за дыма или вулканического пепла,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Туман без изменений (небо видно),Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Ливневой снег слабый,Ливневый дождь со снегом
1596304800,"Суббота, 1 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,750,,,13.4,94.3,,,,западный,2,,,1,,
1596315600,"Суббота, 1 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,750,,,11.4,96.7,,,,западный,1,,,1,,
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,,,0,,,,,0,,,,,,,20,750,,,12.3,98.0,10.2,,,,4,,,0,,
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,751,,,21.6,50.9,,,,восточный,5,,,3,,
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,750,,,24.3,33.9,,,,северо-восточный,7,,,2,,
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,750,,,25.7,33.6,,,,северо-восточный,6,,,2,,
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,,,0,,,,,,,,,,,,20,750,,,25.2,38.5,,,,северный,4,,26.1,2,,
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,750,,,17.5,70.1,,,,северо-западный,1,,,1,,
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,750,,,15.3,85.6,,,,северо-западный,0,,,1,,
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,750,,,13.6,93.1,,,,северо-западный,0,,,1,,
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,0,,,,,0,,,,,,,20,750,,,15.8,87.9,13.3,,,северный,2,,,1,,
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,749,,,23.1,58.0,,,,северо-восточный,2,,,3,,
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,11.0,,,,,,,,,,,,,,50,749,,,25.6,44.4,,,,восточный,6,,,4,,
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,,,,,,50,748,,,27.0,39.1,,,,северо-восточный,7,,,4,,
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,,0,,,,,,,,,,,,20,748,,,26.7,38.7,,,,северо-восточный,2,,27.8,3,,
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,748,,,18.9,70.9,,,,северо-западный,2,,,1,,
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,747,,,17.5,74.9,,,,северо-западный,0,,,2,,
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,747,,,16.2,84.0,,,,северо-западный,2,,,2,,
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,0,,,,,0,,,,,,,20,747,,,17.8,82.1,15.6,,,северный,0,,,2,,
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,747,,,24.5,50.6,,,,северо-восточный,0,,,3,,
1596520800,"Вторник, 4 августа
06:00 (UTC)",,10.0,,,,,,,,,,,,,,20,745,,,27.5,35.0,,,,северо-восточный,4,,,4,,
1596531600,"Вторник, 4 августа
09:00 (UTC)",,10.0,,,,,,,,,,,,,,20,745,,,28.7,30.8,,,,северо-восточный,6,,,3,,
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,0,,,,,,,,,,,,20,745,,,27.0,33.5,,,,северо-восточный,5,,28.8,4,,
1596553200,"Вторник, 4 августа
15:00 (UTC)",,10.0,,,,,,,,,,,,,,20,745,,,19.8,60.7,,,,северный,1,,,1,,
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,17.5,68.8,,,,северо-западный,0,,,2,,
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,15.8,82.9,,,,северо-западный,4,,,1,,
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,0,,,,,0,,,,,,,20,746,,,15.8,80.2,14.7,,,северный,7,,,2,,
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,21.8,51.6,,,,северный,5,,,3,,
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,25.2,41.5,,,,северный,2,,,3,,
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,26.3,35.4,,,,северо-восточный,5,,,3,,
1596628800,"Среда, 5 августа
12:00 (UTC)",,10.0,,0,,,,,,,,,,,,20,746,,,26.0,33.2,,,,северный,1,,26.8,1,,
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,,,,,,,True,,,,,20,746,,,18.4,74.6,,,,северный,9,,,1,,
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,15.1,93.7,,,,западный,6,,,1,,
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,12.4,95.5,,,,западный,2,,,1,,
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,0.3,,,,,0.3,,,True,,,,4,746,,,12.9,96.8,12.0,,,,6,,,0,,
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,,,,,,,,,,,,10,746,,,20.4,68.9,,True,,северо-западный,6,,,2,,
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,24.5,47.1,,True,,северо-западный,7,,,3,,
1596704400,"Четверг, 6 августа
09:00 (UTC)",,10.0,,,,,,,,,,,,,,20,745,,,26.4,39.9,,,,северо-западный,2,,,5,,
1596715200,"Четверг, 6 августа
12:00 (UTC)",,16.0,,менее 0.1,,,,,,,,,,,,20,745,,True,24.7,40.8,,,,северо-западный,9,,27.0,8,,
1596726000,"Четверг, 6 августа
15:00 (UTC)",,16.0,,,,,,,,,True,,,,,20,746,,,16.4,96.2,,,,юго-западный,7,,,1,,
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,16.2,90.8,,True,,юго-западный,7,,,2,,
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,13.7,97.4,,,,,6,,,0,,
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,3,,,,,3,,,,,,,10,746,,,14.9,97.5,13.0,,,южный,10,,,1,,
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,19.4,79.7,,True,,северо-восточный,10,,,1,,
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,23.7,62.8,,True,,юго-восточный,10,,,1,,
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,23.5,53.8,,True,,северный,10,,,2,,
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,,менее 0.1,,,,,,,,,,,,20,745,,,23.5,58.1,,True,,северный,10,,24.6,1,,
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,,,,,,,True,,,,,20,746,,,16.8,98.1,,,,,10,,,0,,
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,,,True,,,,4,745,,,15.8,99.4,,,,,10,,,0,,
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,True,,,,,,,,,,,1,745,,,14.5,100.0,,,,северный,10,,,1,,
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,9,,,,,9,,,True,,,,4,745,,,14.6,100.0,13.5,,,северный,10,,,1,,
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,,,,,,,,,,,10,745,,,21.3,85.1,,,,северо-западный,7,,,1,,
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,,,,,,10,745,,,25.9,58.7,,,,восточный,2,,,1,,
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,,True,,,,,10,744,,,26.2,52.7,,,,юго-восточный,7,,,2,,
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,менее 0.1,,,,,,,,,,,,10,743,,,23.9,66.1,,,,северный,7,True,28.1,2,,
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,,,,,,,,,,,,,10,743,,,18.3,95.7,,,,западный,7,,,1,,
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,743,,,17.2,95.1,,,,западный,2,,,1,,
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,742,,,15.1,97.5,,,,западный,0,,,1,,
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,0,,,,,менее 0.1,,,,,,,10,743,,,15.4,98.7,13.9,,,,0,,,0,,
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,742,,,23.7,64.9,,,,восточный,0,,,2,,
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,741,,,28.0,40.9,,,,восточный,0,,,3,,
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,29.6,35.4,,,,восточный,2,,,2,,
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,0,,,,,,,,,,,,20,740,,,28.9,36.1,,,,восточный,1,,29.8,2,,
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,20.2,68.4,,,,западный,0,,,1,,
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,16.6,88.0,,,,,0,,,0,,
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,14.3,94.9,,,,западный,0,,,1,,
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,0,,,,,0,,,,,,,20,740,,,15.1,94.4,13.3,,,западный,0,,,1,,
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,,,,,,,,,,,10,739,,,24.0,52.5,,,,северо-восточный,0,,,1,,
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,28.9,30.2,,,,восточный,0,,,2,,
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,30.2,22.9,,,,восточный,0,,,2,,
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,0,,,,,,,,,,,,20,738,,,28.3,39.9,,,,северный,0,,31.1,2,,
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,21.7,60.8,,,,северо-западный,0,,,1,,
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,15.8,90.2,,,,западный,0,,,1,,
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,13.7,96.2,,,,западный,0,,,1,,
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,0,,,,,0,,,,,,,10,738,,,13.6,97.4,12.9,,,,2,,,0,,
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,22.6,61.4,,,,юго-восточный,0,,,1,,
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,28.3,46.9,,,,юго-восточный,0,,,1,,
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,30.2,34.6,,,,восточный,4,,,2,,
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,0,,,,,,,,,,,,20,737,,,25.1,72.9,,,,,10,True,30.8,0,,
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,20.3,92.2,,,,юго-западный,10,,,1,,
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,17.7,95.7,,,,,2,,,0,,
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,15.6,96.2,,,,западный,0,,,1,,
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,0,,,,,0,,,,,,,20,737,,,17.8,94.5,14.8,,,южный,10,,,1,,
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,23.5,65.6,,,,южный,7,,,2,,
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,28.4,43.5,,,,южный,7,,,3,,
1597222800,"Среда, 12 августа
09:00 (UTC)",True,10.0,,,,,,,,,,,,,,10,737,,,20.8,84.0,,,,северо-восточный,9,,,1,,
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,4,,,,,,,,,,,,20,737,,,25.3,62.8,,True,,юго-восточный,7,,30.0,1,,
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,18.5,93.3,,,,,9,,,0,,
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,18.1,91.5,,,,южный,7,,,1,,
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,17.2,88.6,,,,южный,2,,,2,,
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,0,,,,,4,,,,,,,20,738,,,15.9,94.4,14.3,,,юго-восточный,6,,,1,,
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,19.9,81.3,,,,юго-восточный,9,,,2,,
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,26.4,50.5,,,,юго-восточный,6,,,2,,
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,29.0,38.3,,,,южный,6,True,,2,,
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,,0,,,,,,,,,,,,20,737,,,26.7,35.7,,True,,юго-западный,7,,29.8,3,,
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,19.1,70.9,,,,юго-восточный,2,,,1,,
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,17.5,79.9,,,,южный,5,,,2,,
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,13.3,96.2,,,,южный,1,,,1,,
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,2,,,,,2,,True,,,,,20,740,,,14.6,96.2,12.8,,,,7,,,0,,
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,18.1,88.1,,,,юго-восточный,9,,,2,,
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,23.0,60.7,,,,западный,7,,,1,,
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,740,,True,22.1,65.8,,,,юго-восточный,9,,,2,,
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,,3,,,,,,,,,,,,20,741,,,19.4,87.1,,True,,южный,9,,23.5,1,,
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,742,,,17.1,92.7,,True,,южный,7,,,1,,
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,742,,,15.0,95.6,,True,,,1,,,0,,
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,742,,,14.0,97.4,,,,юго-восточный,7,,,1,,
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,менее 0.1,,,,,3,,,,,,,10,743,,,15.1,98.1,13.9,,,юго-восточный,9,,,1,,
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,744,,,17.7,87.5,,,,юго-восточный,10,,,1,,
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,744,,,19.7,70.6,,,,юго-западный,10,,,2,,
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,744,,,21.3,63.1,,,,юго-западный,10,,,2,,
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,0,,,,,,,,,,,,50,745,,,20.7,68.5,,,,северо-западный,7,,21.8,2,,
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,15.4,96.2,,,,,10,,,0,,
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,15.8,95.6,,,,,10,,,0,,
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,13.9,96.8,,,,,6,,,0,,
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,0,,,,,0,,,,,,,10,746,,,14.9,98.1,13.7,,,северо-западный,10,,,1,,
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,18.3,82.1,,,,северный,9,,,2,,
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,21.0,65.1,,,,северный,10,,,2,,
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,746,,,21.7,61.6,,,,северо-западный,10,,,2,,
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,0,,,,,,,,,,,,20,746,,,22.1,62.5,,,,северо-западный,2,,22.7,1,,
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,14.3,94.9,,,,западный,2,,,1,,
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,745,,,14.2,94.9,,,,северо-западный,0,,,1,,
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,744,,,13.4,95.5,,,,северо-западный,0,,,1,,
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,0,,,,,0,,,,,,,20,744,,,13.8,96.2,12.8,,,северо-западный,2,,,1,,
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,20.7,72.6,,,,,0,,,0,,
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,741,,,24.8,53.4,,,,южный,2,,,1,,
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,27.1,42.0,,,,северо-западный,4,,,1,,
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,0,,,,,,,,,,,,20,740,,,26.8,41.1,,,,северо-восточный,2,,27.7,1,,
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,17.9,87.5,,,,западный,2,,,1,,
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,15.9,96.9,,,,,0,,,0,,
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,14.4,98.7,,,,,1,,,0,,
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,0,,,,,0,,,,,,,0,739,,,13.7,99.4,13.4,,True,юго-восточный,0,,,1,,
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,21.6,66.1,,True,,юго-восточный,1,,,2,,
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,26.8,37.2,,True,,юго-восточный,7,,,2,,
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,27.7,32.6,,,,юго-восточный,10,,,2,,
1597752000,"Вторник, 18 августа
12:00 (UTC)",,,,0,,,,,,,,,,,,20,735,,,25.2,49.8,,,,юго-восточный,10,,27.8,1,,
1597762800,"Вторник, 18 августа
15:00 (UTC)",,10.0,,,,,,,,,True,,,,,20,737,,,20.3,57.3,,,,южный,10,,,3,,
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,18.4,69.4,,True,,юго-западный,7,,,2,,
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,13.5,90.0,,,,южный,1,,,1,,
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,менее 0.1,,,,,менее 0.1,,,,,,,20,740,,,14.3,94.3,11.3,,,южный,9,,,1,,
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,19.3,61.0,,,,юго-западный,6,,,2,,
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,,,,,,,,,,,,,50,740,,,23.3,38.8,,,,южный,7,,,4,,
1597827600,"Среда, 19 августа
09:00 (UTC)",,,,,,,,,,,,,,,,50,739,,,23.5,43.8,,,,юго-западный,10,,,4,,
1597838400,"Среда, 19 августа
12:00 (UTC)",True,11.0,,0.4,,,,,,,,,,,,10,742,,,14.3,90.7,,,,юго-западный,10,,25.8,2,,
1597849200,"Среда, 19 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,741,,,12.6,97.4,,True,,южный,7,,,3,,
1597860000,"Среда, 19 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,12.6,96.8,,True,,южный,0,,,2,,
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,12.5,96.8,,,,юго-восточный,10,,,2,,
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,4,,,,,4,,,,,,,20,739,,,12.3,95.5,11.9,,,юго-восточный,10,,,2,,
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,18.0,71.2,,,,южный,1,,,4,,
1597903200,"Четверг, 20 августа
06:00 (UTC)",,11.0,,,,,,,,,,,,,,50,740,,,21.2,46.2,,,,юго-западный,7,,,4,,
1597914000,"Четверг, 20 августа
09:00 (UTC)",,11.0,,,,,,,,,,,,,,20,740,,,22.6,33.2,,,,юго-западный,7,,,5,,
1597924800,"Четверг, 20 августа
12:00 (UTC)",,11.0,,0,,,,,,,,,,,,20,741,,,22.1,37.4,,,,юго-западный,7,,23.1,2,,
1597935600,"Четверг, 20 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,743,,,12.7,74.6,,,,западный,1,,,1,,
1597946400,"Четверг, 20 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,742,,,8.5,95.4,,,,,7,,,0,,
1597957200,"Четверг, 20 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,742,,,7.7,98.0,,,,западный,6,,,1,,
1597968000,"Пятница, 21 августа
00:00 (UTC)",,,,0,,,,,0,,,,,,,10,741,,,8.6,98.7,6.8,,,,10,,,0,,
1597978800,"Пятница, 21 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,12.9,86.5,,,,восточный,10,,,2,,
1597989600,"Пятница, 21 августа
06:00 (UTC)",,,,,,,,,,,,,,,,4,740,True,,15.1,90.8,,,,восточный,9,,,2,,
1598000400,"Пятница, 21 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,23.2,45.5,,True,,юго-западный,6,,,2,,
1598011200,"Пятница, 21 августа
12:00 (UTC)",,,,2,,,,,,,,,,,,20,740,,,21.8,53.0,,True,,южный,9,,23.8,1,,
1598022000,"Пятница, 21 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,741,,,16.5,86.3,,,,южный,7,,,1,,
1598032800,"Пятница, 21 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,742,,,14.1,86.6,,,,южный,6,,,3,,
1598043600,"Пятница, 21 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,741,,,12.5,91.2,,,,южный,4,,,2,,
1598054400,"Суббота, 22 августа
00:00 (UTC)",,,,0,,,,,2,,,,,,,20,742,,,11.8,93.6,11.2,,,южный,9,,,1,,
1598065200,"Суббота, 22 августа
03:00 (UTC)",,,,,,,,,,,,,,,,10,742,,,14.1,91.3,,True,,юго-восточный,7,,,3,,
1598076000,"Суббота, 22 августа
06:00 (UTC)",,,,,,,,,,,True,,,,,20,742,,,16.8,77.3,,,,южный,9,,,3,,
1598086800,"Суббота, 22 августа
09:00 (UTC)",,,,,,,,,,,,,True,,,10,741,,,16.8,70.5,,,,западный,9,,,3,,
1598097600,"Суббота, 22 августа
12:00 (UTC)",,,,3,,,,,,,,,,,,20,741,,,16.9,67.3,,True,,юго-западный,7,,19.1,1,,
1598108400,"Суббота, 22 августа
15:00 (UTC)",,,,,,,,,,,,,,,,20,742,,,13.0,91.8,,,,,6,,,0,,
1598119200,"Суббота, 22 августа
18:00 (UTC)",,,,,,,,,,,,,,,,20,742,,,12.9,93.6,,,,южный,7,,,1,,
1598130000,"Суббота, 22 августа
21:00 (UTC)",,,,,,,,,,,,,,,,20,741,,,13.0,89.4,,,,юго-восточный,7,,,1,,
1598140800,"Воскресенье, 23 августа
00:00 (UTC)",,,,0,,,,,3,,,,,,,20,740,,,9.9,97.4,9.8,,,,7,,,0,,
1598151600,"Воскресенье, 23 августа
03:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,16.8,74.8,,,,юго-восточный,10,,,2,,
1598162400,"Воскресенье, 23 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,21.2,52.1,,,,юго-восточный,10,,,2,,
