timestamp,date,Дождь (незамерзающий),Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм","Высота снежного покрова, см",Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,"Гроза, но без осадков","Температура воздуха, °C",Снег умеренный непрерывный,"Гроза, дождь слабый","Относительная влажность, %",Снег слабый непрерывный,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,,,,,,,,,,10,748,,,,20.3,,,62.9,,,,северный,4,,,2
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,,,10,748,,,,22.3,,,55.2,,,,северный,6,,,2
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,,,,,,,,,,,10,748,,,,23.2,,,50.0,,,,северо-западный,7,,,4
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,,0,,,,,,,10,749,,,,22.9,,,48.9,,,,северо-западный,6,,24.2,5
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,,,,,10,750,,,,17.8,,,69.3,,,,северо-западный,1,,,3
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,,,10,750,,,,16.0,,,77.1,,,,северо-западный,0,,,3
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,,,,10,750,,,,14.7,,,84.4,,,,северо-западный,2,,,2
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,751,,,,15.1,,,80.7,,14.1,,северо-западный,2,,,4
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,,,,10,751,,,,20.2,,,59.2,,,,северный,2,,,5
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,12.0,,,,,,,,,10,750,,,,23.0,,,42.8,,,,северный,5,,,6
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,14.0,,,,,,,,,10,749,,,,24.6,,,35.1,,,,северный,6,,,7
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,14.0,,0,,,,,,,10,749,,,,23.3,,,37.2,,,,северный,7,,25.1,6
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,14.0,,,,True,,,,,10,750,,,,20.5,,,44.2,,,,северный,9,,,7
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,14.0,,,,,,,,,10,749,,,,18.9,,,59.3,,,,северный,6,,,5
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,,,,10,749,,,,18.6,,,64.6,,,,северный,10,,,4
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,749,,,,18.0,,,69.8,,17.8,,северо-западный,10,,,4
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,10.0,,,,,,,,,10,749,,,,21.8,,,61.6,,,,северный,6,,,5
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,,,10,749,,,,25.9,,,52.3,,,,северный,10,,,5
1596628800,"Среда, 5 августа
12:00 (UTC)",,,,11.0,,,,,,,,,10,749,,,,29.3,,,44.0,,,,северо-восточный,5,,,4
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,,0,,,,,,,10,749,,,,28.4,,,49.4,,,,северо-восточный,2,,29.8,2
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,,,,10,750,,,,25.3,,,58.9,,,,северный,1,,,2
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,,,10,750,,,,22.6,,,72.0,,,,северо-западный,0,,,2
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,,,,10,750,,,,21.0,,,80.4,,,,северо-западный,0,,,2
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,751,,,,22.0,,,76.6,,20.3,,северо-западный,2,,,3
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,,,,10,751,,,,27.0,,,59.3,,,,северо-западный,1,,,3
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,,,,,,,,,,,10,750,,,,32.4,,,37.8,,,,северо-восточный,2,,,4
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,,,,,,,,,,,10,750,,,,33.1,,,32.2,,,,северо-восточный,6,,,3
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,,,,0,,,,,,,10,750,,,,31.6,,,35.3,,,,северный,7,,33.5,2
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,,,,10,750,,,,26.7,,,56.0,,,,северо-западный,2,,,3
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,,,10,750,,,,24.2,,,66.2,,,,западный,0,,,1
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,,,,10,750,,,,23.1,,,72.1,,,,северо-западный,0,,,3
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,750,,,,23.0,,,71.6,,22.5,,северо-западный,2,,,3
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,,,,10,750,,,,26.8,,,63.1,,,,северо-западный,2,,,5
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,,,,10,750,,,,30.5,,,49.0,,,,северный,7,,,5
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,,,,,,,,,,,10,749,,,,31.4,,,40.8,,,,северо-западный,7,True,,5
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,,0,,,,,,,10,749,,,,29.0,,,45.4,,,,северный,7,,32.2,5
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,,,,10,749,,,,24.0,,,46.1,,,,северо-западный,2,,,3
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,,,10,749,,,,21.9,,,67.4,,,,северо-западный,4,,,3
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,,,,10,749,,,,19.8,,,74.8,,,,северо-западный,0,,,4
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,750,,,,18.8,,,68.6,,18.5,,северо-западный,0,,,4
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,,,10,750,,,,22.9,,,56.9,,,,северный,1,,,4
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,11.0,,,,,,,,,10,749,,,,26.2,,,34.2,,,,северный,7,,,5
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,11.0,,,,,,,,,10,748,,,,26.8,,,30.0,,,,северный,7,,,6
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,11.0,,0,,,,,,,10,748,,,,24.2,,,36.0,,,,северный,9,,27.3,5
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,10.0,,,,,,,,,10,748,,,,19.9,,,50.1,,,,северо-западный,6,,,3
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,,,10,747,,,,17.1,,,65.1,,,,северо-западный,0,,,4
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,,,,10,747,,,,15.8,,,74.1,,,,северо-западный,0,,,4
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,747,,,,15.5,,,78.6,,15.1,,северо-западный,0,,,5
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,,,,10,747,,,,20.6,,,56.7,,,,северный,1,,,5
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,11.0,,,,,,,,,10,746,,,,23.8,,,38.1,,,,северный,4,,,5
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,12.0,,,,,,,,,10,746,,,,23.8,,,38.1,,,,северный,6,,,5
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,12.0,,0,,,,,,,10,746,,,,23.7,,,37.1,,,,северный,2,,25.3,5
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,,,,,,,,,,10,746,,,,19.1,,,49.5,,,,северо-западный,0,,,3
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,,,,10,746,,,,17.2,,,60.5,,,,северо-западный,0,,,3
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,,,,10,747,,,,16.4,,,64.5,,,,северо-западный,0,,,3
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,747,,,,16.5,,,65.9,,15.6,,северо-западный,0,,,4
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,,,,10,747,,,,21.4,,,51.2,,,,северо-западный,0,,,3
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,,,,10,747,,,,24.9,,,36.2,,,,северо-западный,7,,,5
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,10.0,,,,,,,,,10,746,,,,25.8,,,33.6,,,,северо-западный,6,,,5
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,10.0,,0,,,,,,,10,746,,,,24.5,,,33.0,,,,северо-западный,2,,26.0,5
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,,,,10,747,,,,19.3,,,48.6,,,,северный,0,,,2
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,,,10,748,,,,14.8,,,65.5,,,,северо-западный,0,,,2
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,,,,10,748,,,,13.1,,,69.3,,,,северо-западный,0,,,2
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,748,,,,14.6,,,62.8,,12.3,,северо-западный,0,,,2
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,,,,10,748,,,,19.5,,,45.1,,,,северный,0,,,3
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,,,10,748,,,,21.9,,,37.3,,,,северный,2,,,2
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,,,,,10,748,,,,23.9,,,34.0,,,,северный,0,,,3
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,,0,,,,,,,10,747,,,,23.8,,,33.7,,,,северный,2,,24.2,2
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,,,10,747,,,,15.2,,,72.1,,,,,2,,,0
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,,,10,747,,,,14.2,,,75.3,,,,южный,1,,,1
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,,,,10,747,,,,13.6,,,76.8,,,,,0,,,0
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,747,,,,15.6,,,76.1,,11.9,,северный,4,,,1
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,,,,10,747,,,,22.6,,,48.8,,,,юго-восточный,2,,,2
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,,,,10,746,,,,25.0,,,36.5,,,,южный,5,,,1
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,,,,,,,,,,10,745,,,,26.3,,,31.3,,,,южный,7,,,2
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,,,0,,,,,,,10,745,,,,26.2,,,36.3,,,,северный,7,,27.0,2
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,True,,,,,10,745,,,,19.1,,,72.3,,,,северо-западный,7,,,4
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,True,,10,745,,,,16.7,,,95.6,,,,южный,10,,,1
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,,,,10,744,,,,16.2,,,96.9,,,True,южный,7,,,1
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,,,,9,,,,10,743,,,,16.3,,,92.6,,15.8,,,6,,,0
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,,,,10,743,,,,18.1,,,82.6,,,,западный,9,,,3
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,11.0,,,,,,,,,10,743,,,,21.2,,,60.7,,,,северо-западный,5,,,5
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,,10.0,,,,,,,,,10,743,,,,22.0,,,45.2,,,,северо-западный,7,,,4
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,,,,0,,,,,,,10,742,,,,21.6,,,41.3,,,,западный,4,,23.1,4
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,,,,,10,743,,,,17.7,,,56.7,,,,северо-западный,5,,,2
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,,,,10,743,,,,15.3,,,71.6,,,,западный,0,,,3
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,,,,10,742,,,,13.4,,,83.1,,,,западный,0,,,4
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,742,,,,14.2,,,87.2,,13.2,,юго-западный,10,,,2
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,,True,,10,742,,,,13.7,,,90.7,,,,западный,10,,,3
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,11.0,,,,,,,,,10,742,,,,15.9,,,72.2,,,True,западный,10,,,4
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,,11.0,,,,,,,,,10,742,,,,16.2,,,72.7,,,True,западный,10,,,6
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,12.0,,0.3,,,,,,,10,743,,,,16.2,,,69.9,,,,северо-западный,7,,16.9,6
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,13.0,,,,,,,,,10,744,,,,13.4,,,85.4,,,,северо-западный,7,,,6
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,11.0,,,,,,,True,,10,743,,,,13.0,,,92.4,,,,северо-западный,10,,,5
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,11.0,,,,,,,,,10,743,,,,12.1,,,87.6,,,True,северо-западный,7,,,6
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,10.0,,менее 0.1,,,0.3,,,,10,744,,,,11.9,,,87.6,,11.9,,северо-западный,10,,,5
1597471200,"Суббота, 15 августа
06:00 (UTC)",True,,,,,,,,,,,,10,744,,,,12.8,,,88.8,,11.5,,северо-западный,10,,,5
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,10.0,,,,,,,,,10,745,,,,14.2,,,76.3,,,,северо-западный,10,,,5
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,12.0,,,,,,,,,10,745,,,,15.2,,,69.7,,,,северо-западный,10,,,7
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,12.0,,0.5,,,,,,,10,746,,,,13.0,,,80.9,,,,северо-западный,10,,15.3,5
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,11.0,,,,,,,,,10,746,,,,13.5,,,77.8,,,,северо-западный,10,,,6
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,,,10,746,,,,13.5,,,74.2,,,,северо-западный,7,,,5
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,True,,,10,746,,,,11.3,,,80.1,,,,северо-западный,0,,,5
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,,0,,,0.5,,,,10,746,,,,10.6,,,80.6,,10.1,,северо-западный,4,,,4
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,11.0,,,,,,,,,10,746,,,,16.2,,,58.7,,,,северо-западный,6,,,6
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,13.0,,,,,,,,,10,746,,,,19.4,,,48.3,,,,северо-западный,5,,,5
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,11.0,,,,,,,,,10,746,,,,19.8,,,43.1,,,,северный,9,,,4
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,,,0,,,,,,,10,746,,,,19.6,,,40.7,,,,северо-западный,10,,20.7,4
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,,,,,10,746,,,,16.1,,,59.8,,,,северо-западный,9,,,1
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,,,,10,746,,,,15.7,,,51.7,,,,западный,0,,,2
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,,,,10,746,,,,14.9,,,52.6,,,,западный,1,,,3
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,745,,,,15.8,,,56.2,,13.0,,западный,10,,,2
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,,,,10,745,,,,18.5,,,59.6,,,,западный,9,,,2
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,11.0,,,,,,,,,10,743,,,,23.7,,,51.1,,,,западный,7,,,4
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,12.0,,,,,,,,,10,742,,,,25.1,,,46.4,,,True,западный,6,,,5
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,,14.0,,2,,,,,,,10,742,,,,22.2,,,68.8,,,True,северо-западный,7,,25.6,3
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,,True,,,10,744,,,,17.2,,,72.4,,,,северо-западный,2,,,3
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,,,,10,744,,,,15.8,,,69.8,,,,северо-западный,0,,,3
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,,,,,,,,,,10,745,,,,13.8,,,77.8,,,,северо-западный,0,,,2
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,,,0,,,2,,,,10,746,,,,14.0,,,70.4,,11.7,,северо-западный,0,,,1
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,,,,,10,746,,,,18.2,,,53.5,,,,северо-западный,0,,,2
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,,,,,10,746,,,,22.1,,,34.2,,,,северный,0,,,4
1597752000,"Вторник, 18 августа
12:00 (UTC)",,,,10.0,,,,,,,,,10,746,,,,23.5,,,28.3,,,,северо-западный,0,,,4
1597762800,"Вторник, 18 августа
15:00 (UTC)",,,,,,0,,,,,,,10,746,,,,22.4,,,30.5,,,,северный,2,,23.7,2
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,,,,10,747,,,,13.3,,,70.2,,,,,0,,,0
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,,,,10,747,,,,10.9,,,84.0,,,,,0,,,0
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,,,,,,,,,,10,747,,,,10.5,,,86.8,,,,юго-восточный,0,,,1
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,747,,,,12.8,,,79.3,,10.4,,,7,,,0
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,,,,,,,,,,10,746,,,,20.2,,,48.2,,,,юго-восточный,4,,,1
1597827600,"Среда, 19 августа
09:00 (UTC)",,,,,,,,,,,,,10,746,,,,23.8,,,38.7,,,,северный,6,,,1
1597838400,"Среда, 19 августа
12:00 (UTC)",,,,,,,,,,,,,10,745,,,,24.6,,,40.8,,,,восточный,10,,,2
1597849200,"Среда, 19 августа
15:00 (UTC)",,,,,,0,,,,,,,10,745,,,,20.7,,,57.1,,,,,7,,25.0,0
1597860000,"Среда, 19 августа
18:00 (UTC)",,,,,,,,,,,,,10,747,,,,18.1,,,56.0,,,,северный,6,,,3
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,,,,,10,747,,,,12.3,,,81.9,,,,,2,,,0
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,,,,,,,,,,10,748,,,,9.8,,,89.8,,,,западный,0,,,1
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,748,,,,11.6,,,79.1,,9.4,,северо-западный,0,,,2
1597903200,"Четверг, 20 августа
06:00 (UTC)",,,,,,,,,,,,,10,749,,,,18.1,,,47.9,,,,северный,1,,,2
1597914000,"Четверг, 20 августа
09:00 (UTC)",,,,,,,,,,,,,10,749,,,,21.3,,,35.4,,,,северный,7,,,2
1597924800,"Четверг, 20 августа
12:00 (UTC)",,,,,,,,,,,,,10,748,,,,22.4,,,33.8,,,,юго-восточный,7,,,1
1597935600,"Четверг, 20 августа
15:00 (UTC)",,,,12.0,,0,,,,,,,10,748,,,,21.0,,,36.6,,,,северный,6,,22.9,3
1597946400,"Четверг, 20 августа
18:00 (UTC)",,,,,,,,,,,,,10,749,,,,15.9,,,50.7,,,,северо-западный,2,,,1
1597957200,"Четверг, 20 августа
21:00 (UTC)",,,,,,,,,,,,,10,749,,,,12.8,,,62.4,,,,северо-западный,0,,,1
1597968000,"Пятница, 21 августа
00:00 (UTC)",,,,,,,,,,,,,10,749,,,,10.1,,,73.6,,,,северный,0,,,1
1597978800,"Пятница, 21 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,750,,,,12.0,,,63.5,,8.6,,северо-западный,0,,,2
1597989600,"Пятница, 21 августа
06:00 (UTC)",,,,,,,,,,,,,10,750,,,,17.6,,,48.1,,,,северный,0,,,2
1598000400,"Пятница, 21 августа
09:00 (UTC)",,,,,,,,,,,,,10,750,,,,20.4,,,35.2,,,,северный,2,,,3
1598011200,"Пятница, 21 августа
12:00 (UTC)",,,,,,,,,,,,,10,749,,,,22.3,,,29.2,,,,северный,2,,,3
1598022000,"Пятница, 21 августа
15:00 (UTC)",,,,,,0,,,,,,,10,749,,,,21.1,,,35.9,,,,северный,2,,22.4,2
1598032800,"Пятница, 21 августа
18:00 (UTC)",,,,,,,,,,,,,10,750,,,,14.2,,,64.5,,,,северо-западный,4,,,1
1598043600,"Пятница, 21 августа
21:00 (UTC)",,,,,,,,,,,,,10,750,,,,13.2,,,69.3,,,,западный,0,,,1
1598054400,"Суббота, 22 августа
00:00 (UTC)",,,,,,,,,,,,,10,750,,,,14.1,,,70.9,,,,северо-западный,7,,,1
1598065200,"Суббота, 22 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,751,,,,14.9,,,68.2,,12.0,,северо-западный,10,,,2
1598076000,"Суббота, 22 августа
06:00 (UTC)",,,,,,,,,,,,,10,751,,,,17.9,,,58.3,,,,северо-западный,10,,,2
1598086800,"Суббота, 22 августа
09:00 (UTC)",,,,,,,,,,,,,10,750,,,,20.8,,,46.7,,,,северо-восточный,10,,,2
1598097600,"Суббота, 22 августа
12:00 (UTC)",,,,,,,,,,,,,10,750,,,,21.1,,,42.6,,,,северо-западный,9,,,2
1598108400,"Суббота, 22 августа
15:00 (UTC)",,,,,,0,,,,,,,10,750,,,,21.0,,,38.7,,,,северный,9,,21.6,2
1598119200,"Суббота, 22 августа
18:00 (UTC)",,,,,,,,,,,,,10,750,,,,18.2,,,52.4,,,,северный,10,,,2
1598130000,"Суббота, 22 августа
21:00 (UTC)",,,,,,,,,,,,,10,750,,,,14.3,,,70.0,,,,западный,2,,,1
1598140800,"Воскресенье, 23 августа
00:00 (UTC)",,,,,,,,,,,,,10,750,,,,12.0,,,81.9,,,,северо-западный,0,,,1
1598151600,"Воскресенье, 23 августа
03:00 (UTC)",,,,,,0,,,0,,,,10,751,,,,12.4,,,79.2,,11.5,,северо-западный,0,,,2
1598162400,"Воскресенье, 23 августа
06:00 (UTC)",,,,,,,,,,,,,10,751,,,,17.5,,,61.8,,,,северный,2,,,3
1598173200,"Воскресенье, 23 августа
09:00 (UTC)",,,,,,,,,,,,,10,751,,,,21.0,,,44.6,,,,северо-восточный,2,,,2
1598184000,"Воскресенье, 23 августа
12:00 (UTC)",,,,,,,,,,,,,10,750,,,,22.0,,,38.4,,,,восточный,7,,,2
1598194800,"Воскресенье, 23 августа
15:00 (UTC)",,,,,,0,,,,,,,10,750,,,,21.2,,,42.3,,,,юго-восточный,2,,22.9,1
