timestamp,date,Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),"Осадки за 12 часов, мм",Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Туман ослабел (небо не видно)
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,,,,,,,10.0,724,,,16.6,,83.5,,True,южный,10.0,,,2,
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,,8,,,13,,,,10.0,724,,,16.7,,81.9,16.2,True,юго-западный,9.0,,,2,
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,,,,True,,,,,,20.0,724,,,22.8,,49.5,,,северный,1.0,,,2,
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,,20.0,724,,,25.3,,40.2,,,северо-восточный,5.0,,,2,
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,,,,,,,,,,20.0,724,,,25.6,,39.4,,,северный,7.0,,,2,
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,0,,,,,,,20.0,724,,,24.2,,44.9,,,северо-западный,9.0,,26.3,2,
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,,,,10.0,725,,,20.5,,64.2,,,юго-западный,4.0,,,2,
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,,10.0,725,,,19.2,,63.5,,,юго-западный,6.0,,,3,
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,,,10.0,724,,,17.8,,64.0,,,юго-западный,0.0,,,3,
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,0,,,0,,,,20.0,725,,,15.4,,77.0,14.3,,западный,0.0,,,2,
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,,,20.0,725,,,24.4,,38.1,,,северо-восточный,4.0,,,1,
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,,,,,,,,,20.0,724,,,25.2,,40.4,,,северо-восточный,6.0,,,2,
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,,,,,,,,,20.0,723,,,28.3,,30.6,,,восточный,7.0,,,3,
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,,0,,,,,,,20.0,723,,,26.6,,36.9,,,северо-восточный,7.0,,28.4,1,
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,,,,10.0,723,,,21.8,,59.6,,,юго-западный,6.0,,,2,
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,,,10.0,723,,,19.2,,65.6,,,юго-западный,6.0,,,2,
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,,,1.0,722,,,17.2,,71.0,,,юго-западный,6.0,,,2,
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,0,,,0,,,,20.0,722,,,17.0,,69.6,15.4,,юго-западный,2.0,,,2,
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,,,20.0,722,,,24.8,,32.2,,,северо-восточный,0.0,,,2,
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,,20.0,722,,,27.0,,26.2,,,северный,0.0,,,2,
1596628800,"Среда, 5 августа
12:00 (UTC)",,,,,,,,,,,,20.0,721,,,29.0,,23.0,,,северо-западный,1.0,,,4,
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,0,,,,,,,20.0,722,,,27.5,,22.6,,,северо-западный,2.0,,29.0,3,
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,,,10.0,723,,,21.8,,46.1,,,юго-западный,0.0,,,2,
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,,10.0,723,,,20.1,,43.8,,,юго-западный,0.0,,,3,
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,,,10.0,723,,,19.3,,46.6,,,юго-западный,0.0,,,3,
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,0,,,0,,,,20.0,724,,,17.1,,62.1,15.9,,западный,2.0,,,2,
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,,,20.0,724,,,26.1,,39.1,,,северный,0.0,,,1,
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,,,,,,,,,,20.0,724,,,28.8,,33.3,,,северный,2.0,,,3,
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,,,,,,,,,,20.0,724,,,30.0,,23.8,,,северо-западный,7.0,,,2,
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,,,0,,,,,,,20.0,724,,,28.1,,33.4,,,южный,4.0,,31.0,2,
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,,,10.0,725,,,23.3,,51.7,,,юго-западный,4.0,,,2,
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,,10.0,725,,,19.9,,58.4,,,юго-западный,0.0,,,2,
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,,,10.0,724,,,20.9,,51.0,,,юго-западный,0.0,,,2,
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,0,,,0,,,,20.0,725,,,19.8,,56.8,18.3,,западный,0.0,,,3,
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,,,20.0,725,,,29.6,,30.8,,,западный,0.0,,,2,
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,,,20.0,724,,,32.2,,25.5,,,восточный,2.0,,,2,
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,,,,,,,,,,20.0,724,,,33.2,,18.7,,,южный,4.0,,,2,
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,0,,,,,,,20.0,723,,,32.5,,20.9,,,южный,2.0,,34.3,1,
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,,,10.0,723,,,26.1,,35.3,,,юго-западный,0.0,,,4,
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,,10.0,723,,,25.3,,30.6,,,юго-западный,0.0,,,3,
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,,,10.0,722,,,21.7,,43.9,,,западный,0.0,,,3,
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,0,,,0,,,,20.0,722,,,22.6,,41.9,20.4,,юго-западный,5.0,,,1,
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,,20.0,722,,,28.2,,33.0,,,юго-восточный,1.0,,,1,
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,,,20.0,721,,,32.9,,18.2,,,юго-восточный,4.0,,,2,
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,,,,,,,,,20.0,720,,,34.6,,17.3,,,восточный,2.0,,,4,
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,,0,,,,,,,20.0,719,,,32.7,,19.4,,,северо-восточный,2.0,,35.4,1,
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,,,10.0,720,,,23.4,,46.2,,,юго-западный,0.0,,,2,
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,,10.0,719,,,22.6,,45.4,,,северный,0.0,,,3,
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,,,10.0,719,,,20.1,,55.1,,,западный,0.0,,,2,
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,0,,,0,,,,20.0,719,,,18.7,,65.9,17.7,,западный,0.0,,,3,
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,,,20.0,719,,,26.6,,40.8,,,северный,2.0,,,3,
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,,,,,,,,,20.0,719,,,30.3,,34.7,,,северо-восточный,2.0,,,3,
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,,,,,,,,,20.0,719,,,30.4,,32.5,,,северо-восточный,6.0,,,1,
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,,0,,,,,,,10.0,719,,,29.4,,32.2,,,восточный,10.0,,32.3,3,
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,True,,,,,,,,,,10.0,721,,,19.9,,88.8,,,юго-восточный,10.0,,,5,
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,12.0,,,,,,,,,10.0,720,,,20.1,,87.7,,,западный,7.0,True,,2,
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,,,10.0,720,,,19.1,,90.4,,True,западный,5.0,,,1,
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,24,,,24,,,,20.0,721,,,18.9,,91.6,18.2,,западный,7.0,,,1,
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,,,20.0,721,,,24.8,,60.3,,,восточный,6.0,,,2,
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,,,20.0,721,,,26.7,,43.6,,,восточный,9.0,,,3,
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,,,,,,,,,20.0,720,,,29.6,,29.2,,,юго-восточный,6.0,,,3,
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,,0,,,,,,,10.0,721,,,25.8,,46.3,,,западный,9.0,,29.9,3,
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,True,,,,,10.0,722,,,21.3,,73.6,,,юго-западный,10.0,,,3,
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,,10.0,721,,,20.0,,80.8,,True,юго-западный,9.0,,,1,
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,,,10.0,721,,,21.3,,65.6,,,южный,10.0,,,3,
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,0.3,,,0.3,,,,20.0,721,,,18.6,,85.4,18.4,,северный,10.0,,,1,
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,,,10.0,721,,,22.6,,63.4,,,юго-восточный,10.0,,,2,
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,,10.0,721,,,24.2,,56.8,,,восточный,10.0,,,2,
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,,,,10.0,722,,,25.1,,39.0,,,юго-восточный,9.0,,,3,
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,0,,,,,,,10.0,722,,,23.0,,53.3,,,юго-восточный,9.0,,25.2,1,
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,,10.0,723,,,20.6,,68.9,,,западный,10.0,,,2,
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,,10.0,722,,,19.8,,67.4,,,юго-западный,4.0,,,2,
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,,,10.0,722,,,17.8,,75.4,,,юго-западный,7.0,,,1,
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,0,,,0,,,,20.0,722,,,18.9,,64.7,16.5,,юго-западный,9.0,,,2,
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,,,20.0,722,,,26.3,,40.4,,,юго-восточный,7.0,,,1,
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,,,20.0,722,,,29.2,,30.7,,,северо-восточный,6.0,,,2,
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,,,,,,,,,20.0,721,,,30.6,,24.7,,,восточный,6.0,,,2,
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,,0,,,,,,,20.0,721,,,28.6,,27.2,,,северо-восточный,9.0,,31.3,1,
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,,,,,10.0,722,,,24.7,,42.5,,,юго-западный,10.0,,,6,
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,,10.0,722,,,21.6,,59.6,,,западный,9.0,,,2,
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,,,10.0,722,,,20.4,,63.3,,,юго-западный,7.0,,,1,
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,0,,,0,,,,10.0,722,,,21.3,,56.5,18.6,,юго-западный,7.0,,,1,
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,,,20.0,722,,,25.3,,44.3,,,северо-западный,10.0,,,2,
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,,,,,,,,,20.0,721,,,28.0,,36.4,,,северо-восточный,9.0,,,2,
1597320000,"Четверг, 13 августа
12:00 (UTC)",,True,12.0,,,,,,,,,10.0,721,,,21.9,,67.9,,,западный,10.0,,,3,
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,10.0,,1,,,,True,,,10.0,723,,,19.2,,82.8,,,западный,10.0,,29.6,3,
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,True,,,,,10.0,723,,,19.5,,77.7,,,южный,10.0,,,3,
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,,,10.0,723,,,19.0,,75.6,,,юго-западный,9.0,,,2,
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,,,10.0,723,,,17.1,,80.4,,,юго-западный,7.0,,,2,
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,0.5,,,2,,,,10.0,722,,,17.8,,74.5,16.2,,западный,7.0,,,1,
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,,,20.0,722,,,23.6,,50.1,,,северо-западный,2.0,,,1,
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,,,,20.0,721,,,25.9,,43.6,,,восточный,6.0,,,2,
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,12.0,,,,,,,,,20.0,721,,,25.5,,43.2,,,северо-восточный,7.0,,,1,
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,,0,,,,,,,10.0,721,,,19.7,,72.4,,,западный,10.0,,27.5,2,
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,True,,,,,10.0,723,,,18.2,,87.0,,,южный,10.0,,,1,
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,,10.0,723,,,17.9,,77.4,,,западный,10.0,,,2,
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,,,10.0,723,,,16.8,,78.8,,,западный,10.0,,,1,
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,6,,,6,,,,10.0,723,,,16.1,,75.1,16.0,,юго-западный,7.0,,,2,
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,,,20.0,724,,,21.5,,40.7,,,северный,1.0,,,1,
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,,,20.0,723,,,24.4,,36.6,,,северо-восточный,2.0,,,2,
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,,,,,,,,,20.0,723,,,24.3,,33.9,,,северо-восточный,7.0,,,1,
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,,0,,,,,,,10.0,723,,,23.0,,42.0,,,юго-западный,7.0,,26.2,3,
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,,,10.0,724,,,20.8,,53.8,,,юго-западный,10.0,,,3,
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,,10.0,724,,,19.4,,45.1,,,северный,10.0,,,3,
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,,,10.0,724,,,15.8,,57.4,,,,7.0,,,0,
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,0,,,0,,,,20.0,724,,,13.5,,69.8,12.3,,юго-западный,6.0,,,1,
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,,,20.0,724,,,19.3,,40.1,,,северо-восточный,0.0,,,1,
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,,,,20.0,723,,,23.0,,34.2,,,восточный,0.0,,,3,
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,,,,,,,,,20.0,723,,,25.5,,31.5,,,северо-восточный,5.0,,,2,
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,,0,,,,,,,10.0,723,,,22.7,,37.1,,,северо-восточный,7.0,,25.7,1,
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,,,,10.0,724,,,20.0,,53.6,,,западный,9.0,,,1,
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,,,10.0,724,,,19.1,,48.5,,,северный,7.0,,,3,
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,,,10.0,725,,,15.6,,48.9,,,западный,7.0,,,2,
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,0,,,0,,,,20.0,725,,,15.2,,54.2,14.1,,юго-западный,7.0,,,2,
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,,,20.0,725,,,21.9,,27.8,,,восточный,0.0,,,1,
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,,,,,,,,,20.0,725,,,23.9,,31.5,,,восточный,0.0,,,2,
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,,,,,,,,,20.0,724,,,25.7,,30.7,,,южный,0.0,,,1,
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,,,0,,,,,,,20.0,724,,,25.3,,32.4,,,юго-восточный,2.0,,27.0,1,
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,,,,10.0,724,,,18.8,,62.5,,,юго-западный,0.0,,,2,
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,,,10.0,724,,,18.3,,60.4,,,юго-западный,0.0,,,2,
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,,,,,,,,,10.0,724,,,16.5,,67.2,,,юго-западный,0.0,,,2,
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,,0,,,0,,,,10.0,724,,,14.2,,77.9,14.0,,,0.0,,,0,
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,,,,20.0,723,,,25.0,,40.6,,,северо-восточный,0.0,,,2,
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,,,,20.0,722,,,28.0,,26.0,,,восточный,2.0,,,3,
1597752000,"Вторник, 18 августа
12:00 (UTC)",,,,,,,,,,,,20.0,721,,,29.4,,23.8,,,восточный,1.0,,,3,
1597762800,"Вторник, 18 августа
15:00 (UTC)",,,,,0,,,,,,,20.0,721,,,27.5,,26.4,,,юго-восточный,1.0,,29.4,2,
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,,,10.0,721,,,21.2,,53.2,,,юго-западный,0.0,,,3,
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,,,10.0,721,,,18.3,,60.0,,,юго-западный,0.0,,,2,
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,,,,,,,,,10.0,721,,,16.0,,63.1,,,западный,0.0,,,1,
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,,0,,,0,,,,20.0,720,,,17.6,,57.4,15.4,,юго-западный,0.0,,,3,
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,,,,,,,,,20.0,720,,,25.8,,33.2,,,северо-восточный,0.0,,,1,
1597827600,"Среда, 19 августа
09:00 (UTC)",,,,,,,,,,,,20.0,720,,,28.5,,22.3,,,восточный,0.0,,,2,
1597838400,"Среда, 19 августа
12:00 (UTC)",,,,,,,,,,,,20.0,719,,,30.4,,19.9,,,восточный,0.0,,,2,
1597849200,"Среда, 19 августа
15:00 (UTC)",,,,,0,,,,,,,20.0,719,,,29.1,,26.6,,,юго-восточный,0.0,,30.9,2,
1597860000,"Среда, 19 августа
18:00 (UTC)",,,,,,,,,,,,10.0,720,,,21.4,,53.9,,,западный,0.0,,,3,
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,,,,10.0,720,,,19.2,,60.6,,,юго-западный,0.0,,,2,
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,,,,,,,,,10.0,719,,,17.9,,63.2,,,юго-западный,0.0,,,2,
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,,0,,,0,,,,20.0,720,,,16.0,,73.2,15.9,,западный,0.0,,,1,
1597903200,"Четверг, 20 августа
06:00 (UTC)",,,,,,,,,,,,20.0,720,,,25.7,,41.6,,,северо-восточный,0.0,,,2,
1597914000,"Четверг, 20 августа
09:00 (UTC)",,,,,,,,,,,,20.0,719,,,30.3,,22.6,,,северо-восточный,0.0,,,4,
1597924800,"Четверг, 20 августа
12:00 (UTC)",,,,,,,,,,,,20.0,718,,,32.0,,21.2,,,восточный,2.0,,,4,
1597935600,"Четверг, 20 августа
15:00 (UTC)",,,,,0,,,,,,,20.0,718,,,29.5,,27.3,,,северо-восточный,6.0,,32.0,3,
1597946400,"Четверг, 20 августа
18:00 (UTC)",,,,,,,,,,,,10.0,719,,,24.5,,45.0,,,восточный,4.0,,,2,
1597957200,"Четверг, 20 августа
21:00 (UTC)",,,,,,,,,,,,10.0,719,,,19.0,,69.1,,,западный,2.0,,,2,
1597968000,"Пятница, 21 августа
00:00 (UTC)",,,,,,,,,,,,10.0,719,,,19.5,,66.9,,,западный,6.0,,,1,
1597978800,"Пятница, 21 августа
03:00 (UTC)",,,,,3,,,3,True,,,10.0,720,,,17.3,,89.7,17.2,,юго-восточный,10.0,,,3,
1597989600,"Пятница, 21 августа
06:00 (UTC)",,,,,,,,,,,,10.0,720,,,18.2,True,93.9,,,северо-западный,10.0,,,1,
1598000400,"Пятница, 21 августа
09:00 (UTC)",,True,,,,,,,,,,2.0,721,,,17.9,,95.1,,,северо-восточный,10.0,,,1,
1598011200,"Пятница, 21 августа
12:00 (UTC)",,,,,,,,,True,,,10.0,721,,,18.1,,94.5,,,северо-восточный,10.0,,,2,
1598022000,"Пятница, 21 августа
15:00 (UTC)",,,,,14,,,,True,,,10.0,722,,,17.7,,92.7,,,северо-восточный,10.0,,19.5,3,
1598032800,"Пятница, 21 августа
18:00 (UTC)",,,,,,,,,True,,,10.0,723,,,16.7,,95.0,,,,10.0,,,0,
1598043600,"Пятница, 21 августа
21:00 (UTC)",,,,,,,,,,,,10.0,722,,,16.8,,92.6,,True,южный,10.0,,,2,
1598054400,"Суббота, 22 августа
00:00 (UTC)",,,,,,,,,,,,10.0,722,,,16.8,,94.4,,True,восточный,10.0,,,1,
1598065200,"Суббота, 22 августа
03:00 (UTC)",,,,,4,,,18,,,,10.0,722,,,16.1,,94.4,16.0,,северо-восточный,10.0,,,1,
1598076000,"Суббота, 22 августа
06:00 (UTC)",,,,,,,,,True,,,2.0,722,,,15.9,,93.8,15.9,,северный,10.0,,,2,
1598086800,"Суббота, 22 августа
09:00 (UTC)",,,,,,,,,True,,,4.0,722,,,16.7,,92.0,,,западный,10.0,,,2,
1598097600,"Суббота, 22 августа
12:00 (UTC)",,,,,,,,,True,,,10.0,723,,,17.3,,82.5,,,западный,10.0,,,2,
1598108400,"Суббота, 22 августа
15:00 (UTC)",,,,,14,,,,True,,,10.0,723,,,16.4,,78.7,,,юго-западный,10.0,,17.8,3,
1598119200,"Суббота, 22 августа
18:00 (UTC)",,,,,,,,,,,,10.0,723,,,16.1,,66.2,,True,южный,10.0,,,3,
1598130000,"Суббота, 22 августа
21:00 (UTC)",,,,,,,,,,,,10.0,722,,,16.3,,61.5,,,юго-западный,7.0,,,2,
1598140800,"Воскресенье, 23 августа
00:00 (UTC)",,,,,,,,,,,,10.0,722,,,13.5,,82.1,,,южный,10.0,,,1,
1598151600,"Воскресенье, 23 августа
03:00 (UTC)",,,,,0.3,,,14,,,,20.0,722,,,12.2,,78.1,11.7,,северо-западный,2.0,,,1,
1598162400,"Воскресенье, 23 августа
06:00 (UTC)",,,,,,,,,,,,20.0,722,,,21.4,,43.8,10.9,,северо-восточный,2.0,,,1,
1598173200,"Воскресенье, 23 августа
09:00 (UTC)",,,,,,,,,,,,20.0,722,,,23.3,,39.6,,,северо-восточный,7.0,,,2,
1598184000,"Воскресенье, 23 августа
12:00 (UTC)",,,,,,,,,,,,20.0,722,,,21.6,,50.2,,,северо-восточный,9.0,,,3,
1598194800,"Воскресенье, 23 августа
15:00 (UTC)",,,,,0,,,,,,,10.0,723,,,19.1,,58.2,,,юго-западный,9.0,,24.2,2,
1598205600,"Воскресенье, 23 августа
18:00 (UTC)",,,,,,,,,,,,10.0,724,,,17.0,,63.8,,,юго-западный,9.0,,,2,
