timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Туман (видимость менее 1 км),Ливневый дождь,Количество облаков уменьшилось,Гроза сильная (возможен дождь или снег),Дождь (незамерзающий) слабый с перерывами,Мгла,Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Поземные туманы сплошным слоем (высота меньше 2 м от поверхности земли),"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),Морось (незамерзающая) умеренная непрерывная,Зарница,Ливневой снег умеренный или сильный,"Осадки за 12 часов, мм",Туман начался (усилился). Небо видно,"Высота снежного покрова, см",Количество облаков увеличилось,Морось (незамерзающая) слабая с перерывами,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,Снег умеренный непрерывный,"Температура воздуха, °C","Гроза, дождь слабый",Морось (незамерзающая) сильная непрерывная,Снег слабый непрерывный,Количество облаков не изменилось,"Поземные туманы клочками, полосами(высота меньше 2 м от поверхности земли)",Туман без изменений (небо видно),Балл общей облачности,Ливневой снег слабый
1595905200,"Вторник, 28 июля
03:00 (UTC)",,,,,,,,,,,,65.8,,,,западный,,,2,,,,,,,,,,,,,20,753,,,,28.4,,,,,,,7.0,
1595916000,"Вторник, 28 июля
06:00 (UTC)",,,,,,,,,,,,43.8,,,,юго-западный,,,2,,,,,,,,,,,,,20,752,,,,30.5,,,,,,,2.0,
1595926800,"Вторник, 28 июля
09:00 (UTC)",,,,,,,,,,,,57.8,,,,юго-западный,,31.0,1,,,,,,,,,,,,,20,752,,,,29.9,,,,,,,1.0,
1595937600,"Вторник, 28 июля
12:00 (UTC)",,,,,,,,,,,,91.3,,,,,,,0,,,,,,,,,,,,,20,752,,,,23.2,,,,,,,1.0,
1595948400,"Вторник, 28 июля
15:00 (UTC)",,,,,,,,,,,,95.2,,,,юго-западный,,,1,,,,,,,,,,,,,20,752,,,,21.0,,,,,,,0.0,
1595959200,"Вторник, 28 июля
18:00 (UTC)",,,,,,,,,,,,95.7,,,,,,,0,,,,,,,,,,,,,20,752,,,,19.8,,,,,,,0.0,
1595970000,"Вторник, 28 июля
21:00 (UTC)",,,,,,,,,,,,95.8,,,19.1,,,,0,,,,,0,,,,,0,,,20,753,,,,21.2,,,,,,,0.0,
1595980800,"Среда, 29 июля
00:00 (UTC)",,,,,,,,,,,,71.1,,,,западный,,,1,,,,,,,,,,,,,20,753,,,,27.6,,,,,,,0.0,
1595991600,"Среда, 29 июля
03:00 (UTC)",,,,,,,,,,,,50.6,,,,юго-западный,,,2,,,,,,,,,,,,,20,752,,,,31.8,,,,,,,2.0,
1596002400,"Среда, 29 июля
06:00 (UTC)",,,,,,,,,,,,53.3,,,,южный,,,3,,,,,,,,,,,,,20,751,,,,32.2,,,,,,,2.0,
1596013200,"Среда, 29 июля
09:00 (UTC)",,,,,,,,,,,,60.5,,,,южный,,32.6,3,,,,,0,,,,,,,,50,751,,,,30.3,,,,,,,2.0,
1596024000,"Среда, 29 июля
12:00 (UTC)",,,,,,,,,,,,80.0,,,,юго-западный,,,2,,,,,,,,,,,,,50,751,,,,25.2,,,,,,,2.0,
1596034800,"Среда, 29 июля
15:00 (UTC)",,,,,,,,,,,,91.2,,,,,,,0,,,,,,,,,,,,,50,751,,,,21.8,,,,,,,0.0,
1596045600,"Среда, 29 июля
18:00 (UTC)",,,,,,,,,,,,95.1,,,,,,,0,,,,,,,,,,,,,50,751,,,,19.6,,,,,,,0.0,
1596056400,"Среда, 29 июля
21:00 (UTC)",,,,,,,,,,,,95.2,,,18.6,,,,0,,,,,0,,,,,0,,,20,751,,,,20.5,,,,,,,0.0,
1596067200,"Четверг, 30 июля
00:00 (UTC)",,,,,,,,,,,,68.2,,,,западный,,,1,,,,,,,,,,,,,20,751,,,,27.7,,,,,,,0.0,
1596078000,"Четверг, 30 июля
03:00 (UTC)",,,,,,,,,,,,57.0,,,,южный,,,3,,,,,,,,,,,,,50,750,,,,30.9,,,,,,,4.0,
1596088800,"Четверг, 30 июля
06:00 (UTC)",,,,,,,,,,,,60.6,,,,южный,,,4,,,,,,,,,,,,,50,749,,,,30.8,,,,,,,2.0,
1596099600,"Четверг, 30 июля
09:00 (UTC)",,,,,,,,,,,,61.8,,,,юго-западный,,31.4,3,,,,,0,,,,,,,,50,748,,,,29.8,,,,,,,1.0,
1596153600,"Пятница, 31 июля
00:00 (UTC)",,,,,,,,,,,,80.8,,,,северо-восточный,,,1,,,,,,,,,,,,,20,750,,,,24.3,,,,,,,6.0,
1596164400,"Пятница, 31 июля
03:00 (UTC)",,,,,,,,,,,,69.1,,,,восточный,,,2,,,,,,,,,,,,,20,749,,,,28.0,,,,,,,9.0,
1596175200,"Пятница, 31 июля
06:00 (UTC)",,,,,True,,,,,,,80.1,,,,восточный,,,1,,,,,,,,,,,,,20,748,,,,26.1,,,,,,,10.0,
1596186000,"Пятница, 31 июля
09:00 (UTC)",,,,,,,,,,,,87.6,,,,,,28.8,0,,,,,3,,,,,,,,20,748,,,,24.9,,,,True,,,9.0,
1596196800,"Пятница, 31 июля
12:00 (UTC)",,,,,,True,,,,,,95.8,,,,,,,0,,,,,,,,,,,,,20,748,,,,21.1,,,,,,,7.0,
1596207600,"Пятница, 31 июля
15:00 (UTC)",,,,,,,,,,,,96.4,,,,северный,,,1,,,,,,,,,,,,,20,748,,,,20.7,,,,,,,10.0,
1596218400,"Пятница, 31 июля
18:00 (UTC)",,,,,,,,,,,,95.8,,,,северо-восточный,,,1,,,,,,,,,,,,,20,747,,,,21.2,,,,,,,10.0,
1596229200,"Пятница, 31 июля
21:00 (UTC)",,,,,True,,,,,,,96.4,,,20.6,восточный,,,1,,,,,17,,,,,20,,,2,747,,,,21.2,,,,,,,10.0,
1596240000,"Суббота, 1 августа
00:00 (UTC)",,,,,,,,,,,,95.2,,,,юго-восточный,,,1,,,,,,,,,,,,True,2,747,,,,22.6,,,,,,,10.0,
1596250800,"Суббота, 1 августа
03:00 (UTC)",,,,,,,,,,,,86.5,,,,южный,,,1,,,,,,,,,,,,True,2,746,,,,24.5,,,,,,,10.0,
1596261600,"Суббота, 1 августа
06:00 (UTC)",,,,,,,,,,,,72.9,,,,юго-восточный,,,2,,,,,,,,,,,,,10,746,,,,27.9,,,,,,,9.0,
1596272400,"Суббота, 1 августа
09:00 (UTC)",,,,,,,,,,,,77.3,,,,юго-восточный,,29.1,2,,,,,0,,,,,,,,20,746,,,,26.6,,,,,,,10.0,
1596283200,"Суббота, 1 августа
12:00 (UTC)",,12.0,,,,,True,,,,,95.7,,,,южный,,,1,,,,,,,,,,,,,4,747,,,,19.3,,,,,,,10.0,
1596294000,"Суббота, 1 августа
15:00 (UTC)",True,,,,,,,,,,,96.3,,,,западный,,,2,,,,,,,,,,,,,10,748,,,,19.7,,,,,,,10.0,
1596304800,"Суббота, 1 августа
18:00 (UTC)",,,,,,,,,,,,96.3,,,,,,,0,,,,,,,,,,,,,10,747,,,,19.3,,,,True,,,10.0,
1596315600,"Суббота, 1 августа
21:00 (UTC)",,,,,,,,,,,,96.3,,,19.2,северо-восточный,,,1,,,,,28,True,,,,28,,,1,748,,,,19.3,,,,,,,10.0,
1596326400,"Воскресенье, 2 августа
00:00 (UTC)",,,,,,,,,,,,93.4,,,,северо-восточный,,,1,,,,,,,,,,,,True,4,748,,,,20.9,,,,,,,10.0,
1596337200,"Воскресенье, 2 августа
03:00 (UTC)",,,,,,,,,,,,86.4,,,,северо-восточный,,,1,,,,,,,,,,,,True,4,748,,,,23.2,,,,,,,10.0,
1596348000,"Воскресенье, 2 августа
06:00 (UTC)",,,,,,,,,,,,75.0,,,,южный,,,1,,,,,,,,,,,,True,4,748,,,,26.7,,,,,,,6.0,
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,,,,,,,82.1,,,,восточный,,27.6,2,,,,,0,,,,,,,,20,748,,,,26.1,,,,,,,10.0,
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,,,,,,,,,,,89.6,,,,восточный,,,4,,,,,,,,,,,,,10,749,,,,22.5,,,,True,,,10.0,
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,,,,,,,,,,83.4,,,,северо-восточный,,,4,,,,,,,,,,,,,10,750,,,,19.8,,,,,,,10.0,
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,,,,,,,,,88.0,,,,восточный,,,1,,,,,,,,,,,True,,10,750,,,,17.4,,,,,,,10.0,
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,,,87.9,,,16.3,восточный,,,3,,,,,0.3,,,,,0.3,,,20,750,,,,16.3,,,,True,,,10.0,
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,,,,,,,95.6,,,14.5,восточный,,,2,,,,,,,,,,,,,2,750,True,,,14.5,,,,,,,10.0,
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,,,,,,,,,,93.7,,,,северо-восточный,,,3,,True,,,,,,,,,,,2,749,,,,14.8,,,,,,,10.0,
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,10.0,,,,,,,,,,95.6,,,,восточный,,,3,,,,,,,,,,,,,1,748,True,,,15.1,,,,,,,10.0,
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,,95.6,,,,северо-восточный,,16.3,2,,,,,41,,,,,,True,,2,748,,,,15.3,,,,,,,10.0,
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,,,,,,,,,,96.8,,,,северо-восточный,,,2,,,,,,,,,,,True,,2,748,,,,14.8,,,,,,,10.0,
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,,,,,,,,,,96.8,,,,северо-восточный,,,2,,,,,,,,,,,,,2,748,True,,,14.8,,,,,,,10.0,
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,,,,96.8,,,,северо-восточный,,,2,,,,,,,,,,,,,2,748,True,,,14.6,,,,,,,10.0,
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,,97.5,,,14.5,северо-восточный,,,1,,,,,48,,,,,88,True,,2,748,,,,14.6,,,,,,,10.0,
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,,,93.2,True,,14.5,северо-восточный,,,2,,,,,,,,,,,,,2,749,,,,15.4,,,,,,,10.0,
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,,,,,,,91.4,,,,северо-восточный,,,2,,,,,,,,,True,,,,4,749,,,,15.9,,,,,,,10.0,
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,,,92.6,,,,северо-восточный,,,2,,,,,,,,,True,,,,10,749,,,,16.2,,,,,,,10.0,
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,,,,,,,,,95.0,,,,северо-восточный,,16.8,2,,True,,,3,,,,,,,,2,750,,,,15.8,,,,,,,10.0,
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,,,,,,,,,94.4,True,,,северо-восточный,,,1,,,,,,,,,,,,,4,751,,,,15.1,,,,,,,10.0,
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,,,,,,,,,95.0,,,,северо-западный,,,1,,,,,,,,,,,,,10,750,,,,14.9,,,,True,,,10.0,
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,,,,95.6,,,,северный,,,1,,,,,,,,,,,,,10,750,,,,14.7,,,,True,,,10.0,
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,,,93.1,,,14.7,северный,,,1,,,,,1,,,,,4,,,20,751,,,,15.1,,,,,,,10.0,
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,,,89.6,,,,северо-восточный,,,1,,,,,,,,,,,,,20,751,,,,15.8,,,,,,,10.0,
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,,,,,,,82.5,,,,восточный,,,2,,,,,,,,,,,,,20,751,,,,16.8,,,,,,,10.0,
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,,,78.0,,,,восточный,,,2,,,,,,,,,,,,,50,751,,,,18.3,,,,,,,10.0,
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,,88.6,,,,северо-восточный,,18.4,2,,,,,1,,,,,,True,,10,751,,,,16.7,,,,,,,10.0,
1596628800,"Среда, 5 августа
12:00 (UTC)",,,,,,,,,,,,91.4,,,,северо-восточный,,,2,,,,,,,,,,,True,,10,752,,,,15.9,,,,,,,10.0,
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,,,,,,,,95.6,,,,северо-восточный,,,1,,,,,,,,,,,True,,10,752,,,,15.1,,,,,,,10.0,
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,,,94.9,,,,северный,,,1,,,,,,,,,,,,,10,752,,,,14.1,,,,True,,,10.0,
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,,85.5,,,13.8,северо-восточный,,,2,,,,,2,,,,,4,,,10,752,,,,14.6,,,,,,,10.0,
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,,,82.8,,,,северо-восточный,,,2,,,,,,,,,,,,,10,752,,,,15.4,,,,,,,10.0,
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,,,,,,,,75.8,,,,северо-восточный,,,2,,,,,,,,,,,,,20,752,,,,17.3,,,,,,,10.0,
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,,,71.7,,,,северо-восточный,,,2,,,,,,,,,,,,,50,752,,,,18.5,,,,,,,10.0,
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,,,,,,,,,,72.5,,,,северо-восточный,,19.4,3,,,,,0,,,,,,,,50,751,,,,17.9,,,,,,,10.0,
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,,,,,,,,,,81.8,,,,восточный,,,1,,,,,,,,,,,,,50,752,,,,15.8,,,,,,,10.0,
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,,,,,,,,,,73.6,,,,северо-восточный,,,3,,,,,,,,,,,,,50,751,,,,15.7,,,,,,,10.0,
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,,,75.5,,,,северо-восточный,,,1,,,,,,,,,,,,,50,751,,,,15.4,,,,,,,10.0,
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,,79.6,,,14.9,северный,,,1,,,,,0,,,,,0,,,50,750,,,,15.1,,,,,,,10.0,
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,,,67.4,,,,северо-восточный,,,2,,,,,,,,,,,,,50,751,,,,17.3,,,,,,,10.0,
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,,,,,,,58.4,,,,северо-восточный,,,3,,,,,,,,,,,,,50,751,,,,20.0,,,,,,,10.0,
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,,,52.9,,,,восточный,,,2,,,,,,,,,,,,,50,750,,,,21.6,,,,,,,9.0,
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,,,64.8,,,,юго-восточный,,21.8,1,,,,,0,,,,,,,,50,750,,,,19.6,,,,,,,9.0,
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,,,,,,,,,,74.4,,,,юго-восточный,,,2,,,,,,,,,,,,,20,752,,,,17.4,,,,,,,10.0,
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,,,,,,,,89.6,,,,,,,0,,,,,,,,,,,,,20,751,,,,16.0,,,,,,,10.0,
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,,,88.4,,,,северо-западный,,,1,,,,,,,,,,,,,20,751,,,,15.4,,,,,,,10.0,
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,,86.7,,,14.9,северо-западный,,,1,,,,,0,,,,,0,,,20,751,,,,15.4,,,,,,,9.0,
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,,,76.4,,,,западный,,,1,,,,,,,,,,,,,20,751,,,,17.8,,,,,,,10.0,
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,,,,,,,61.6,,,,юго-восточный,,,1,,,,,,,,,,,,,50,750,,,,20.2,,,,,,,9.0,
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,,55.5,,,,юго-восточный,,,1,,,,,,,,,,,,,50,749,,,,21.8,,,,,,,9.0,
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,,,59.4,,,,юго-восточный,,22.4,2,,,,,0,,,,,,,,50,749,,,,20.8,,,,,,,9.0,
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,,,,,,,,,94.4,,,,западный,,,1,,,,,,,,,,,,,50,749,,,,14.9,,,,,,,7.0,
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,,,,,,,,,95.6,,,,,,,0,,,,,,,,,,,,,50,748,,,,15.1,,,,,,,10.0,
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,,,93.1,,,,северный,,,1,,,,,,,,,,,,,50,748,,,,14.7,,,,,,,10.0,
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,,93.1,,,14.1,северный,,,1,,,,,0,,,,,0,,,20,748,,,,14.2,,,,,,,10.0,
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,,,83.6,,,,северо-восточный,,,1,,,,,,,,,,,,,20,748,,,,16.9,,,,,,,10.0,
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,,,,,,,78.5,,,,северо-восточный,,,2,,,,,,,,,,,,,50,747,,,,18.3,,,,,,,10.0,
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,,,77.6,,,,восточный,,,2,,,,,,,,,,,,,20,747,,,,19.0,,,,True,,,10.0,
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,,,,,,,,,92.7,,,,северо-восточный,,19.1,2,,True,,,0.1,,,,,,,,2,746,,,,17.8,,,,,,,10.0,
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,,,,,,,,,95.0,,,,северный,,,1,,True,,,,,,,,,,,2,747,,,,17.1,,,,,,,10.0,
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,,,,,,,,,96.3,True,,,восточный,,,1,,,,,,,,,,,,,2,745,,,,17.5,,,,,,,10.0,
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,,,,,,,,,95.7,,,,восточный,,,2,,,,,,,,,,,,,10,744,,,,18.5,,,,True,,,10.0,
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,True,,,,,,,,,94.5,,,16.8,юго-восточный,,,3,,,,,6,,,,,6,,,4,743,,,,19.6,,,,,,,10.0,
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,True,,,,,,,,,95.2,,,,юго-восточный,,,2,,,,,,,,,,,,,4,743,,,,20.1,,,,,,,10.0,
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,,,,,,,85.7,,,,южный,,,2,,,,,,,,,,,,,20,743,,,,21.9,,,,True,,,10.0,
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,,,72.5,,,,юго-западный,,,2,,,,,,,,,,,,,20,743,,,,25.4,,,,,,,6.0,
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,,,73.4,,,,юго-восточный,,26.7,2,,,,,0.5,,,,,,,,50,743,,,,25.5,,,,,,,4.0,
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,,,,,,,,,92.3,,,,восточный,,,1,,,True,,,,,,,,,,20,744,,,,21.6,,,,,,,2.0,
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,,,,,,,,,95.8,,,,,,,0,,,,,,,,,,,,,20,744,True,,,20.6,,,,,,,10.0,
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,,,96.4,,,,,,,0,,,,,,True,,,,,,,1,744,,,,20.8,,,,,,,10.0,
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,,97.0,,,20.0,восточный,,,1,,,,,2,,,,,3,,True,2,744,,,,20.6,,,,,,,10.0,
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,,,96.4,True,,,северо-восточный,,,2,,,,,,,,,,,,,2,744,,,,20.3,,,,,,,10.0,
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,,,,,,,93.5,,,,восточный,,,1,,,,,,,,,True,,,,2,744,,,,21.9,,,,,,,10.0,
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,,,73.1,,,,северный,,,1,,,,,,,,,,,,,20,743,,,,26.3,,,,True,,,7.0,
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,,76.2,,,,юго-восточный,,27.5,1,,,,,0.3,,,,,,,,50,743,,,,25.4,,,,,,,9.0,
1597147200,"Вторник, 11 августа
12:00 (UTC)",True,12.0,,,,,,,,,,94.5,,,,северо-восточный,,,2,,,,,,,,,,,,,10,745,,,,18.0,,,,,,,10.0,
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,,,,,,,True,95.6,,,,южный,,,1,,,,,,,,,,,,,10,744,,,,16.9,,,,,,,7.0,
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,,96.2,,,,западный,,,1,,,,,,,,,,,,,10,744,,,,16.4,,,,True,,,10.0,
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,,96.9,,,15.3,северный,,,1,,,,,15,,,,,15,,,10,745,,,,16.2,,,,,,,6.0,
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,,,80.4,,,,западный,,,2,,,,,,,,,,,,,20,745,,,,21.0,,,,,,,7.0,
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,,,,,,,85.1,,,,западный,,,2,,,,,,,,,,,True,,50,745,,,,20.9,,,,,,,9.0,
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,True,,,,,,,68.4,,,,северо-западный,,,2,,,,,,,,,,,,,50,745,,,,24.6,,,,,,,9.0,
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,,,58.1,,,,западный,,27.1,1,,,,,1,,,,,,,,50,746,,,,26.6,,,,,,,5.0,
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,,,,,,,,,91.6,,,,западный,,,1,,,,,,,,,,,,,50,747,,,,19.5,,,,,,,2.0,
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,,,,,,,,,91.6,,,,,,,0,,,,,,,,,,,,,50,748,,,,18.5,,,,,,,7.0,
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,,,,,88.1,,,,западный,,,1,,,,,,,,,,,,,50,748,,,,18.1,,,,,,,0.0,
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,,92.6,,,15.3,северо-западный,,,1,,,,,0,,,,,1,,,20,749,,,,16.6,,,,,,,0.0,
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,,,62.8,,,,северный,,,2,,,,,,,,,,,,,20,750,,,,23.7,,,,,,,0.0,
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,,,,,,,52.0,,,,северо-восточный,,,2,,,,,,,,,,,,,20,750,,,,25.9,,,,,,,2.0,
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,,,56.8,,,,восточный,,,3,,,,,,,,,,,,,20,750,,,,25.8,,,,,,,9.0,
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,,,,,,,,,67.0,,,,восточный,,26.3,1,,,,,0,,,,,,,,20,749,,,,24.1,,,,,,,10.0,
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,,,,,,,,,,85.6,,,,восточный,,,1,,,,,,,,,,,,,20,748,,,,20.7,,,,,,,10.0,
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,,,,,,,,,,89.3,,,,восточный,,,2,,,,,,,,,,,,,20,747,,,,19.5,,,,,,,10.0,
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,,,,87.0,,,,северо-восточный,,,2,,,,,,,,,,,,,20,745,,,,18.3,,,,,,,10.0,
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,,,85.3,,,18.1,восточный,,,2,,,,,0,,,,,0,,,20,744,,,,18.2,,,,,,,10.0,
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,True,,,,,,,93.3,,,17.4,восточный,,,3,,,,,,,,,,,,,20,742,,,,18.8,,,,,,,10.0,
1597374000,"Пятница, 14 августа
03:00 (UTC)",,15.0,,,,,,,,,,93.3,,,,юго-восточный,,,5,,,,,,,,,,,True,,2,741,,,,18.4,,,,,,,10.0,
1597384800,"Пятница, 14 августа
06:00 (UTC)",,12.0,,,,,,,,,,93.9,,,,юго-восточный,,,4,,,,,,,,,,,,,2,739,True,,,18.4,,,,,,,10.0,
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,,,True,92.8,,,,восточный,,20.0,1,,,,,10,,,,,,,,20,739,,,,20.0,,,,,,,10.0,
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,,,,,,,,,,95.1,,,,восточный,True,,3,,,,,,,,,,,,,10,739,,,,19.0,,,,,,,10.0,
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,,,,,,,,,96.9,,,,восточный,,,2,,,,,,,,,,,True,,2,738,,,,18.5,,,,,,,10.0,
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,True,,,,,,,96.3,,,,южный,,,1,,,,,,,,,,,,,10,738,,,,18.7,,,,,,,10.0,
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,,96.9,,,18.4,южный,,,1,,,,,66,,,,,76,True,,20,738,,,,18.7,,,,,,,10.0,
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,,,96.9,,,17.9,северный,,,1,,,,,,,,,,,,,10,739,,,,17.9,,,,True,,,10.0,
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,,,,,,,82.5,,,,юго-западный,,,2,,,,,,,,,,,,,20,740,,,,21.2,,,,,,,9.0,
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,,,71.1,,,,западный,,,4,,,,,,,,,,,,,50,741,,,,22.6,,,,,,,7.0,
1597482000,"Суббота, 15 августа
09:00 (UTC)",,10.0,,,,,,,,,,75.9,,,,западный,,23.2,3,,,,,3,,,,,,,,50,742,,,,20.6,,,,,,,7.0,
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,,,,,,,,,75.3,,,,юго-западный,,,2,,,,,,,,,,,,,50,744,,,,20.0,,,,,,,10.0,
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,,,,,,,,,88.1,,,,юго-западный,,,2,,,,,,,,,,,,,50,744,,,,17.9,,,,,,,7.0,
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,,,88.6,,,,юго-западный,,,2,,,,,,,,,,,,,50,744,,,,16.9,,,,,,,0.0,
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,,86.3,,,15.6,южный,,,3,,,,,0,,,,,3,,,50,745,,,,17.0,,,,,,,7.0,
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,,,71.5,,,,западный,,,5,,,,,,,,,,,,,50,746,,,,19.6,,,,,,,7.0,
