timestamp,date,Дождь (незамерзающий),Зарница,Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм",Количество облаков увеличилось,Ливневый дождь,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Ливневой дождь слабый,Дымка (видимость больше 1 км),Туман без изменений (небо не видно),Дождь (незамерзающий) слабый с перерывами,"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Ливневой дождь умеренный или сильный,Туман начался (усилился). Небо не видно,"Гроза, но без осадков","Температура воздуха, °C","Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,,0,,,1,,,,,,20,739,,,,16.7,83.0,14.9,,южный,0.0,,,1.0
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,,23.4,56.6,,,западный,0.0,,,2.0
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,,27.1,39.9,,,северо-западный,5.0,,,1.0
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,,29.1,31.1,,,северо-западный,7.0,,,2.0
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,736,,,,25.3,52.9,,,,2.0,,29.5,0.0
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,737,,,,20.0,62.8,,,восточный,2.0,,,1.0
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,19.3,68.7,,,юго-восточный,4.0,,,1.0
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,17.8,74.9,,,,2.0,,,0.0
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,736,,,,17.6,73.4,15.2,,,0.0,,,0.0
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,735,,,,23.8,48.2,,,северо-западный,0.0,,,2.0
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,735,,,,28.0,29.3,,,северо-западный,0.0,,,3.0
1596628800,"Среда, 5 августа
12:00 (UTC)",,,,10.0,,,,,,,,,,,,20,734,,,,29.4,24.4,,,западный,0.0,,,5.0
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,735,,,,28.0,25.8,,,западный,2.0,,29.7,4.0
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,735,,,,21.7,45.7,,,юго-западный,2.0,,,1.0
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,735,,,,20.7,53.8,,,западный,9.0,,,2.0
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,21.7,51.9,,,западный,9.0,,,2.0
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,737,,,,19.5,69.2,18.5,,,7.0,,,0.0
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,,23.9,54.2,,,юго-западный,7.0,,,2.0
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,,27.9,43.6,,,северо-западный,7.0,,,2.0
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,,30.7,33.0,,,западный,7.0,,,3.0
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,737,,,,29.9,33.2,,,северо-западный,2.0,,31.2,1.0
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,21.1,65.6,,,восточный,0.0,,,1.0
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,20.5,68.5,,,юго-западный,0.0,,,1.0
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,20.3,68.0,,,юго-западный,0.0,,,1.0
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,738,,,,20.1,68.4,18.4,,южный,0.0,,,1.0
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,,27.0,46.6,,,западный,0.0,,,3.0
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,,32.0,33.4,,,западный,4.0,,,3.0
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,,31.4,33.0,,,западный,9.0,,,3.0
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,737,,,,27.9,44.5,,,южный,4.0,,34.0,3.0
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,737,,,,23.4,58.5,,,южный,0.0,,,1.0
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,23.1,51.9,,,южный,0.0,,,1.0
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,20.7,63.4,,,,0.0,,,0.0
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,736,,,,20.2,62.0,19.1,,южный,0.0,,,1.0
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,735,,,,27.9,43.1,,,юго-западный,2.0,,,2.0
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,734,,,,34.0,25.1,,,северный,2.0,,,2.0
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,733,,,,35.3,22.3,,,восточный,2.0,,,1.0
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,732,,,,31.6,32.4,,,юго-восточный,2.0,,36.1,1.0
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,733,,,,25.9,48.1,,,южный,0.0,,,2.0
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,732,,,,23.6,54.9,,,южный,0.0,,,1.0
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,732,,,,19.7,72.4,,,,0.0,,,0.0
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,732,,,,19.6,71.5,18.9,,восточный,0.0,,,1.0
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,732,,,,27.6,48.3,,,северо-западный,1.0,,,1.0
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,732,,,,31.1,41.5,,,восточный,0.0,,,3.0
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,732,,,,31.7,39.9,,,восточный,4.0,,,4.0
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,11.0,,,0,,,,,,,,,20,733,,,,26.7,49.9,,,восточный,9.0,,33.0,4.0
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,734,,,,24.4,56.1,,,восточный,4.0,,,3.0
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,734,,,,20.8,70.3,,,восточный,9.0,,,1.0
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,734,,,,20.8,75.4,,,восточный,9.0,,,1.0
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,735,,,,21.2,74.5,19.7,,восточный,4.0,,,1.0
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,735,,,,25.9,49.1,,,восточный,2.0,,,3.0
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,735,,,,29.8,30.4,,,восточный,7.0,,,4.0
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,734,,,,29.6,36.3,,,восточный,4.0,,,4.0
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,734,,,,26.5,45.0,,,восточный,2.0,,31.4,3.0
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,23.0,61.5,,,восточный,9.0,,,2.0
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,735,,,,20.9,73.6,,,,4.0,,,0.0
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,735,,,,19.6,79.2,,,,10.0,,,0.0
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,,0.9,,,0.9,,True,,,,4,736,,,,18.4,90.4,17.9,,,10.0,,,0.0
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,True,,,,,,,20,736,,,,19.2,93.9,,,западный,9.0,,,1.0
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,735,,,,24.2,49.3,,,восточный,10.0,,,2.0
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,24.8,63.5,,,восточный,9.0,,,2.0
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,,,2,,,,,True,,,,4,737,,,,20.2,83.4,,,,10.0,,25.7,0.0
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,,True,,,,4,737,,,,18.6,93.3,,,,10.0,,,0.0
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,19.1,95.1,,True,восточный,10.0,,,1.0
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,,True,,,,,10,736,,,,18.0,97.5,,,западный,9.0,,,1.0
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,,3,,,5,,,,,,20,736,,,,17.8,94.5,17.2,,южный,9.0,,,1.0
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,23.1,73.5,,,северо-западный,2.0,,,1.0
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,28.6,37.5,,,восточный,0.0,,,3.0
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,735,,,,30.7,31.5,,,восточный,0.0,,,3.0
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,735,,,,28.3,33.9,,,восточный,4.0,,31.1,3.0
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,22.6,51.5,,,восточный,7.0,,,2.0
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,735,,,,21.7,66.1,,,южный,9.0,,,1.0
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,735,,,,21.8,66.1,,,юго-западный,0.0,,,2.0
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,735,,,,19.5,74.7,19.4,,юго-западный,0.0,,,1.0
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,735,,,,26.4,50.2,,,западный,1.0,,,3.0
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,734,,,,30.6,36.4,,,западный,5.0,,,3.0
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,733,,,,29.5,39.8,,,западный,7.0,,,2.0
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,734,,,,24.0,62.1,,,западный,10.0,,31.0,2.0
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,True,,,,,,,10,737,,,,18.9,95.7,,,юго-западный,10.0,,,1.0
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,737,,,,18.9,92.7,,,юго-западный,10.0,,,1.0
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,18.8,93.3,,,,10.0,,,0.0
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,,,10,,,10,,,,,,20,736,,,,18.5,95.7,18.2,,,9.0,,,0.0
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,22.4,70.2,,,западный,9.0,,,1.0
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,735,,,,25.8,53.7,,,северный,10.0,,,2.0
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,734,,,,25.6,53.3,,,восточный,10.0,,,1.0
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,734,,,,22.8,68.9,,,южный,10.0,,26.4,2.0
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,True,,,,,,,10,735,,,,19.6,84.9,,,южный,10.0,,,2.0
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,,True,,,,4,737,,,,16.0,90.2,,,западный,10.0,,,1.0
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,737,,,,15.8,82.9,,True,юго-восточный,10.0,,,3.0
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,,3,,,3,,,,,,20,737,,,,16.2,80.8,14.9,,южный,7.0,,,2.0
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,,21.5,65.2,,,юго-западный,2.0,,,2.0
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,,25.0,41.1,,,западный,5.0,,,2.0
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,25.1,40.9,,,восточный,7.0,,,2.0
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,737,,,,23.8,54.2,,,,5.0,,27.1,0.0
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,737,,,,19.1,72.8,,,,0.0,,,0.0
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,737,,,,17.8,79.5,,,восточный,2.0,,,1.0
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,737,,,,17.0,54.3,,,восточный,2.0,,,1.0
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,738,,,,14.9,72.0,13.7,,восточный,10.0,,,1.0
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,,18.8,53.3,,,восточный,10.0,,,2.0
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,,22.9,47.6,,,восточный,2.0,,,3.0
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,,23.4,43.2,,,восточный,7.0,,,3.0
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,737,,,,22.3,49.1,,,юго-восточный,7.0,,24.6,2.0
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,20.0,60.0,,,юго-восточный,9.0,,,2.0
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,17.1,83.6,,,,9.0,,,0.0
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,16.9,89.7,,,восточный,9.0,,,1.0
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,739,,,,16.5,90.3,16.3,,восточный,9.0,,,1.0
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,,22.4,49.7,,,северный,2.0,,,1.0
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,738,,,,25.2,40.7,,,северо-западный,5.0,,,2.0
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,,25.4,40.2,,,восточный,4.0,,,2.0
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,737,,,,25.8,38.7,,,восточный,0.0,,27.6,1.0
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,18.3,69.4,,,восточный,0.0,,,2.0
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,16.3,81.9,,,,0.0,,,0.0
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,14.4,90.7,,,,0.0,,,0.0
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,737,,,,14.2,91.3,13.7,,,0.0,,,0.0
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,,23.2,53.7,,,северо-западный,0.0,,,1.0
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,28.4,24.0,,,северо-восточный,0.0,,,2.0
1597752000,"Вторник, 18 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,735,,,,29.3,25.6,,,восточный,0.0,,,3.0
1597762800,"Вторник, 18 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,735,,,,27.1,31.1,,,восточный,0.0,,30.1,3.0
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,735,,,,23.5,34.6,,,восточный,0.0,,,3.0
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,735,,,,18.3,58.4,,,юго-западный,0.0,,,1.0
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,734,,,,14.6,78.0,,,,0.0,,,0.0
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,734,,,,14.4,80.0,13.2,,юго-восточный,0.0,,,1.0
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,734,,,,24.2,44.0,,,северо-западный,0.0,,,1.0
1597827600,"Среда, 19 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,733,,,,29.2,32.2,,,юго-восточный,0.0,,,3.0
1597838400,"Среда, 19 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,732,,,,30.3,36.3,,,восточный,0.0,,,3.0
1597849200,"Среда, 19 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,733,,,,27.0,49.0,,,восточный,0.0,,30.9,3.0
1597860000,"Среда, 19 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,734,,,,20.8,75.0,,,западный,0.0,,,1.0
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,734,,,,17.6,89.8,,,,0.0,,,0.0
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,733,,,,17.2,88.6,,,,0.0,,,0.0
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,733,,,,16.1,93.8,15.6,,,0.0,,,0.0
1597903200,"Четверг, 20 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,733,,,,25.2,55.3,,,западный,0.0,,,1.0
1597914000,"Четверг, 20 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,733,,,,29.7,40.3,,,восточный,0.0,,,3.0
1597924800,"Четверг, 20 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,732,,,,30.7,39.6,,,восточный,0.0,,,4.0
1597935600,"Четверг, 20 августа
15:00 (UTC)",,,,10.0,,,0,,,,,,,,,20,732,,,,27.0,45.7,,,восточный,0.0,,31.5,3.0
1597946400,"Четверг, 20 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,733,,,,21.1,66.4,,,,0.0,,,0.0
1597957200,"Четверг, 20 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,733,,,,18.1,88.1,,,,0.0,,,0.0
1597968000,"Пятница, 21 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,732,,,,18.0,93.9,,,,9.0,,,0.0
1597978800,"Пятница, 21 августа
03:00 (UTC)",,,,,,,1,,,1,,,,,,10,733,,,True,17.6,96.9,17.6,,западный,10.0,,,1.0
1597989600,"Пятница, 21 августа
06:00 (UTC)",,,,,,,,,,,True,,,,,20,734,,,,21.1,82.5,,,восточный,9.0,,,2.0
1598000400,"Пятница, 21 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,734,,,,23.3,70.8,,,западный,10.0,,,2.0
1598011200,"Пятница, 21 августа
12:00 (UTC)",,,,,,,,,,,,True,,,,4,734,,,,19.5,92.2,,,западный,10.0,,,2.0
1598022000,"Пятница, 21 августа
15:00 (UTC)",,,,,,,15,,,,,,,,,20,735,,,,17.5,89.8,,True,юго-восточный,10.0,,24.4,1.0
1598032800,"Пятница, 21 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,17.2,93.8,,True,,10.0,,,0.0
1598043600,"Пятница, 21 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,17.1,91.5,,,южный,10.0,,,1.0
1598054400,"Суббота, 22 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,16.8,96.3,,,,10.0,,,0.0
1598065200,"Суббота, 22 августа
03:00 (UTC)",,,,,,,2,,,17,,,,,,10,736,,,,16.4,97.5,16.2,True,восточный,10.0,,,1.0
1598076000,"Суббота, 22 августа
06:00 (UTC)",,,,,,,,,,,,,,,True,4,736,,,,17.1,95.7,,,западный,10.0,,,1.0
1598086800,"Суббота, 22 августа
09:00 (UTC)",,,,,,,,,,,,True,,,,4,736,,,,17.1,96.3,,,северо-западный,10.0,,,2.0
1598097600,"Суббота, 22 августа
12:00 (UTC)",,,,,,,,,,,,True,,,,4,736,,,,17.4,95.1,,,западный,10.0,,,2.0
1598108400,"Суббота, 22 августа
15:00 (UTC)",,,,,,,9,,,,,True,,,,4,737,,,,16.4,94.4,,,западный,10.0,,17.5,2.0
1598119200,"Суббота, 22 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,737,,,,15.3,94.4,,True,,10.0,,,0.0
1598130000,"Суббота, 22 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,14.5,96.2,,,,10.0,,,0.0
1598140800,"Воскресенье, 23 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,14.1,94.3,,,южный,9.0,,,1.0
1598151600,"Воскресенье, 23 августа
03:00 (UTC)",,,,,,,0.7,,,9,,,,,,20,736,,,,14.0,91.9,13.8,,южный,10.0,,,1.0
1598162400,"Воскресенье, 23 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,16.4,83.5,,,южный,10.0,,,1.0
1598173200,"Воскресенье, 23 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,20.5,63.3,,,южный,10.0,,,1.0
1598184000,"Воскресенье, 23 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,23.9,43.4,,,юго-западный,7.0,,,1.0
1598194800,"Воскресенье, 23 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,736,,,,20.5,74.0,,,,9.0,,24.6,0.0
1598205600,"Воскресенье, 23 августа
18:00 (UTC)",,,,,,,,True,,,,,,,,10,737,,,,16.2,85.1,,,юго-восточный,10.0,,,1.0
1598216400,"Воскресенье, 23 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,16.1,82.9,,,южный,2.0,,,1.0
1598227200,"Понедельник, 24 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,15.3,72.6,,,юго-восточный,0.0,,,1.0
1598238000,"Понедельник, 24 августа
03:00 (UTC)",,,,,,,6,,,6,,,,,,20,738,,,,12.4,85.9,12.1,,южный,5.0,,,1.0
1598248800,"Понедельник, 24 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,,19.7,62.7,,,западный,1.0,,,1.0
1598259600,"Понедельник, 24 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,,23.9,49.8,,,восточный,1.0,,,2.0
1598270400,"Понедельник, 24 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,,25.4,38.1,,,северо-восточный,5.0,,,2.0
1598281200,"Понедельник, 24 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,739,,,,24.0,44.0,,,восточный,0.0,,26.3,1.0
1598292000,"Понедельник, 24 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,740,,,,16.7,75.7,,,восточный,0.0,,,2.0
1598302800,"Понедельник, 24 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,740,,,,14.2,84.9,,,восточный,0.0,,,1.0
1598313600,"Вторник, 25 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,740,,,,12.5,88.8,,,восточный,0.0,,,2.0
1598324400,"Вторник, 25 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,741,,,,11.0,93.6,10.9,,восточный,0.0,,,1.0
1598335200,"Вторник, 25 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,740,,,,20.3,59.7,,,северный,0.0,,,2.0
1598346000,"Вторник, 25 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,739,,,,25.7,28.9,,,восточный,0.0,,,4.0
1598356800,"Вторник, 25 августа
12:00 (UTC)",,,,10.0,,,,,,,,,,,,20,738,,,,26.3,32.9,,,восточный,0.0,,,4.0
1598367600,"Вторник, 25 августа
15:00 (UTC)",,,,,,,0,,,,,,,,,20,738,,,,22.9,40.6,,,восточный,0.0,,27.4,4.0
1598378400,"Вторник, 25 августа
18:00 (UTC)",,,,,,,,,,,,,,,,10,738,,,,16.5,67.6,,,,0.0,,,0.0
1598389200,"Вторник, 25 августа
21:00 (UTC)",,,,,,,,,,,,,,,,10,737,,,,12.6,93.0,,,,0.0,,,0.0
1598400000,"Среда, 26 августа
00:00 (UTC)",,,,,,,,,,,,,,,,10,736,,,,11.7,95.5,,,восточный,0.0,,,1.0
1598410800,"Среда, 26 августа
03:00 (UTC)",,,,,,,0,,,0,,,,,,20,737,,,,11.5,95.5,10.4,,,0.0,,,0.0
1598421600,"Среда, 26 августа
06:00 (UTC)",,,,,,,,,,,,,,,,20,737,,,,19.7,59.9,,,западный,0.0,,,2.0
1598432400,"Среда, 26 августа
09:00 (UTC)",,,,,,,,,,,,,,,,20,736,,,,25.2,43.7,,,северо-восточный,0.0,,,2.0
1598443200,"Среда, 26 августа
12:00 (UTC)",,,,,,,,,,,,,,,,20,735,,,,27.9,36.6,,,восточный,0.0,,,2.0
