timestamp,date,Гроза слабая или умеренная (возможен дождь или снег),Дождь (незамерзающий) сильный непрерывный,"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,Ливневой дождь со снегом слабый,Ливневый дождь со снегом,Ливневый дождь,Количество облаков уменьшилось,Дождь (незамерзающий) умеренный непрерывный,"Гроза, но без осадков","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Град,"Минимальная температура, °C",Направление ветра,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с",Дождь (незамерзающий),"Осадки за 12 часов, мм",Ливневой дождь очень сильный,"Осадки за 24 часа, мм",Ливневой дождь слабый,Дымка (видимость больше 1 км),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,"Температура воздуха, °C","Гроза, дождь слабый",Количество облаков не изменилось,Балл общей облачности,Ливневой снег слабый
1594825200,"Среда, 15 июля
15:00 (UTC)",,,,,,,True,,,,85.8,,,,юго-восточный,,,1,,1,,,,,10.0,737,,,16.9,,,10.0,
1594828800,"Среда, 15 июля
16:00 (UTC)",,,,,,,,,,,90.2,,,,юго-восточный,,,1,,,,,True,,4.0,737,,,16.0,,,10.0,
1594832400,"Среда, 15 июля
17:00 (UTC)",,,,,,,,,,,93.2,,,,юго-восточный,,,1,,,,,True,,4.0,737,,,15.6,,,10.0,
1594836000,"Среда, 15 июля
18:00 (UTC)",,,,,,,,,,,93.1,,,,юго-восточный,,21.5,1,,3,,,True,,4.0,738,,,15.2,,,10.0,
1594839600,"Среда, 15 июля
19:00 (UTC)",,,,,,,,,,,92.5,,,,юго-восточный,,,1,,,,,,,,738,,,15.2,,,,
1594843200,"Среда, 15 июля
20:00 (UTC)",,,,,,,,,,,94.4,,,,,,,0,,,,,,,,737,,,15.0,,,,
1594846800,"Среда, 15 июля
21:00 (UTC)",,,,True,,,,,,,95.0,,,,юго-восточный,,,1,,,,,,,,737,,,14.9,,,10.0,
1594850400,"Среда, 15 июля
22:00 (UTC)",,,,,,,,,,,95.6,,,,юго-восточный,,,1,,,,,,,,737,,,14.8,,,,
1594854000,"Среда, 15 июля
23:00 (UTC)",,,,,,,,,,,96.2,,,,,,,0,,,,,,,,737,,,15.0,,,,
1594857600,"Четверг, 16 июля
00:00 (UTC)",,,,True,,,,,,,94.4,,,,,,,0,,,,,,,,737,,,15.0,,,10.0,
1594861200,"Четверг, 16 июля
01:00 (UTC)",,,,,,,,,,,95.0,,,,,,,0,,,,,,,,737,,,14.9,,,,
1594864800,"Четверг, 16 июля
02:00 (UTC)",,,,,,,,,,,94.4,,,,,,,0,,,,,,,,737,,,14.9,,,,
1594868400,"Четверг, 16 июля
03:00 (UTC)",,,,,,,,,,,93.7,,,14.8,юго-западный,,,1,,7,,8,,,1.0,738,,True,15.0,,,10.0,
1594872000,"Четверг, 16 июля
04:00 (UTC)",,,,,,,True,,,,94.4,,,,южный,,,1,,,,,,,4.0,738,,,14.9,,,10.0,
1594875600,"Четверг, 16 июля
05:00 (UTC)",,,,,,,,,,,89.1,,,,,,,0,,,,,,True,4.0,738,,,16.0,,,10.0,
1594879200,"Четверг, 16 июля
06:00 (UTC)",,,,,,,True,,,,90.8,,,14.8,юго-западный,,,1,,9,,,,,4.0,739,,,15.6,,,10.0,
1594882800,"Четверг, 16 июля
07:00 (UTC)",,,,,,,True,,,,90.2,,,,юго-восточный,,,1,,,,,,,4.0,739,,,15.7,,,10.0,
1594886400,"Четверг, 16 июля
08:00 (UTC)",,,,,,,,,,,90.2,,,,западный,,,1,,,,,True,,4.0,739,,,15.6,,,10.0,
1594890000,"Четверг, 16 июля
09:00 (UTC)",,,,,,,,,,,91.4,,,,,,,0,,,,,True,,4.0,740,,,16.0,,,10.0,
1594893600,"Четверг, 16 июля
10:00 (UTC)",,,,,,,True,,,,84.7,,,,юго-западный,,,1,,,,,,,4.0,740,,,17.0,,,10.0,
1594897200,"Четверг, 16 июля
11:00 (UTC)",,,,,,,,,,,84.6,,,,северный,,,1,,,,,True,,4.0,741,,,16.4,,,10.0,
1594900800,"Четверг, 16 июля
12:00 (UTC)",,,,,,,True,,,,81.4,,,,западный,,,1,,,,,,,10.0,741,,,16.6,,,10.0,
1594904400,"Четверг, 16 июля
13:00 (UTC)",,,,,,,,,,,90.8,,,,северо-западный,,,1,,,,,True,,4.0,742,,,15.5,,,10.0,
1594908000,"Четверг, 16 июля
14:00 (UTC)",,,,,,,True,,,,86.8,,,,,,,0,,,,,,,10.0,742,,,16.1,,,10.0,
1594911600,"Четверг, 16 июля
15:00 (UTC)",,,,,,,,,,,89.6,,,,западный,,,1,,4,,,True,,4.0,742,,,15.6,,,10.0,
1594915200,"Четверг, 16 июля
16:00 (UTC)",,,,,,,,,,,92.0,,,,западный,,,1,,,,,True,,4.0,742,,,15.3,,,10.0,
1594918800,"Четверг, 16 июля
17:00 (UTC)",,,,,,,True,,,,92.0,,,,,,,0,,,,,,,4.0,742,,,15.3,,,10.0,
1594922400,"Четверг, 16 июля
18:00 (UTC)",,,,,,,,,,,93.1,,,,,,17.3,0,,1,,,,True,4.0,743,,,15.0,,,10.0,
1594926000,"Четверг, 16 июля
19:00 (UTC)",,,,,,,,,,,95.0,,,,,,,0,,,,,,,,743,,,14.8,,,,
1594929600,"Четверг, 16 июля
20:00 (UTC)",,,,,,,,,,,95.0,,,,,,,0,,,,,,,,743,,,14.6,,,,
1594933200,"Четверг, 16 июля
21:00 (UTC)",,,,,,,True,,,,93.7,,,,,,,0,,,,,,,,743,,,14.3,,,10.0,
1594936800,"Четверг, 16 июля
22:00 (UTC)",,,,,,,,,,,94.3,,,,,,,0,,,,,,,,743,,,14.2,,,,
1594940400,"Четверг, 16 июля
23:00 (UTC)",,,,,,,,,,,93.1,,,,,,,0,,,,,,,,743,,,14.3,,,,
1594944000,"Пятница, 17 июля
00:00 (UTC)",,,,,,,,,,,91.9,,,,,,,0,,,,,,True,,744,,,14.2,,,10.0,
1594947600,"Пятница, 17 июля
01:00 (UTC)",,,,,,,,,,,90.7,,,,,,,0,,,,,,,,744,,,14.2,,,,
1594951200,"Пятница, 17 июля
02:00 (UTC)",,,,,,,,,,,90.1,,,,северо-западный,,,1,,,,,,,,744,,,14.2,,,,
1594954800,"Пятница, 17 июля
03:00 (UTC)",,,,,,,,,,,90.1,,,14.0,северо-западный,,,1,,1,,5,,True,4.0,744,,,14.1,,,10.0,
1594958400,"Пятница, 17 июля
04:00 (UTC)",,,,,,,,,,,87.2,,,,северо-западный,,,1,,,,,,True,4.0,744,,,14.6,,,10.0,
1594962000,"Пятница, 17 июля
05:00 (UTC)",,,,,,,,,,,78.6,,,,северо-западный,,,1,,,,,,True,10.0,745,,,15.6,,,10.0,
1594965600,"Пятница, 17 июля
06:00 (UTC)",,,,,,,,,,,81.8,,,14.0,,,,0,,1,,,,True,10.0,745,,,15.5,,,10.0,
1594969200,"Пятница, 17 июля
07:00 (UTC)",,,,,,,,,,,76.2,,,,северо-западный,,,1,,,,,,,10.0,745,,,16.4,,,9.0,
1594972800,"Пятница, 17 июля
08:00 (UTC)",,,,,,,,,,,70.6,,,,западный,,,1,,,,,,,10.0,745,,,17.7,,,9.0,
1594976400,"Пятница, 17 июля
09:00 (UTC)",,,,,,,,,,,68.4,,,,западный,,,1,,,,,,,10.0,746,,,17.8,,,9.0,
1594980000,"Пятница, 17 июля
10:00 (UTC)",,,,,,,,,,,71.1,,,,северо-западный,,,1,,,,,,,10.0,746,,,17.6,,,9.0,
1594983600,"Пятница, 17 июля
11:00 (UTC)",,,,,,,,,,,66.6,,,,северо-западный,,,1,,,,,,,10.0,746,,,18.0,,,10.0,
1594987200,"Пятница, 17 июля
12:00 (UTC)",,,,,,,,,,,76.7,,,,северо-западный,,,1,,,,,,,10.0,746,,,16.7,,,10.0,
1594990800,"Пятница, 17 июля
13:00 (UTC)",,,,,,,,,,,74.4,,,,,,,0,,,,,,,10.0,747,,,17.5,,,10.0,
1594994400,"Пятница, 17 июля
14:00 (UTC)",,,,,,,,,,,78.8,,,,,,,0,,,,,,,10.0,747,,,16.6,,,10.0,
1594998000,"Пятница, 17 июля
15:00 (UTC)",,,,,,,,,,,74.4,,,,западный,,,1,,0,,,,,10.0,747,,,17.5,,,10.0,
1595001600,"Пятница, 17 июля
16:00 (UTC)",,,,,,,True,,,,87.3,,,,северный,,,1,,,,,,,10.0,747,,,15.8,,,10.0,
1595005200,"Пятница, 17 июля
17:00 (UTC)",,,,,,,,,,,84.6,,,,,,,0,,,,,,,10.0,748,,,16.1,,,10.0,
1595008800,"Пятница, 17 июля
18:00 (UTC)",,,,,,,,,,,84.6,,,,,,18.3,0,,менее 0.1,,,,,10.0,748,,,16.0,,True,10.0,
1595012400,"Пятница, 17 июля
19:00 (UTC)",,,,,,,,,,,85.1,,,,,,,0,,,,,,,,748,,,15.9,,,,
1595016000,"Пятница, 17 июля
20:00 (UTC)",,,,,,,,,,,86.7,,,,,,,0,,,,,,,,748,,,15.4,,,,
1595019600,"Пятница, 17 июля
21:00 (UTC)",,,,,,,,,,,86.7,,,,,,,0,,,,,,True,,748,,,15.5,,,9.0,
1595023200,"Пятница, 17 июля
22:00 (UTC)",,,,,,,,,,,86.7,,,,северо-западный,,,1,,,,,,,,748,,,15.5,,,,
1595026800,"Пятница, 17 июля
23:00 (UTC)",,,,,,,,,,,87.9,,,,,,,0,,,,,,,,748,,,15.3,,,,
1595030400,"Суббота, 18 июля
00:00 (UTC)",,,,,,,,,,,87.9,,,,северо-западный,,,1,,,,,,True,,749,,,15.3,,,10.0,
1595034000,"Суббота, 18 июля
01:00 (UTC)",,,,,,,,,,,89.6,,,,,,,0,,,,,,,,749,,,15.1,,,,
1595037600,"Суббота, 18 июля
02:00 (UTC)",,,,,,,,,,,89.0,,,,,,,0,,,,,,,,749,,,15.0,,,,
1595041200,"Суббота, 18 июля
03:00 (UTC)",,,,,,,,,,,87.8,,,15.0,северо-западный,,,1,,менее 0.1,,менее 0.1,,True,4.0,749,,,15.1,,,10.0,
1595044800,"Суббота, 18 июля
04:00 (UTC)",,,,,,,,,,,85.6,,,,северо-западный,,,1,,,,,,True,4.0,750,,,15.5,,,10.0,
1595048400,"Суббота, 18 июля
05:00 (UTC)",,,,,,,,,,,82.9,,,,северный,,,1,,,,,,True,10.0,749,,,16.0,,,10.0,
1595052000,"Суббота, 18 июля
06:00 (UTC)",,,,,,,,,,,79.3,,,15.0,северный,,,2,,0,,,,,10.0,749,,,16.4,,,10.0,
1595055600,"Суббота, 18 июля
07:00 (UTC)",,,,,,,,,,,76.8,,,,северо-западный,,,1,,,,,,,10.0,749,,,16.8,,,10.0,
1595059200,"Суббота, 18 июля
08:00 (UTC)",,,,,,,,,,,79.3,,,,северо-западный,,,1,,,,,,,10.0,750,,,16.4,,,10.0,
1595062800,"Суббота, 18 июля
09:00 (UTC)",,,,,,,,,,,77.3,,,,северный,,,2,,,,,,,10.0,750,,,17.0,,,9.0,
1595066400,"Суббота, 18 июля
10:00 (UTC)",,,,,,,,,,,73.0,,,,северо-западный,,,1,,,,,,,10.0,750,,,17.5,,,10.0,
1595070000,"Суббота, 18 июля
11:00 (UTC)",,,,,,,,,,,73.0,,,,северный,,,1,,,,,,,10.0,750,,,17.7,,,10.0,
1595073600,"Суббота, 18 июля
12:00 (UTC)",,,,,,,,,,,69.6,,,,северный,,,1,,,,,,,10.0,750,,,17.3,,,10.0,
1595077200,"Суббота, 18 июля
13:00 (UTC)",,,,,,,True,,,,88.5,,,,,,,0,,,,,,,10.0,750,,,16.4,,,10.0,
1595080800,"Суббота, 18 июля
14:00 (UTC)",,,,,,,,,,,78.4,,,,северо-восточный,,,1,,,,,,,10.0,750,,,17.4,,,10.0,
1595084400,"Суббота, 18 июля
15:00 (UTC)",,,,,,,,,,,75.4,,,,северный,,,1,,0.8,,,,,10.0,750,,,17.7,,True,10.0,
1595088000,"Суббота, 18 июля
16:00 (UTC)",,,,,,,,,,,74.9,,,,северный,,,1,,,,,,,10.0,750,,,17.5,,,10.0,
1595091600,"Суббота, 18 июля
17:00 (UTC)",,,,,,,,,,,77.3,,,,,,,0,,,,,,,10.0,750,,,17.2,,,10.0,
1595095200,"Суббота, 18 июля
18:00 (UTC)",,,,,,,,,,,85.7,,,,,,17.9,0,,0.8,,,,,10.0,750,,,16.2,,True,10.0,
1595098800,"Суббота, 18 июля
19:00 (UTC)",,,,,,,,,,,89.1,,,,,,,0,,,,,,,,750,,,15.9,,,,
1595102400,"Суббота, 18 июля
20:00 (UTC)",,,,,,,,,,,90.2,,,,,,,0,,,,,,,,750,,,15.8,,,,
1595106000,"Суббота, 18 июля
21:00 (UTC)",,,,,,,,,,,91.4,,,,,,,0,,,,,,True,,750,,,15.7,,,10.0,
1595109600,"Суббота, 18 июля
22:00 (UTC)",,,,,,,,,,,92.0,,,,,,,0,,,,,,,,750,,,15.5,,,,
1595113200,"Суббота, 18 июля
23:00 (UTC)",,,,,,,,,,,91.4,,,,,,,0,,,,,,,,750,,,15.4,,,,
1595116800,"Воскресенье, 19 июля
00:00 (UTC)",,,,,,,,,,,90.2,,,,,,,0,,,,,,True,,750,,,15.4,,,10.0,
1595120400,"Воскресенье, 19 июля
01:00 (UTC)",,,,,,,,,,,90.8,,,,,,,0,,,,,,,,750,,,15.4,,,,
1595124000,"Воскресенье, 19 июля
02:00 (UTC)",,,,,,,,,,,90.8,,,,,,,0,,,,,,,,749,,,15.5,,,,
1595127600,"Воскресенье, 19 июля
03:00 (UTC)",,,,,,,,,,,82.4,,,15.3,северный,,,1,,0,,0.8,,,10.0,750,,,16.3,,,10.0,
1595131200,"Воскресенье, 19 июля
04:00 (UTC)",,,,,,,,,,,81.9,,,,,,,0,,,,,,,10.0,749,,,16.8,,,9.0,
1595134800,"Воскресенье, 19 июля
05:00 (UTC)",,,,,,,,,,,73.1,,,,северо-восточный,,,1,,,,,,,10.0,749,,,18.3,,,7.0,
1595138400,"Воскресенье, 19 июля
06:00 (UTC)",,,,,,,,,,,65.6,,,15.3,северо-восточный,,,1,,0,,,,,10.0,749,,,19.5,,,7.0,
1595142000,"Воскресенье, 19 июля
07:00 (UTC)",,,,,,,,,,,61.2,,,,северный,,,2,,,,,,,10.0,749,,,20.0,,,7.0,
1595145600,"Воскресенье, 19 июля
08:00 (UTC)",,,,,,,,,,,58.5,,,,северный,,,2,,,,,,,10.0,749,,,20.4,,,7.0,
1595149200,"Воскресенье, 19 июля
09:00 (UTC)",,,,,,,,,,,62.0,,,,северный,,,2,,,,,,,10.0,749,,,20.2,,,7.0,
1595152800,"Воскресенье, 19 июля
10:00 (UTC)",,,,,,,,,,,69.7,,,,северный,,,1,,,,,,,10.0,749,,,20.2,,,7.0,
1595156400,"Воскресенье, 19 июля
11:00 (UTC)",,,,,,,True,,,,56.7,,,,северный,,,1,,,,,,,10.0,748,,,22.3,,,7.0,
1595160000,"Воскресенье, 19 июля
12:00 (UTC)",,,,,,,True,,,,77.8,,,,северо-восточный,,,1,,,,,,,10.0,748,,,20.2,,,9.0,
1595163600,"Воскресенье, 19 июля
13:00 (UTC)",,,,,,,,,,,61.6,,,,северо-восточный,,,2,,,,,,,10.0,748,,,20.3,,,9.0,
1595167200,"Воскресенье, 19 июля
14:00 (UTC)",,,,,,,,,,,69.6,,,,северо-восточный,,,2,,,,,,,10.0,748,,,19.3,,,9.0,
1595170800,"Воскресенье, 19 июля
15:00 (UTC)",,,,,,,,,,,71.9,,,,северный,,,2,,0.5,,,,,10.0,748,,,19.7,,,9.0,
1595174400,"Воскресенье, 19 июля
16:00 (UTC)",,,,,,,,,,,73.2,,,,северный,,,2,,,,,,,10.0,748,,,19.1,,,10.0,
1595178000,"Воскресенье, 19 июля
17:00 (UTC)",,,,,,,,,,,75.1,,,,северо-восточный,,,1,,,,,,,10.0,748,,,18.7,,,10.0,
1595181600,"Воскресенье, 19 июля
18:00 (UTC)",,,,,,,,,,,82.1,,,,,,22.4,0,,0.5,,,,,10.0,748,,,18.0,,,10.0,
1595185200,"Воскресенье, 19 июля
19:00 (UTC)",,,,,,,,,,,89.7,,,,,,,0,,,,,,,,748,,,16.8,,,,
1595188800,"Воскресенье, 19 июля
20:00 (UTC)",,,,,,,,,,,93.2,,,,,,,0,,,,,,,,748,,,16.1,,,,
1595192400,"Воскресенье, 19 июля
21:00 (UTC)",,,,,,,,,,,94.4,,,,,,,0,,,,,,True,,748,,,15.5,,,7.0,
1595196000,"Воскресенье, 19 июля
22:00 (UTC)",,,,,,,,,,,94.4,,,,,,,0,,,,,,,,748,,,15.5,,,,
1595199600,"Воскресенье, 19 июля
23:00 (UTC)",,,,,,,,,,,95.6,,,,,,,0,,,,,,,,748,,,15.0,,,,
1595203200,"Понедельник, 20 июля
00:00 (UTC)",,,,,,,,,,,96.2,,,,,,,0,,,,,,True,,748,,,14.7,,,4.0,
1595206800,"Понедельник, 20 июля
01:00 (UTC)",,,,,,,,,,,96.2,,,,,,,0,,,,,,,,747,,,14.2,,,,
1595210400,"Понедельник, 20 июля
02:00 (UTC)",,,,,,,,,,,96.8,,,,,,,0,,,,,,,,747,,,14.4,,,,
1595214000,"Понедельник, 20 июля
03:00 (UTC)",,,,,,,,,,,95.6,,,14.1,,,,0,,0,,0.5,,True,4.0,747,,,15.8,,,7.0,
1595217600,"Понедельник, 20 июля
04:00 (UTC)",,,,,,,,,,,89.1,,,,,,,0,,,,,,True,4.0,747,,,16.4,,,6.0,
1595221200,"Понедельник, 20 июля
05:00 (UTC)",,,,,,,,,,,85.8,,,,,,,0,,,,,,,10.0,747,,,17.1,,,9.0,
1595224800,"Понедельник, 20 июля
06:00 (UTC)",,,,,,,True,,,,80.1,,,14.1,западный,,,1,,0.5,,,,,10.0,746,,,18.6,,,9.0,
1595228400,"Понедельник, 20 июля
07:00 (UTC)",,,,,,,,,,,70.3,,,,,,,0,,,,,,,10.0,746,,,20.8,,,9.0,
1595232000,"Понедельник, 20 июля
08:00 (UTC)",,,,,,,,,,,67.1,,,,северо-западный,,,1,,,,,,,10.0,746,,,20.1,,,10.0,
1595235600,"Понедельник, 20 июля
09:00 (UTC)",,,,,,,,,,,66.5,,,,западный,,,1,,,,,,,10.0,746,,,21.6,,,7.0,
1595239200,"Понедельник, 20 июля
10:00 (UTC)",,,,,,,,,,,51.8,,,,северо-западный,,,1,,,,,,,10.0,745,,,22.7,,,7.0,
1595242800,"Понедельник, 20 июля
11:00 (UTC)",,,,,,,,,,,51.1,,,,западный,,,1,,,,,,,10.0,745,,,23.7,,,7.0,
1595246400,"Понедельник, 20 июля
12:00 (UTC)",,,,,,,True,,,,57.9,,,,,,,0,,,,,,,10.0,745,,,22.7,,,9.0,
1595250000,"Понедельник, 20 июля
13:00 (UTC)",,,,,,,,,,,52.5,,,,северо-западный,,,1,,,,,,,10.0,745,,,24.0,,,7.0,
1595253600,"Понедельник, 20 июля
14:00 (UTC)",,,,,,,,,,,61.2,,,,,,,0,,,,,,,10.0,744,,,21.8,,,9.0,
1595257200,"Понедельник, 20 июля
15:00 (UTC)",,,,,,,,,,,88.6,,,,западный,,,1,,2,,,,,1.0,744,,True,17.2,,,10.0,
1595260800,"Понедельник, 20 июля
16:00 (UTC)",,,,,,,,,,,95.7,,,,,,,0,,,,,True,,4.0,744,,,17.7,,,10.0,
1595264400,"Понедельник, 20 июля
17:00 (UTC)",,,,,,,True,,,,94.5,,,,,,,0,,,,,,,4.0,744,,,17.4,,,9.0,
1595268000,"Понедельник, 20 июля
18:00 (UTC)",,,,,,,,,,,95.0,,,,,,24.2,0,,5,,,,True,4.0,744,,,16.8,,,10.0,
1595271600,"Понедельник, 20 июля
19:00 (UTC)",,,,,,,,,,,95.6,,,,,,,0,,,,,,,,744,,,16.4,,,,
1595275200,"Понедельник, 20 июля
20:00 (UTC)",,,,,,,,,,,96.2,,,,,,,0,,,,,,,,743,,,16.2,,,,
1595278800,"Понедельник, 20 июля
21:00 (UTC)",,,,,,,,,,,96.2,,,,,,,0,,,,,,True,,743,,,16.1,,,7.0,
1595282400,"Понедельник, 20 июля
22:00 (UTC)",,,,,,,,,,,96.2,,,,,,,0,,,,,,,,743,,,15.9,,,,
1595286000,"Понедельник, 20 июля
23:00 (UTC)",,,,,,,,,,,96.2,,,,,,,0,,,,,,,,743,,,15.7,,,,
1595289600,"Вторник, 21 июля
00:00 (UTC)",,,,,,,,,,,95.6,,,,,,,0,,,,,,True,,743,,,15.8,,,6.0,
1595293200,"Вторник, 21 июля
01:00 (UTC)",,,,,,,,,,,96.2,,,,,,,0,,,,,,,,743,,,15.9,,,,
1595296800,"Вторник, 21 июля
02:00 (UTC)",,,,,,,,,,,96.2,,,,,,,0,,,,,,,,742,,,16.0,,,,
1595300400,"Вторник, 21 июля
03:00 (UTC)",,,,,,,,,,,96.2,,,15.6,,,,0,,6,,8,,,1.0,742,,True,16.2,,,10.0,
1595304000,"Вторник, 21 июля
04:00 (UTC)",,,,,,,,,,,92.6,,,,северо-западный,,,1,,,,,True,,4.0,742,,,16.3,,,10.0,
1595307600,"Вторник, 21 июля
05:00 (UTC)",,,,,,,,,,,90.3,,,,северо-западный,,,1,,,,,True,,4.0,742,,,16.9,,,10.0,
1595311200,"Вторник, 21 июля
06:00 (UTC)",,,,,,,,,,,90.3,,,15.6,северо-западный,,,1,,4,,,True,,4.0,742,,,17.1,,,10.0,
1595314800,"Вторник, 21 июля
07:00 (UTC)",,,,,,,,,,,90.3,,,,северо-западный,,,1,,,,,True,,4.0,742,,,16.6,,,10.0,
1595318400,"Вторник, 21 июля
08:00 (UTC)",,,,,,,True,,,,87.5,,,,северо-западный,,,1,,,,,,,4.0,742,,,17.8,,,10.0,
1595322000,"Вторник, 21 июля
09:00 (UTC)",,,,,,,,,,,89.8,,,,,,,0,,,,,,,2.0,742,,True,17.5,,,10.0,
1595325600,"Вторник, 21 июля
10:00 (UTC)",,,,,,,,,,,85.9,,,,северо-западный,,,2,,,,,True,,4.0,742,,,17.9,,,10.0,
1595329200,"Вторник, 21 июля
11:00 (UTC)",,,,,,,,,,,87.0,,,,северо-западный,,,1,,,,,True,,4.0,741,,,18.1,,,10.0,
1595332800,"Вторник, 21 июля
12:00 (UTC)",,,,,,,True,,,,80.6,,,,северо-западный,,,2,,,,,,,10.0,741,,,18.7,,,9.0,
1595336400,"Вторник, 21 июля
13:00 (UTC)",,,,,,,,,,,69.0,,,,северо-западный,,,1,,,,,,,10.0,741,,,20.9,,,9.0,
1595340000,"Вторник, 21 июля
14:00 (UTC)",,,,,,,,,,,70.7,,,,,,,0,,,,,,,10.0,741,,,20.5,,,9.0,
1595343600,"Вторник, 21 июля
15:00 (UTC)",,,,,,,,,,,70.9,,,,северо-западный,,,1,,2,,,,,10.0,740,,,21.5,,,9.0,
1595347200,"Вторник, 21 июля
16:00 (UTC)",,,,,,,,,,,78.2,,,,западный,,,1,,,,,,,10.0,740,,,19.7,,,9.0,
1595350800,"Вторник, 21 июля
17:00 (UTC)",,,,,,,,,,,81.7,,,,,,,0,,,,,,,10.0,740,,,18.8,,,9.0,
1595354400,"Вторник, 21 июля
18:00 (UTC)",,,,,,,,,,,88.6,,,,,,21.8,0,,2,,,,True,4.0,740,,,17.5,,,9.0,
1595358000,"Вторник, 21 июля
19:00 (UTC)",,,,,,,,,,,90.9,,,,,,,0,,,,,,,,740,,,17.4,,,,
1595361600,"Вторник, 21 июля
20:00 (UTC)",,,,,,,,,,,85.9,,,,западный,,,1,,,,,,,,740,,,17.9,,,,
1595365200,"Вторник, 21 июля
21:00 (UTC)",,,,,,,,,,,84.7,,,,,,,0,,,,,,True,,740,,,17.7,,,9.0,
1595368800,"Вторник, 21 июля
22:00 (UTC)",,,,,,,,,,,88.0,,,,,,,0,,,,,,,,740,,,16.9,,,,
1595372400,"Вторник, 21 июля
23:00 (UTC)",,,,,,,,,,,86.3,,,,западный,,,1,,,,,,,,739,,,16.9,,,,
1595376000,"Среда, 22 июля
00:00 (UTC)",,,,,,,,,,,90.2,,,,западный,,,1,,,,,,True,,739,,,16.0,,,2.0,
1595379600,"Среда, 22 июля
01:00 (UTC)",,,,,,,,,,,90.8,,,,западный,,,1,,,,,,,,739,,,15.8,,,,
1595383200,"Среда, 22 июля
02:00 (UTC)",,,,,,,,,,,92.6,,,,,,,0,,,,,,,,739,,,15.3,,,,
1595386800,"Среда, 22 июля
03:00 (UTC)",,,,,,,,,,,89.6,,,15.2,западный,,,1,,0,,2,,True,4.0,739,,,16.0,,,7.0,
1595390400,"Среда, 22 июля
04:00 (UTC)",,,,,,,,,,,85.2,,,,западный,,,1,,,,,,True,4.0,739,,,16.9,,,9.0,
1595394000,"Среда, 22 июля
05:00 (UTC)",,,,,,,,,,,86.3,,,,западный,,,1,,,,,,True,4.0,739,,,16.7,,,10.0,
1595397600,"Среда, 22 июля
06:00 (UTC)",,,,,,,,,,,83.1,,,15.2,западный,,,1,,0,,,,True,10.0,739,,,17.6,,,10.0,
1595401200,"Среда, 22 июля
07:00 (UTC)",,,,,,,,,,,83.7,,,,западный,,,1,,,,,,,10.0,739,,,17.7,,,10.0,
1595404800,"Среда, 22 июля
08:00 (UTC)",,,,,,,,,,,84.7,,,,,,,0,,,,,,,10.0,740,,,17.7,,,10.0,
1595408400,"Среда, 22 июля
09:00 (UTC)",,,,,,,True,,,,89.8,,,,западный,,,1,,,,,,,10.0,740,,,18.3,,,9.0,
1595412000,"Среда, 22 июля
10:00 (UTC)",,,,,,,,,,,89.8,,,,,,,0,,,,,True,,4.0,740,,,17.7,,,10.0,
1595415600,"Среда, 22 июля
11:00 (UTC)",,,,,,,True,,,,91.4,,,,северо-западный,,,1,,,,,,,4.0,740,,,15.6,,,10.0,
1595419200,"Среда, 22 июля
12:00 (UTC)",,,,,,,True,,,,85.8,,,,западный,,,1,,,,,,,10.0,740,,,17.6,,,9.0,
1595422800,"Среда, 22 июля
13:00 (UTC)",,,,,,,,,,,69.5,,,,северо-западный,,,1,,,,,,,10.0,741,,,19.2,,,7.0,
1595430000,"Среда, 22 июля
15:00 (UTC)",,,,,,,,,,,56.4,,,,западный,,,1,,7,,,,,10.0,740,,,19.6,,,7.0,
1595433600,"Среда, 22 июля
16:00 (UTC)",,,,,,,,,,,57.9,,,,,,,0,,,,,,,10.0,741,,,18.0,,,2.0,
1595437200,"Среда, 22 июля
17:00 (UTC)",,,,,,,,,,,67.7,,,,,,,0,,,,,,,10.0,741,,,16.9,,,9.0,
1595440800,"Среда, 22 июля
18:00 (UTC)",,,,,,,,,,,73.7,,,,южный,,20.6,1,,7,,,,,10.0,741,,,16.2,,,7.0,
1595444400,"Среда, 22 июля
19:00 (UTC)",,,,,,,,,,,76.6,,,,,,,0,,,,,,,,741,,,15.7,,,,
1595448000,"Среда, 22 июля
20:00 (UTC)",,,,,,,,,,,75.6,,,,западный,,,1,,,,,,,,741,,,15.7,,,,
1595451600,"Среда, 22 июля
21:00 (UTC)",,,,,,,,,,,79.0,,,,западный,,,1,,,,,,,,741,,,14.9,,,7.0,
1595455200,"Среда, 22 июля
22:00 (UTC)",,,,,,,,,,,82.7,,,,западный,,,1,,,,,,,,741,,,14.4,,,,
1595458800,"Среда, 22 июля
23:00 (UTC)",,,,,,,,,,,83.2,,,,,,,0,,,,,,,,741,,,14.0,,,,
1595462400,"Четверг, 23 июля
00:00 (UTC)",,,,,,,,,,,87.1,,,,западный,,,1,,,,,,,,741,,,13.1,,,7.0,
1595466000,"Четверг, 23 июля
01:00 (UTC)",,,,,,,,,,,87.6,,,,юго-западный,,,1,,,,,,,,741,,,12.6,,,,
1595469600,"Четверг, 23 июля
02:00 (UTC)",,,,,,,,,,,85.8,,,,,,,0,,,,,,,,741,,,12.0,,,,
