timestamp,date,Дождь (незамерзающий),Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Туман (видимость менее 1 км),Дождь (незамерзающий) слабый непрерывный,Пыльная или песчаная буря (сильная) началась (усилилась),"Осадки за 12 часов, мм",Ливневый дождь,"Осадки за 24 часа, мм",Дымка (видимость больше 1 км),Ливневой дождь слабый,Туман без изменений (небо не видно),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.","Гроза, дождь умеренный или сильный",Ливневой дождь умеренный или сильный,Гроза сильная (возможен град),"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый",Туман начался (усилился). Небо не видно,"Относительная влажность, %","Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,"Максимальная температура, °C","Средняя скорость ветра, м/с"
1596358800,"Воскресенье, 2 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,26.5,,,55.2,,,северный,10.0,,,4
1596369600,"Воскресенье, 2 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,757.0,,,,,25.4,,,66.0,,,восточный,9.0,,,1
1596380400,"Воскресенье, 2 августа
15:00 (UTC)",,,,,,,0,,,,,,20.0,758.0,,,,,24.6,,,68.4,,,южный,10.0,,28.5,1
1596391200,"Воскресенье, 2 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,23.9,,,71.8,,,северо-западный,10.0,,,2
1596402000,"Воскресенье, 2 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,759.0,True,,,,20.9,,,83.5,,,западный,10.0,,,1
1596412800,"Понедельник, 3 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,759.0,,True,,,20.3,,,85.6,,,северо-западный,10.0,,,4
1596423600,"Понедельник, 3 августа
03:00 (UTC)",,,13.0,,,,14,,14,,True,,10.0,761.0,,,,,18.2,,,88.7,18.1,,северо-западный,10.0,,,6
1596434400,"Понедельник, 3 августа
06:00 (UTC)",,,11.0,,,,,True,,,,,10.0,762.0,,,,,20.7,,,71.2,18.0,,северный,10.0,,,4
1596445200,"Понедельник, 3 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,,24.4,,,62.2,,True,западный,7.0,,,2
1596456000,"Понедельник, 3 августа
12:00 (UTC)",,,11.0,,,,,,,,,,10.0,761.0,,,,,27.8,,,37.0,,,северный,9.0,,,5
1596466800,"Понедельник, 3 августа
15:00 (UTC)",,,11.0,,,,4,,,,,,10.0,761.0,,,,,27.7,,,33.9,,,северный,6.0,,28.8,3
1596477600,"Понедельник, 3 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,,23.1,,,53.0,,,западный,0.0,,,2
1596488400,"Понедельник, 3 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,,20.7,,,63.8,,,западный,0.0,,,2
1596499200,"Вторник, 4 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,,20.0,,,66.6,,,западный,0.0,,,2
1596510000,"Вторник, 4 августа
03:00 (UTC)",,,,,,,0,,4,,,,10.0,762.0,,,,,21.1,,,59.1,19.3,,северо-западный,0.0,,,2
1596520800,"Вторник, 4 августа
06:00 (UTC)",,,,,,,,,,,,,20.0,762.0,,,,,27.7,,,36.8,,,северный,0.0,,,3
1596531600,"Вторник, 4 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,761.0,,,,,28.2,,,53.3,,,юго-восточный,0.0,,,3
1596542400,"Вторник, 4 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,761.0,,,,,25.9,,,58.7,,,южный,7.0,,,4
1596553200,"Вторник, 4 августа
15:00 (UTC)",,,,,,,0,,,,,,20.0,760.0,,,,,25.4,,,57.5,,,южный,7.0,,29.4,2
1596564000,"Вторник, 4 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,760.0,,,,,23.5,,,62.8,,,западный,9.0,,,1
1596574800,"Вторник, 4 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,21.1,,,60.6,,,западный,9.0,,,2
1596585600,"Среда, 5 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,20.6,,,54.1,,,западный,7.0,,,2
1596596400,"Среда, 5 августа
03:00 (UTC)",,,,,,,0,,0,,,,20.0,759.0,,,,,20.8,,,54.9,18.7,,северо-западный,6.0,,,2
1596607200,"Среда, 5 августа
06:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,26.1,,,38.5,,,северный,2.0,,,4
1596618000,"Среда, 5 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,27.6,,,31.5,,,северный,7.0,,,5
1596628800,"Среда, 5 августа
12:00 (UTC)",,,13.0,,,,,,,,,,50.0,757.0,,,,,30.9,,,24.7,,,северный,7.0,,,5
1596639600,"Среда, 5 августа
15:00 (UTC)",,,,,,,0,,,,,,20.0,757.0,,,,,25.9,,,54.7,,,южный,7.0,,31.2,2
1596650400,"Среда, 5 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,23.9,,,66.1,,,восточный,9.0,,,1
1596661200,"Среда, 5 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,22.6,,,65.9,,,северный,9.0,,,3
1596672000,"Четверг, 6 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,21.8,,,62.4,,,северо-западный,7.0,,,3
1596682800,"Четверг, 6 августа
03:00 (UTC)",,,,,,,0,,0,,,,20.0,760.0,,,,,23.0,,,54.4,21.1,,северо-западный,7.0,,,4
1596693600,"Четверг, 6 августа
06:00 (UTC)",,,11.0,,,,,,,,,,20.0,761.0,,,,,25.9,,,43.4,,,северный,0.0,,,5
1596704400,"Четверг, 6 августа
09:00 (UTC)",,,11.0,,,,,,,,,,20.0,761.0,,,,,28.9,,,32.7,,,северный,2.0,,,5
1596715200,"Четверг, 6 августа
12:00 (UTC)",,,11.0,,,,,,,,,,20.0,761.0,,,,,30.9,,,25.9,,,северный,2.0,,,6
1596726000,"Четверг, 6 августа
15:00 (UTC)",,,10.0,,,,0,,,,,,20.0,761.0,,,,,26.0,,,56.2,,,юго-восточный,4.0,,31.2,2
1596736800,"Четверг, 6 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,761.0,,,,,24.5,,,54.0,,,южный,0.0,,,1
1596747600,"Четверг, 6 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,761.0,,,,,24.3,,,47.4,,,северо-западный,0.0,,,2
1596758400,"Пятница, 7 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,760.0,,,,,26.1,,,38.0,,,северо-западный,0.0,,,4
1596769200,"Пятница, 7 августа
03:00 (UTC)",,,,,,,0,,0,,,,20.0,761.0,,,,,25.0,,,47.3,21.8,,северо-западный,0.0,,,2
1596780000,"Пятница, 7 августа
06:00 (UTC)",,,13.0,,,,,,,,,,20.0,761.0,,,,,32.9,,,26.9,,,северо-западный,1.0,,,7
1596790800,"Пятница, 7 августа
09:00 (UTC)",,,14.0,,,,,,,,,,20.0,760.0,,,,,34.6,,,23.4,,,северный,1.0,,,7
1596801600,"Пятница, 7 августа
12:00 (UTC)",,,13.0,,,,,,,,,,20.0,760.0,,,,,31.6,,,41.6,,,восточный,4.0,,,1
1596812400,"Пятница, 7 августа
15:00 (UTC)",,,,,,,0,,,,,,20.0,760.0,,,,,33.5,,,21.6,,,северо-западный,0.0,,35.7,3
1596823200,"Пятница, 7 августа
18:00 (UTC)",,,,,,,,,,,,,,760.0,,,,,24.9,,,64.3,,,,,,,0
1596834000,"Пятница, 7 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,25.3,,,61.2,,,юго-восточный,0.0,,,1
1596844800,"Суббота, 8 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,21.7,,,73.7,,,западный,0.0,,,1
1596855600,"Суббота, 8 августа
03:00 (UTC)",,,,,,,0,,0,,,,20.0,758.0,,,,,23.8,,,51.1,21.1,,северный,2.0,,,2
1596866400,"Суббота, 8 августа
06:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,32.7,,,27.8,,,северный,0.0,,,3
1596877200,"Суббота, 8 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,33.0,,,41.2,,,восточный,0.0,,,2
1596888000,"Суббота, 8 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,757.0,,,,,30.9,,,47.3,,,южный,0.0,,,1
1596898800,"Суббота, 8 августа
15:00 (UTC)",,,,,,,0,,,,,,20.0,756.0,,,,,29.3,,,50.9,,,южный,0.0,,36.4,2
1596909600,"Суббота, 8 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,756.0,,,,,26.9,,,51.6,,,юго-восточный,0.0,,,1
1596920400,"Суббота, 8 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,755.0,,,,,24.0,,,46.7,,,северный,0.0,,,1
1596931200,"Воскресенье, 9 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,755.0,,,,,21.3,,,58.3,,,северо-западный,0.0,,,1
1596942000,"Воскресенье, 9 августа
03:00 (UTC)",,,,,,,0,,0,,,,20.0,755.0,,,,,24.3,,,45.2,21.2,,северо-западный,0.0,,,2
1596952800,"Воскресенье, 9 августа
06:00 (UTC)",,,,,,,,,,,,,20.0,755.0,,,,,30.9,,,31.6,,,северный,2.0,,,4
1596963600,"Воскресенье, 9 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,756.0,,,,,28.6,,,67.5,,,северо-восточный,4.0,,,4
1596974400,"Воскресенье, 9 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,757.0,,,,,28.7,,,65.1,,,восточный,7.0,,,2
1596985200,"Воскресенье, 9 августа
15:00 (UTC)",,,,,,,0,,,,,,20.0,757.0,,,,,25.9,,,64.5,,,восточный,7.0,,32.6,2
1596996000,"Воскресенье, 9 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,24.7,,,66.3,,,юго-восточный,7.0,,,2
1597006800,"Воскресенье, 9 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,24.4,,,68.8,,,юго-восточный,6.0,,,2
1597017600,"Понедельник, 10 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,24.1,,,69.2,,,южный,9.0,,,2
1597028400,"Понедельник, 10 августа
03:00 (UTC)",,,,,,,0,,0,,,,20.0,759.0,,,,,24.4,,,68.8,24.0,,южный,7.0,,,2
1597039200,"Понедельник, 10 августа
06:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,26.6,,,62.7,,,юго-восточный,2.0,,,4
1597050000,"Понедельник, 10 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,27.5,,,50.4,,,юго-восточный,0.0,,,4
1597060800,"Понедельник, 10 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,27.4,,,51.4,,,юго-восточный,4.0,,,5
1597071600,"Понедельник, 10 августа
15:00 (UTC)",,,,,,,0,,,,,,20.0,759.0,,,,,25.7,,,58.6,,,юго-восточный,4.0,,28.2,4
1597082400,"Понедельник, 10 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,760.0,,,,,25.0,,,60.4,,,южный,6.0,,,3
1597093200,"Понедельник, 10 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,760.0,,,,,24.5,,,59.5,,,южный,7.0,,,2
1597104000,"Вторник, 11 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,24.0,,,63.3,,,южный,10.0,,,2
1597114800,"Вторник, 11 августа
03:00 (UTC)",,,,,,,0,,0,,,,20.0,759.0,,,,,22.5,,,66.7,22.1,,северный,7.0,,,1
1597125600,"Вторник, 11 августа
06:00 (UTC)",,,,,,,,,,,,,,760.0,,,,,25.7,,,59.4,,,юго-восточный,,,,3
1597136400,"Вторник, 11 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,759.0,,,,,27.7,,,51.5,,,юго-восточный,7.0,,,4
1597147200,"Вторник, 11 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,759.0,,,,,26.8,,,56.7,,,юго-восточный,6.0,,,4
1597158000,"Вторник, 11 августа
15:00 (UTC)",,,,,,,0,,,,,,,760.0,,,,,25.6,,,58.3,,,юго-восточный,,,28.2,3
1597168800,"Вторник, 11 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,,24.9,,,63.5,,,южный,9.0,,,1
1597179600,"Вторник, 11 августа
21:00 (UTC)",,,,,,,,,,,True,,10.0,760.0,,,,,22.0,,,78.1,,,,10.0,,,0
1597190400,"Среда, 12 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,,21.6,,,77.5,,True,западный,10.0,,,1
1597201200,"Среда, 12 августа
03:00 (UTC)",,,,,,,0.4,,0.4,,,,10.0,760.0,,,,,23.3,,,49.3,21.1,,южный,6.0,,,2
1597212000,"Среда, 12 августа
06:00 (UTC)",,,,,,,,,,,,,,760.0,,,,,26.6,,,47.4,,,юго-восточный,,,,3
1597222800,"Среда, 12 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,760.0,,,,,27.3,,,47.6,,,юго-восточный,4.0,,,3
1597233600,"Среда, 12 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,760.0,,,,,27.5,,,52.4,,,юго-восточный,0.0,,,1
1597244400,"Среда, 12 августа
15:00 (UTC)",,,,,,,0,,,,,,20.0,760.0,,,,,25.4,,,62.0,,,южный,0.0,,27.8,4
1597255200,"Среда, 12 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,760.0,,,,,24.7,,,61.5,,,южный,0.0,,,3
1597266000,"Среда, 12 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,24.0,,,66.2,,,южный,7.0,,,2
1597276800,"Четверг, 13 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,20.2,,,71.1,,,юго-восточный,7.0,,,1
1597287600,"Четверг, 13 августа
03:00 (UTC)",,,,,,,0,,0,,,,20.0,759.0,,,,,21.4,,,69.5,20.1,,северный,7.0,,,1
1597298400,"Четверг, 13 августа
06:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,27.6,,,61.0,,,юго-восточный,7.0,,,1
1597309200,"Четверг, 13 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,26.5,,,56.7,,,южный,7.0,,,5
1597320000,"Четверг, 13 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,757.0,,,,,25.9,,,59.8,,,южный,7.0,,,4
1597330800,"Четверг, 13 августа
15:00 (UTC)",,,,,,,0.4,True,,,,,20.0,757.0,,,,,25.6,,,59.0,,,западный,9.0,,27.6,1
1597341600,"Четверг, 13 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,24.3,,,58.3,,True,западный,7.0,,,3
1597352400,"Четверг, 13 августа
21:00 (UTC)",,,14.0,,,,,,,,,,20.0,760.0,,,,,22.9,,,65.1,,,северо-западный,10.0,,,5
1597363200,"Пятница, 14 августа
00:00 (UTC)",,,,,,,,,,,True,,10.0,760.0,,,,,21.7,,,73.7,,,западный,10.0,,,3
1597374000,"Пятница, 14 августа
03:00 (UTC)",,,,,,,менее 0.1,,0.4,,,,20.0,760.0,,,,,22.0,,,71.0,21.6,True,северо-западный,9.0,,,2
1597384800,"Пятница, 14 августа
06:00 (UTC)",,,,,,,,,,,,,20.0,760.0,,,,,25.6,,,48.4,,True,северный,10.0,,,3
1597395600,"Пятница, 14 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,25.8,,,52.6,,,юго-восточный,7.0,,,2
1597406400,"Пятница, 14 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,24.5,,,62.2,,,южный,9.0,,,2
1597417200,"Пятница, 14 августа
15:00 (UTC)",,,,,,,0,,,,,,20.0,758.0,,,,,22.5,,,73.8,,,южный,10.0,,27.0,2
1597428000,"Пятница, 14 августа
18:00 (UTC)",,,,,,,,,,,True,,10.0,759.0,,,,,21.2,,,75.0,,,южный,10.0,,,2
1597438800,"Пятница, 14 августа
21:00 (UTC)",,,,,,,,,,,True,,10.0,759.0,,,,,21.0,,,79.9,,,северо-западный,10.0,,,2
1597449600,"Суббота, 15 августа
00:00 (UTC)",,,11.0,,,,,,,,,,20.0,761.0,,,,,18.7,,,69.4,,True,северо-западный,10.0,,,4
1597460400,"Суббота, 15 августа
03:00 (UTC)",,,,,,,1,,1,,,,20.0,761.0,,,,,18.2,,,75.0,17.8,True,северо-западный,10.0,,,2
1597471200,"Суббота, 15 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,,22.9,,,48.6,,True,западный,9.0,,,1
1597482000,"Суббота, 15 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,,24.5,,,51.6,,,юго-восточный,6.0,,,2
1597492800,"Суббота, 15 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,,24.5,,,50.3,,,южный,2.0,,,2
1597503600,"Суббота, 15 августа
15:00 (UTC)",,,,,,,0,,,,,,,761.0,,,,,21.5,,,61.5,,,южный,,,27.2,2
1597514400,"Суббота, 15 августа
18:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,,21.4,,,53.6,,,южный,2.0,,,1
1597525200,"Суббота, 15 августа
21:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,,17.1,,,75.3,,,западный,0.0,,,1
1597536000,"Воскресенье, 16 августа
00:00 (UTC)",,,,,,,,,,,,,10.0,761.0,,,,,19.6,,,62.7,,,северо-западный,9.0,,,2
1597546800,"Воскресенье, 16 августа
03:00 (UTC)",,,,,,,0,,0,,,,,762.0,,,,,19.5,,,61.5,17.0,,северо-западный,,,,3
1597557600,"Воскресенье, 16 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,762.0,,,,,21.8,,,50.9,,,северо-западный,10.0,,,3
1597568400,"Воскресенье, 16 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,762.0,,,,,24.0,,,51.5,,,восточный,7.0,,,2
1597579200,"Воскресенье, 16 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,761.0,,,,,23.8,,,54.2,,,восточный,7.0,,,2
1597590000,"Воскресенье, 16 августа
15:00 (UTC)",,,,,,,0,,,,,,20.0,762.0,,,,,21.4,,,52.2,,,северо-восточный,10.0,,24.9,2
1597600800,"Воскресенье, 16 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,762.0,,,,,21.5,,,48.2,,,юго-западный,10.0,,,2
1597611600,"Воскресенье, 16 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,762.0,,,,,20.4,,,55.1,,,,10.0,,,0
1597622400,"Понедельник, 17 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,762.0,,,,,18.9,,,69.0,,,северный,10.0,,,1
1597633200,"Понедельник, 17 августа
03:00 (UTC)",,,,,,,0,,0,,,,20.0,763.0,,,,,19.3,,,66.5,17.8,,северо-западный,7.0,,,1
1597644000,"Понедельник, 17 августа
06:00 (UTC)",,,,,,,,,,,,,20.0,763.0,,,,,24.9,,,40.6,,,восточный,7.0,,,2
1597654800,"Понедельник, 17 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,763.0,,,,,25.8,,,53.7,,,юго-восточный,7.0,,,1
1597665600,"Понедельник, 17 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,762.0,,,,,24.5,,,55.4,,,юго-восточный,7.0,,,3
1597676400,"Понедельник, 17 августа
15:00 (UTC)",,,,,,,0,,,,,,20.0,762.0,,,,,22.7,,,62.6,,,юго-восточный,4.0,,26.2,3
1597687200,"Понедельник, 17 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,763.0,,,,,22.4,,,47.8,,,южный,2.0,,,2
1597698000,"Понедельник, 17 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,762.0,,,,,21.8,,,53.7,,,южный,0.0,,,1
1597708800,"Вторник, 18 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,762.0,,,,,15.7,,,75.1,,,северо-западный,0.0,,,1
1597719600,"Вторник, 18 августа
03:00 (UTC)",,,,,,,0,,0,,,,20.0,761.0,,,,,16.4,,,75.7,14.4,,,0.0,,,0
1597730400,"Вторник, 18 августа
06:00 (UTC)",,,,,,,,,,,,,20.0,761.0,,,,,24.1,,,50.5,,,восточный,0.0,,,2
1597741200,"Вторник, 18 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,761.0,,,,,26.5,,,55.9,,,юго-восточный,0.0,,,1
1597752000,"Вторник, 18 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,760.0,,,,,25.9,,,52.7,,,юго-восточный,0.0,,,2
1597762800,"Вторник, 18 августа
15:00 (UTC)",,,,,,,0,,,,,,20.0,760.0,,,,,22.6,,,67.6,,,южный,0.0,,27.2,4
1597773600,"Вторник, 18 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,760.0,,,,,23.1,,,62.3,,,южный,0.0,,,3
1597784400,"Вторник, 18 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,19.7,,,75.3,,,южный,0.0,,,1
1597795200,"Среда, 19 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,759.0,,,,,18.0,,,76.9,,,южный,0.0,,,1
1597806000,"Среда, 19 августа
03:00 (UTC)",,,,,,,0,,0,,,,20.0,758.0,,,,,18.7,,,68.5,16.6,,южный,0.0,,,1
1597816800,"Среда, 19 августа
06:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,22.4,,,69.7,,,юго-восточный,0.0,,,4
1597827600,"Среда, 19 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,23.3,,,63.9,,,юго-восточный,0.0,,,3
1597838400,"Среда, 19 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,757.0,,,,,22.6,,,65.0,,,юго-восточный,0.0,,,4
1597849200,"Среда, 19 августа
15:00 (UTC)",,,,,,,0,,,,,,10.0,757.0,,,,,19.6,,,77.7,,,южный,0.0,,23.6,3
1597860000,"Среда, 19 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,18.0,,,83.2,,,южный,0.0,,,3
1597870800,"Среда, 19 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,17.4,,,82.5,,,южный,0.0,,,2
1597881600,"Четверг, 20 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,757.0,,,,,17.3,,,80.9,,,южный,0.0,,,2
1597892400,"Четверг, 20 августа
03:00 (UTC)",,,,,,,0,,0,,,,20.0,757.0,,,,,18.2,,,73.6,16.6,,юго-восточный,0.0,,,1
1597903200,"Четверг, 20 августа
06:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,20.9,,,69.0,,,юго-восточный,0.0,,,3
1597914000,"Четверг, 20 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,757.0,,,,,22.1,,,71.0,,,юго-восточный,0.0,,,3
1597924800,"Четверг, 20 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,757.0,,,,,22.5,,,70.6,,,юго-восточный,0.0,,,2
1597935600,"Четверг, 20 августа
15:00 (UTC)",,,,,,,0,,,,,,20.0,757.0,,,,,20.1,,,79.8,,,юго-восточный,4.0,,23.6,2
1597946400,"Четверг, 20 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,757.0,,,,,17.4,,,86.4,,,юго-восточный,0.0,,,1
1597957200,"Четверг, 20 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,757.0,,,,,18.9,,,76.6,,,юго-восточный,4.0,,,2
1597968000,"Пятница, 21 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,756.0,,,,,17.6,,,82.6,,,юго-восточный,0.0,,,2
1597978800,"Пятница, 21 августа
03:00 (UTC)",,,,,,,0,,0,,,,20.0,757.0,,,,,20.0,,,80.8,17.2,,северный,9.0,,,1
1597989600,"Пятница, 21 августа
06:00 (UTC)",,,,,,,,,,,,,20.0,758.0,,,,,23.6,,,71.3,,True,северо-западный,7.0,,,4
1598000400,"Пятница, 21 августа
09:00 (UTC)",,,,,,,,,,,,,20.0,757.0,,,,,27.7,,,47.4,,,северо-западный,9.0,True,,2
1598011200,"Пятница, 21 августа
12:00 (UTC)",,,,,,,,,,,,,20.0,757.0,,,,,24.4,,,72.8,,True,северо-восточный,9.0,,,4
1598022000,"Пятница, 21 августа
15:00 (UTC)",,,,,,,0.5,,,,,,20.0,758.0,,,,,24.6,,,52.7,,,северо-западный,10.0,,29.2,5
1598032800,"Пятница, 21 августа
18:00 (UTC)",,,,,,,,,,,True,,10.0,760.0,,,,,20.2,,,80.3,,,северо-западный,10.0,,,3
1598043600,"Пятница, 21 августа
21:00 (UTC)",,,,,,,,,,,True,,10.0,760.0,,,,,20.3,,,77.8,,,западный,10.0,,,4
1598054400,"Суббота, 22 августа
00:00 (UTC)",,,,,,,,True,,,,,10.0,760.0,,,,,19.1,,,81.2,,,северо-западный,10.0,,,2
1598065200,"Суббота, 22 августа
03:00 (UTC)",,,,,,,3,True,4,,,,10.0,760.0,,,,,19.0,,,86.0,18.9,,северный,10.0,,,2
1598076000,"Суббота, 22 августа
06:00 (UTC)",,,,,,,,,,,True,,10.0,759.0,,,,,19.7,,,82.8,18.8,,северо-западный,10.0,,,1
1598086800,"Суббота, 22 августа
09:00 (UTC)",,,,,,,,,,,True,,20.0,760.0,,,,,20.6,,,76.9,,,северо-западный,10.0,,,3
1598097600,"Суббота, 22 августа
12:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,True,,,17.9,,,82.1,,,северо-западный,10.0,,,3
1598108400,"Суббота, 22 августа
15:00 (UTC)",,,,,,,6,,,,,,20.0,760.0,,,,,18.2,,,76.0,,True,северо-западный,10.0,,21.0,3
1598119200,"Суббота, 22 августа
18:00 (UTC)",,,,,,,,,,,,,20.0,761.0,,,,,17.7,,,81.0,,True,северо-западный,10.0,,,2
1598130000,"Суббота, 22 августа
21:00 (UTC)",,,,,,,,,,,,,20.0,760.0,,,,,17.1,,,82.0,,,северо-западный,10.0,,,2
1598140800,"Воскресенье, 23 августа
00:00 (UTC)",,,,,,,,,,,,,20.0,760.0,,,,,17.0,,,78.3,,,западный,10.0,,,3
1598151600,"Воскресенье, 23 августа
03:00 (UTC)",,,,,,,0,,6,,,,20.0,760.0,,,,,18.8,,,62.9,16.3,,западный,10.0,,,2
1598162400,"Воскресенье, 23 августа
06:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,,21.2,,,55.7,,,западный,10.0,,,2
1598173200,"Воскресенье, 23 августа
09:00 (UTC)",,,,,,,,,,,,,10.0,760.0,,,,,24.5,,,40.5,,,северный,10.0,,,3
